[Main]
Experiment = "RvsT_75.00Vg"
Header length = 73    
Date = "20191031 04:34:31"
Comments = ""

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Gate Voltage]
Set initial gate voltage = TRUE
Initial gate voltage (V) = 7.500000E+1
Initial gate volt. ramp step (V) = 1.000000E-1
Initial voltage ramp delay (s) = 1.000000E-1
Delay after inital voltage set = 1.000000
Leak current threshold for initial set = 1.000000
Set final gate voltage = FALSE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 1.000000E-6
Auto-range = FALSE
Manual range (V) = 5.000000
Check Compliance = TRUE
Measuement speed = 1.000000
Number of measurements = 1

[Dynamic Temperature]
Initial temperature (K) = 3.000000E+2
Final temperature (K) = 4.000000E+0
Ramp rate (K/min) = 1.000000E+1
Step control = "Step Control"
Temperature interval (K) = 1.000000
Stability Temperature (K) = 0.200000
Stability time (s) = FALSE
Go to other temperature at finish = FALSE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 100.000000E-3
Final Voltage (V) = 100.000000E-3
Voltage step (V) = 1.000000E-12
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = 0
Manual range (V) = 10.000000E+0
Measurement Type = "Subtract bias"
Pattern = "Linear"
Check compliance = 0
Measurement Speed = 1.000000
Time (s)	Temperature (K)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	Gate Voltage (V)	Gate Leak Current (A)
15.119063662E+3	147.086100000E+0	100.000001490E-3	-73.281674720E-12	184.207957546E-12	-1.364597655E+9	3.430185621E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	75.000000000E+0	40.340966678E-12
15.224917359E+3	146.094900000E+0	100.000001490E-3	21.445751700E-12	244.900045420E-12	4.662928252E+9	53.248370899E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	66.036169588E-12
15.336809198E+3	145.103600000E+0	100.000001490E-3	-90.345605213E-12	167.789235097E-12	-1.106860718E+9	2.055654095E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	75.000000000E+0	60.756406850E-12
15.463624697E+3	144.101800000E+0	100.000001490E-3	-142.209003967E-12	192.614802500E-12	-703.190365594E+6	952.435286169E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	75.000000000E+0	142.719835949E-12
15.570457408E+3	143.095700000E+0	100.000001490E-3	206.104661333E-12	179.593964900E-12	485.190392314E+6	422.781637850E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	40.994790895E-12
15.675171631E+3	142.077100000E+0	100.000001490E-3	-91.366932133E-12	224.950091636E-12	-1.094487898E+9	2.694685563E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	75.000000000E+0	90.273573339E-12
15.784255431E+3	141.100900000E+0	100.000001490E-3	-29.554540900E-12	230.845443256E-12	-3.383574857E+9	26.428522109E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	75.000000000E+0	-71.795923373E-12
15.889734738E+3	140.100900000E+0	100.000001490E-3	-94.628268997E-12	172.994234013E-12	-1.056766678E+9	1.931923134E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	75.000000000E+0	35.413283417E-12
15.999146187E+3	139.095100000E+0	100.000001490E-3	-60.184162233E-12	236.142560553E-12	-1.661566728E+9	6.519433137E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	75.000000000E+0	70.411211583E-12
16.110500242E+3	138.076900000E+0	100.000001490E-3	125.557572373E-12	183.456624889E-12	796.447395405E+6	1.163717554E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	101.637975813E-12
16.214005394E+3	137.111300000E+0	100.000001490E-3	80.605731200E-12	243.229064898E-12	1.240606592E+9	3.743549954E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	87.156143413E-12
16.324760023E+3	136.072800000E+0	100.000001490E-3	-25.322242133E-12	160.750674996E-12	-3.949097436E+9	25.069663072E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	75.000000000E+0	103.800301687E-12
16.425898235E+3	135.099000000E+0	100.000001490E-3	232.920742487E-12	188.814892373E-12	429.330597277E+6	348.032595345E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	191.395774229E-12
16.524794137E+3	134.100100000E+0	100.000001490E-3	-22.547517487E-12	211.899385770E-12	-4.435078121E+9	41.680434676E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	75.000000000E+0	31.491233232E-12
16.623192166E+3	133.112200000E+0	100.000001490E-3	72.899984120E-12	227.011200552E-12	1.371742432E+9	4.271618163E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	132.160768440E-12
16.734201617E+3	132.114400000E+0	100.000001490E-3	-13.281891100E-12	238.631087827E-12	-7.529048442E+9	135.271777673E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	75.000000000E+0	143.273587438E-12
16.846389192E+3	131.103400000E+0	100.000001490E-3	70.162871897E-12	250.773586727E-12	1.425255249E+9	5.094095513E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	-116.250120641E-12
16.954103007E+3	130.084600000E+0	100.000001490E-3	-11.283206083E-12	180.102984330E-12	-8.862729330E+9	141.467238109E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	75.000000000E+0	73.126713018E-12
17.057986719E+3	129.086800000E+0	100.000001490E-3	-33.655831123E-12	172.809057488E-12	-2.971253365E+9	15.256182257E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	75.000000000E+0	101.838967814E-12
17.161929593E+3	128.096900000E+0	100.000001490E-3	231.497470760E-12	204.874374947E-12	431.970168667E+6	382.291944749E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	89.016467808E-12
17.259578805E+3	127.105700000E+0	100.000001490E-3	14.689254903E-12	166.185394480E-12	6.807697337E+9	77.018192884E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	247.311615631E-12
17.364519367E+3	126.112700000E+0	100.000001490E-3	-107.383100823E-12	177.061787003E-12	-931.245239925E+6	1.535511128E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	75.000000000E+0	115.013346069E-12
17.465556665E+3	125.098000000E+0	100.000001490E-3	35.245928552E-12	242.098266241E-12	2.837207178E+9	19.488291755E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	125.572940934E-12
17.572720624E+3	124.106500000E+0	100.000001490E-3	-66.628009487E-12	176.389270669E-12	-1.500870314E+9	3.973365286E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	75.000000000E+0	109.733486187E-12
17.674577983E+3	123.117900000E+0	100.000001490E-3	-167.217719775E-12	202.092715755E-12	-598.022755152E+6	722.746625385E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	75.000000000E+0	165.297553423E-12
17.784942532E+3	122.083800000E+0	100.000001490E-3	-66.032480484E-12	143.896805799E-12	-1.514406255E+9	3.300167148E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	75.000000000E+0	50.548648600E-12
17.918860495E+3	121.120200000E+0	100.000001490E-3	-196.126335057E-12	196.539937065E-12	-509.875440548E+6	510.950693937E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	75.000000000E+0	108.274972321E-12
18.023195390E+3	120.101100000E+0	100.000001490E-3	216.995574802E-12	230.870653586E-12	460.838897667E+6	490.305747477E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	16.958764254E-12
18.128912851E+3	119.074800000E+0	100.000001490E-3	19.679650713E-12	170.936931924E-12	5.081391075E+9	44.136830114E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	40.994707629E-12
18.234222561E+3	118.117400000E+0	100.000001490E-3	63.792386370E-12	233.597713586E-12	1.567585212E+9	5.740251183E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	97.313296310E-12
18.337575288E+3	117.089300000E+0	100.000001490E-3	28.687483683E-12	238.505234068E-12	3.485840815E+9	28.980976114E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	35.714903257E-12
18.451578624E+3	116.114500000E+0	100.000001490E-3	-110.752014317E-12	254.546753106E-12	-902.918128461E+6	2.075220747E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	75.000000000E+0	74.283142137E-12
18.557598885E+3	115.103200000E+0	100.000001490E-3	57.711408377E-12	216.665754567E-12	1.732759680E+9	6.505294084E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	66.790753483E-12
18.667251830E+3	114.093000000E+0	100.000001490E-3	-27.941816273E-12	244.892964052E-12	-3.578865472E+9	31.366571337E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	75.000000000E+0	90.374333017E-12
18.779126059E+3	113.092700000E+0	100.000001490E-3	3.308434867E-12	259.691278475E-12	30.225773068E+9	2.372532623E+12	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	78.306118534E-12
18.887645275E+3	112.112100000E+0	100.000001490E-3	45.195545600E-12	213.821436064E-12	2.212607463E+9	10.467910032E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	103.649436256E-12
18.993702543E+3	111.127600000E+0	100.000001490E-3	84.635795333E-12	206.467907155E-12	1.181533193E+9	2.882334651E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	24.250237235E-12
19.093673209E+3	110.109400000E+0	100.000001490E-3	-76.435031320E-12	222.852468721E-12	-1.308300654E+9	3.814455566E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	75.000000000E+0	52.811845175E-12
19.204801808E+3	109.114100000E+0	100.000001490E-3	19.220350833E-12	224.693325734E-12	5.202818739E+9	60.822960821E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	61.812825691E-12
19.311062742E+3	108.110500000E+0	100.000001490E-3	-153.289617450E-12	184.486747028E-12	-652.359912913E+6	785.126613444E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	75.000000000E+0	98.319435926E-12
19.417973467E+3	107.108200000E+0	100.000001490E-3	72.012742033E-12	204.260737594E-12	1.388643158E+9	3.938820654E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	38.782449474E-12
19.525102281E+3	106.112700000E+0	100.000001490E-3	-28.153930676E-12	193.023208901E-12	-3.551901958E+9	24.351822184E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	75.000000000E+0	103.448333233E-12
19.646652242E+3	105.134300000E+0	100.000001490E-3	117.992691755E-12	244.179385616E-12	847.510129679E+6	1.753875598E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	66.237723639E-12
19.757544673E+3	104.131800000E+0	100.000001490E-3	-195.723910483E-12	220.365314112E-12	-510.923786691E+6	575.248473544E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	75.000000000E+0	145.485998249E-12
19.870581234E+3	103.123900000E+0	100.000001490E-3	-182.108422540E-12	215.908536512E-12	-549.123429303E+6	651.043122178E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	75.000000000E+0	85.747971224E-12
19.984081776E+3	102.112200000E+0	100.000001490E-3	97.845578957E-12	241.021878598E-12	1.022018599E+9	2.517526548E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	114.460330103E-12
20.091446381E+3	101.112800000E+0	100.000001490E-3	-6.463665792E-12	225.121397058E-12	-15.471097161E+9	538.838968291E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	75.000000000E+0	72.875025459E-12
20.217071256E+3	100.116300000E+0	100.000001490E-3	63.285515243E-12	250.761170533E-12	1.580140433E+9	6.261114620E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	72.472673696E-12
20.330006206E+3	99.127300000E+0	100.000001490E-3	24.079717517E-12	240.005548444E-12	4.152872700E+9	41.392200270E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	100.531305502E-12
20.450442865E+3	98.131500000E+0	100.000001490E-3	-87.685943197E-12	185.476245624E-12	-1.140433664E+9	2.412283505E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	75.000000000E+0	124.516785771E-12
20.560669254E+3	97.102200000E+0	100.000001490E-3	79.793578620E-12	188.661269344E-12	1.253233696E+9	2.963103849E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	59.197591273E-12
20.669092280E+3	96.111200000E+0	100.000001490E-3	131.317725110E-12	211.085895103E-12	761.511832514E+6	1.224087660E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	10.773833214E-12
20.781100142E+3	95.129700000E+0	100.000001490E-3	-43.907777700E-12	250.122975140E-12	-2.277500860E+9	12.973903963E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	75.000000000E+0	101.537236952E-12
20.893829564E+3	94.106300000E+0	100.000001490E-3	-82.606594197E-12	205.488472793E-12	-1.210557129E+9	3.011327825E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	75.000000000E+0	16.154334814E-12
21.003142003E+3	93.097000000E+0	100.000001490E-3	116.231780460E-12	215.819649648E-12	860.349906836E+6	1.597501258E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	139.049424752E-12
21.113841548E+3	92.127100000E+0	100.000001490E-3	52.044070800E-12	174.509511545E-12	1.921448495E+9	6.442828801E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	97.665292520E-12
21.234663551E+3	91.113000000E+0	100.000001490E-3	-146.934543290E-12	235.042954559E-12	-680.575168038E+6	1.088677956E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	75.000000000E+0	-124.597665518E-12
21.337515262E+3	90.090600000E+0	100.000001490E-3	77.296661077E-12	171.311303288E-12	1.293716961E+9	2.867243367E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	93.642843479E-12
21.448426770E+3	89.106600000E+0	100.000001490E-3	-138.836492317E-12	197.319382036E-12	-720.271737073E+6	1.023675920E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	75.000000000E+0	51.655346667E-12
21.547486173E+3	88.086500000E+0	100.000001490E-3	-64.109164347E-12	224.159941513E-12	-1.559839416E+9	5.454033224E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	75.000000000E+0	59.298531363E-12
21.650755478E+3	87.125200000E+0	100.000001490E-3	-158.039395533E-12	203.931377002E-12	-632.753631793E+6	816.494640461E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	75.000000000E+0	32.698080354E-12
21.761730308E+3	86.111200000E+0	100.000001490E-3	134.648626967E-12	250.587909687E-12	742.673755707E+6	1.382153448E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	91.732010876E-12
21.865717175E+3	85.118900000E+0	100.000001490E-3	-145.727068928E-12	207.125170491E-12	-686.214319861E+6	975.331892969E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	75.000000000E+0	106.113506870E-12
21.978958594E+3	84.125600000E+0	100.000001490E-3	104.171065883E-12	196.774986904E-12	959.959472836E+6	1.813325141E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	85.295617791E-12
22.088604789E+3	83.123200000E+0	100.000001490E-3	9.234139350E-12	87.569049848E-12	10.829379729E+9	102.697009148E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	182.143827798E-12
22.198208232E+3	82.103600000E+0	100.000001490E-3	-28.805282903E-12	151.392898607E-12	-3.471585467E+9	18.245729033E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	75.000000000E+0	110.287001753E-12
22.305960669E+3	81.109300000E+0	100.000001490E-3	-48.327611867E-12	154.495531475E-12	-2.069210491E+9	6.614930104E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	75.000000000E+0	68.249225715E-12
22.412031257E+3	80.119000000E+0	100.000001490E-3	51.570105077E-12	199.952027618E-12	1.939107965E+9	7.518475456E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	88.614400540E-12
22.530835039E+3	79.110600000E+0	100.000001490E-3	48.356989167E-12	241.372327528E-12	2.067953427E+9	10.322121799E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	136.183425647E-12
22.636609081E+3	78.128800000E+0	100.000001490E-3	136.624226303E-12	225.255695274E-12	731.934622401E+6	1.206758470E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	102.593225582E-12
22.750593951E+3	77.129500000E+0	100.000001490E-3	-8.204599354E-12	244.350061900E-12	-12.188285762E+9	362.992542558E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	75.000000000E+0	123.561813559E-12
22.859386475E+3	76.111800000E+0	100.000001490E-3	48.021540252E-12	270.848717544E-12	2.082398877E+9	11.745043209E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	105.660480365E-12
22.962459402E+3	75.145100000E+0	100.000001490E-3	-127.439716455E-12	187.703879831E-12	-784.684745632E+6	1.155749364E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	75.000000000E+0	100.129085578E-12
23.079854565E+3	74.141800000E+0	100.000001490E-3	-179.861573056E-12	186.741736901E-12	-555.983136315E+6	577.250909125E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	75.000000000E+0	69.908079325E-12
23.192513389E+3	73.127500000E+0	100.000001490E-3	27.666975183E-12	194.895722863E-12	3.614417580E+9	25.461205006E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	-19.547596181E-12
23.299662625E+3	72.117700000E+0	100.000001490E-3	154.474874310E-12	197.448749416E-12	647.354477141E+6	827.444155639E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	222.571350239E-12
23.410770083E+3	71.146000000E+0	100.000001490E-3	139.177462327E-12	226.852847083E-12	718.507147768E+6	1.171133525E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	18.316504563E-12
23.527453645E+3	70.145200000E+0	100.000001490E-3	-103.629685340E-12	212.706945343E-12	-964.974477748E+6	1.980675449E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	75.000000000E+0	23.194113297E-12
23.628677718E+3	69.118600000E+0	100.000001490E-3	12.029384063E-12	240.928534368E-12	8.312977702E+9	166.495102616E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	117.376663944E-12
23.748296241E+3	68.162700000E+0	100.000001490E-3	-66.293932011E-12	175.640774358E-12	-1.508433705E+9	3.996481367E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	75.000000000E+0	80.116191459E-12
23.853072352E+3	67.071900000E+0	100.000001490E-3	161.243318210E-12	220.037262008E-12	620.180746714E+6	846.316454982E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	62.617140639E-12
23.975470141E+3	66.142000000E+0	100.000001490E-3	61.340371800E-12	188.120774596E-12	1.630247724E+9	4.999700125E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	101.788813489E-12
24.072211857E+3	65.103100000E+0	100.000001490E-3	-52.500746560E-12	223.784985827E-12	-1.904734847E+9	8.118952373E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	75.000000000E+0	85.144682971E-12
24.185271765E+3	64.128600000E+0	100.000001490E-3	-90.793857067E-12	194.256852626E-12	-1.101396116E+9	2.356478178E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	75.000000000E+0	64.829752677E-12
24.282784445E+3	63.082100000E+0	100.000001490E-3	-91.061468720E-12	217.279650594E-12	-1.098159330E+9	2.620292412E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	75.000000000E+0	134.725480772E-12
24.408275187E+3	62.140600000E+0	100.000001490E-3	-20.361106087E-12	135.579995858E-12	-4.911324614E+9	32.703398724E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	75.000000000E+0	58.795752989E-12
24.521036258E+3	61.112100000E+0	100.000001490E-3	-62.581018767E-12	256.778480035E-12	-1.597928629E+9	6.556519733E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	75.000000000E+0	97.665639465E-12
24.635051999E+3	60.121400000E+0	100.000001490E-3	-192.238576833E-12	201.484752027E-12	-520.186963186E+6	545.206602190E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	75.000000000E+0	84.642050313E-12
