[Main]
Experiment = "IvsV"
Header length = 46    
Date = "20201102 16:51:47"
Comments = ""

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = -10.000000E+0
Final Voltage (V) = 10.000000E+0
Voltage step (V) = 100.000000E-3
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-9
Auto-range = 1
Manual range (V) = 10.000000E+0
Measurement Type = "Static"
Pattern = "Linear"
Check compliance = 0
Measurement Speed = 1.000000
Time (s)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)
246.836571217E+0	-6.099999905E+0	-869.643810000E-12	24.065145364E-12	7.014365921E+9	194.104452410E+6	-4.312749502E+0	-2.429583967E+0	267.507910821E-3	210.076293161E-3	4.959213707E+9	2.793769057E+9	307.606295526E+6	241.565904046E+6
253.291972637E+0	-6.000000000E+0	-851.239140000E-12	18.669795404E-12	7.048548073E+9	154.592222372E+6	-4.247990937E+0	-2.408601011E+0	267.654254570E-3	211.028347695E-3	4.990361389E+9	2.829523336E+9	314.428980051E+6	247.907242253E+6
259.617634296E+0	-5.900000095E+0	-835.886823333E-12	13.795556548E-12	7.058371936E+9	116.492049474E+6	-4.218196920E+0	-2.407022072E+0	267.800971421E-3	209.893926201E-3	5.046373268E+9	2.879602842E+9	320.379462800E+6	251.103283772E+6
265.948487759E+0	-5.800000191E+0	-812.333460000E-12	16.126052403E-12	7.139925260E+9	141.738355696E+6	-4.186520311E+0	-2.396116745E+0	269.654893552E-3	207.884129019E-3	5.153696748E+9	2.949671364E+9	331.950986670E+6	255.909843993E+6
272.270134926E+0	-5.699999809E+0	-800.212763333E-12	16.098269988E-12	7.123105342E+9	143.298980223E+6	-3.916248572E+0	-2.578594306E+0	278.090062999E-3	193.786114224E-3	4.894009133E+9	3.222385876E+9	347.520154315E+6	242.168237128E+6
278.589252472E+0	-5.599999905E+0	-771.933520000E-12	23.711623369E-12	7.254510602E+9	222.838131339E+6	-4.240028323E+0	-2.284225727E+0	263.604787286E-3	217.253562639E-3	5.492737668E+9	2.959096434E+9	341.486385105E+6	281.440767904E+6
284.913366318E+0	-5.500000000E+0	-765.914783333E-12	15.098334315E-12	7.180955531E+9	141.556828086E+6	-4.161049204E+0	-2.322665384E+0	265.733272858E-3	214.907247069E-3	5.432783509E+9	3.032537606E+9	346.948875568E+6	280.588979016E+6
291.241484642E+0	-5.400000095E+0	-745.393290000E-12	22.573270961E-12	7.244497861E+9	219.390240561E+6	-4.099582715E+0	-2.327398489E+0	266.809522098E-3	212.740489537E-3	5.499892165E+9	3.122376496E+9	357.944625579E+6	285.407035978E+6
297.566400528E+0	-5.300000191E+0	-727.607706667E-12	19.492330940E-12	7.284145209E+9	195.139451837E+6	-4.050521465E+0	-2.316656885E+0	264.950902305E-3	210.344445088E-3	5.566902917E+9	3.183936706E+9	364.139769105E+6	289.090457895E+6
303.895113468E+0	-5.199999809E+0	-716.292393333E-12	16.440207612E-12	7.259604957E+9	166.621080697E+6	-4.001922556E+0	-2.300098929E+0	264.108867714E-3	210.156166183E-3	5.586995748E+9	3.211117345E+9	368.716560684E+6	293.394384945E+6
310.229516506E+0	-5.099999905E+0	-697.350523333E-12	15.717348943E-12	7.313395106E+9	164.834152974E+6	-3.967206758E+0	-2.284200509E+0	269.316088995E-3	210.562813897E-3	5.688970791E+9	3.275541400E+9	386.199020412E+6	301.946878724E+6
316.561827183E+0	-5.000000000E+0	-681.133593333E-12	15.851164072E-12	7.340703863E+9	170.830953697E+6	-3.935993830E+0	-2.275519041E+0	266.915755207E-3	212.742658479E-3	5.778593022E+9	3.340782283E+9	391.869903084E+6	312.336170997E+6
