[Main]
Experiment = "VvsI"
Header length = 69    
Date = "20181214 15:32:23"
Comments = "SD: 3I+ to 1I-; voltage1: 2I- to 2I+; voltage2h: 2I- to 3I-"

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Temperature]
Set initial temperature = FALSE
Set final temperature = FALSE

[Dynamic magnetic field]
Initial field (T) = 9.000000E+0
Final field (T) = -9.000000E+0
Measurement interval (T) = 1.000000E-1
Ramp rate (G/s) = 1.000000E+2
Delay after field step (s) = 1.000000E+0
Measurement Pattern = "Linear"
Go to other field at finish = TRUE
Finish field (T) = 0.000000
Finish ramp rate (G/s) = 100.000000
Delay before setting finish field (s) = 0.000000
Stabilize finish field = TRUE

[Static Voltage 0]
Voltage meter = "Keithley 2182A"
Auto-range = TRUE
GPIB = "7"
Range (V) = 1.000000E-3
Speed = 1.000000

[Static Voltage 1]
Voltage meter = "Keithley 2182A"
Auto-range = TRUE
GPIB = "8"
Range (V) = 1.000000E-3
Speed = 1.000000

[Static Voltage 2]
Voltage meter = "Keithley 6430"
Auto-range = TRUE
GPIB = "21"
Range (V) = 5.000000E+0
Speed = 1.000000

[Dynamic Current]
Operating mode = "Linear"
Current source = "Keithley 6430"
GPIB = "21"
Initial current (A) = 1.000000E-6
Final current (A) = 1.000000E-6
Current step (A) = 1.000000E-12
Number of measurement sequences = 1.000000E+0
Samples/sequence = 3.000000E+1
Pre-measuement delay (s) = 1.000000E+0
Output limit (V) = 5.000000
Auto-range = TRUE
Manual range (A) = 0.000001
Check output compliance = TRUE
Inital delay (s) = 0.000000
Time (s)	Magnetic Field (T)	Current (A)	Voltage 1 (V)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 1 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 1 (Ohms)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 1 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	Temperature (K)
20.051348209E+0	9.000025781E+0	1.000000000E-6	167.165226367E-6	-34.852579280E-6	1.245068650E-3	250.447692549E-9	345.432798153E-9	5.290598412E-6	167.165226356E+0	-34.852579278E+0	1.245068650E+3	250.447692534E-3	345.432798132E-3	5.290598412E+0	300.000200000E+0
135.946939945E+0	8.900011719E+0	1.000000000E-6	167.088066350E-6	-34.913572855E-6	1.245545650E-3	113.505320387E-9	280.887634465E-9	6.119136633E-6	167.088066340E+0	-34.913572853E+0	1.245545650E+3	113.505320380E-3	280.887634448E-3	6.119136633E+0	299.999700000E+0
179.097733021E+0	8.800023438E+0	1.000000000E-6	167.004488250E-6	-35.023061405E-6	1.244963733E-3	111.310839538E-9	340.138565374E-9	6.616634102E-6	167.004488240E+0	-35.023061403E+0	1.244963733E+3	111.310839531E-3	340.138565353E-3	6.616634102E+0	299.999000000E+0
222.251409054E+0	8.700020312E+0	1.000000000E-6	166.906874650E-6	-35.157135113E-6	1.242762150E-3	122.549412410E-9	296.363102566E-9	7.152445566E-6	166.906874640E+0	-35.157135111E+0	1.242762150E+3	122.549412403E-3	296.363102548E-3	7.152445565E+0	300.001400000E+0
265.403248787E+0	8.600015625E+0	1.000000000E-6	166.833737883E-6	-35.121794767E-6	1.242601033E-3	133.008512151E-9	400.427603364E-9	6.781076954E-6	166.833737873E+0	-35.121794764E+0	1.242601033E+3	133.008512143E-3	400.427603339E-3	6.781076953E+0	299.999800000E+0
308.653072357E+0	8.500023437E+0	1.000000000E-6	166.756807333E-6	-35.139457850E-6	1.241657817E-3	117.601239940E-9	281.310729343E-9	6.720288987E-6	166.756807323E+0	-35.139457848E+0	1.241657817E+3	117.601239932E-3	281.310729325E-3	6.720288987E+0	300.011100000E+0
351.759219170E+0	8.400019531E+0	1.000000000E-6	166.689401933E-6	-35.102607822E-6	1.241870467E-3	134.667524577E-9	334.962363539E-9	6.657718379E-6	166.689401923E+0	-35.102607819E+0	1.241870467E+3	134.667524569E-3	334.962363519E-3	6.657718378E+0	299.999000000E+0
394.910876274E+0	8.300017969E+0	1.000000000E-6	166.610261950E-6	-35.210099922E-6	1.241785083E-3	128.585866026E-9	287.676185522E-9	11.712261439E-6	166.610261940E+0	-35.210099919E+0	1.241785083E+3	128.585866018E-3	287.676185504E-3	11.712261438E+0	299.998700000E+0
438.033520222E+0	8.200021094E+0	1.000000000E-6	166.580502333E-6	-35.128741717E-6	1.241618617E-3	134.600895497E-9	250.942896617E-9	7.186088048E-6	166.580502323E+0	-35.128741714E+0	1.241618617E+3	134.600895488E-3	250.942896602E-3	7.186088047E+0	299.997100000E+0
481.194117069E+0	8.100018750E+0	1.000000000E-6	166.479593900E-6	-35.198381418E-6	1.239324533E-3	104.637348647E-9	298.353653363E-9	9.304497376E-6	166.479593890E+0	-35.198381416E+0	1.239324533E+3	104.637348641E-3	298.353653345E-3	9.304497376E+0	299.996200000E+0
524.377630711E+0	8.000014844E+0	1.000000000E-6	166.407375550E-6	-35.352320157E-6	1.240033633E-3	131.820892189E-9	301.246699935E-9	6.495500601E-6	166.407375540E+0	-35.352320154E+0	1.240033633E+3	131.820892181E-3	301.246699917E-3	6.495500600E+0	299.998700000E+0
567.517790318E+0	7.900019531E+0	1.000000000E-6	166.392485150E-6	-35.272868570E-6	1.239895450E-3	119.663368802E-9	347.148734427E-9	6.410193886E-6	166.392485140E+0	-35.272868568E+0	1.239895450E+3	119.663368795E-3	347.148734406E-3	6.410193886E+0	299.995000000E+0
610.658285141E+0	7.800023438E+0	1.000000000E-6	166.337470350E-6	-35.376594325E-6	1.241440067E-3	115.856100866E-9	357.943780393E-9	8.400547554E-6	166.337470340E+0	-35.376594323E+0	1.241440067E+3	115.856100859E-3	357.943780371E-3	8.400547554E+0	299.992900000E+0
653.815529823E+0	7.700010938E+0	1.000000000E-6	166.285813383E-6	-35.501053168E-6	1.238927033E-3	110.483194731E-9	278.764991367E-9	6.776405320E-6	166.285813373E+0	-35.501053166E+0	1.238927033E+3	110.483194724E-3	278.764991350E-3	6.776405319E+0	299.999100000E+0
696.960814476E+0	7.600020312E+0	1.000000000E-6	166.216260200E-6	-35.508038618E-6	1.238610833E-3	130.866027512E-9	349.730737194E-9	7.355101111E-6	166.216260190E+0	-35.508038616E+0	1.238610833E+3	130.866027503E-3	349.730737172E-3	7.355101111E+0	300.006600000E+0
740.204914570E+0	7.500015625E+0	1.000000000E-6	166.111491200E-6	-35.605580228E-6	1.236286200E-3	112.342976789E-9	351.519763537E-9	7.261650319E-6	166.111491190E+0	-35.605580226E+0	1.236286200E+3	112.342976782E-3	351.519763515E-3	7.261650319E+0	300.002100000E+0
783.353800774E+0	7.400024219E+0	1.000000000E-6	166.126228433E-6	-35.439933248E-6	1.237695233E-3	123.522381273E-9	333.384241576E-9	10.956601401E-6	166.126228423E+0	-35.439933246E+0	1.237695233E+3	123.522381265E-3	333.384241555E-3	10.956601401E+0	300.000500000E+0
826.490152836E+0	7.300011719E+0	1.000000000E-6	166.112664783E-6	-35.625533610E-6	1.236440467E-3	122.599358349E-9	382.102645359E-9	6.182010846E-6	166.112664773E+0	-35.625533608E+0	1.236440467E+3	122.599358342E-3	382.102645335E-3	6.182010846E+0	299.994300000E+0
869.613712788E+0	7.200015625E+0	1.000000000E-6	166.009394617E-6	-35.805768410E-6	1.235813550E-3	119.950564675E-9	333.026521976E-9	6.417017867E-6	166.009394606E+0	-35.805768408E+0	1.235813550E+3	119.950564668E-3	333.026521955E-3	6.417017867E+0	300.007000000E+0
912.748581886E+0	7.100017187E+0	1.000000000E-6	165.948522133E-6	-35.762202442E-6	1.235212183E-3	125.982162815E-9	308.117742870E-9	6.618888932E-6	165.948522123E+0	-35.762202439E+0	1.235212183E+3	125.982162807E-3	308.117742851E-3	6.618888932E+0	300.008800000E+0
955.897334576E+0	7.000010937E+0	1.000000000E-6	165.929122300E-6	-35.873632307E-6	1.235609200E-3	100.682114317E-9	339.969439762E-9	8.868323809E-6	165.929122290E+0	-35.873632304E+0	1.235609200E+3	100.682114311E-3	339.969439741E-3	8.868323809E+0	300.002000000E+0
999.077788830E+0	6.900014063E+0	1.000000000E-6	165.837768167E-6	-35.936851252E-6	1.233107867E-3	121.908018687E-9	382.556205205E-9	8.793069479E-6	165.837768156E+0	-35.936851249E+0	1.233107867E+3	121.908018680E-3	382.556205182E-3	8.793069478E+0	300.004700000E+0
1.042230880E+3	6.800019531E+0	1.000000000E-6	165.761171617E-6	-35.845739658E-6	1.233048867E-3	124.868338883E-9	339.734373697E-9	6.846004038E-6	165.761171606E+0	-35.845739656E+0	1.233048867E+3	124.868338875E-3	339.734373676E-3	6.846004037E+0	299.998400000E+0
1.085362190E+3	6.700023437E+0	1.000000000E-6	165.714509933E-6	-35.898342918E-6	1.232161000E-3	106.642297548E-9	321.126593929E-9	6.599462863E-6	165.714509923E+0	-35.898342916E+0	1.232161000E+3	106.642297541E-3	321.126593909E-3	6.599462863E+0	300.000400000E+0
1.128498466E+3	6.600014844E+0	1.000000000E-6	165.657854883E-6	-36.045276277E-6	1.233069683E-3	121.331634986E-9	340.859612687E-9	6.042291566E-6	165.657854873E+0	-36.045276274E+0	1.233069683E+3	121.331634979E-3	340.859612665E-3	6.042291565E+0	300.000200000E+0
1.171687880E+3	6.500026172E+0	1.000000000E-6	165.594341833E-6	-36.082827507E-6	1.231823067E-3	126.019846906E-9	245.108434645E-9	6.417772466E-6	165.594341823E+0	-36.082827504E+0	1.231823067E+3	126.019846898E-3	245.108434629E-3	6.417772466E+0	300.002600000E+0
1.214807562E+3	6.400020312E+0	1.000000000E-6	165.589851333E-6	-36.190103157E-6	1.232572483E-3	120.801510338E-9	280.329072407E-9	5.680601626E-6	165.589851323E+0	-36.190103154E+0	1.232572483E+3	120.801510330E-3	280.329072390E-3	5.680601626E+0	299.998900000E+0
1.257949260E+3	6.300023828E+0	1.000000000E-6	165.517263350E-6	-36.217966320E-6	1.231596650E-3	112.413599004E-9	365.870569232E-9	9.751353567E-6	165.517263340E+0	-36.217966318E+0	1.231596650E+3	112.413598997E-3	365.870569209E-3	9.751353566E+0	299.998700000E+0
1.301086366E+3	6.200022266E+0	1.000000000E-6	165.461047150E-6	-36.206789907E-6	1.230444967E-3	119.576753840E-9	275.257427613E-9	4.917779440E-6	165.461047140E+0	-36.206789904E+0	1.230444967E+3	119.576753832E-3	275.257427596E-3	4.917779439E+0	299.993700000E+0
1.344293851E+3	6.100021875E+0	1.000000000E-6	165.456999883E-6	-36.245026888E-6	1.230779533E-3	111.437326792E-9	283.924819960E-9	5.583096247E-6	165.456999873E+0	-36.245026886E+0	1.230779533E+3	111.437326785E-3	283.924819942E-3	5.583096246E+0	299.997200000E+0
1.387482216E+3	6.000019531E+0	1.000000000E-6	165.322064667E-6	-36.395547785E-6	1.229837133E-3	126.906659351E-9	394.730234627E-9	5.880332144E-6	165.322064656E+0	-36.395547783E+0	1.229837133E+3	126.906659343E-3	394.730234602E-3	5.880332144E+0	299.996100000E+0
1.430782559E+3	5.900013672E+0	1.000000000E-6	165.287765517E-6	-36.522563475E-6	1.229008233E-3	140.735994995E-9	270.157170145E-9	7.136045255E-6	165.287765506E+0	-36.522563473E+0	1.229008233E+3	140.735994986E-3	270.157170128E-3	7.136045255E+0	299.997200000E+0
1.473918207E+3	5.800024219E+0	1.000000000E-6	165.300206817E-6	-36.392679032E-6	1.228697883E-3	140.518490237E-9	412.056403749E-9	6.593209818E-6	165.300206806E+0	-36.392679029E+0	1.228697883E+3	140.518490228E-3	412.056403723E-3	6.593209817E+0	299.993300000E+0
1.517060609E+3	5.700024219E+0	1.000000000E-6	165.278710400E-6	-36.368192490E-6	1.229493117E-3	118.993923085E-9	354.809388686E-9	6.095589762E-6	165.278710390E+0	-36.368192488E+0	1.229493117E+3	118.993923078E-3	354.809388664E-3	6.095589761E+0	300.001500000E+0
1.560201363E+3	5.600020312E+0	1.000000000E-6	165.305836567E-6	-36.580937763E-6	1.229022683E-3	131.475204270E-9	297.401100901E-9	5.666174680E-6	165.305836556E+0	-36.580937761E+0	1.229022683E+3	131.475204262E-3	297.401100883E-3	5.666174680E+0	299.999300000E+0
1.603323191E+3	5.500023047E+0	1.000000000E-6	165.203230383E-6	-36.743594812E-6	1.227764433E-3	111.571287905E-9	414.967985449E-9	6.548968544E-6	165.203230373E+0	-36.743594809E+0	1.227764433E+3	111.571287898E-3	414.967985423E-3	6.548968544E+0	300.005300000E+0
1.646534736E+3	5.400016797E+0	1.000000000E-6	165.160777333E-6	-36.625540023E-6	1.227980350E-3	126.321606121E-9	357.743450873E-9	7.616181911E-6	165.160777323E+0	-36.625540021E+0	1.227980350E+3	126.321606113E-3	357.743450851E-3	7.616181911E+0	299.999700000E+0
1.689716515E+3	5.300017187E+0	1.000000000E-6	165.132583633E-6	-36.831997048E-6	1.225919567E-3	147.827788806E-9	397.443354709E-9	6.424202995E-6	165.132583623E+0	-36.831997046E+0	1.225919567E+3	147.827788797E-3	397.443354684E-3	6.424202995E+0	299.999500000E+0
1.732822560E+3	5.200014063E+0	1.000000000E-6	165.135722683E-6	-36.819363575E-6	1.227224967E-3	110.998861822E-9	284.206300517E-9	7.226519041E-6	165.135722673E+0	-36.819363573E+0	1.227224967E+3	110.998861815E-3	284.206300499E-3	7.226519040E+0	299.996100000E+0
1.776007022E+3	5.100014844E+0	1.000000000E-6	165.115688733E-6	-37.024263333E-6	1.225640050E-3	118.668917247E-9	285.644581595E-9	6.301200715E-6	165.115688723E+0	-37.024263331E+0	1.225640050E+3	118.668917240E-3	285.644581578E-3	6.301200715E+0	300.003300000E+0
1.819151785E+3	5.000015234E+0	1.000000000E-6	165.071940267E-6	-36.877881513E-6	1.225247417E-3	132.002478506E-9	325.225470076E-9	6.485552075E-6	165.071940256E+0	-36.877881511E+0	1.225247417E+3	132.002478497E-3	325.225470056E-3	6.485552074E+0	300.001400000E+0
1.862332825E+3	4.900029688E+0	1.000000000E-6	165.025319417E-6	-36.881201160E-6	1.225638117E-3	123.517018224E-9	367.716243024E-9	6.187199203E-6	165.025319406E+0	-36.881201158E+0	1.225638117E+3	123.517018217E-3	367.716243002E-3	6.187199203E+0	300.000600000E+0
1.905486230E+3	4.800014844E+0	1.000000000E-6	164.989312267E-6	-37.118778428E-6	1.225947100E-3	134.774187176E-9	276.962569889E-9	6.614573069E-6	164.989312256E+0	-37.118778426E+0	1.225947100E+3	134.774187168E-3	276.962569872E-3	6.614573069E+0	299.999100000E+0
1.948647134E+3	4.700012891E+0	1.000000000E-6	164.957317833E-6	-37.161899638E-6	1.225172600E-3	105.439669477E-9	272.915942431E-9	7.989289934E-6	164.957317823E+0	-37.161899636E+0	1.225172600E+3	105.439669470E-3	272.915942414E-3	7.989289934E+0	299.999200000E+0
1.991807281E+3	4.600026563E+0	1.000000000E-6	164.957714650E-6	-37.206010617E-6	1.225906667E-3	126.861890837E-9	349.582594762E-9	6.070456374E-6	164.957714640E+0	-37.206010614E+0	1.225906667E+3	126.861890829E-3	349.582594741E-3	6.070456374E+0	299.998600000E+0
2.035071695E+3	4.500015625E+0	1.000000000E-6	164.964135200E-6	-37.408632993E-6	1.224308267E-3	119.999611743E-9	354.450305838E-9	5.865552664E-6	164.964135190E+0	-37.408632991E+0	1.224308267E+3	119.999611735E-3	354.450305816E-3	5.865552664E+0	300.002900000E+0
2.078248491E+3	4.400026953E+0	1.000000000E-6	164.928963017E-6	-37.430514805E-6	1.225085533E-3	104.176987415E-9	312.075285732E-9	7.960442804E-6	164.928963006E+0	-37.430514803E+0	1.225085533E+3	104.176987408E-3	312.075285713E-3	7.960442804E+0	300.000600000E+0
2.121412691E+3	4.300013672E+0	1.000000000E-6	164.940103450E-6	-37.450631885E-6	1.224938650E-3	100.382301363E-9	343.223192647E-9	6.956563530E-6	164.940103440E+0	-37.450631883E+0	1.224938650E+3	100.382301357E-3	343.223192625E-3	6.956563530E+0	299.987300000E+0
2.164533826E+3	4.200024609E+0	1.000000000E-6	164.896871683E-6	-37.431288992E-6	1.225152783E-3	128.147184307E-9	334.743562363E-9	5.703489289E-6	164.896871673E+0	-37.431288989E+0	1.225152783E+3	128.147184299E-3	334.743562342E-3	5.703489289E+0	299.997500000E+0
2.207643191E+3	4.100011328E+0	1.000000000E-6	164.895654083E-6	-37.608406390E-6	1.224806800E-3	121.739507859E-9	340.373328863E-9	6.241830308E-6	164.895654073E+0	-37.608406388E+0	1.224806800E+3	121.739507851E-3	340.373328842E-3	6.241830308E+0	299.993500000E+0
2.250766706E+3	4.000018359E+0	1.000000000E-6	164.850902483E-6	-37.659115923E-6	1.224812267E-3	137.638380254E-9	273.462203100E-9	5.232805710E-6	164.850902473E+0	-37.659115921E+0	1.224812267E+3	137.638380246E-3	273.462203083E-3	5.232805710E+0	299.999300000E+0
2.293905719E+3	3.900019141E+0	1.000000000E-6	164.857388200E-6	-37.592513532E-6	1.224381700E-3	115.108838602E-9	414.424769044E-9	6.744823730E-6	164.857388190E+0	-37.592513529E+0	1.224381700E+3	115.108838595E-3	414.424769018E-3	6.744823729E+0	299.998400000E+0
2.337058916E+3	3.800019141E+0	1.000000000E-6	164.865544367E-6	-37.752090432E-6	1.222813700E-3	139.929591003E-9	388.550304678E-9	6.882801629E-6	164.865544356E+0	-37.752090429E+0	1.222813700E+3	139.929590994E-3	388.550304654E-3	6.882801628E+0	300.001100000E+0
2.380202006E+3	3.700015234E+0	1.000000000E-6	164.852202650E-6	-37.749155203E-6	1.222428333E-3	116.605989846E-9	297.770355261E-9	6.120589067E-6	164.852202640E+0	-37.749155201E+0	1.222428333E+3	116.605989838E-3	297.770355242E-3	6.120589067E+0	299.997200000E+0
2.423333306E+3	3.600015234E+0	1.000000000E-6	164.832468750E-6	-37.684183432E-6	1.222277267E-3	106.455343693E-9	267.485426231E-9	5.892054567E-6	164.832468740E+0	-37.684183429E+0	1.222277267E+3	106.455343686E-3	267.485426214E-3	5.892054566E+0	300.009800000E+0
2.466477145E+3	3.500019141E+0	1.000000000E-6	164.838616783E-6	-37.917670438E-6	1.223371050E-3	116.075922306E-9	346.460124622E-9	5.167425527E-6	164.838616773E+0	-37.917670436E+0	1.223371050E+3	116.075922299E-3	346.460124600E-3	5.167425527E+0	299.999800000E+0
2.509631698E+3	3.400014844E+0	1.000000000E-6	164.801840967E-6	-38.019545818E-6	1.221868867E-3	104.404985732E-9	297.293269043E-9	6.321859107E-6	164.801840956E+0	-38.019545816E+0	1.221868867E+3	104.404985725E-3	297.293269024E-3	6.321859106E+0	299.998200000E+0
2.552738039E+3	3.300013281E+0	1.000000000E-6	164.815325067E-6	-38.141280667E-6	1.223271067E-3	105.723325061E-9	410.565101933E-9	5.958795516E-6	164.815325056E+0	-38.141280664E+0	1.223271067E+3	105.723325054E-3	410.565101907E-3	5.958795516E+0	299.999500000E+0
2.595874074E+3	3.199982617E+0	1.000000000E-6	164.797718517E-6	-38.100611755E-6	1.221057883E-3	131.528532592E-9	340.091540594E-9	5.579840028E-6	164.797718506E+0	-38.100611753E+0	1.221057883E+3	131.528532584E-3	340.091540573E-3	5.579840028E+0	299.998400000E+0
2.639078476E+3	3.099989844E+0	1.000000000E-6	164.797337350E-6	-38.006004730E-6	1.223021450E-3	121.500314704E-9	268.262274535E-9	7.461727281E-6	164.797337340E+0	-38.006004728E+0	1.223021450E+3	121.500314696E-3	268.262274519E-3	7.461727280E+0	300.000700000E+0
