[Main]
Experiment = "IvsV"
Header length = 32    
Date = "20190903 11:14:43"
Comments = "SD: 1Vb to 2V-, BG: 2Va to 2V-"

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 0.000000E+0
Final Voltage (V) = 10.000000E+0
Voltage step (V) = 100.000000E-3
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = TRUE
Manual range (V) = 10.000000E+0
Measurement Type = "Static"
Pattern = "Linear"
Check compliance = TRUE
Measurement Speed = 1.000000
Time (s)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	di/dv (A/V)	Voltage 2 (V)	STD_Voltage 2 (V)	Resistance 2 (Ohms)	STD_Resistance 2 (Ohms)
156.505654812E+0	3.200000048E+0	46.677354667E-9	471.958371402E-12	68.555728373E+6	693.172313300E+3	8.514067821E-9	1.053409523E+0	5.769801483E-3	22.567892508E+6	123.610292915E+3
161.180676460E+0	3.299999952E+0	47.419609000E-9	351.844920809E-12	69.591462728E+6	516.356064695E+3	7.422550412E-9	1.103742317E+0	8.013159235E-3	23.276073758E+6	168.984084944E+3
165.857533455E+0	3.400000095E+0	48.386342000E-9	337.099502812E-12	70.267764721E+6	489.543692953E+3	9.667316171E-9	1.149476874E+0	6.098040455E-3	23.756225968E+6	126.028135277E+3
170.544454098E+0	3.500000000E+0	49.310736000E-9	263.883774332E-12	70.978457916E+6	379.837432791E+3	9.243948816E-9	66.000000000E+36	47.466866847E+36	1.338450921E+45	962.607145978E+42
175.122720718E+0	3.599999905E+0	50.179916667E-9	310.403649100E-12	71.741847013E+6	443.781747467E+3	8.691814956E-9	99.000000000E+36	19.212386177E+21	1.972900845E+45	382.870029541E+27
179.558579922E+0	3.700000048E+0	51.055349667E-9	336.023195376E-12	72.470369351E+6	476.967158944E+3	8.754317477E-9	99.000000000E+36	19.212386177E+21	1.939072020E+45	376.305055239E+27
183.997251987E+0	3.799999952E+0	51.728726000E-9	604.691346600E-12	73.460149634E+6	858.724353725E+3	6.733769755E-9	99.000000000E+36	19.212386177E+21	1.913830238E+45	371.406521331E+27
188.436665535E+0	3.900000095E+0	52.805730333E-9	397.458620353E-12	73.855622690E+6	555.897129239E+3	10.770027927E-9	99.000000000E+36	19.212386177E+21	1.874796530E+45	363.831464034E+27
192.878056526E+0	4.000000000E+0	53.264866000E-9	338.714494142E-12	75.096405950E+6	477.542572870E+3	4.591361045E-9	99.000000000E+36	19.212386177E+21	1.858636047E+45	360.695287895E+27
197.222423077E+0	4.099999905E+0	54.333883000E-9	422.321762936E-12	75.459357555E+6	586.524046377E+3	10.690180195E-9	99.000000000E+36	19.212386177E+21	1.822067457E+45	353.598622365E+27
200.939830780E+0	4.199999809E+0	54.334082000E-9	404.575331508E-12	77.299544865E+6	575.577755951E+3	1.990001898E-12	99.000000000E+36	19.212386177E+21	1.822060783E+45	353.597327301E+27
204.383396626E+0	4.300000191E+0	54.800174667E-9	382.973547126E-12	78.466906664E+6	548.369594803E+3	4.660908887E-9	99.000000000E+36	19.212386177E+21	1.806563585E+45	350.589871171E+27
207.826539993E+0	4.400000095E+0	55.752310000E-9	460.648063433E-12	78.920498458E+6	652.072977420E+3	9.521362414E-9	99.000000000E+36	19.212386177E+21	1.775711177E+45	344.602513807E+27
211.247891903E+0	4.500000000E+0	56.301533667E-9	314.736237961E-12	79.926774760E+6	446.805810818E+3	5.492241904E-9	99.000000000E+36	19.212386177E+21	1.758389045E+45	341.240902784E+27
214.675096512E+0	4.599999905E+0	56.823221667E-9	355.087815589E-12	80.952817699E+6	505.873450313E+3	5.216884975E-9	99.000000000E+36	19.212386177E+21	1.742245461E+45	338.108006076E+27
218.097436428E+0	4.699999809E+0	57.544964667E-9	510.311474039E-12	81.675257540E+6	724.300054906E+3	7.217436883E-9	99.000000000E+36	19.212386177E+21	1.720393792E+45	333.867372894E+27
