[Main]
Experiment = "IvsV"
Header length = 54    
Date = "20190903 17:19:44"
Comments = "SD: 1Vb to 2V-, BG: 2Va to 2V-, volt1: 1I- to 2I+, volt2: 1V- to 2Vb"

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Dynamic Gate Voltage]
Pattern = "Linear+Reveresed"
Cycles = 1
Initial gate voltage (V) = -7.500000E+1
Final gate voltage (V) = 7.500000E+1
Measurement interval (V) = 2.500000E+1
Ramp step (V) = 1.000000E-1
Ramp delay (s) = 1.000000
Pre-measurement Delay = 3.000000E+2
Leak current measurement threshold = 1.000000
Check compliance = TRUE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 1.000000E-6
Autorange = TRUE
Number of current measurements = 30
Speed = 1.000000
Set finish gate voltage = TRUE
Finish gate voltage (V) = 0.000000E+0
Finish gate ramp step (V) = 1.000000E-1
Finish gate ramp delay (s) = 1.000000E+0

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 0.000000E+0
Final Voltage (V) = -10.000000E+0
Voltage step (V) = 200.000000E-3
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = TRUE
Manual range (V) = 10.000000E+0
Measurement Type = "Static"
Pattern = "Linear"
Check compliance = TRUE
Measurement Speed = 1.000000
Time (s)	Gate Voltage (V)	Gate Leak Current (A)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	di/dv (A/V)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)
3.310778496E+3	0.000000000E+0	-57.135128833E-12	-4.199999809E+0	-244.236123333E-9	3.058893992E-9	17.196472626E+6	215.374311089E+3	80.708160303E-9	-1.250811770E+0	-1.017820787E+0	4.749420947E-3	3.368111155E-3	5.121321746E+6	4.167363831E+6	19.446021670E+3	13.790389025E+3
3.317592124E+3	0.000000000E+0	-48.141823919E-12	-4.400000095E+0	-259.881730000E-9	2.959000937E-9	16.930778841E+6	192.773037416E+3	78.227921427E-9	-1.275701820E+0	-1.053855576E+0	4.975299621E-3	2.687263824E-3	4.908778391E+6	4.055135297E+6	19.144476300E+3	10.340333752E+3
3.324406923E+3	0.000000000E+0	-48.820794109E-12	-4.599999905E+0	-276.246663333E-9	2.887868524E-9	16.651784493E+6	174.076905469E+3	81.824744701E-9	-1.321689026E+0	-1.096045185E+0	3.410127565E-3	3.248442456E-3	4.784452452E+6	3.967632304E+6	12.344502279E+3	11.759209745E+3
3.331291418E+3	0.000000000E+0	-50.976493426E-12	-4.800000191E+0	-294.768456667E-9	3.887251718E-9	16.283968254E+6	214.744427856E+3	92.608834189E-9	-1.331779855E+0	-1.122176282E+0	3.399700169E-3	2.944112269E-3	4.518054171E+6	3.806975464E+6	11.533459879E+3	9.987881004E+3
3.338115158E+3	0.000000000E+0	-54.241787624E-12	-5.000000000E+0	-309.307626667E-9	4.751341762E-9	16.165136482E+6	248.316179210E+3	72.695919328E-9	-1.375986838E+0	-1.177055727E+0	4.964847269E-3	3.652780735E-3	4.448603007E+6	3.805453295E+6	16.051486744E+3	11.809539823E+3
3.344939127E+3	0.000000000E+0	-48.793842491E-12	-5.199999809E+0	-327.074653333E-9	4.403205508E-9	15.898510497E+6	214.031898458E+3	88.835218053E-9	-1.404784614E+0	-1.217936293E+0	5.222180927E-3	3.373199192E-3	4.294996876E+6	3.723725701E+6	15.966327178E+3	10.313239370E+3
3.351775613E+3	0.000000000E+0	-50.011090003E-12	-5.400000095E+0	-343.386746667E-9	5.108745441E-9	15.725709125E+6	233.959655041E+3	81.560349994E-9	-1.429059483E+0	-1.260437017E+0	3.446755705E-3	4.079082566E-3	4.161661732E+6	3.670604730E+6	10.037532718E+3	11.878974963E+3
3.358682713E+3	0.000000000E+0	-47.047189958E-12	-5.599999905E+0	-357.551846667E-9	4.187308315E-9	15.662063997E+6	183.419247895E+3	70.825567545E-9	-1.473324039E+0	-1.314254188E+0	4.663619909E-3	3.221621625E-3	4.120588533E+6	3.675702420E+6	13.043199057E+3	9.010222309E+3
3.365495449E+3	0.000000000E+0	-47.498092785E-12	-5.800000191E+0	-376.627930000E-9	4.913466424E-9	15.399814323E+6	200.905096478E+3	95.380280224E-9	-1.488442145E+0	-1.331615147E+0	5.251546659E-3	4.117053798E-3	3.952022743E+6	3.535625058E+6	13.943593242E+3	10.931355511E+3
3.372312397E+3	0.000000000E+0	-51.440718207E-12	-6.000000000E+0	-393.028276667E-9	6.271650184E-9	15.266077166E+6	243.604598835E+3	82.001811536E-9	-1.516998300E+0	-1.392894970E+0	3.191614153E-3	2.639159765E-3	3.859768851E+6	3.544007017E+6	8.120571325E+3	6.714936104E+3
3.379133786E+3	0.000000000E+0	-52.252074051E-12	-6.199999809E+0	-411.227146667E-9	5.179716529E-9	15.076825204E+6	189.904001593E+3	90.994436779E-9	-1.553134367E+0	-1.431564124E+0	5.155962701E-3	7.095081623E-3	3.776828401E+6	3.481200440E+6	12.537992063E+3	17.253436892E+3
3.385964685E+3	0.000000000E+0	-53.499225160E-12	-6.400000095E+0	-424.634260000E-9	4.908886332E-9	15.071794008E+6	174.233995179E+3	67.035470772E-9	-1.572400735E+0	-1.481160881E+0	5.540923802E-3	2.475413651E-3	3.702953067E+6	3.488086150E+6	13.048697018E+3	5.829519386E+3
3.392778767E+3	0.000000000E+0	-47.074033907E-12	-6.599999905E+0	-443.815370000E-9	5.065161481E-9	14.871048528E+6	169.719814317E+3	95.905641463E-9	-1.606248307E+0	-1.519629301E+0	3.939347320E-3	3.198629766E-3	3.619181343E+6	3.424012334E+6	8.876094851E+3	7.207118056E+3
3.399642454E+3	0.000000000E+0	-51.817882537E-12	-6.800000191E+0	-461.713123333E-9	6.819920655E-9	14.727760263E+6	217.542346851E+3	89.488638652E-9	-1.641564719E+0	-1.572221032E+0	4.812518478E-3	4.257008790E-3	3.555378083E+6	3.405190264E+6	10.423178885E+3	9.220029874E+3
3.406461803E+3	0.000000000E+0	-48.108238949E-12	-7.000000000E+0	-474.718793333E-9	7.892852986E-9	14.745571691E+6	245.165414088E+3	65.028412016E-9	-1.677837636E+0	-1.627188955E+0	4.192930784E-3	5.808815310E-3	3.534382164E+6	3.427690199E+6	8.832451639E+3	12.236328942E+3
3.413290718E+3	0.000000000E+0	-43.649425538E-12	-7.199999809E+0	-489.468083333E-9	7.394786528E-9	14.709845349E+6	222.233420147E+3	73.746520330E-9	-1.703224447E+0	-1.671427994E+0	5.450163506E-3	7.285191894E-3	3.479745676E+6	3.414784438E+6	11.134870059E+3	14.883895685E+3
3.420132086E+3	0.000000000E+0	-53.418694121E-12	-7.400000095E+0	-503.292670000E-9	5.491309435E-9	14.703174786E+6	160.422925356E+3	69.122834452E-9	-1.739620569E+0	-1.729837576E+0	5.070952980E-3	2.941246038E-3	3.456479048E+6	3.437041069E+6	10.075555005E+3	5.844007302E+3
3.426980850E+3	0.000000000E+0	-55.845943495E-12	-7.599999905E+0	-516.861343333E-9	8.789099265E-9	14.704136811E+6	250.040208481E+3	67.843431367E-9	-1.776147287E+0	-1.789118544E+0	6.180194751E-3	4.869904001E-3	3.436409610E+6	3.461505813E+6	11.957161878E+3	9.422070472E+3
3.433818794E+3	0.000000000E+0	-47.940613776E-12	-7.800000191E+0	-527.261910000E-9	6.971121853E-9	14.793407304E+6	195.589028867E+3	52.002758943E-9	-1.801362618E+0	-1.830743409E+0	5.800607262E-3	4.637934165E-3	3.416447469E+6	3.472170802E+6	11.001377403E+3	8.796262498E+3
3.440663525E+3	0.000000000E+0	-45.573662899E-12	-8.000000000E+0	-540.074320000E-9	8.637407739E-9	14.812776138E+6	236.900705164E+3	64.062111094E-9	-1.853401243E+0	-1.902750696E+0	5.327960611E-3	4.231640176E-3	3.431752214E+6	3.523127513E+6	9.865235974E+3	7.835292327E+3
3.447498770E+3	0.000000000E+0	-46.960098136E-12	-8.199999809E+0	-551.080530000E-9	9.316727088E-9	14.879857594E+6	251.563183179E+3	55.031102482E-9	-1.889489431E+0	-1.968125422E+0	3.675082718E-3	6.414115741E-3	3.428699307E+6	3.571393499E+6	6.668866922E+3	11.639162322E+3
3.454331113E+3	0.000000000E+0	-45.709443782E-12	-8.399999619E+0	-561.949653333E-9	9.422832988E-9	14.947957648E+6	250.648981790E+3	54.345668495E-9	-1.941915142E+0	-2.034135370E+0	5.652827715E-3	3.270524072E-3	3.455674597E+6	3.619782231E+6	10.059313466E+3	5.819959231E+3
3.461148126E+3	0.000000000E+0	-43.783508503E-12	-8.600000381E+0	-573.474466667E-9	8.398204431E-9	14.996309132E+6	219.612340424E+3	57.623846849E-9	-1.981500163E+0	-2.098425601E+0	5.055831030E-3	4.275426284E-3	3.455254380E+6	3.659143907E+6	8.816139731E+3	7.455303648E+3
3.468020274E+3	0.000000000E+0	-48.532438600E-12	-8.800000191E+0	-580.853800000E-9	10.660360643E-9	15.150112112E+6	278.048725685E+3	36.896701854E-9	-2.048676875E+0	-2.168352147E+0	4.588961368E-3	5.958283115E-3	3.527009507E+6	3.733042888E+6	7.900372466E+3	10.257801730E+3
3.474858365E+3	0.000000000E+0	-45.469891972E-12	-9.000000000E+0	-595.758483333E-9	9.772475457E-9	15.106792856E+6	247.803038558E+3	74.523487738E-9	-2.108018196E+0	-2.231064565E+0	7.611708190E-3	3.900962690E-3	3.538377137E+6	3.744914470E+6	12.776499879E+3	6.547892811E+3
3.481683488E+3	0.000000000E+0	-48.098301499E-12	-9.199999809E+0	-608.468740000E-9	10.734495139E-9	15.119921870E+6	266.742918989E+3	63.551343941E-9	-2.158281947E+0	-2.303895399E+0	8.231168745E-3	5.025073558E-3	3.547071206E+6	3.786382516E+6	13.527677272E+3	8.258556648E+3
3.488633446E+3	0.000000000E+0	-45.560333371E-12	-9.399999619E+0	-617.255963333E-9	9.937850779E-9	15.228689842E+6	245.182640900E+3	43.936158567E-9	-2.216540950E+0	-2.363578984E+0	7.064139934E-3	5.926556522E-3	3.590959151E+6	3.829171566E+6	11.444425576E+3	9.601456891E+3
3.495460931E+3	0.000000000E+0	-48.949726969E-12	-9.600000381E+0	-624.678740000E-9	10.845289227E-9	15.367899957E+6	266.808055358E+3	37.113741756E-9	-2.276152202E+0	-2.459058002E+0	8.901537801E-3	5.249339006E-3	3.643716451E+6	3.936516236E+6	14.249785099E+3	8.403261821E+3
3.502340659E+3	0.000000000E+0	-42.564688203E-12	-9.800000191E+0	-629.642003333E-9	7.861340482E-9	15.564400308E+6	194.327966647E+3	24.816340333E-9	-2.325440156E+0	-2.532663741E+0	7.552185359E-3	3.551684570E-3	3.693273548E+6	4.022386892E+6	11.994411616E+3	5.640799933E+3
3.509157973E+3	0.000000000E+0	-43.064320570E-12	-10.000000000E+0	-641.304846667E-9	11.209479492E-9	15.593208210E+6	272.556411438E+3	58.314272279E-9	-2.383701823E+0	-2.632449018E+0	5.752084439E-3	4.777086267E-3	3.716955884E+6	4.104832564E+6	8.969345029E+3	7.449010080E+3
