[Main]
Experiment = "RvsT"
Header length = 73    
Date = "20191026 21:41:02"
Comments = ""

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Gate Voltage]
Set initial gate voltage = TRUE
Initial gate voltage (V) = 7.500000E+1
Initial gate volt. ramp step (V) = 1.000000E-1
Initial voltage ramp delay (s) = 1.000000E-1
Delay after inital voltage set = 10.000000
Leak current threshold for initial set = 1.000000
Set final gate voltage = FALSE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 1.000000E-6
Auto-range = FALSE
Manual range (V) = 5.000000
Check Compliance = TRUE
Measuement speed = 1.000000
Number of measurements = 1

[Dynamic Temperature]
Initial temperature (K) = 1.000000E+2
Final temperature (K) = 3.000000E+2
Ramp rate (K/min) = 1.000000E+1
Step control = "Step Control"
Temperature interval (K) = 1.000000
Stability Temperature (K) = 0.200000
Stability time (s) = FALSE
Go to other temperature at finish = FALSE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 100.000000E-3
Final Voltage (V) = 100.000000E-3
Voltage step (V) = 1.000000E-12
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = 0
Manual range (V) = 10.000000E+0
Measurement Type = "Subtract bias"
Pattern = "Linear"
Check compliance = 0
Measurement Speed = 1.000000
Time (s)	Temperature (K)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	Gate Voltage (V)	Gate Leak Current (A)
1.501468578E+3	99.909800000E+0	100.000001490E-3	641.404033333E-15	486.095374191E-15	155.907971097E+9	118.156637020E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	-56.457900854E-12
1.546167991E+3	101.018700000E+0	100.000001490E-3	986.618233333E-15	428.000852696E-15	101.356328225E+9	43.968977504E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	145.785827854E-12
1.586380860E+3	101.971800000E+0	100.000001490E-3	1.159072767E-12	433.675849575E-15	86.275861504E+9	32.280766671E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	75.690037571E-12
1.627664166E+3	102.919800000E+0	100.000001490E-3	1.105550667E-12	429.073641949E-15	90.452662646E+9	35.105449760E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	103.497030390E-12
1.668969552E+3	103.925700000E+0	100.000001490E-3	1.154004900E-12	515.972014361E-15	86.654745998E+9	38.744570189E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	37.373729112E-12
1.711461139E+3	104.970800000E+0	100.000001490E-3	1.747344000E-12	589.666590425E-15	57.229716352E+9	19.312998306E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	104.100436604E-12
1.753815853E+3	105.969600000E+0	100.000001490E-3	1.808309733E-12	581.767708887E-15	55.300261701E+9	17.791148252E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	130.348606908E-12
1.796237180E+3	106.969300000E+0	100.000001490E-3	1.793988167E-12	823.808718583E-15	55.741728596E+9	25.596892365E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	-91.055205043E-12
1.838587094E+3	107.959900000E+0	100.000001490E-3	1.499850400E-12	609.454443078E-15	66.673317212E+9	27.092268275E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	83.735421375E-12
1.880929269E+3	108.947200000E+0	100.000001490E-3	1.812415800E-12	581.045172067E-15	55.174977778E+9	17.688631084E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	56.481590238E-12
1.923386508E+3	109.967200000E+0	100.000001490E-3	1.525102867E-12	665.161668627E-15	65.569348583E+9	28.597557757E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	159.060611904E-12
1.965806350E+3	110.961800000E+0	100.000001490E-3	1.767639367E-12	622.874392799E-15	56.572626394E+9	19.934858308E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	94.345239954E-12
2.008073015E+3	111.952000000E+0	100.000001490E-3	1.378417333E-12	518.401725178E-15	72.546970407E+9	27.283808543E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	165.597494051E-12
2.050410770E+3	112.951500000E+0	100.000001490E-3	1.671682000E-12	896.837083585E-15	59.819990578E+9	32.092698187E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	56.682679384E-12
2.092874235E+3	113.962600000E+0	100.000001490E-3	1.499472000E-12	739.975411074E-15	66.690142590E+9	32.910961777E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	190.488042007E-12
2.135279537E+3	114.955300000E+0	100.000001490E-3	1.570075333E-12	585.582640946E-15	63.691212369E+9	23.754572505E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	91.629773213E-12
2.177789255E+3	115.969800000E+0	100.000001490E-3	1.567255333E-12	617.124719815E-15	63.805813490E+9	25.124269119E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	194.963503675E-12
2.220226787E+3	116.959900000E+0	100.000001490E-3	1.365338000E-12	451.227945561E-15	73.241938253E+9	24.205588160E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	94.546370732E-12
2.262560661E+3	117.956900000E+0	100.000001490E-3	1.403974000E-12	754.367391474E-15	71.226391294E+9	38.270557008E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	140.706987728E-12
2.305111543E+3	118.967600000E+0	100.000001490E-3	1.438132000E-12	790.233556254E-15	69.534647369E+9	38.208322792E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	180.632411806E-12
2.347506437E+3	119.953100000E+0	100.000001490E-3	1.233871333E-12	685.954597525E-15	81.045728828E+9	45.056310814E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	86.199263005E-12
2.389936640E+3	120.959800000E+0	100.000001490E-3	1.292554667E-12	575.726788020E-15	77.366168000E+9	34.460264276E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	153.730597696E-12
2.432363266E+3	121.941400000E+0	100.000001490E-3	1.346691333E-12	600.772750388E-15	74.256066713E+9	33.126389343E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	14.041996732E-12
2.474794486E+3	122.965600000E+0	100.000001490E-3	1.383875667E-12	560.307273384E-15	72.260827977E+9	29.257156890E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	118.682591532E-12
2.517211827E+3	123.958200000E+0	100.000001490E-3	1.683468667E-12	667.537583952E-15	59.401165861E+9	23.554053323E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	120.945323201E-12
2.559587997E+3	124.966800000E+0	100.000001490E-3	1.330958000E-12	574.859915087E-15	75.133852075E+9	32.451392023E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	94.093899339E-12
2.601987450E+3	125.968900000E+0	100.000001490E-3	1.519765000E-12	732.693872012E-15	65.799647636E+9	31.722666731E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	84.841675352E-12
2.644363016E+3	126.950500000E+0	100.000001490E-3	1.268154333E-12	632.999103437E-15	78.854756761E+9	39.360343626E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	102.541447555E-12
2.686804773E+3	127.958100000E+0	100.000001490E-3	1.429149667E-12	615.114924015E-15	69.971678840E+9	30.116246686E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	72.572378662E-12
2.729226646E+3	128.947000000E+0	100.000001490E-3	1.722563000E-12	539.728922442E-15	58.053029985E+9	18.189697165E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	92.183073674E-12
2.771691773E+3	129.964100000E+0	100.000001490E-3	1.793829000E-12	674.624410087E-15	55.746674566E+9	20.965246656E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	127.230850855E-12
2.814100402E+3	130.951600000E+0	100.000001490E-3	1.729581667E-12	597.179245464E-15	57.817449975E+9	19.962851027E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	99.675337428E-12
2.856507372E+3	131.956400000E+0	100.000001490E-3	1.526693000E-12	437.208543634E-15	65.501054560E+9	18.757943261E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	75.337867889E-12
2.898973312E+3	132.953200000E+0	100.000001490E-3	1.637602333E-12	690.647959024E-15	61.064887033E+9	25.753712448E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	74.483010037E-12
2.941572577E+3	133.976800000E+0	100.000001490E-3	1.673168667E-12	629.761748719E-15	59.766838504E+9	22.495561554E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	84.640398856E-12
2.984062453E+3	134.972300000E+0	100.000001490E-3	1.735109000E-12	700.600371738E-15	57.633267703E+9	23.271096385E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	72.572184373E-12
3.026420771E+3	135.955000000E+0	100.000001490E-3	1.751618000E-12	503.192915587E-15	57.090074143E+9	16.400448533E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	164.792679502E-12
3.068737839E+3	136.949600000E+0	100.000001490E-3	1.679040000E-12	794.495065334E-15	59.557843464E+9	28.181825766E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	97.764685236E-12
3.111250888E+3	137.962000000E+0	100.000001490E-3	1.610597000E-12	671.343280367E-15	62.088779186E+9	25.880393849E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	69.002178971E-12
3.153595745E+3	138.945200000E+0	100.000001490E-3	1.499854000E-12	643.625219327E-15	66.673157181E+9	28.611135093E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	-40.567257886E-12
3.196123653E+3	139.968900000E+0	100.000001490E-3	1.479811667E-12	650.357003436E-15	67.576167794E+9	29.698802206E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	145.282855191E-12
3.238450180E+3	140.935700000E+0	100.000001490E-3	1.829776333E-12	470.523247690E-15	54.651489184E+9	14.053518845E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	9.717521926E-12
3.280916824E+3	141.977300000E+0	100.000001490E-3	1.612815667E-12	598.365629770E-15	62.003366880E+9	23.003672669E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	25.456369651E-12
3.323305065E+3	142.955000000E+0	100.000001490E-3	1.480544333E-12	599.628662781E-15	67.542726846E+9	27.355178813E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	58.844762396E-12
3.365629520E+3	143.963900000E+0	100.000001490E-3	1.574542333E-12	811.319439153E-15	63.510519453E+9	32.725267484E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	58.593394026E-12
3.408088240E+3	144.959400000E+0	100.000001490E-3	1.661387333E-12	532.245058277E-15	60.190660831E+9	19.282789232E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	11.980298698E-12
3.450565995E+3	145.956700000E+0	100.000001490E-3	1.466933667E-12	400.355160351E-15	68.169409267E+9	18.604777706E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	102.642006006E-12
3.492860695E+3	146.950300000E+0	100.000001490E-3	1.398437333E-12	583.938256151E-15	71.508389476E+9	29.859388945E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	124.867463591E-12
3.535170166E+3	147.951500000E+0	100.000001490E-3	1.743642000E-12	614.524656669E-15	57.351223181E+9	20.212716105E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	140.455383435E-12
3.577601372E+3	148.972000000E+0	100.000001490E-3	1.843007000E-12	491.963017901E-15	54.259154463E+9	14.483665758E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	74.181438769E-12
3.620126021E+3	149.966500000E+0	100.000001490E-3	1.766523000E-12	749.582283912E-15	56.608377864E+9	24.020427228E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	-4.462489406E-12
3.662469821E+3	150.944400000E+0	100.000001490E-3	1.408658667E-12	552.811101804E-15	70.989519219E+9	27.858980507E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	94.043522969E-12
3.704826747E+3	151.958800000E+0	100.000001490E-3	1.538342333E-12	541.591463387E-15	65.005037776E+9	22.885786066E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	19.874876050E-12
3.747225412E+3	152.957500000E+0	100.000001490E-3	1.519012667E-12	597.579065750E-15	65.832236745E+9	25.898379515E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	98.317645691E-12
3.789576516E+3	153.957100000E+0	100.000001490E-3	1.636430000E-12	443.370258463E-15	61.108633727E+9	16.556620650E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	-6.272720190E-12
3.832004425E+3	154.961800000E+0	100.000001490E-3	1.723313333E-12	641.896626968E-15	58.027753605E+9	21.614072490E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	95.803504019E-12
3.874520144E+3	155.961300000E+0	100.000001490E-3	1.690299667E-12	565.488800022E-15	59.161108212E+9	19.792315381E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	96.406951866E-12
3.915893383E+3	156.917000000E+0	100.000001490E-3	1.698758667E-12	615.635215867E-15	58.866514386E+9	21.333400678E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	72.572337029E-12
3.957336788E+3	157.918900000E+0	100.000001490E-3	1.422100333E-12	671.216025264E-15	70.318527565E+9	33.189586887E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	81.120582474E-12
3.999626958E+3	158.955500000E+0	100.000001490E-3	1.672862333E-12	580.827724154E-15	59.777782964E+9	20.755200797E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	90.272310460E-12
4.042039304E+3	159.960400000E+0	100.000001490E-3	1.574731667E-12	500.542654541E-15	63.502883448E+9	20.184963905E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	91.076902964E-12
4.084577399E+3	160.973500000E+0	100.000001490E-3	1.812541667E-12	604.814736569E-15	55.171146313E+9	18.409685657E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	-20.452741931E-12
4.126949138E+3	161.959300000E+0	100.000001490E-3	1.820890333E-12	717.091451353E-15	54.918190107E+9	21.627532383E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	185.409354536E-12
4.169392894E+3	162.964600000E+0	100.000001490E-3	1.524610333E-12	528.101988550E-15	65.590531104E+9	22.719569157E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	72.069489265E-12
4.211775012E+3	163.961700000E+0	100.000001490E-3	1.540575333E-12	435.760550663E-15	64.910815672E+9	18.360395736E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	91.730525953E-12
4.254245176E+3	164.974200000E+0	100.000001490E-3	1.323891000E-12	637.400640541E-15	75.534920541E+9	36.367047390E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	58.090580957E-12
4.296635200E+3	165.954600000E+0	100.000001490E-3	1.495397000E-12	522.671509319E-15	66.871875154E+9	23.373073450E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	90.875737491E-12
4.339154959E+3	166.960700000E+0	100.000001490E-3	1.683981000E-12	544.711007285E-15	59.383093687E+9	19.208426210E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	111.240724965E-12
4.381579299E+3	167.954000000E+0	100.000001490E-3	1.482648333E-12	519.321979874E-15	67.446878158E+9	23.624379102E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	8.007948471E-12
4.423970473E+3	168.947200000E+0	100.000001490E-3	1.604635667E-12	601.355485784E-15	62.319443327E+9	23.354920930E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	75.338055239E-12
4.466389262E+3	169.962800000E+0	100.000001490E-3	1.581109333E-12	521.283947399E-15	63.246734038E+9	20.852136209E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	99.021804645E-12
4.508783050E+3	170.968800000E+0	100.000001490E-3	1.664785333E-12	649.023010200E-15	60.067805433E+9	23.417666601E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	77.399697762E-12
4.551143305E+3	171.956300000E+0	100.000001490E-3	1.462006000E-12	705.161229733E-15	68.399173116E+9	32.990593080E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	75.136945277E-12
4.592467195E+3	172.917400000E+0	100.000001490E-3	1.229837333E-12	640.348998531E-15	81.311567619E+9	42.337128239E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	14.192848286E-12
4.633869586E+3	173.924300000E+0	100.000001490E-3	1.507468000E-12	561.379820672E-15	66.336400832E+9	24.703620112E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	84.238283016E-12
4.676318698E+3	174.967200000E+0	100.000001490E-3	1.810770667E-12	831.400912275E-15	55.225105714E+9	25.356166916E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	24.953608624E-12
4.718712116E+3	175.960800000E+0	100.000001490E-3	1.534788667E-12	421.461691131E-15	65.155551160E+9	17.892084672E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	110.486536586E-12
4.761311826E+3	176.972700000E+0	100.000001490E-3	1.226268667E-12	520.120793588E-15	81.548199190E+9	34.588598104E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	113.453288431E-12
4.803779892E+3	177.957400000E+0	100.000001490E-3	1.681153000E-12	606.157827160E-15	59.482986671E+9	21.447231723E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	98.116709202E-12
4.846094211E+3	178.956100000E+0	100.000001490E-3	1.735935667E-12	628.948474667E-15	57.605822272E+9	20.871219335E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	170.273864453E-12
4.888484580E+3	179.961700000E+0	100.000001490E-3	1.418607667E-12	680.868400419E-15	70.491654486E+9	33.832849745E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	93.038007853E-12
4.930776417E+3	180.953000000E+0	100.000001490E-3	1.367793567E-12	537.650259358E-15	73.110448775E+9	28.738146387E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	-30.359059017E-12
4.973165653E+3	181.947900000E+0	100.000001490E-3	1.672533767E-12	545.044682664E-15	59.789526217E+9	19.484188596E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	97.211488859E-12
5.015428831E+3	182.957700000E+0	100.000001490E-3	1.935375867E-12	470.738400349E-15	51.669550712E+9	12.567502813E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	71.063974150E-12
5.057734575E+3	183.946100000E+0	100.000001490E-3	1.581727200E-12	699.291486263E-15	63.222028103E+9	27.950853976E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	79.109288564E-12
