[Main]
Experiment = "IvsV"
Header length = 54    
Date = "20190903 18:33:59"
Comments = "SD: 1Vb to 2V-, BG: 2Va to 2V-, volt1: 1I- to 2I+, volt2: 1V- to 2Vb"

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Dynamic Gate Voltage]
Pattern = "Linear+Reveresed"
Cycles = 1
Initial gate voltage (V) = -7.500000E+1
Final gate voltage (V) = 7.500000E+1
Measurement interval (V) = 2.500000E+1
Ramp step (V) = 1.000000E-1
Ramp delay (s) = 1.000000
Pre-measurement Delay = 3.000000E+2
Leak current measurement threshold = 1.000000
Check compliance = TRUE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 1.000000E-6
Autorange = TRUE
Number of current measurements = 30
Speed = 1.000000
Set finish gate voltage = TRUE
Finish gate voltage (V) = 0.000000E+0
Finish gate ramp step (V) = 1.000000E-1
Finish gate ramp delay (s) = 1.000000E+0

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 0.000000E+0
Final Voltage (V) = -10.000000E+0
Voltage step (V) = 200.000000E-3
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = TRUE
Manual range (V) = 10.000000E+0
Measurement Type = "Static"
Pattern = "Linear"
Check compliance = TRUE
Measurement Speed = 1.000000
Time (s)	Gate Voltage (V)	Gate Leak Current (A)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	di/dv (A/V)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)
7.691820019E+3	50.000000000E+0	150.376832745E-12	-2.000000000E+0	-33.207787333E-9	480.504363602E-12	60.226837155E+6	871.459991249E+3	24.799375754E-9	-660.945443567E-3	-407.838995467E-3	7.021242468E-3	2.677094234E-3	19.903326799E+6	12.281426383E+6	211.433613386E+3	80.616459243E+3
7.698677242E+3	50.000000000E+0	144.562065559E-12	-2.200000048E+0	-38.414009667E-9	463.302966330E-12	57.270773522E+6	690.730269683E+3	26.031105460E-9	-702.293799767E-3	-435.401711767E-3	4.440242118E-3	3.658232938E-3	18.282231037E+6	11.334451039E+6	115.589134199E+3	95.231738893E+3
7.705586113E+3	50.000000000E+0	144.407853268E-12	-2.400000095E+0	-43.750552333E-9	705.510191122E-12	54.856452487E+6	884.601089919E+3	26.682706972E-9	-748.674363700E-3	-471.724416467E-3	7.086020402E-3	2.588732166E-3	17.112340845E+6	10.782136254E+6	161.964135855E+3	59.170273921E+3
7.712553887E+3	50.000000000E+0	146.957371735E-12	-2.599999905E+0	-48.552597667E-9	736.524653892E-12	53.550170940E+6	812.335961677E+3	24.010249565E-9	-788.516763433E-3	-497.366012000E-3	4.111498339E-3	4.360240988E-3	16.240465008E+6	10.243859977E+6	84.681325753E+3	89.804484155E+3
7.719408197E+3	50.000000000E+0	147.906184060E-12	-2.799999952E+0	-54.199897667E-9	730.122429354E-12	51.660613264E+6	695.915934941E+3	28.236493268E-9	-815.096505000E-3	-524.980627900E-3	4.107741445E-3	3.008708511E-3	15.038709298E+6	9.686007732E+6	75.788730634E+3	55.511331943E+3
7.726252723E+3	50.000000000E+0	145.931560354E-12	-3.000000000E+0	-59.784557000E-9	889.375185727E-12	50.180182819E+6	746.497283810E+3	27.923290009E-9	-847.356487867E-3	-549.693755533E-3	4.601256745E-3	3.666422194E-3	14.173501158E+6	9.194577716E+6	76.963968213E+3	61.327245336E+3
7.733097198E+3	50.000000000E+0	154.433322611E-12	-3.200000048E+0	-65.353475000E-9	776.725346353E-12	48.964497262E+6	581.942522485E+3	27.844583361E-9	-859.352413533E-3	-575.101845867E-3	7.299632972E-3	2.818949795E-3	13.149299460E+6	8.799866355E+6	111.694641664E+3	43.133892964E+3
7.739964087E+3	50.000000000E+0	149.682882755E-12	-3.400000095E+0	-71.073143000E-9	1.107712027E-9	47.838043343E+6	745.580872281E+3	28.598333182E-9	-883.298432200E-3	-605.552649333E-3	4.203739902E-3	3.764565137E-3	12.428019853E+6	8.520133257E+6	59.146672353E+3	52.967477983E+3
7.746811270E+3	50.000000000E+0	155.839654144E-12	-3.599999905E+0	-76.384608667E-9	1.355445517E-9	47.129912262E+6	836.320685943E+3	26.557353660E-9	-909.543815533E-3	-636.537457767E-3	5.064078109E-3	3.101464674E-3	11.907422600E+6	8.333320925E+6	66.297100911E+3	40.603267178E+3
7.753660262E+3	50.000000000E+0	155.729045053E-12	-3.799999952E+0	-82.265123667E-9	1.177851995E-9	46.192113777E+6	661.367429499E+3	29.402567990E-9	-926.631440167E-3	-656.825690533E-3	3.431773320E-3	3.587169180E-3	11.263964592E+6	7.984254582E+6	41.716017280E+3	43.604981308E+3
7.760496897E+3	50.000000000E+0	154.134965439E-12	-4.000000000E+0	-88.077862333E-9	1.098824183E-9	45.414362861E+6	566.571427058E+3	29.063686404E-9	-937.062300467E-3	-682.045973633E-3	4.930240317E-3	3.344879318E-3	10.639021834E+6	7.743670834E+6	55.975930691E+3	37.976390765E+3
7.767341698E+3	50.000000000E+0	155.940256541E-12	-4.199999809E+0	-94.139884667E-9	1.513493064E-9	44.614456711E+6	717.269529582E+3	30.310140573E-9	-968.233039667E-3	-705.839250967E-3	4.652112032E-3	2.306914696E-3	10.285045952E+6	7.497770509E+6	49.417014354E+3	24.505178699E+3
7.774190433E+3	50.000000000E+0	155.023386951E-12	-4.400000095E+0	-100.404966333E-9	1.811395665E-9	43.822534443E+6	790.597834065E+3	31.325363522E-9	-974.097502333E-3	-726.934595433E-3	6.566743664E-3	3.462423176E-3	9.701686459E+6	7.240026285E+6	65.402578216E+3	34.484580817E+3
7.781446594E+3	50.000000000E+0	154.481969346E-12	-4.599999905E+0	-107.352883333E-9	2.020698401E-9	42.849337268E+6	806.551110794E+3	34.739618130E-9	-994.477387933E-3	-752.757433000E-3	2.995582877E-3	2.986472762E-3	9.263629975E+6	7.011990825E+6	27.904074715E+3	27.819213322E+3
7.788419841E+3	50.000000000E+0	157.294628248E-12	-4.800000191E+0	-112.550886667E-9	1.632610756E-9	42.647377847E+6	618.623005635E+3	25.989979488E-9	-1.001765066E+0	-774.739615267E-3	5.058829891E-3	2.721905738E-3	8.900552411E+6	6.883460790E+6	44.947046094E+3	24.183778723E+3
7.795261536E+3	50.000000000E+0	150.174100932E-12	-5.000000000E+0	-118.986903333E-9	1.476851021E-9	42.021431434E+6	521.564913359E+3	32.180114023E-9	-1.027920901E+0	-795.224389833E-3	6.692345472E-3	4.652332532E-3	8.638941529E+6	6.683293434E+6	56.244387274E+3	39.099534503E+3
7.802100513E+3	50.000000000E+0	152.995158209E-12	-5.199999809E+0	-125.284380000E-9	1.934766846E-9	41.505571638E+6	640.970597767E+3	31.487413362E-9	-1.060068024E+0	-811.509765733E-3	4.328211375E-3	3.625572450E-3	8.461294409E+6	6.477341914E+6	34.547094981E+3	28.938742800E+3
7.808935133E+3	50.000000000E+0	156.320804912E-12	-5.400000095E+0	-131.972100000E-9	1.914297095E-9	40.917740154E+6	593.524776123E+3	33.438552166E-9	-1.075804133E+0	-840.714894167E-3	3.444281569E-3	3.133076539E-3	8.151754298E+6	6.370398699E+6	26.098558473E+3	23.740446196E+3
7.815773368E+3	50.000000000E+0	163.728049637E-12	-5.599999905E+0	-138.962953333E-9	2.219033574E-9	40.298509569E+6	643.507809652E+3	34.954300002E-9	-1.096386583E+0	-868.615321800E-3	4.588253035E-3	3.655907642E-3	7.889776064E+6	6.250697045E+6	33.017814640E+3	26.308505647E+3
7.822618437E+3	50.000000000E+0	170.359100206E-12	-5.800000191E+0	-144.348296667E-9	2.033988886E-9	40.180593223E+6	566.178347400E+3	26.926678148E-9	-1.098631291E+0	-880.406813300E-3	3.877690124E-3	3.820645439E-3	7.610975095E+6	6.099183943E+6	26.863428344E+3	26.468240547E+3
7.829449786E+3	50.000000000E+0	168.386278994E-12	-6.000000000E+0	-152.238096667E-9	1.784956442E-9	39.411948332E+6	462.095970704E+3	39.449037622E-9	-1.116556700E+0	-900.915839800E-3	8.275302545E-3	3.590138999E-3	7.334279164E+6	5.917808088E+6	54.357632722E+3	23.582395458E+3
7.836281798E+3	50.000000000E+0	154.981593300E-12	-6.199999809E+0	-157.957933333E-9	2.345660781E-9	39.250955482E+6	582.873078596E+3	28.599210608E-9	-1.140881439E+0	-925.395398033E-3	4.016294210E-3	3.591490537E-3	7.222691607E+6	5.858492692E+6	25.426353243E+3	22.737006375E+3
7.843127135E+3	50.000000000E+0	168.046000957E-12	-6.400000095E+0	-166.413223333E-9	2.163283981E-9	38.458482849E+6	499.939958019E+3	42.276389523E-9	-1.158801682E+0	-940.899688633E-3	4.824620856E-3	2.803631588E-3	6.963399054E+6	5.653995937E+6	28.991811824E+3	16.847408708E+3
7.849965846E+3	50.000000000E+0	170.449689548E-12	-6.599999905E+0	-173.989813333E-9	2.767870552E-9	37.933254701E+6	603.451067820E+3	37.882986128E-9	-1.173703649E+0	-962.423973567E-3	4.207174059E-3	3.929456043E-3	6.745818196E+6	5.531496098E+6	24.180576886E+3	22.584402891E+3
7.856817377E+3	50.000000000E+0	162.264785867E-12	-6.800000191E+0	-178.104716667E-9	2.019567712E-9	38.179787251E+6	432.928824313E+3	20.574487235E-9	-1.183677862E+0	-986.146036900E-3	3.359807300E-3	2.972009571E-3	6.645965833E+6	5.536888946E+6	18.864224166E+3	16.686866170E+3
7.863652686E+3	50.000000000E+0	172.333784743E-12	-7.000000000E+0	-185.824823333E-9	2.663857091E-9	37.669886479E+6	540.009630757E+3	38.600570146E-9	-1.196801957E+0	-998.840251533E-3	3.915828023E-3	3.740490290E-3	6.440484835E+6	5.375171269E+6	21.072685300E+3	20.129120658E+3
7.870491213E+3	50.000000000E+0	162.807820466E-12	-7.199999809E+0	-192.337870000E-9	2.852377035E-9	37.434124696E+6	555.149319209E+3	32.565264390E-9	-1.214871362E+0	-1.019462403E+0	5.521976788E-3	3.452550549E-3	6.316339899E+6	5.300372738E+6	28.709774043E+3	17.950446000E+3
7.877332427E+3	50.000000000E+0	172.538194843E-12	-7.400000095E+0	-199.012376667E-9	3.247311397E-9	37.183617518E+6	606.730028419E+3	33.372485594E-9	-1.235781942E+0	-1.045476687E+0	4.564986445E-3	5.157133688E-3	6.209573307E+6	5.253324965E+6	22.938203753E+3	25.913632983E+3
7.884166896E+3	50.000000000E+0	170.674300618E-12	-7.599999905E+0	-205.869050000E-9	3.169830531E-9	36.916670595E+6	568.417591486E+3	34.283399362E-9	-1.255075649E+0	-1.065204180E+0	4.158156962E-3	3.270020645E-3	6.096475642E+6	5.174183200E+6	20.198067472E+3	15.883983751E+3
7.890980067E+3	50.000000000E+0	162.356914949E-12	-7.800000191E+0	-212.697896667E-9	3.326831241E-9	36.671731658E+6	573.586596030E+3	34.144184490E-9	-1.267007534E+0	-1.089763026E+0	6.040965441E-3	4.797772890E-3	5.956840918E+6	5.123525166E+6	28.401622844E+3	22.556748161E+3
7.897825344E+3	50.000000000E+0	176.284605894E-12	-8.000000000E+0	-221.120306667E-9	3.598918137E-9	36.179399896E+6	588.850026679E+3	42.112090161E-9	-1.269027473E+0	-1.098982852E+0	4.381322991E-3	4.320227102E-3	5.739081553E+6	4.970067512E+6	19.814204573E+3	19.537902994E+3
7.904658157E+3	50.000000000E+0	162.407266802E-12	-8.199999809E+0	-227.797516667E-9	3.146156207E-9	35.996879726E+6	497.159970056E+3	33.386081839E-9	-1.296602517E+0	-1.123818896E+0	6.691493571E-3	3.930130204E-3	5.691908040E+6	4.933411532E+6	29.374743277E+3	17.252735067E+3
7.911493646E+3	50.000000000E+0	204.530525502E-12	-8.399999619E+0	-234.118610000E-9	3.629826937E-9	35.879247782E+6	556.279827940E+3	31.605496808E-9	-1.322952694E+0	-1.134184482E+0	9.864142475E-3	4.719176918E-3	5.650779722E+6	4.844486654E+6	42.133098581E+3	20.157205435E+3
7.918316480E+3	50.000000000E+0	165.984264065E-12	-8.600000381E+0	-241.340350000E-9	3.109958241E-9	35.634324643E+6	459.190771813E+3	36.108562257E-9	-1.341834459E+0	-1.167808089E+0	3.821518497E-3	4.499255152E-3	5.559925885E+6	4.838843108E+6	15.834561014E+3	18.642780423E+3
7.925138616E+3	50.000000000E+0	155.226387762E-12	-8.800000191E+0	-249.046040000E-9	3.688181520E-9	35.334832831E+6	523.281869763E+3	38.528486744E-9	-1.343144310E+0	-1.183381668E+0	7.312963740E-3	5.727342451E-3	5.393156662E+6	4.751658240E+6	29.363902914E+3	22.997123148E+3
7.931954231E+3	50.000000000E+0	169.888174362E-12	-9.000000000E+0	-256.134353333E-9	4.106576001E-9	35.137809056E+6	563.360914018E+3	35.441600466E-9	-1.350421733E+0	-1.211252451E+0	5.307400160E-3	5.548847945E-3	5.272317887E+6	4.728973037E+6	20.721157046E+3	21.663817731E+3
7.938779499E+3	50.000000000E+0	163.925932088E-12	-9.199999809E+0	-262.314966667E-9	3.620676397E-9	35.072340424E+6	484.095882082E+3	30.903096138E-9	-1.381764822E+0	-1.223484298E+0	4.560483519E-3	4.133134712E-3	5.267579047E+6	4.664180294E+6	17.385525413E+3	15.756381591E+3
7.945600793E+3	50.000000000E+0	172.013644069E-12	-9.399999619E+0	-270.444803333E-9	4.095293088E-9	34.757553122E+6	526.326870830E+3	40.649222099E-9	-1.387838983E+0	-1.252558864E+0	5.214840156E-3	3.702953765E-3	5.131690333E+6	4.631476916E+6	19.282456499E+3	13.692086961E+3
7.952474966E+3	50.000000000E+0	163.899060990E-12	-9.600000381E+0	-277.780870000E-9	3.672169073E-9	34.559616656E+6	456.866433847E+3	36.680193409E-9	-1.411286326E+0	-1.286305682E+0	5.469809297E-3	3.448347309E-3	5.080574218E+6	4.630648907E+6	19.691094269E+3	12.413912120E+3
7.959375818E+3	50.000000000E+0	176.026523450E-12	-9.800000191E+0	-284.165816667E-9	3.984335687E-9	34.486907348E+6	483.546604237E+3	31.924763779E-9	-1.440483115E+0	-1.310765954E+0	7.339699756E-3	5.576305104E-3	5.069163954E+6	4.612679912E+6	25.828932706E+3	19.623419767E+3
7.966200051E+3	50.000000000E+0	162.948667060E-12	-10.000000000E+0	-291.386983333E-9	4.238440774E-9	34.318622903E+6	499.189939588E+3	36.105867767E-9	-1.472568257E+0	-1.336946459E+0	6.441953574E-3	5.632086975E-3	5.053651470E+6	4.588216137E+6	22.107897546E+3	19.328546904E+3
