[Main]
Experiment = "RvsVg"
Header length = 74    
Date = "20191029 02:32:45"
Comments = ""

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Temperature]
Set initial temperature = TRUE
Initial temperature (K) = 2.000000E+1
Delay after setting initial temperature (s) = 1.000000E+1
Initial temperature stabilization (K) = 2.000000E-1
Initial temperature ramp rate (K/min) = 1.000000E+1
Wait for initial temperature to stabilize = TRUE
Set final temperature = FALSE

[Dynamic Gate Voltage]
Pattern = "Linear Hysteresis"
Cycles = 1
Initial gate voltage (V) = -7.500000E+1
Final gate voltage (V) = 7.500000E+1
Measurement interval (V) = 5.000000E+0
Ramp step (V) = 1.000000E-1
Ramp delay (s) = 0.100000
Pre-measurement Delay = 1.000000E+0
Leak current measurement threshold = 1.000000
Check compliance = TRUE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 1.000000E-6
Autorange = TRUE
Number of current measurements = 30
Speed = 1.000000
Set finish gate voltage = FALSE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 100.000000E-3
Final Voltage (V) = 100.000000E-3
Voltage step (V) = 1.000000E-12
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = 0
Manual range (V) = 10.000000E+0
Measurement Type = "Subtract bias"
Pattern = "Linear"
Check compliance = 0
Measurement Speed = 1.000000
Time (s)	Gate Voltage (V)	Gate Leak Current (A)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	Temperature (K)
2.260154065E+3	-55.000000000E+0	-112.837460267E-12	100.000001490E-3	1.504081897E-12	1.453355380E-12	66.485742373E+9	64.243450820E+9	NaN	0.000000000E+0	NaN	27.170417096E+21	NaN	0.000000000E+0	NaN	NaN	20.000000000E+0
2.288874835E+3	-50.000000000E+0	-95.602326345E-12	100.000001490E-3	1.290006833E-12	860.881768000E-15	77.518970370E+9	51.732026948E+9	57.822944667E-3	0.000000000E+0	98.385860126E-3	27.170417096E+21	44.823750675E+9	0.000000000E+0	76.267704623E+9	NaN	20.001800000E+0
2.319036682E+3	-45.000000000E+0	-81.406473229E-12	100.000001490E-3	-2.765160367E-12	3.122673336E-12	-36.164268335E+9	40.840017022E+9	-5.199730433E-3	0.000000000E+0	86.949782819E-3	27.170417096E+21	1.880444439E+9	-0.000000000E+0	31.444752307E+9	NaN	19.998500000E+0
2.350301281E+3	-40.000000000E+0	-62.669408031E-12	100.000001490E-3	-443.248000000E-15	453.757940806E-15	-225.607338307E+9	230.956758431E+9	59.730332400E-3	0.000000000E+0	91.241396776E-3	27.170417096E+21	-134.756011082E+9	-0.000000000E+0	205.847283634E+9	NaN	19.998800000E+0
2.380676195E+3	-35.000000000E+0	-63.827741154E-12	100.000001490E-3	3.322866667E-12	12.461606729E-12	30.094497168E+9	112.862123596E+9	91.328956733E-3	0.000000000E+0	106.554241201E-3	27.170417096E+21	27.484989888E+9	0.000000000E+0	32.066962623E+9	NaN	19.999800000E+0
2.412067508E+3	-30.000000000E+0	-73.863059361E-12	100.000001490E-3	15.820233000E-12	25.842182440E-12	6.321019513E+9	10.325318183E+9	10.221212867E-3	NaN	71.373274784E-3	NaN	646.084850120E+6	NaN	4.511518559E+9	NaN	19.999600000E+0
2.444186199E+3	-25.000000000E+0	-46.917623895E-12	100.000001490E-3	9.944540000E-12	34.374778745E-12	10.055769446E+9	34.759259838E+9	63.615299067E-3	NaN	98.301207234E-3	NaN	6.397007711E+9	NaN	9.884942615E+9	NaN	20.000200000E+0
2.476072827E+3	-20.000000000E+0	-22.413085942E-12	100.000001490E-3	73.169060333E-12	104.434969178E-12	1.366697905E+9	1.950702291E+9	140.544064300E-3	NaN	176.805019514E-3	NaN	1.920812754E+9	NaN	2.416390462E+9	NaN	19.999000000E+0
2.506628093E+3	-15.000000000E+0	6.157490923E-12	100.000001490E-3	-188.170854000E-12	306.601152934E-12	-531.431937329E+6	865.902668918E+6	188.839344667E-3	NaN	267.298162473E-3	NaN	-1.003552573E+9	NaN	1.420507782E+9	NaN	20.000000000E+0
2.539526970E+3	-10.000000000E+0	13.007936510E-12	100.000001490E-3	-263.672566000E-12	412.404461532E-12	-379.258270996E+6	593.189520640E+6	184.834571073E-3	NaN	278.446894925E-3	NaN	-701.000388009E+6	NaN	1.056032864E+9	NaN	19.999800000E+0
2.570130546E+3	-5.000000000E+0	17.707997395E-12	100.000001490E-3	-283.012846333E-12	447.620853984E-12	-353.340856381E+6	558.853557107E+6	179.894564197E-3	NaN	282.770046046E-3	NaN	-635.640984243E+6	NaN	999.142087397E+6	NaN	19.999800000E+0
2.600765533E+3	0.000000000E+0	37.748323622E-12	100.000001490E-3	-290.744215000E-12	476.202399472E-12	-343.944939679E+6	563.338484865E+6	163.423593950E-3	NaN	280.097828069E-3	NaN	-562.087173256E+6	NaN	963.382291438E+6	NaN	20.000400000E+0
