[Main]
Experiment = "VvsI_300.0K"
Header length = 61    
Date = "20201130 12:08:48"
Comments = ""

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Temperature]
Set initial temperature = TRUE
Initial temperature (K) = 3.000000E+2
Delay after setting initial temperature (s) = 1.000000E+1
Initial temperature stabilization (K) = 2.000000E-1
Initial temperature ramp rate (K/min) = 1.000000E+1
Wait for initial temperature to stabilize = TRUE
Set final temperature = FALSE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Measure Voltage Configuration3]
Voltage meter = "Keithley 6430"
Auto-range = "Manual"
GPIB = "GPIB0::9::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Dynamic Current]
Operating mode = "Linear"
Current source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial current (A) = -1.000000E-9
Final current (A) = 1.000000E-9
Current step (A) = 1.000000E-11
Number of measurement sequences = 1.000000E+0
Samples/sequence = 3.000000E+1
Pre-measuement delay (s) = 1.000000E+0
Output limit (V) = 10.000000
Auto-range = 1
Manual range (A) = 0.000010
Check output compliance = "Abort"
Inital delay (s) = 1.000000
Time (s)	Current (A)	Voltage 1 (V)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 1 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 1 (Ohms)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 1 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	dI/dV 1 (A/V)	dI/dV 2 (A/V)	dI/dV 3 (A/V)	Temperature (K)
1.196861114E+3	-290.000000000E-12	-1.591294602E+0	-992.089970700E-3	-2.155706067E+0	308.613079547E-3	229.731481073E-3	78.854886062E-3	5.487222766E+9	3.420999899E+9	7.433469195E+9	1.064183033E+9	792.177520942E+6	271.913400214E+6	455.390922292E-12	948.285829698E-12	174.289913843E-12	299.991300000E+0
1.213830709E+3	-280.000000000E-12	-1.573290951E+0	-981.144077100E-3	-2.092292400E+0	312.131765723E-3	232.327144857E-3	77.333603946E-3	5.618896255E+9	3.504085990E+9	7.472472857E+9	1.114756306E+9	829.739803060E+6	276.191442664E+6	555.442903506E-12	913.584615878E-12	157.694713548E-12	299.991300000E+0
1.230628252E+3	-270.000000000E-12	-1.565155494E+0	-975.747678600E-3	-2.038086033E+0	312.080415774E-3	232.176119521E-3	78.190253204E-3	5.796872200E+9	3.613880291E+9	7.548466790E+9	1.155853392E+9	859.911553783E+6	289.593530385E+6	1.229187198E-9	1.853087758E-9	184.480174838E-12	299.991300000E+0
1.247423133E+3	-260.000000000E-12	-1.546399068E+0	-970.185024100E-3	-1.980291833E+0	311.169465852E-3	232.927531721E-3	78.301012144E-3	5.947688723E+9	3.731480862E+9	7.616507051E+9	1.196805638E+9	895.875122005E+6	301.157739017E+6	533.150611956E-12	1.797702877E-9	173.027743268E-12	299.991300000E+0
1.264214436E+3	-250.000000000E-12	-1.524255363E+0	-960.890971233E-3	-1.921424767E+0	309.074133708E-3	232.913783196E-3	78.766702378E-3	6.097021453E+9	3.843563885E+9	7.685699067E+9	1.236296535E+9	931.655132785E+6	315.066809514E+6	451.595618282E-12	1.075956867E-9	169.874270390E-12	300.006700000E+0
1.281185511E+3	-240.000000000E-12	-1.507414933E+0	-946.002005300E-3	-1.856841767E+0	311.828576165E-3	231.507015760E-3	77.712564787E-3	6.280895553E+9	3.941675022E+9	7.736840694E+9	1.299285734E+9	964.612565667E+6	323.802353277E+6	593.809040763E-12	671.638315567E-12	154.839508849E-12	300.006700000E+0
1.297972562E+3	-230.000000000E-12	-1.492849652E+0	-943.060634100E-3	-1.800625600E+0	311.119080730E-3	233.639884569E-3	77.817574956E-3	6.490650660E+9	4.100263627E+9	7.828806957E+9	1.352691655E+9	1.015825585E+9	338.337282420E+6	686.564178411E-12	3.399774908E-9	177.884772174E-12	300.006700000E+0
1.314757551E+3	-220.000000000E-12	-1.479073305E+0	-935.641416200E-3	-1.742218000E+0	310.469907028E-3	232.984120566E-3	77.976338529E-3	6.723060479E+9	4.252915528E+9	7.919172727E+9	1.411226850E+9	1.059018730E+9	354.437902405E+6	725.881861958E-12	1.347850964E-9	171.210595881E-12	300.006700000E+0
1.331554009E+3	-210.000000000E-12	-1.464180393E+0	-927.709021800E-3	-1.682427367E+0	311.989202948E-3	232.761560847E-3	78.120532203E-3	6.972287585E+9	4.417662009E+9	8.011558889E+9	1.485662871E+9	1.108388385E+9	372.002534298E+6	671.460326386E-12	1.260653404E-9	167.250277217E-12	300.003900000E+0
1.348503087E+3	-200.000000000E-12	-1.442588940E+0	-915.420586400E-3	-1.619606800E+0	310.583704906E-3	232.902359238E-3	77.698385685E-3	7.212944702E+9	4.577102932E+9	8.098034000E+9	1.552918525E+9	1.164511796E+9	388.491928424E+6	463.146240222E-12	813.773248952E-12	159.183537026E-12	300.003900000E+0
1.365294836E+3	-190.000000000E-12	-1.427236088E+0	-909.737586767E-3	-1.561135567E+0	311.007538732E-3	233.792100300E-3	77.564923615E-3	7.511768886E+9	4.788092562E+9	8.216502982E+9	1.636881783E+9	1.230484738E+9	408.236440080E+6	651.344778044E-12	1.759634110E-9	171.024270054E-12	300.003900000E+0
1.382077611E+3	-180.000000000E-12	-1.412289026E+0	-900.145657600E-3	-1.502546567E+0	311.646966614E-3	232.523508943E-3	77.462199298E-3	7.846050143E+9	5.000809209E+9	8.347480926E+9	1.731372037E+9	1.291797272E+9	430.345551654E+6	669.027772721E-12	1.042543145E-9	170.680503166E-12	300.003900000E+0
1.398864494E+3	-170.000000000E-12	-1.391440079E+0	-892.212618133E-3	-1.443378167E+0	308.509282343E-3	232.903841944E-3	77.794954697E-3	8.184941641E+9	5.248309518E+9	8.490459804E+9	1.814760484E+9	1.370022600E+9	457.617380570E+6	479.640534361E-12	1.260550895E-9	169.009133254E-12	299.999500000E+0
1.415907484E+3	-160.000000000E-12	-1.366484897E+0	-877.375471400E-3	-1.377169533E+0	307.767333342E-3	233.277377313E-3	76.794902125E-3	8.540530604E+9	5.483596696E+9	8.607309583E+9	1.923545833E+9	1.457983608E+9	479.968138282E+6	400.718371029E-12	673.984033435E-12	151.037704549E-12	299.999500000E+0
1.432701879E+3	-150.000000000E-12	-1.358673141E+0	-873.909100433E-3	-1.319598000E+0	311.853023148E-3	232.673250297E-3	76.709530201E-3	9.057820942E+9	5.826060670E+9	8.797320000E+9	2.079020154E+9	1.551155002E+9	511.396868007E+6	1.280122007E-9	2.884861458E-9	173.696954398E-12	299.999500000E+0
1.449496135E+3	-140.000000000E-12	-1.340205051E+0	-864.936093333E-3	-1.261215633E+0	309.496271100E-3	230.983210734E-3	77.504825106E-3	9.572893225E+9	6.178114952E+9	9.008683095E+9	2.210687651E+9	1.649880077E+9	553.605893612E+6	541.474516764E-12	1.114453593E-9	171.284594492E-12	299.999500000E+0
1.466296535E+3	-130.000000000E-12	-1.322925129E+0	-851.653465533E-3	-1.199675433E+0	310.210229644E-3	231.785163908E-3	77.214797014E-3	10.176347148E+9	6.551180504E+9	9.228272564E+9	2.386232536E+9	1.782962799E+9	593.959977031E+6	578.706308105E-12	752.863074278E-12	162.495409505E-12	299.999900000E+0
1.483256535E+3	-120.000000000E-12	-1.301050943E+0	-843.716592867E-3	-1.135886500E+0	308.545105165E-3	231.988593249E-3	76.744485527E-3	10.842091194E+9	7.030971607E+9	9.465720833E+9	2.571209210E+9	1.933238277E+9	639.537379396E+6	457.159869411E-12	1.259942098E-9	156.767004517E-12	299.999900000E+0
1.500052210E+3	-110.000000000E-12	-1.289486655E+0	-839.744433867E-3	-1.077874117E+0	309.927983865E-3	233.035825423E-3	76.807740246E-3	11.722605957E+9	7.634040308E+9	9.798855606E+9	2.817527126E+9	2.118507504E+9	698.252184052E+6	864.731149695E-12	2.517522587E-9	172.376989625E-12	299.999900000E+0
1.516850149E+3	-100.000000000E-12	-1.312158538E+0	-843.946904967E-3	-1.342076923E+0	308.173676429E-3	231.727850006E-3	488.748307834E-3	13.121585384E+9	8.439469050E+9	13.420769233E+9	3.081736764E+9	2.317278500E+9	4.887483078E+9	-441.074963672E-12	-2.379552354E-9	-37.849711463E-12	299.999900000E+0
1.534530499E+3	-90.000000000E-12	-1.243835777E+0	-811.126977900E-3	-961.206410000E-3	309.665524707E-3	230.906655518E-3	76.685248046E-3	13.820397522E+9	9.012521977E+9	10.680071222E+9	3.440728052E+9	2.565629506E+9	852.058311625E+6	146.364107584E-12	304.692937912E-12	26.255642403E-12	300.001900000E+0
1.552269387E+3	-80.000000000E-12	-1.209771142E+0	-799.069117667E-3	-884.652436667E-3	311.571109734E-3	234.189019516E-3	73.691380503E-3	15.122139281E+9	9.988363971E+9	11.058155458E+9	3.894638872E+9	2.927362744E+9	921.142256284E+6	293.559585969E-12	829.334542488E-12	130.626792635E-12	300.001900000E+0
1.569840549E+3	-70.000000000E-12	-1.157703130E+0	-812.305790100E-3	-822.392776667E-3	315.070289921E-3	229.323159669E-3	73.255241400E-3	16.538616140E+9	11.604368430E+9	11.748468238E+9	4.501004142E+9	3.276045138E+9	1.046503449E+9	192.056494724E-12	-755.476880641E-12	160.617645519E-12	300.001900000E+0
1.587400182E+3	-60.000000000E-12	-1.210079788E+0	-766.395250633E-3	-767.778763333E-3	306.794912022E-3	234.291330820E-3	72.425202207E-3	20.167996474E+9	12.773254177E+9	12.796312722E+9	5.113248534E+9	3.904855514E+9	1.207086703E+9	-190.924741305E-12	217.814909521E-12	183.103188901E-12	300.001900000E+0
1.604961761E+3	-50.000000000E-12	-1.161532256E+0	-772.967144133E-3	-701.357956667E-3	307.457946242E-3	233.144168687E-3	73.455019468E-3	23.230645110E+9	15.459342883E+9	14.027159133E+9	6.149158925E+9	4.662883374E+9	1.469100389E+9	205.983690535E-12	-1.521631475E-9	150.555232642E-12	299.998500000E+0
1.622688154E+3	-40.000000000E-12	-1.138969801E+0	-764.362457267E-3	-633.131320000E-3	311.448201638E-3	234.712680721E-3	72.116632294E-3	28.474245015E+9	19.109061432E+9	15.828283000E+9	7.786205041E+9	5.867817018E+9	1.802915807E+9	443.214182336E-12	1.162157340E-9	146.570320458E-12	299.998500000E+0
1.640256491E+3	-30.000000000E-12	-1.124683376E+0	-753.587406067E-3	-574.708806667E-3	309.730657578E-3	232.053341078E-3	72.636820760E-3	37.489445867E+9	25.119580202E+9	19.156960222E+9	10.324355253E+9	7.735111369E+9	2.421227359E+9	699.965196331E-12	928.069835993E-12	171.166891485E-12	299.998500000E+0
1.657819249E+3	-20.000000000E-12	-1.106478688E+0	-746.728438367E-3	-512.732100000E-3	309.374369664E-3	233.062595508E-3	72.311554521E-3	55.323934387E+9	37.336421918E+9	25.636605000E+9	15.468718483E+9	11.653129775E+9	3.615577726E+9	549.309049049E-12	1.457945341E-9	161.350941956E-12	299.998500000E+0
1.675387382E+3	-10.000000000E-12	-1.080295378E+0	-724.062774333E-3	-703.432800000E-3	310.462420072E-3	234.907287634E-3	269.192422795E-3	108.029537770E+9	72.406277433E+9	70.343280000E+9	31.046242007E+9	23.490728763E+9	26.919242279E+9	381.922682322E-12	441.195986374E-12	-52.438192414E-12	300.001700000E+0
1.696208567E+3	-1.586506565E-24	-1.016437798E+0	-689.718271000E-3	-626.595203333E-3	312.468738122E-3	235.941635161E-3	78.920776509E-3	NaN	NaN	NaN	NaN	NaN	NaN	156.598481374E-12	291.167407574E-12	130.144622344E-12	300.001700000E+0
1.719054018E+3	10.000000000E-12	-968.251781267E-3	-668.505137567E-3	-324.669056667E-3	311.358777822E-3	234.047850041E-3	56.444407204E-3	-96.825178127E+9	-66.850513757E+9	-32.466905667E+9	31.135877782E+9	23.404785004E+9	5.644440720E+9	207.529085635E-12	471.406076402E-12	33.120682360E-12	300.001700000E+0
1.739697512E+3	20.000000000E-12	-895.268050667E-3	-646.333056400E-3	71.226938316E-3	313.386670345E-3	233.561988691E-3	152.734477610E-3	-44.763402533E+9	-32.316652820E+9	3.561346916E+9	15.669333517E+9	11.678099435E+9	7.636723881E+9	137.016838106E-12	451.017652553E-12	25.259159291E-12	300.001700000E+0
1.758521305E+3	30.000000000E-12	-979.856098633E-3	-685.706740000E-3	-127.663403333E-3	310.573891695E-3	234.277767454E-3	56.228540592E-3	-32.661869954E+9	-22.856891333E+9	-4.255446778E+9	10.352463057E+9	7.809258915E+9	1.874284686E+9	-118.220011460E-12	-253.976745016E-12	-50.278962352E-12	300.001700000E+0
1.776094603E+3	40.000000000E-12	-991.529338900E-3	-692.227011300E-3	-116.578551333E-3	308.391565272E-3	233.768091345E-3	67.500958623E-3	-24.788233473E+9	-17.305675283E+9	-2.914463783E+9	7.709789132E+9	5.844202284E+9	1.687523966E+9	-856.660170746E-12	-1.533678514E-9	902.132026661E-12	300.001700000E+0
1.793665104E+3	50.000000000E-12	-981.476665233E-3	-687.484355833E-3	-69.848053900E-3	308.824352339E-3	233.856692131E-3	70.623961059E-3	-19.629533305E+9	-13.749687117E+9	-1.396961078E+9	6.176487047E+9	4.677133843E+9	1.412479221E+9	994.760233107E-12	2.108523394E-9	213.993014182E-12	300.001700000E+0
1.811228445E+3	60.000000000E-12	-968.302713867E-3	-677.194229133E-3	-12.751304833E-3	308.705272068E-3	232.930934974E-3	71.771881203E-3	-16.138378564E+9	-11.286570486E+9	-212.521747222E+6	5.145087868E+9	3.882182250E+9	1.196198020E+9	759.073699430E-12	971.805332582E-12	175.141320013E-12	299.998700000E+0
1.828982814E+3	70.000000000E-12	-949.145537767E-3	-663.048161467E-3	42.826663200E-3	308.699656531E-3	231.183346203E-3	94.133663306E-3	-13.559221968E+9	-9.472116592E+9	611.809474286E+6	4.409995093E+9	3.302619231E+9	1.344766619E+9	521.997602768E-12	706.910233687E-12	179.927412855E-12	299.998700000E+0
1.846546943E+3	80.000000000E-12	-934.667899233E-3	-660.566281033E-3	111.584024067E-3	307.976353975E-3	232.550176186E-3	69.536970946E-3	-11.683348740E+9	-8.257078513E+9	1.394800301E+9	3.849704425E+9	2.906877202E+9	869.212136821E+6	690.720380743E-12	4.029202965E-9	145.438973718E-12	299.998700000E+0
1.864116277E+3	90.000000000E-12	-920.475664233E-3	-654.132823133E-3	172.579776000E-3	309.334624148E-3	234.359185464E-3	71.518184957E-3	-10.227507380E+9	-7.268142479E+9	1.917553067E+9	3.437051379E+9	2.603990950E+9	794.646499521E+6	704.610655052E-12	1.554374048E-9	163.945843490E-12	299.998700000E+0
1.881681936E+3	100.000000000E-12	-901.923335333E-3	-646.349546733E-3	231.791093333E-3	309.657761712E-3	234.179707332E-3	72.093187398E-3	-9.019233353E+9	-6.463495467E+9	2.317910933E+9	3.096577617E+9	2.341797073E+9	720.931873981E+6	539.015886033E-12	1.284805972E-9	168.886632664E-12	300.000400000E+0
1.899479053E+3	110.000000000E-12	-860.907791533E-3	-628.090130300E-3	492.244726667E-3	310.356997050E-3	234.316266937E-3	121.721949570E-3	-7.826434468E+9	-5.709910275E+9	4.474952061E+9	2.821427246E+9	2.130147881E+9	1.106563178E+9	243.810006488E-12	547.662628568E-12	38.394549817E-12	300.000400000E+0
1.916280066E+3	120.000000000E-12	-883.371433933E-3	-638.055235667E-3	379.469780000E-3	309.507567465E-3	233.333965566E-3	68.044314175E-3	-7.361428616E+9	-5.317126964E+9	3.162248167E+9	2.579229729E+9	1.944449713E+9	567.035951458E+6	-445.163781631E-12	-1.003501682E-9	-88.672176716E-12	300.000400000E+0
1.933080855E+3	130.000000000E-12	-875.940689033E-3	-633.184967900E-3	412.976323333E-3	308.171215017E-3	231.845761273E-3	73.938041708E-3	-6.738005300E+9	-4.870653599E+9	3.176740949E+9	2.370547808E+9	1.783428933E+9	568.754166988E+6	1.345760100E-9	2.053275195E-9	298.449168585E-12	300.000400000E+0
1.949878501E+3	140.000000000E-12	-862.037995500E-3	-624.731046433E-3	466.171573333E-3	308.485830586E-3	232.144606518E-3	75.474575169E-3	-6.157414254E+9	-4.462364617E+9	3.329796952E+9	2.203470218E+9	1.658175761E+9	539.104108347E+6	719.285077818E-12	1.182883002E-9	187.986709340E-12	299.999900000E+0
1.966883109E+3	150.000000000E-12	-842.206320333E-3	-613.950275267E-3	529.373013333E-3	309.201821696E-3	231.723785934E-3	75.584461940E-3	-5.614708802E+9	-4.093001835E+9	3.529153422E+9	2.061345478E+9	1.544825240E+9	503.896412936E+6	504.243838000E-12	927.577428869E-12	158.224242992E-12	299.999900000E+0
1.983689290E+3	160.000000000E-12	-791.294923067E-3	-632.619535767E-3	586.779960000E-3	313.402600700E-3	228.602916003E-3	75.680614260E-3	-4.945593269E+9	-3.953872099E+9	3.667374750E+9	1.958766254E+9	1.428768225E+9	473.003839127E+6	196.419672939E-12	-535.639855687E-12	174.194946442E-12	299.999900000E+0
2.000484838E+3	170.000000000E-12	-853.252627867E-3	-584.297978367E-3	638.894736667E-3	306.189060369E-3	234.178069941E-3	75.078804968E-3	-5.019133105E+9	-3.437046932E+9	3.758204333E+9	1.801112120E+9	1.377518058E+9	441.640029223E+6	-161.400426828E-12	206.946972284E-12	191.884157232E-12	299.999900000E+0
2.017282896E+3	180.000000000E-12	-806.048478200E-3	-592.785999533E-3	703.427983333E-3	308.333937779E-3	233.198134439E-3	77.081444753E-3	-4.478047101E+9	-3.293255553E+9	3.907933241E+9	1.712966321E+9	1.295545191E+9	428.230248630E+6	211.845782005E-12	-1.178130898E-9	154.958885792E-12	299.997800000E+0
2.034299482E+3	190.000000000E-12	-772.530742467E-3	-580.528211033E-3	771.394490000E-3	307.185994369E-3	231.809832505E-3	76.144055195E-3	-4.065951276E+9	-3.055411637E+9	4.059971000E+9	1.616768391E+9	1.220051750E+9	400.758185237E+6	298.349509035E-12	815.807843315E-12	147.131292903E-12	299.997800000E+0
2.051089275E+3	200.000000000E-12	-761.437313900E-3	-571.189806100E-3	831.821606667E-3	308.170081245E-3	230.664835833E-3	76.006392579E-3	-3.807186570E+9	-2.855949031E+9	4.159108033E+9	1.540850406E+9	1.153324179E+9	380.031962894E+6	901.434569115E-12	1.070846689E-9	165.488617555E-12	299.997800000E+0
2.067881746E+3	210.000000000E-12	-746.467987733E-3	-563.380879633E-3	892.767436667E-3	308.524364788E-3	230.669755179E-3	75.904054632E-3	-3.554609465E+9	-2.682766093E+9	4.251273508E+9	1.469163642E+9	1.098427406E+9	361.447879201E+6	668.032741665E-12	1.280585756E-9	164.080134769E-12	299.997800000E+0
2.084683125E+3	220.000000000E-12	-728.400378967E-3	-555.692075333E-3	954.372160000E-3	306.341002961E-3	230.334394482E-3	76.033590129E-3	-3.310910813E+9	-2.525873070E+9	4.338055273E+9	1.392459104E+9	1.046974520E+9	345.607227860E+6	553.476673596E-12	1.300592343E-9	162.325215648E-12	300.008800000E+0
2.101654033E+3	230.000000000E-12	-704.503167767E-3	-544.333489467E-3	1.020465420E+0	307.706884066E-3	232.520252240E-3	75.363261058E-3	-3.063057251E+9	-2.366667346E+9	4.436806174E+9	1.337856018E+9	1.010957618E+9	327.666352424E+6	418.458870213E-12	880.391284389E-12	151.301358111E-12	300.008800000E+0
2.118459669E+3	240.000000000E-12	-694.044023233E-3	-540.552156567E-3	1.078143723E+0	308.084443799E-3	232.476631559E-3	75.659384851E-3	-2.891850097E+9	-2.252300652E+9	4.492265514E+9	1.283685182E+9	968.652631497E+6	315.247436881E+6	956.101138877E-12	2.644570120E-9	173.375418868E-12	300.008800000E+0
2.135263239E+3	250.000000000E-12	-677.195429867E-3	-533.273160333E-3	1.137931033E+0	305.569770542E-3	231.563122596E-3	76.073476018E-3	-2.708781719E+9	-2.133092641E+9	4.551724133E+9	1.222279082E+9	926.252490384E+6	304.293904071E+6	593.521357088E-12	1.373815795E-9	167.259573980E-12	300.008800000E+0
2.152061265E+3	260.000000000E-12	-660.079909467E-3	-525.832964600E-3	1.200446133E+0	307.155894190E-3	233.245855781E-3	75.858619167E-3	-2.538768883E+9	-2.022434479E+9	4.617100513E+9	1.181368824E+9	897.099445312E+6	291.763919873E+6	584.265027665E-12	1.344050662E-9	159.961353337E-12	300.005700000E+0
2.169057313E+3	270.000000000E-12	-636.913055600E-3	-513.794282100E-3	1.265781133E+0	306.815273980E-3	232.772269694E-3	75.519400006E-3	-2.358937243E+9	-1.902941786E+9	4.688078272E+9	1.136352867E+9	862.119517385E+6	279.701481503E+6	431.651188269E-12	830.655680138E-12	153.057319966E-12	300.005700000E+0
2.185853928E+3	280.000000000E-12	-624.275339433E-3	-505.623905433E-3	1.325131233E+0	306.116599308E-3	232.478924853E-3	75.537896953E-3	-2.229554784E+9	-1.805799662E+9	4.732611548E+9	1.093273569E+9	830.281874476E+6	269.778203404E+6	791.282211764E-12	1.223933780E-9	168.491712735E-12	300.005700000E+0
2.202650612E+3	290.000000000E-12	-609.768788730E-3	-497.124098100E-3	1.386689233E+0	307.540449607E-3	231.828233557E-3	75.657252479E-3	-2.102650996E+9	-1.714221028E+9	4.781687011E+9	1.060484309E+9	799.407701921E+6	260.887077512E+6	689.343745767E-12	1.176497256E-9	162.448422626E-12	300.005700000E+0
2.219447885E+3	300.000000000E-12	-551.221242797E-3	-508.848214467E-3	1.447316400E+0	311.165019656E-3	226.641867810E-3	75.811919994E-3	-1.837404143E+9	-1.696160715E+9	4.824388000E+9	1.037216732E+9	755.472892699E+6	252.706399979E+6	170.801351971E-12	-852.942745300E-12	164.942558754E-12	299.996800000E+0
2.236405118E+3	310.000000000E-12	-611.283460190E-3	-461.118648667E-3	1.506065667E+0	306.359755139E-3	233.194376090E-3	74.254067048E-3	-1.971882130E+9	-1.487479512E+9	4.858276344E+9	988.257274641E+6	752.239922871E+6	239.529248543E+6	-166.494019602E-12	209.513743366E-12	170.214890626E-12	299.996800000E+0
2.253201732E+3	320.000000000E-12	-565.935521257E-3	-468.213686807E-3	1.567812333E+0	305.695678271E-3	230.770139600E-3	76.253750725E-3	-1.768548504E+9	-1.463167771E+9	4.899413542E+9	955.298994598E+6	721.156686250E+6	238.292971017E+6	220.517188547E-12	-1.409435693E-9	161.952062190E-12	299.996800000E+0
2.270000098E+3	330.000000000E-12	-543.513241597E-3	-461.841291440E-3	1.632278200E+0	305.610476113E-3	231.536219104E-3	75.962750028E-3	-1.647009823E+9	-1.399519065E+9	4.946297576E+9	926.092351857E+6	701.624906375E+6	230.190151601E+6	445.984982421E-12	1.569268607E-9	155.120849483E-12	299.996800000E+0
2.286797245E+3	340.000000000E-12	-521.181761588E-3	-455.215193060E-3	1.695057267E+0	305.599485239E-3	231.395048457E-3	75.556268761E-3	-1.532887534E+9	-1.338868215E+9	4.985462549E+9	898.822015408E+6	680.573671932E+6	222.224319884E+6	447.798354429E-12	1.509183750E-9	159.288765045E-12	299.998300000E+0
2.303761207E+3	350.000000000E-12	-499.865956883E-3	-445.994042960E-3	1.760928200E+0	305.046971318E-3	233.124781065E-3	75.135733646E-3	-1.428188448E+9	-1.274268694E+9	5.031223429E+9	871.562775194E+6	666.070803042E+6	214.673524704E+6	469.135467260E-12	1.084463423E-9	151.812028371E-12	299.998300000E+0
2.320573126E+3	360.000000000E-12	-442.765342498E-3	-459.272860033E-3	1.820382967E+0	307.519013854E-3	224.686529897E-3	75.168161509E-3	-1.229903729E+9	-1.275757945E+9	5.056619352E+9	854.219482927E+6	624.129249713E+6	208.800448635E+6	175.129464150E-12	-753.079129321E-12	168.195092852E-12	299.998300000E+0
2.337541409E+3	370.000000000E-12	-502.748266020E-3	-409.339696703E-3	1.879266267E+0	305.030295818E-3	232.888528498E-3	73.606194875E-3	-1.358779097E+9	-1.106323505E+9	5.079098018E+9	824.406204912E+6	629.428455401E+6	198.935661825E+6	-166.714114831E-12	200.267704530E-12	169.827438340E-12	299.998300000E+0
2.354341227E+3	380.000000000E-12	-459.414472740E-3	-420.022137110E-3	1.940252267E+0	306.415177646E-3	232.172803392E-3	75.445750912E-3	-1.208985455E+9	-1.105321413E+9	5.105927018E+9	806.355730647E+6	610.981061557E+6	198.541449769E+6	230.766781375E-12	-936.115683244E-12	163.972059161E-12	300.009000000E+0
2.371305628E+3	390.000000000E-12	-434.634321017E-3	-411.877088943E-3	2.005434700E+0	306.373651621E-3	232.516404883E-3	74.997986423E-3	-1.114446977E+9	-1.056095100E+9	5.142140256E+9	785.573465694E+6	596.195909956E+6	192.302529290E+6	403.548780160E-12	1.227739824E-9	153.415567487E-12	300.009000000E+0
2.388101808E+3	400.000000000E-12	-421.930667870E-3	-403.501876193E-3	2.066041433E+0	306.396374744E-3	231.713078684E-3	75.730948735E-3	-1.054826670E+9	-1.008754690E+9	5.165103583E+9	765.990936859E+6	579.282696710E+6	189.327371837E+6	787.175144369E-12	1.193999520E-9	164.998168520E-12	300.009000000E+0
2.404897889E+3	410.000000000E-12	-406.402279250E-3	-398.106924550E-3	2.129104600E+0	307.285142337E-3	233.227413021E-3	75.416198998E-3	-991.225071343E+6	-970.992498902E+6	5.192938049E+9	749.475956918E+6	568.847348832E+6	183.941948776E+6	643.981822261E-12	1.853584733E-9	158.571168062E-12	300.009000000E+0
2.421689542E+3	420.000000000E-12	-348.640019283E-3	-413.662899700E-3	2.189628633E+0	310.381683042E-3	227.564992121E-3	75.698871841E-3	-830.095284008E+6	-984.911665952E+6	5.213401508E+9	739.004007242E+6	541.821409811E+6	180.235409145E+6	173.123420131E-12	-642.839802942E-12	165.223621911E-12	300.001900000E+0
2.438656992E+3	430.000000000E-12	-401.159740638E-3	-361.103218760E-3	2.249159767E+0	302.062709629E-3	233.622598055E-3	74.078062522E-3	-932.929629390E+6	-839.774927350E+6	5.230604109E+9	702.471417743E+6	543.308367570E+6	172.274564006E+6	-190.404665945E-12	190.259906857E-12	167.979331823E-12	300.001900000E+0
2.455450563E+3	440.000000000E-12	-360.467891218E-3	-369.345605447E-3	2.313197467E+0	305.715546288E-3	232.762809306E-3	75.526646218E-3	-819.245207313E+6	-839.421830561E+6	5.257266970E+9	694.808059746E+6	529.006384786E+6	171.651468677E+6	245.749459475E-12	-1.213240822E-9	156.158013170E-12	300.001900000E+0
2.472250009E+3	450.000000000E-12	-335.549589473E-3	-359.251502810E-3	2.377115433E+0	304.251290302E-3	230.719844951E-3	75.814157075E-3	-745.665754385E+6	-798.336672912E+6	5.282478741E+9	676.113978449E+6	512.710766559E+6	168.475904611E+6	401.311457843E-12	990.677463889E-12	156.450533731E-12	300.001900000E+0
2.489058128E+3	460.000000000E-12	-320.030109550E-3	-354.631426107E-3	2.442607367E+0	306.362402927E-3	231.832428784E-3	75.138071673E-3	-695.717629457E+6	-770.937882841E+6	5.310016014E+9	666.005223755E+6	503.983540836E+6	163.343634073E+6	644.351489187E-12	2.164466229E-9	152.690560364E-12	299.999000000E+0
2.506014421E+3	470.000000000E-12	-294.657025742E-3	-342.059588882E-3	2.507779300E+0	304.972793299E-3	232.149118917E-3	74.745411196E-3	-626.929842003E+6	-727.786359324E+6	5.335700638E+9	648.878283614E+6	493.934295567E+6	159.032789779E+6	394.118431779E-12	795.428688867E-12	153.440284621E-12	299.999000000E+0
