[Main]
Experiment = "VvsI_400.0K"
Header length = 61    
Date = "20201201 16:56:00"
Comments = ""

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Temperature]
Set initial temperature = TRUE
Initial temperature (K) = 4.000000E+2
Delay after setting initial temperature (s) = 1.000000E+1
Initial temperature stabilization (K) = 2.000000E-1
Initial temperature ramp rate (K/min) = 1.000000E+1
Wait for initial temperature to stabilize = TRUE
Set final temperature = FALSE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Measure Voltage Configuration3]
Voltage meter = "Keithley 6430"
Auto-range = "Manual"
GPIB = "GPIB0::9::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Dynamic Current]
Operating mode = "Linear"
Current source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial current (A) = -1.000000E-9
Final current (A) = 1.000000E-9
Current step (A) = 1.000000E-11
Number of measurement sequences = 1.000000E+0
Samples/sequence = 3.000000E+1
Pre-measuement delay (s) = 1.000000E+0
Output limit (V) = 10.000000
Auto-range = 1
Manual range (A) = 0.000010
Check output compliance = "Abort"
Inital delay (s) = 1.000000
Time (s)	Current (A)	Voltage 1 (V)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 1 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 1 (Ohms)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 1 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	dI/dV 1 (A/V)	dI/dV 2 (A/V)	dI/dV 3 (A/V)	Temperature (K)
2.526715953E+3	480.000000000E-12	-2.656800065E-3	-1.342593147E-3	10.799220000E-3	343.730338935E-6	163.856028221E-6	15.415489747E-6	-5.535000135E+6	-2.797069057E+6	22.498375000E+6	716.104872781E+3	341.366725461E+3	32.115603639E+3	745.050906224E-9	883.120294790E-9	285.078966874E-9	399.991400000E+0
2.543518884E+3	490.000000000E-12	-2.634881835E-3	-1.345550826E-3	10.846559333E-3	328.062472939E-6	181.315066089E-6	23.407627247E-6	-5.377309867E+6	-2.746022094E+6	22.135835374E+6	669.515250896E+3	370.030747120E+3	47.770667851E+3	456.241220208E-9	-3.381029898E-6	211.240828627E-9	399.991400000E+0
2.560341338E+3	500.000000000E-12	-2.646096138E-3	-1.337619267E-3	10.906645333E-3	352.386573630E-6	185.976355113E-6	13.965706702E-6	-5.292192277E+6	-2.675238533E+6	21.813290667E+6	704.773147259E+3	371.952710227E+3	27.931413403E+3	-891.718344222E-9	1.260786130E-6	166.428119695E-9	399.987600000E+0
2.577367420E+3	510.000000000E-12	-2.630487473E-3	-1.330414365E-3	10.928469000E-3	350.263336928E-6	179.812849620E-6	23.201339787E-6	-5.157818575E+6	-2.608655618E+6	21.428370588E+6	686.790856722E+3	352.574214942E+3	45.492823113E+3	640.669768135E-9	1.387943995E-6	458.218142384E-9	399.987600000E+0
2.594181943E+3	520.000000000E-12	-2.618342252E-3	-1.337637664E-3	10.947586333E-3	342.131904839E-6	222.073986849E-6	28.510064222E-6	-5.035273562E+6	-2.572380123E+6	21.053050641E+6	657.945970844E+3	427.065359325E+3	54.827046581E+3	823.369148610E-9	-1.384408980E-6	523.085507044E-9	399.987600000E+0
2.611018420E+3	530.000000000E-12	-2.616554384E-3	-1.335151105E-3	11.010020667E-3	310.718351593E-6	204.917835036E-6	21.563188449E-6	-4.936895064E+6	-2.519153028E+6	20.773623899E+6	586.261040742E+3	386.637424597E+3	40.685261225E+3	5.593252002E-6	4.021621309E-6	160.168283477E-9	399.987600000E+0
2.627833174E+3	540.000000000E-12	-2.615533320E-3	-1.333281889E-3	11.029388333E-3	356.161407004E-6	248.740985748E-6	37.404059349E-6	-4.843580222E+6	-2.469040536E+6	20.424793210E+6	659.558161118E+3	460.631455088E+3	69.266776571E+3	9.793705390E-6	5.349838417E-6	516.324458290E-9	399.993700000E+0
2.644803405E+3	550.000000000E-12	-2.605905065E-3	-1.332501777E-3	11.084440667E-3	332.001234872E-6	236.681038653E-6	28.424032077E-6	-4.738009208E+6	-2.422730504E+6	20.153528485E+6	603.638608857E+3	430.329161186E+3	51.680058323E+3	1.038609800E-6	12.818666713E-6	181.645343522E-9	399.993700000E+0
2.661618308E+3	560.000000000E-12	-2.604866782E-3	-1.304135329E-3	11.146112333E-3	355.068435515E-6	202.861393206E-6	30.232542034E-6	-4.651547825E+6	-2.328813088E+6	19.903772024E+6	634.050777706E+3	362.252487868E+3	53.986682203E+3	9.631288589E-6	352.529156982E-9	162.149014945E-9	399.993700000E+0
2.678431139E+3	570.000000000E-12	-2.590678876E-3	-1.318382243E-3	11.215689667E-3	341.915212916E-6	204.506047529E-6	25.707445384E-6	-4.545050660E+6	-2.312951303E+6	19.676648538E+6	599.851250730E+3	358.782539525E+3	45.100781375E+3	704.825661725E-9	-701.906408221E-9	143.724967901E-9	399.993700000E+0
2.695426588E+3	580.000000000E-12	-2.582310815E-3	-1.292991383E-3	11.266602667E-3	377.868348393E-6	206.274700654E-6	25.123818611E-6	-4.452260026E+6	-2.229295489E+6	19.425177011E+6	651.497152401E+3	355.646035610E+3	43.316928640E+3	1.195019922E-6	393.842519023E-9	196.413489678E-9	400.002200000E+0
2.712380653E+3	590.000000000E-12	-2.564312298E-3	-1.289361220E-3	11.319382667E-3	336.627967095E-6	238.751978039E-6	20.417359067E-6	-4.346292030E+6	-2.185357999E+6	19.185394350E+6	570.555876432E+3	404.664369557E+3	34.605693334E+3	555.601320642E-9	2.754696735E-6	189.465706707E-9	400.002200000E+0
2.729178417E+3	600.000000000E-12	-2.545529869E-3	-1.303190800E-3	11.302450333E-3	294.678541326E-6	181.831696113E-6	22.148848570E-6	-4.242549781E+6	-2.171984667E+6	18.837417222E+6	491.130902210E+3	303.052826854E+3	36.914747617E+3	532.412501067E-9	-723.087723412E-9	-590.586058232E-9	400.002200000E+0
2.745983729E+3	610.000000000E-12	-2.537742073E-3	-1.295459157E-3	11.362111333E-3	311.356611676E-6	226.351867393E-6	24.124597368E-6	-4.160232907E+6	-2.123703537E+6	18.626412022E+6	510.420674879E+3	371.068635071E+3	39.548520275E+3	1.284060398E-6	1.293386153E-6	167.613683981E-9	400.002200000E+0
2.762804864E+3	620.000000000E-12	-2.511191547E-3	-1.276856614E-3	11.405753333E-3	301.392130912E-6	165.309437299E-6	14.922498943E-6	-4.050308947E+6	-2.059446151E+6	18.396376344E+6	486.116340181E+3	266.628124676E+3	24.068546683E+3	376.640372398E-9	537.560893778E-9	229.137069795E-9	400.001600000E+0
2.779799315E+3	630.000000000E-12	-2.504699210E-3	-1.282065902E-3	11.422899333E-3	309.995132026E-6	179.219618089E-6	18.997530317E-6	-3.975713031E+6	-2.035025241E+6	18.131586243E+6	492.055765121E+3	284.475584268E+3	30.154810028E+3	1.540277328E-6	-1.919648136E-6	583.226408492E-9	400.001600000E+0
2.796611637E+3	640.000000000E-12	-2.525305946E-3	-1.287655122E-3	11.436229000E-3	336.370966594E-6	194.832563829E-6	17.912904489E-6	-3.945790541E+6	-2.011961128E+6	17.869107813E+6	525.579635303E+3	304.425880983E+3	27.988913264E+3	-485.278196240E-9	-1.789158416E-6	750.206306734E-9	400.001600000E+0
2.813416877E+3	650.000000000E-12	-2.490039038E-3	-1.270033556E-3	11.467639667E-3	289.990944650E-6	195.416456048E-6	27.627922093E-6	-3.830829290E+6	-1.953897778E+6	17.642522564E+6	446.139914846E+3	300.640701613E+3	42.504495528E+3	283.551934862E-9	567.486453815E-9	318.363188726E-9	400.001600000E+0
2.830216154E+3	660.000000000E-12	-2.495928989E-3	-1.276966325E-3	11.533893333E-3	351.864087527E-6	219.495480064E-6	38.874297007E-6	-3.781710589E+6	-1.934797462E+6	17.475595960E+6	533.127405344E+3	332.568909187E+3	58.900450011E+3	-1.697807090E-6	-1.442425028E-6	150.935042589E-9	399.994700000E+0
2.847218689E+3	670.000000000E-12	-2.494013860E-3	-1.276766563E-3	11.575763000E-3	351.260831965E-6	209.211884357E-6	10.464503926E-6	-3.722408746E+6	-1.905621735E+6	17.277258209E+6	524.269898455E+3	312.256543816E+3	15.618662576E+3	5.221580374E-6	50.059487357E-6	238.836389112E-9	399.994700000E+0
2.864024718E+3	680.000000000E-12	-2.472332864E-3	-1.281412201E-3	11.651804667E-3	350.360993518E-6	239.343093175E-6	28.027009354E-6	-3.635783623E+6	-1.884429707E+6	17.135006863E+6	515.236755174E+3	351.975137023E+3	41.216190227E+3	461.233415949E-9	-2.152556717E-6	131.506849315E-9	399.994700000E+0
2.880833003E+3	690.000000000E-12	-2.454188419E-3	-1.276547841E-3	11.688842000E-3	349.687635877E-6	229.563292087E-6	18.165642713E-6	-3.556794811E+6	-1.850069335E+6	16.940350725E+6	506.793675184E+3	332.700423315E+3	26.327018424E+3	551.132887637E-9	2.055769040E-6	269.997840017E-9	399.994700000E+0
2.897638093E+3	700.000000000E-12	-2.431870519E-3	-1.241630010E-3	11.740815000E-3	311.432194997E-6	201.935909237E-6	14.834443785E-6	-3.474100742E+6	-1.773757157E+6	16.772592857E+6	444.903135711E+3	288.479870338E+3	21.192062550E+3	448.070831037E-9	286.386628784E-9	192.407596252E-9	399.998400000E+0
2.914641668E+3	710.000000000E-12	-2.486866611E-3	-1.255568026E-3	11.758732000E-3	354.097459591E-6	233.103582207E-6	24.019333937E-6	-3.502629029E+6	-1.768405670E+6	16.561594366E+6	498.728816326E+3	328.314904517E+3	33.830047798E+3	-181.831103949E-9	-717.462244207E-9	558.129151085E-9	399.998400000E+0
2.931447813E+3	720.000000000E-12	-2.421420398E-3	-1.245749725E-3	11.788854667E-3	360.927634841E-6	177.695621645E-6	22.970208702E-6	-3.363083886E+6	-1.730207951E+6	16.373409259E+6	501.288381724E+3	246.799474508E+3	31.903067642E+3	152.797229855E-9	1.018506190E-6	331.975920680E-9	399.998400000E+0
2.948251061E+3	730.000000000E-12	-2.435736079E-3	-1.245876694E-3	11.839881000E-3	339.860225119E-6	228.563359202E-6	19.015058162E-6	-3.336624766E+6	-1.706680402E+6	16.219015068E+6	465.561952217E+3	313.100492058E+3	26.048024879E+3	-698.534704706E-9	-78.759588980E-6	195.977240510E-9	399.998400000E+0
2.965062814E+3	740.000000000E-12	-2.429407629E-3	-1.249470619E-3	11.877107000E-3	286.494929167E-6	203.630806208E-6	24.367067254E-6	-3.282983282E+6	-1.688473809E+6	16.050144595E+6	387.155309685E+3	275.176765146E+3	32.928469262E+3	1.580165676E-6	-2.782472943E-6	268.629452533E-9	400.001500000E+0
2.982072967E+3	750.000000000E-12	-2.426289026E-3	-1.237165077E-3	11.954680333E-3	353.885918837E-6	224.481554559E-6	13.113086773E-6	-3.235052035E+6	-1.649553436E+6	15.939573778E+6	471.847891783E+3	299.308739412E+3	17.484115697E+3	3.206564650E-6	812.641978712E-9	128.910278446E-9	400.001500000E+0
2.999014988E+3	760.000000000E-12	-2.425686899E-3	-1.240668073E-3	11.998228333E-3	304.213648891E-6	204.982548063E-6	33.336240204E-6	-3.191693288E+6	-1.632457991E+6	15.787142544E+6	400.281116961E+3	269.713879030E+3	43.863473952E+3	16.607782850E-6	-2.854699235E-6	229.631670800E-9	400.001500000E+0
3.015817550E+3	770.000000000E-12	-2.416479053E-3	-1.230668300E-3	12.063115667E-3	276.826271330E-6	207.569191316E-6	28.888269745E-6	-3.138284484E+6	-1.598270520E+6	15.666383983E+6	359.514638091E+3	269.570378332E+3	37.517233435E+3	1.086030327E-6	1.000022734E-6	154.113283538E-9	400.001500000E+0
3.032626982E+3	780.000000000E-12	-2.409530850E-3	-1.220940189E-3	12.071179000E-3	349.002627287E-6	207.610597441E-6	24.088320013E-6	-3.089142115E+6	-1.565307935E+6	15.475870513E+6	447.439265752E+3	266.167432617E+3	30.882461555E+3	1.439220978E-6	1.027948762E-6	1.240181893E-6	399.998700000E+0
3.049620283E+3	790.000000000E-12	-2.394577791E-3	-1.221339610E-3	12.132018667E-3	266.372978524E-6	230.801937214E-6	26.999631636E-6	-3.031111128E+6	-1.545999506E+6	15.356985654E+6	337.180985474E+3	292.154350903E+3	34.176748907E+3	668.759512407E-9	-25.036260851E-6	164.366449520E-9	399.998700000E+0
3.066432166E+3	800.000000000E-12	-2.351907380E-3	-1.216910899E-3	12.137388667E-3	370.120249823E-6	206.344223095E-6	19.560057424E-6	-2.939884225E+6	-1.521138623E+6	15.171735833E+6	462.650312279E+3	257.930278869E+3	24.450071780E+3	234.354433568E-9	2.257993353E-6	1.862197393E-6	399.998700000E+0
3.083266865E+3	810.000000000E-12	-2.360078787E-3	-1.208363052E-3	12.120900667E-3	311.241033753E-6	170.274628927E-6	28.430043474E-6	-2.913677514E+6	-1.491806237E+6	14.964074897E+6	384.248189818E+3	210.215591268E+3	35.098819104E+3	-1.223779554E-6	1.169885281E-6	-606.501698205E-9	399.998700000E+0
3.100082453E+3	820.000000000E-12	-2.343501418E-3	-1.212410170E-3	12.225290000E-3	334.373562973E-6	226.879459768E-6	24.244798518E-6	-2.857928559E+6	-1.478548988E+6	14.908890244E+6	407.772637772E+3	276.682268010E+3	29.566827461E+3	603.232057038E-9	-2.470894103E-6	95.795228120E-9	400.013100000E+0
3.117094671E+3	830.000000000E-12	-2.327854387E-3	-1.214696910E-3	12.223640333E-3	285.873799783E-6	176.218591058E-6	30.152776905E-6	-2.804643840E+6	-1.463490253E+6	14.727277510E+6	344.426264799E+3	212.311555491E+3	36.328646873E+3	639.098880804E-9	-4.373036962E-6	-6.061830673E-6	400.013100000E+0
3.133907181E+3	840.000000000E-12	-2.329240687E-3	-1.221357448E-3	12.253356667E-3	318.623404674E-6	222.882604541E-6	32.864686984E-6	-2.772905580E+6	-1.453996962E+6	14.587329365E+6	379.313576993E+3	265.336433977E+3	39.124627362E+3	-7.213445863E-6	-1.501380219E-6	336.515272185E-9	400.013100000E+0
3.150701808E+3	850.000000000E-12	-2.364435168E-3	-1.204406867E-3	12.293042667E-3	352.425168822E-6	207.684087439E-6	30.001619834E-6	-2.781688433E+6	-1.416949255E+6	14.462403137E+6	414.617845673E+3	244.334220516E+3	35.296023334E+3	-284.135458625E-9	589.950256378E-9	251.978027516E-9	400.013100000E+0
3.167505189E+3	860.000000000E-12	-2.339762979E-3	-1.202700749E-3	12.345663667E-3	339.301725482E-6	197.099706089E-6	31.058526230E-6	-2.720654627E+6	-1.398489243E+6	14.355422868E+6	394.536890095E+3	229.185704754E+3	36.114565384E+3	405.314664216E-9	5.861261594E-6	190.038197678E-9	400.004100000E+0
3.184491809E+3	870.000000000E-12	-2.310204002E-3	-1.191339290E-3	12.402957000E-3	307.420926188E-6	179.657817665E-6	21.567080142E-6	-2.655406899E+6	-1.369355506E+6	14.256272414E+6	353.357386423E+3	206.503238695E+3	24.789747290E+3	338.306697395E-9	880.168647354E-9	174.540377007E-9	400.004100000E+0
3.201295850E+3	880.000000000E-12	-2.268901458E-3	-1.189470165E-3	12.421254000E-3	304.600011257E-6	183.010999093E-6	50.091127000E-6	-2.578297111E+6	-1.351670642E+6	14.115061364E+6	346.136376429E+3	207.967044424E+3	56.921735227E+3	242.115834785E-9	5.350096016E-6	546.537683773E-9	400.004100000E+0
3.218102985E+3	890.000000000E-12	-2.299572759E-3	-1.172882042E-3	12.473789667E-3	316.288893335E-6	184.294422254E-6	34.997496805E-6	-2.583789617E+6	-1.317844991E+6	14.015494007E+6	355.380779029E+3	207.072384555E+3	39.323030118E+3	-326.037678762E-9	602.840961578E-9	190.346875456E-9	400.004100000E+0
3.234902462E+3	900.000000000E-12	-2.298988762E-3	-1.174079579E-3	12.507675333E-3	357.112961692E-6	194.058994731E-6	34.546479010E-6	-2.554431958E+6	-1.304532866E+6	13.897417037E+6	396.792179657E+3	215.621105257E+3	38.384976677E+3	17.123365860E-6	-8.350471284E-6	295.110026855E-9	400.001000000E+0
3.251903614E+3	910.000000000E-12	-2.277053099E-3	-1.171429869E-3	12.511964333E-3	402.721163582E-6	180.694934309E-6	30.879515438E-6	-2.502256152E+6	-1.287285570E+6	13.749411355E+6	442.550729211E+3	198.565861878E+3	33.933533448E+3	455.878623228E-9	3.773997102E-6	2.331545815E-6	400.001000000E+0
3.268707576E+3	920.000000000E-12	-2.228820545E-3	-1.176257437E-3	12.535493000E-3	329.357650143E-6	220.967961380E-6	26.836024186E-6	-2.422631028E+6	-1.278540692E+6	13.625535870E+6	357.997445807E+3	240.182566717E+3	29.169591507E+3	207.328853832E-9	-2.071436241E-6	425.013458759E-9	400.001000000E+0
3.285516939E+3	930.000000000E-12	-2.235038914E-3	-1.160975771E-3	12.618679000E-3	300.840397269E-6	180.990480718E-6	28.486702808E-6	-2.403267650E+6	-1.248361044E+6	13.568472043E+6	323.484298139E+3	194.613420127E+3	30.630863235E+3	-1.608138726E-6	654.378899648E-9	120.212535763E-9	400.001000000E+0
3.302510423E+3	940.000000000E-12	-2.252235157E-3	-1.167491756E-3	12.692323667E-3	298.503008282E-6	229.100209904E-6	25.071302936E-6	-2.395994848E+6	-1.242012507E+6	13.502471986E+6	317.556391789E+3	243.723627557E+3	26.671598868E+3	-581.522382176E-9	-1.534687270E-6	135.787158156E-9	399.991700000E+0
3.319480491E+3	950.000000000E-12	-2.273115242E-3	-1.159052075E-3	12.756227667E-3	324.564308598E-6	197.367991898E-6	32.521143964E-6	-2.392752886E+6	-1.220054816E+6	13.427608070E+6	341.646640630E+3	207.755780946E+3	34.232783120E+3	-478.925253417E-9	1.184878884E-6	156.484727091E-9	399.991700000E+0
3.336281756E+3	960.000000000E-12	-2.241950317E-3	-1.167327756E-3	12.820132667E-3	333.763426112E-6	193.442054546E-6	29.149049542E-6	-2.335364913E+6	-1.215966413E+6	13.354304861E+6	347.670235533E+3	201.502140152E+3	30.363593273E+3	320.873542710E-9	-1.208359723E-6	156.482278382E-9	399.991700000E+0
3.353105454E+3	970.000000000E-12	-2.238521846E-3	-1.164896346E-3	12.793186000E-3	362.118499890E-6	185.993897191E-6	17.904637350E-6	-2.307754481E+6	-1.200924068E+6	13.188851546E+6	373.318041123E+3	191.746285764E+3	18.458389020E+3	2.916752670E-6	4.112838747E-6	-371.103414151E-9	399.991700000E+0
3.369916845E+3	980.000000000E-12	-2.197620169E-3	-1.167418865E-3	12.860347333E-3	306.013079002E-6	235.583768937E-6	22.843450421E-6	-2.242469561E+6	-1.191243740E+6	13.122803401E+6	312.258243879E+3	240.391600956E+3	23.309643287E+3	244.488752869E-9	-3.964290726E-6	148.895197634E-9	399.990200000E+0
3.386889732E+3	990.000000000E-12	-2.192149469E-3	-1.142391600E-3	12.909401667E-3	395.109540189E-6	172.657503429E-6	29.270710568E-6	-2.214292393E+6	-1.153930909E+6	13.039799663E+6	399.100545646E+3	174.401518615E+3	29.566374311E+3	1.827919645E-6	399.564235245E-9	203.855588701E-9	399.990200000E+0
3.403699234E+3	1.000000000E-9	-2.198150642E-3	-1.137255602E-3	12.960354333E-3	366.076899634E-6	204.773449983E-6	20.008527265E-6	-2.198150642E+6	-1.137255602E+6	12.960354333E+6	366.076899634E+3	204.773449983E+3	20.008527265E+3	-1.666341082E-6	1.947041307E-6	196.260581716E-9	399.990200000E+0
