[Main]
Experiment = "VvsI_300.0K"
Header length = 61    
Date = "20201126 12:27:20"
Comments = ""

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Temperature]
Set initial temperature = TRUE
Initial temperature (K) = 3.000000E+2
Delay after setting initial temperature (s) = 1.000000E+1
Initial temperature stabilization (K) = 2.000000E-1
Initial temperature ramp rate (K/min) = 1.000000E+1
Wait for initial temperature to stabilize = TRUE
Set final temperature = FALSE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Measure Voltage Configuration3]
Voltage meter = "Keithley 6430"
Auto-range = "Manual"
GPIB = "GPIB0::9::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Dynamic Current]
Operating mode = "Linear"
Current source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial current (A) = -1.000000E-9
Final current (A) = 1.000000E-9
Current step (A) = 1.000000E-11
Number of measurement sequences = 1.000000E+0
Samples/sequence = 3.000000E+1
Pre-measuement delay (s) = 1.000000E+0
Output limit (V) = 10.000000
Auto-range = 1
Manual range (A) = 0.000010
Check output compliance = "Abort"
Inital delay (s) = 1.000000
Time (s)	Current (A)	Voltage 1 (V)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 1 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 1 (Ohms)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 1 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	dI/dV 1 (A/V)	dI/dV 2 (A/V)	dI/dV 3 (A/V)	Temperature (K)
0.000000000E+0	-1.000000000E-9	-937.455187767E-3	-312.259747673E-3	-4.471244600E+0	319.021549024E-3	244.341201568E-3	336.056932308E-3	937.455187767E+6	312.259747673E+6	4.471244600E+9	319.021549024E+6	244.341201568E+6	336.056932308E+6	NaN	NaN	NaN	300.005600000E+0
17.939667225E+0	-990.000000000E-12	-1.161151382E+0	-434.715670007E-3	-4.772568267E+0	309.703022256E-3	239.255298114E-3	6.507557166E-3	1.172880184E+9	439.106737380E+6	4.820776027E+9	312.831335612E+6	241.672018297E+6	6.573290067E+6	-44.703487465E-12	-81.662036506E-12	-33.186905332E-12	300.005600000E+0
34.723759651E+0	-980.000000000E-12	-1.196324095E+0	-462.663905650E-3	-4.747943833E+0	308.565331537E-3	237.988502684E-3	9.921576474E-3	1.220738873E+9	472.106026173E+6	4.844840646E+9	314.862583201E+6	242.845410902E+6	10.124057627E+6	-284.311303121E-12	-357.804339695E-12	406.100715685E-12	300.005600000E+0
51.525419235E+0	-970.000000000E-12	-1.201055982E+0	-475.214317340E-3	-4.715157533E+0	307.874265576E-3	238.679005599E-3	10.569301552E-3	1.238202043E+9	489.911667361E+6	4.860987148E+9	317.396150079E+6	246.060830514E+6	10.896187167E+6	-2.113322093E-9	-796.786611229E-12	305.005444347E-12	300.000700000E+0
68.508201122E+0	-960.000000000E-12	-1.198673082E+0	-475.038542037E-3	-4.676013333E+0	307.100423944E-3	238.471381715E-3	10.954778096E-3	1.248617794E+9	494.831814622E+6	4.870847222E+9	319.896274942E+6	248.407689287E+6	11.411227183E+6	4.196568852E-9	56.890813501E-9	255.465688403E-12	300.000700000E+0
85.293961048E+0	-950.000000000E-12	-1.198663081E+0	-479.465108917E-3	-4.634147833E+0	307.359420845E-3	237.900022733E-3	11.921552540E-3	1.261750612E+9	504.700114649E+6	4.878050351E+9	323.536232468E+6	250.421076561E+6	12.549002674E+6	999.863352013E-9	-2.259087069E-9	238.860159320E-12	300.000700000E+0
102.093836784E+0	-940.000000000E-12	-1.196983371E+0	-481.123273493E-3	-4.601210867E+0	307.271651045E-3	236.216805501E-3	17.044823103E-3	1.273386565E+9	511.833269674E+6	4.894905177E+9	326.884735154E+6	251.294473937E+6	18.132790535E+6	5.953409451E-9	-6.030764461E-9	303.610229236E-12	300.000700000E+0
118.888291359E+0	-930.000000000E-12	-1.194042956E+0	-485.717369740E-3	-4.541293400E+0	307.321484518E-3	237.726156898E-3	11.856749356E-3	1.283917157E+9	522.276741656E+6	4.883111183E+9	330.453209159E+6	255.619523546E+6	12.749192856E+6	3.400879987E-9	-2.176706682E-9	166.896241719E-12	299.998600000E+0
135.846913815E+0	-920.000000000E-12	-1.186034940E+0	-488.847015527E-3	-4.489537533E+0	307.021281915E-3	237.322046402E-3	19.685088813E-3	1.289168413E+9	531.355451659E+6	4.879932101E+9	333.718784690E+6	257.958746089E+6	21.396835666E+6	1.248748764E-9	-3.195249776E-9	193.214811075E-12	299.998600000E+0
152.643124104E+0	-910.000000000E-12	-1.192216434E+0	-494.137081377E-3	-4.455029300E+0	309.010618729E-3	237.428518737E-3	12.236455615E-3	1.310127949E+9	543.007781733E+6	4.895636593E+9	339.572108494E+6	260.910460150E+6	13.446654522E+6	-1.617731886E-9	-1.890335637E-9	289.785915825E-12	299.998600000E+0
169.437312126E+0	-900.000000000E-12	-1.186840808E+0	-497.490295487E-3	-4.409948467E+0	307.844649819E-3	237.434342168E-3	12.411790092E-3	1.318712009E+9	552.766994985E+6	4.899942741E+9	342.049610910E+6	263.815935742E+6	13.790877880E+6	1.860248405E-9	-2.982213385E-9	221.823761022E-12	299.998600000E+0
186.221296310E+0	-890.000000000E-12	-1.182624946E+0	-500.254060277E-3	-4.364573967E+0	306.462819444E-3	238.254178051E-3	12.297361790E-3	1.328792074E+9	562.083213794E+6	4.904015693E+9	344.340246566E+6	267.701323653E+6	13.817260438E+6	2.371994093E-9	-3.618252912E-9	220.388103450E-12	300.003100000E+0
203.253865242E+0	-880.000000000E-12	-1.174965315E+0	-497.716055813E-3	-4.317678700E+0	308.591656925E-3	239.146883549E-3	11.659240320E-3	1.335187858E+9	565.586427061E+6	4.906453068E+9	350.672337415E+6	271.757822215E+6	13.249136727E+6	1.305545999E-9	3.940103394E-9	213.241137343E-12	300.003100000E+0
220.056490421E+0	-870.000000000E-12	-1.173348217E+0	-505.298915033E-3	-4.273269367E+0	305.699364144E-3	236.921898724E-3	12.078278161E-3	1.348676112E+9	580.803350613E+6	4.911803870E+9	351.378579476E+6	272.324021522E+6	13.883078346E+6	6.183916988E-9	-1.318763768E-9	225.177890534E-12	300.003100000E+0
236.853128433E+0	-860.000000000E-12	-1.175156351E+0	-511.058777000E-3	-4.230129300E+0	307.856568884E-3	238.365455016E-3	11.813315454E-3	1.366460873E+9	594.254391860E+6	4.918755000E+9	357.972754516E+6	277.169133740E+6	13.736413318E+6	-5.530564981E-9	-1.736152716E-9	231.803072472E-12	300.003100000E+0
253.634745121E+0	-850.000000000E-12	-1.173586592E+0	-514.223847800E-3	-4.189114633E+0	308.410646305E-3	238.007550380E-3	11.541338572E-3	1.380690108E+9	604.969232706E+6	4.928370157E+9	362.836054477E+6	280.008882800E+6	13.578045379E+6	6.370405846E-9	-3.159486985E-9	243.815220572E-12	299.994800000E+0
270.619957924E+0	-840.000000000E-12	-1.163204013E+0	-506.621065333E-3	-4.146657933E+0	307.408562695E-3	236.246299352E-3	11.683755392E-3	1.384766682E+9	603.120315873E+6	4.936497540E+9	365.962574637E+6	281.245594466E+6	13.909232610E+6	963.151802548E-12	1.315307921E-9	235.534085315E-12	299.994800000E+0
287.423532009E+0	-830.000000000E-12	-1.162657248E+0	-516.817503900E-3	-4.102699500E+0	306.675039344E-3	237.829060730E-3	13.064837288E-3	1.400791865E+9	622.671691446E+6	4.943011446E+9	369.487999209E+6	286.541037025E+6	15.740767817E+6	18.289408677E-9	-980.734590280E-12	227.487634151E-12	299.994800000E+0
304.229133129E+0	-820.000000000E-12	-1.157201623E+0	-519.478574233E-3	-4.056340533E+0	304.661026673E-3	239.152521448E-3	13.296983845E-3	1.411221492E+9	633.510456382E+6	4.946756748E+9	371.537837406E+6	291.649416400E+6	16.215833957E+6	1.832970625E-9	-3.757886394E-9	215.708000394E-12	299.994800000E+0
321.178012371E+0	-810.000000000E-12	-1.154530494E+0	-520.302813267E-3	-4.009391900E+0	308.246773526E-3	237.814586202E-3	13.110411010E-3	1.425346289E+9	642.349152181E+6	4.949866543E+9	380.551572254E+6	293.598254571E+6	16.185692605E+6	3.743735140E-9	-12.132402854E-9	212.998745437E-12	300.001700000E+0
338.175016880E+0	-800.000000000E-12	-1.150023014E+0	-523.035175900E-3	-3.962702933E+0	307.987379588E-3	238.576676063E-3	13.109598197E-3	1.437528767E+9	653.793969875E+6	4.953378667E+9	384.984224485E+6	298.220845078E+6	16.386997746E+6	2.218534295E-9	-3.659836318E-9	214.183365235E-12	300.001700000E+0
354.979232788E+0	-790.000000000E-12	-1.132916369E+0	-543.335493400E-3	-3.917271433E+0	312.803709553E-3	228.281016226E-3	13.694052363E-3	1.434071353E+9	687.766447342E+6	4.958571435E+9	395.954062725E+6	288.963311678E+6	17.334243497E+6	584.568178726E-12	-492.603132931E-12	220.111596579E-12	300.001700000E+0
371.776251316E+0	-780.000000000E-12	-1.175745564E+0	-511.026119133E-3	-3.879466833E+0	303.112699041E-3	239.886640114E-3	14.206520502E-3	1.507366107E+9	655.161691197E+6	4.973675427E+9	388.606024411E+6	307.546974506E+6	18.213487823E+6	-233.485596633E-12	309.507696357E-12	264.518074520E-12	300.001700000E+0
388.572085857E+0	-770.000000000E-12	-1.149592920E+0	-532.866071100E-3	-3.824131933E+0	307.643381830E-3	238.549908739E-3	12.392962486E-3	1.492977818E+9	692.033858571E+6	4.966405108E+9	399.536859519E+6	309.805076284E+6	16.094756475E+6	382.370519649E-12	-457.876464896E-12	180.717774858E-12	299.997100000E+0
405.608871460E+0	-760.000000000E-12	-1.135543780E+0	-537.499675533E-3	-3.773829333E+0	305.955321177E-3	239.218645987E-3	14.102309433E-3	1.494136553E+9	707.236415175E+6	4.965564912E+9	402.572791022E+6	314.761376299E+6	18.555670306E+6	711.787354230E-12	-2.158147106E-9	198.796881275E-12	299.997100000E+0
422.406146049E+0	-750.000000000E-12	-1.140211212E+0	-542.841430933E-3	-3.724724767E+0	308.505698223E-3	238.290193501E-3	14.374685531E-3	1.520281616E+9	723.788574578E+6	4.966299689E+9	411.340930964E+6	317.720258001E+6	19.166247375E+6	-2.142505665E-9	-1.872043785E-9	203.647047084E-12	299.997100000E+0
439.203733921E+0	-740.000000000E-12	-1.133117146E+0	-547.416204067E-3	-3.675987467E+0	305.835368538E-3	237.319886046E-3	14.503645116E-3	1.531239386E+9	739.751627117E+6	4.967550631E+9	413.291038565E+6	320.702548711E+6	19.599520426E+6	1.409628704E-9	-2.185900745E-9	205.181657581E-12	299.997100000E+0
456.001901627E+0	-730.000000000E-12	-1.135132862E+0	-550.902003133E-3	-3.626738467E+0	308.079990812E-3	238.986007056E-3	14.605476946E-3	1.554976524E+9	754.660278265E+6	4.968134886E+9	422.027384674E+6	327.378091858E+6	20.007502665E+6	-4.961014775E-9	-2.868782683E-9	203.049808118E-12	300.000500000E+0
472.999913692E+0	-720.000000000E-12	-1.125792099E+0	-551.985080800E-3	-3.576337467E+0	306.969227677E-3	238.887807563E-3	14.412132692E-3	1.563600138E+9	766.645945556E+6	4.967135370E+9	426.346149552E+6	331.788621615E+6	20.016850962E+6	1.070576377E-9	-9.232948207E-9	198.408761731E-12	300.000500000E+0
489.792290688E+0	-710.000000000E-12	-1.129105495E+0	-557.528840867E-3	-3.527261833E+0	307.879056712E-3	237.956138080E-3	14.715199018E-3	1.590289430E+9	785.251888545E+6	4.967974413E+9	433.632474242E+6	335.149490254E+6	20.725632420E+6	-3.018051965E-9	-1.803829870E-9	203.767110494E-12	300.000500000E+0
506.590676785E+0	-700.000000000E-12	-1.126770925E+0	-560.504795367E-3	-3.478262867E+0	307.633116322E-3	237.574230157E-3	14.742386722E-3	1.609672750E+9	800.721136238E+6	4.968946952E+9	439.475880460E+6	339.391757368E+6	21.060552460E+6	4.283443816E-9	-3.360266429E-9	204.085936506E-12	300.000500000E+0
523.385976315E+0	-690.000000000E-12	-1.124568909E+0	-566.657710200E-3	-3.427997467E+0	308.333752531E-3	238.762238258E-3	15.354660494E-3	1.629810014E+9	821.243058261E+6	4.968112271E+9	446.860510914E+6	346.032229359E+6	22.253131150E+6	4.541293963E-9	-1.625245964E-9	198.944005220E-12	300.004900000E+0
540.377688408E+0	-680.000000000E-12	-1.111948313E+0	-563.471592967E-3	-3.375679167E+0	306.834750307E-3	237.644575003E-3	14.816545125E-3	1.635218108E+9	828.634695539E+6	4.964234069E+9	451.227573981E+6	349.477316180E+6	21.789036949E+6	792.355602475E-12	3.138616463E-9	191.137708985E-12	300.004900000E+0
557.181269169E+0	-670.000000000E-12	-1.115367079E+0	-568.774549467E-3	-3.326179000E+0	308.123947207E-3	235.544777649E-3	14.912900560E-3	1.664726984E+9	848.917238010E+6	4.964446269E+9	459.886488369E+6	351.559369625E+6	22.258060537E+6	-2.925032043E-9	-1.885740530E-9	202.019521820E-12	300.004900000E+0
573.985435486E+0	-660.000000000E-12	-1.110024904E+0	-574.653166967E-3	-3.277518067E+0	306.968757099E-3	238.232764248E-3	14.834896046E-3	1.681855914E+9	870.686616616E+6	4.965936465E+9	465.104177423E+6	360.958733709E+6	22.477115221E+6	1.871896489E-9	-1.701080228E-9	205.503662075E-12	300.004900000E+0
590.781101227E+0	-650.000000000E-12	-1.109016054E+0	-578.067749400E-3	-3.229645967E+0	306.960966049E-3	237.685092575E-3	14.545442916E-3	1.706178544E+9	889.334999077E+6	4.968686103E+9	472.247640075E+6	365.669373192E+6	22.377604486E+6	9.912276682E-9	-2.928615781E-9	208.889937981E-12	299.996400000E+0
607.822184086E+0	-640.000000000E-12	-1.100737080E+0	-580.841850000E-3	-3.180927300E+0	307.238101316E-3	239.240511398E-3	14.699826844E-3	1.719901688E+9	907.565390625E+6	4.970198906E+9	480.059533306E+6	373.813299059E+6	22.968479444E+6	1.207879257E-9	-3.604771939E-9	205.260133009E-12	299.996400000E+0
624.762055397E+0	-630.000000000E-12	-1.098185249E+0	-581.721973600E-3	-3.131321567E+0	306.756843343E-3	238.074082993E-3	14.818285583E-3	1.743151189E+9	923.368212063E+6	4.970351693E+9	486.915624354E+6	377.895369830E+6	23.521088228E+6	3.918754040E-9	-11.362040513E-9	201.589601202E-12	299.996400000E+0
641.561633110E+0	-620.000000000E-12	-1.099981474E+0	-590.576289267E-3	-3.082342667E+0	307.591192285E-3	238.068267586E-3	14.988047906E-3	1.774163667E+9	952.542402043E+6	4.971520430E+9	496.114826265E+6	383.981076751E+6	24.174270816E+6	-5.567231793E-9	-1.129392759E-9	204.169550562E-12	299.996400000E+0
658.360381126E+0	-610.000000000E-12	-1.098627037E+0	-592.658487100E-3	-3.032656667E+0	308.210432682E-3	237.464549821E-3	15.239865368E-3	1.801027930E+9	971.571290328E+6	4.971568306E+9	505.263004397E+6	389.286147248E+6	24.983385849E+6	7.383144026E-9	-4.802617619E-9	201.263937528E-12	299.999900000E+0
675.340418816E+0	-600.000000000E-12	-1.088048002E+0	-594.755445367E-3	-2.982387567E+0	304.575653099E-3	238.576039168E-3	14.776468587E-3	1.813413337E+9	991.259075611E+6	4.970645944E+9	507.626088499E+6	397.626731947E+6	24.627447645E+6	945.265813568E-12	-4.768812121E-9	198.929362173E-12	299.999900000E+0
692.132698536E+0	-590.000000000E-12	-1.087934446E+0	-602.586669367E-3	-2.933001233E+0	306.435884017E-3	238.800038074E-3	15.002836301E-3	1.843956689E+9	1.021333338E+9	4.971188531E+9	519.382854266E+6	404.745827245E+6	25.428536104E+6	88.062432742E-9	-1.276939595E-9	202.485167961E-12	299.999900000E+0
708.930418015E+0	-580.000000000E-12	-1.088352100E+0	-605.009652967E-3	-2.883690067E+0	307.479876324E-3	237.044834087E-3	15.079720856E-3	1.876469138E+9	1.043120091E+9	4.971879425E+9	530.137717800E+6	408.697989806E+6	25.999518717E+6	-23.943288884E-9	-4.127143081E-9	202.793822900E-12	299.999900000E+0
725.735120296E+0	-570.000000000E-12	-1.080110041E+0	-608.113172967E-3	-2.834489767E+0	305.571114858E-3	237.084269354E-3	15.216191919E-3	1.894929896E+9	1.066865216E+9	4.972789064E+9	536.089675190E+6	415.937314656E+6	26.695073543E+6	1.213289053E-9	-3.222147755E-9	203.250793186E-12	300.002200000E+0
742.727993011E+0	-560.000000000E-12	-1.074212864E+0	-609.343014733E-3	-2.783923900E+0	306.102434911E-3	238.486057638E-3	14.977433196E-3	1.918237257E+9	1.088112526E+9	4.971292679E+9	546.611490913E+6	425.867960068E+6	26.745416421E+6	1.695726664E-9	-8.131127330E-9	197.761863075E-12	300.002200000E+0
759.522850037E+0	-550.000000000E-12	-1.071591580E+0	-615.202053833E-3	-2.734883100E+0	303.313502983E-3	237.956057251E-3	15.059656252E-3	1.948348328E+9	1.118549189E+9	4.972514727E+9	551.479096333E+6	432.647376821E+6	27.381193186E+6	3.814924386E-9	-1.706764510E-9	203.911844831E-12	300.002200000E+0
776.314081669E+0	-540.000000000E-12	-1.075106627E+0	-619.508430367E-3	-2.685235167E+0	307.983780158E-3	238.173413754E-3	15.063451812E-3	1.990938199E+9	1.147237834E+9	4.972657716E+9	570.340333626E+6	441.061877323E+6	27.895281133E+6	-2.844912146E-9	-2.322137863E-9	201.418253059E-12	300.002200000E+0
793.104512215E+0	-530.000000000E-12	-1.068509976E+0	-624.178433500E-3	-2.636239767E+0	304.404561026E-3	238.189377996E-3	15.326090335E-3	2.016056558E+9	1.177695158E+9	4.974037296E+9	574.348228351E+6	449.413920747E+6	28.917151575E+6	1.515920653E-9	-2.141326186E-9	204.100793136E-12	300.000300000E+0
810.061844826E+0	-520.000000000E-12	-1.062887449E+0	-622.856247767E-3	-2.585621933E+0	306.655526326E-3	236.485244464E-3	14.882586005E-3	2.044014325E+9	1.197800476E+9	4.972349872E+9	589.722166011E+6	454.779316278E+6	28.620357702E+6	1.778559712E-9	7.563233930E-9	197.558831374E-12	300.000300000E+0
826.857505798E+0	-510.000000000E-12	-1.062759254E+0	-626.148919633E-3	-2.535421700E+0	306.706441565E-3	236.119277719E-3	15.705323967E-3	2.083841674E+9	1.227742980E+9	4.971415098E+9	601.385179539E+6	462.978975919E+6	30.794752876E+6	78.006000221E-9	-3.037047239E-9	199.202261344E-12	300.000300000E+0
843.651288033E+0	-500.000000000E-12	-1.062381333E+0	-633.101016733E-3	-2.483776567E+0	307.923503278E-3	238.490190521E-3	15.663907278E-3	2.124762666E+9	1.266202033E+9	4.967553133E+9	615.847006555E+6	476.980381042E+6	31.327814556E+6	26.460568241E-9	-1.438414892E-9	193.629086703E-12	300.000300000E+0
860.434978485E+0	-490.000000000E-12	-1.059544236E+0	-639.276450933E-3	-2.433811100E+0	306.947747639E-3	238.531939609E-3	15.329586724E-3	2.162335175E+9	1.304645818E+9	4.966961429E+9	626.423974774E+6	486.799876753E+6	31.284870865E+6	3.524729555E-9	-1.619319335E-9	200.138228803E-12	300.005900000E+0
877.411730766E+0	-480.000000000E-12	-1.052764059E+0	-637.264306467E-3	-2.383700067E+0	307.985837988E-3	238.794883909E-3	14.852158666E-3	2.193258455E+9	1.327633972E+9	4.966041806E+9	641.637162475E+6	497.489341478E+6	30.941997220E+6	1.474887728E-9	4.969822081E-9	199.556850753E-12	300.005900000E+0
894.210708141E+0	-470.000000000E-12	-1.052815430E+0	-645.524040200E-3	-2.335779433E+0	307.203396217E-3	237.632641836E-3	15.185827342E-3	2.240032829E+9	1.373455405E+9	4.969743475E+9	653.624247270E+6	505.601365609E+6	32.310270939E+6	-194.662231829E-9	-1.210692781E-9	208.678377233E-12	300.005900000E+0
911.007261753E+0	-460.000000000E-12	-1.042979295E+0	-647.311509500E-3	-2.286556100E+0	304.558928413E-3	237.081376721E-3	15.337154176E-3	2.267346293E+9	1.407198934E+9	4.970774130E+9	662.084626984E+6	515.394297219E+6	33.341639514E+6	1.016659494E-9	-5.594501679E-9	203.155684973E-12	300.005900000E+0
927.967863560E+0	-450.000000000E-12	-1.042086517E+0	-640.567672300E-3	-2.288554333E+0	306.663511483E-3	238.264835007E-3	297.324439732E-3	2.315747816E+9	1.423483716E+9	5.085676296E+9	681.474469962E+6	529.477411126E+6	660.720977182E+6	11.200999129E-9	1.482835321E-9	-5.004420572E-9	299.999900000E+0
944.906716347E+0	-440.000000000E-12	-1.039078686E+0	-651.596048400E-3	-2.178105300E+0	306.603420384E-3	238.018054035E-3	11.113140356E-3	2.361542469E+9	1.480900110E+9	4.950239318E+9	696.825955418E+6	540.950122807E+6	25.257137172E+6	3.324654839E-9	-906.751810904E-12	90.539497705E-12	299.999900000E+0
961.694987297E+0	-430.000000000E-12	-1.041247007E+0	-660.144182767E-3	-2.134823700E+0	307.691715249E-3	238.309867670E-3	12.464820643E-3	2.421504668E+9	1.535219030E+9	4.964706279E+9	715.562128485E+6	554.208994582E+6	28.987954984E+6	-4.611863209E-9	-1.169845907E-9	231.045063029E-12	299.999900000E+0
978.491514683E+0	-420.000000000E-12	-1.034683524E+0	-664.920822600E-3	-2.087518567E+0	304.687882911E-3	238.391134041E-3	13.095547821E-3	2.463532200E+9	1.583144816E+9	4.970282302E+9	725.447340264E+6	567.597938193E+6	31.179875765E+6	1.523581236E-9	-2.093521879E-9	211.393548551E-12	299.999900000E+0
995.292050838E+0	-410.000000000E-12	-1.030118458E+0	-669.434118633E-3	-2.037900733E+0	305.558814867E-3	239.111000268E-3	13.243113739E-3	2.512484043E+9	1.632766143E+9	4.970489593E+9	745.265402116E+6	583.197561629E+6	32.300277413E+6	2.190548689E-9	-2.215675623E-9	201.540440769E-12	300.007500000E+0
1.012260767E+3	-400.000000000E-12	-1.026825745E+0	-667.610232733E-3	-1.986718000E+0	307.210363729E-3	237.589731604E-3	13.135879142E-3	2.567064363E+9	1.669025582E+9	4.966795000E+9	768.025909322E+6	593.974329009E+6	32.839697854E+6	3.037009852E-9	5.482799116E-9	195.378389327E-12	300.007500000E+0
1.029040231E+3	-390.000000000E-12	-1.027621450E+0	-674.410081067E-3	-1.936931733E+0	306.454341960E-3	238.693737222E-3	13.388382256E-3	2.634926794E+9	1.729256618E+9	4.966491624E+9	785.780364001E+6	612.035223646E+6	34.329185273E+6	-12.567482143E-9	-1.470621036E-9	200.858603577E-12	300.007500000E+0
1.045838371E+3	-380.000000000E-12	-1.019376166E+0	-678.547257367E-3	-1.886896333E+0	302.409570485E-3	237.150993993E-3	13.324044414E-3	2.682568857E+9	1.785650677E+9	4.965516667E+9	795.814659172E+6	624.081563139E+6	35.063274773E+6	1.212814506E-9	-2.417107533E-9	199.858500182E-12	300.007500000E+0
1.062632796E+3	-370.000000000E-12	-999.369994433E-3	-698.635440000E-3	-1.836998800E+0	310.749471326E-3	231.111216736E-3	13.283773400E-3	2.700999985E+9	1.888203892E+9	4.964861622E+9	839.863436017E+6	624.624910098E+6	35.902090271E+6	499.845769256E-12	-497.805111718E-12	200.410708345E-12	299.999100000E+0
1.079654247E+3	-360.000000000E-12	-1.042561332E+0	-658.756491933E-3	-1.797176100E+0	305.629887219E-3	236.352075831E-3	13.506971680E-3	2.896003699E+9	1.829879144E+9	4.992155833E+9	848.971908940E+6	656.533543974E+6	37.519365777E+6	-231.527909080E-12	250.758871154E-12	251.113058632E-12	299.999100000E+0
1.096450732E+3	-350.000000000E-12	-1.016185165E+0	-684.584690600E-3	-1.740168267E+0	305.415830510E-3	237.912654315E-3	14.062329458E-3	2.903386185E+9	1.955956259E+9	4.971909333E+9	872.616658600E+6	679.750440901E+6	40.178084166E+6	379.130144270E-12	-387.173729344E-12	175.414489822E-12	299.999100000E+0
1.113241131E+3	-340.000000000E-12	-1.010395466E+0	-690.910145167E-3	-1.688434100E+0	304.638174114E-3	236.471626387E-3	13.646414728E-3	2.971751370E+9	2.032088662E+9	4.965982647E+9	895.994629747E+6	695.504783493E+6	40.136513905E+6	1.727205537E-9	-1.580914050E-9	193.295855415E-12	299.999100000E+0
1.130023607E+3	-330.000000000E-12	-1.005063235E+0	-693.910597033E-3	-1.637976433E+0	306.346383216E-3	238.812861802E-3	13.498255021E-3	3.045646167E+9	2.102759385E+9	4.963564949E+9	928.322373383E+6	723.675338795E+6	40.903803092E+6	1.875387783E-9	-3.332831335E-9	198.185938047E-12	299.999000000E+0
1.147046622E+3	-320.000000000E-12	-1.000826653E+0	-692.378066400E-3	-1.586728333E+0	307.168206198E-3	235.479889703E-3	12.897603670E-3	3.127583290E+9	2.163681457E+9	4.958526042E+9	959.900644369E+6	735.874655323E+6	40.305011470E+6	2.360393151E-9	6.525155049E-9	195.129185277E-12	299.999000000E+0
1.163833179E+3	-310.000000000E-12	-1.000489393E+0	-700.807613700E-3	-1.537834467E+0	306.314704479E-3	238.015018333E-3	13.435878144E-3	3.227385138E+9	2.260669722E+9	4.960756344E+9	988.111949932E+6	767.790381720E+6	43.341542400E+6	29.650696999E-9	-1.186303326E-9	204.524630219E-12	299.999000000E+0
1.180632164E+3	-300.000000000E-12	-999.970416300E-3	-708.070461567E-3	-1.487614267E+0	307.111563097E-3	238.215584466E-3	13.472966568E-3	3.333234721E+9	2.360234872E+9	4.958714222E+9	1.023705210E+9	794.051948219E+6	44.909888559E+6	19.268700161E-9	-1.376870366E-9	199.123062035E-12	299.999000000E+0
1.197416408E+3	-290.000000000E-12	-995.980674800E-3	-710.604748067E-3	-1.437907467E+0	306.297566879E-3	236.619477461E-3	13.468927597E-3	3.434416120E+9	2.450361200E+9	4.958301609E+9	1.056198506E+9	815.929232623E+6	46.444577919E+6	2.506428048E-9	-3.945883782E-9	201.179717866E-12	300.000200000E+0
1.214414846E+3	-280.000000000E-12	-985.518417400E-3	-711.591980533E-3	-1.387644967E+0	304.210003804E-3	238.909694454E-3	13.115531197E-3	3.519708634E+9	2.541399930E+9	4.955874881E+9	1.086464299E+9	853.248908763E+6	46.841182847E+6	955.816667252E-12	-10.129326514E-9	198.955483711E-12	300.000200000E+0
1.231419971E+3	-270.000000000E-12	-986.442676667E-3	-712.139801300E-3	-1.337006267E+0	308.719941706E-3	236.136821880E-3	12.954764476E-3	3.653491395E+9	2.637554820E+9	4.951875062E+9	1.143407192E+9	874.580821777E+6	47.980609169E+6	-10.819474968E-9	-18.254145532E-9	197.477423394E-12	300.000200000E+0
1.248210360E+3	-260.000000000E-12	-984.706336700E-3	-720.224096100E-3	-1.288547600E+0	306.424878415E-3	238.071126383E-3	13.501099614E-3	3.787332064E+9	2.770092677E+9	4.955952308E+9	1.178557225E+9	915.658178398E+6	51.927306210E+6	5.759240812E-9	-1.236966272E-9	206.361435175E-12	300.000200000E+0
1.265004606E+3	-250.000000000E-12	-984.065276733E-3	-726.990855667E-3	-1.238551167E+0	306.240801042E-3	238.397362768E-3	13.548498960E-3	3.936261107E+9	2.907963423E+9	4.954204667E+9	1.224963204E+9	953.589451073E+6	54.193995841E+6	15.599164696E-9	-1.477812223E-9	200.014267684E-12	300.002100000E+0
1.281993865E+3	-240.000000000E-12	-972.831595333E-3	-728.034724933E-3	-1.187966233E+0	302.810992479E-3	239.125415455E-3	13.084943062E-3	4.053464981E+9	3.033478021E+9	4.949859306E+9	1.261712469E+9	996.355897730E+6	54.520596093E+6	890.180132757E-12	-9.579743670E-9	197.687321917E-12	300.002100000E+0
