[Main]
Experiment = "VvsI"
Header length = 74    
Date = "20181215 10:23:59"
Comments = "SD: 3I+ to 1I-; voltage1: 2I- to 2I+; voltage2h: 2I- to 3I-"

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Temperature]
Set initial temperature = TRUE
Initial temperature (K) = 2.000000E+2
Delay after setting initial temperature (s) = 1.000000E+1
Initial temperature stabilization (K) = 2.000000E-1
Initial temperature ramp rate (K/min) = 1.000000E+1
Wait for initial temperature to stabilize = TRUE
Set final temperature = FALSE

[Dynamic magnetic field]
Initial field (T) = 9.000000E+0
Final field (T) = -9.000000E+0
Measurement interval (T) = 1.000000E-1
Ramp rate (G/s) = 1.000000E+2
Delay after field step (s) = 1.000000E+0
Measurement Pattern = "Linear"
Go to other field at finish = TRUE
Finish field (T) = 0.000000
Finish ramp rate (G/s) = 100.000000
Delay before setting finish field (s) = 0.000000
Stabilize finish field = TRUE

[Static Voltage 0]
Voltage meter = "Keithley 2182A"
Auto-range = TRUE
GPIB = "7"
Range (V) = 1.000000E-3
Speed = 1.000000

[Static Voltage 1]
Voltage meter = "Keithley 2182A"
Auto-range = TRUE
GPIB = "8"
Range (V) = 1.000000E-3
Speed = 1.000000

[Static Voltage 2]
Voltage meter = "Keithley 6430"
Auto-range = TRUE
GPIB = "21"
Range (V) = 5.000000E+0
Speed = 1.000000

[Dynamic Current]
Operating mode = "Linear"
Current source = "Keithley 6430"
GPIB = "21"
Initial current (A) = 1.000000E-6
Final current (A) = 1.000000E-6
Current step (A) = 1.000000E-12
Number of measurement sequences = 1.000000E+0
Samples/sequence = 3.000000E+1
Pre-measuement delay (s) = 1.000000E+0
Output limit (V) = 5.000000
Auto-range = TRUE
Manual range (A) = 0.000001
Check output compliance = TRUE
Inital delay (s) = 0.000000
Time (s)	Magnetic Field (T)	Current (A)	Voltage 1 (V)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 1 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 1 (Ohms)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 1 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	Temperature (K)
4.331456419E+3	1.099983398E+0	1.000000000E-6	467.102509583E-6	-74.076779542E-6	3.886633983E-3	41.507251626E-6	546.702078647E-9	6.355380226E-6	467.102509554E+0	-74.076779537E+0	3.886633983E+3	41.507251624E+0	546.702078613E-3	6.355380225E+0	199.998500000E+0
4.374641790E+3	999.986425781E-3	1.000000000E-6	459.267278617E-6	-74.074377182E-6	3.883439067E-3	31.687245415E-6	397.356696477E-9	5.481176593E-6	459.267278588E+0	-74.074377177E+0	3.883439066E+3	31.687245413E+0	397.356696452E-3	5.481176593E+0	199.999300000E+0
4.417791051E+3	899.980664062E-3	1.000000000E-6	470.535557667E-6	-74.445119907E-6	3.884344283E-3	30.008274287E-6	540.583904203E-9	5.727705382E-6	470.535557637E+0	-74.445119902E+0	3.884344283E+3	30.008274285E+0	540.583904169E-3	5.727705382E+0	199.996500000E+0
4.460948871E+3	799.977099609E-3	1.000000000E-6	470.651651183E-6	-74.691830095E-6	3.884278967E-3	45.699495849E-6	460.195649253E-9	5.787881489E-6	470.651651154E+0	-74.691830090E+0	3.884278966E+3	45.699495847E+0	460.195649225E-3	5.787881488E+0	199.998400000E+0
4.504085724E+3	699.987695313E-3	1.000000000E-6	463.774684583E-6	-74.880265457E-6	3.884437317E-3	41.055316586E-6	541.583002693E-9	5.486051180E-6	463.774684555E+0	-74.880265452E+0	3.884437316E+3	41.055316584E+0	541.583002659E-3	5.486051180E+0	199.995700000E+0
4.547188810E+3	599.984228516E-3	1.000000000E-6	462.003318867E-6	-74.735880303E-6	3.885907817E-3	43.842504858E-6	558.236805023E-9	5.383436862E-6	462.003318838E+0	-74.735880299E+0	3.885907816E+3	43.842504855E+0	558.236804988E-3	5.383436862E+0	199.997100000E+0
4.590277644E+3	499.970849609E-3	1.000000000E-6	453.938603933E-6	-74.881574792E-6	3.884943583E-3	41.568065646E-6	390.395745463E-9	5.406871394E-6	453.938603905E+0	-74.881574787E+0	3.884943583E+3	41.568065644E+0	390.395745439E-3	5.406871393E+0	199.995700000E+0
4.633452646E+3	399.986914062E-3	1.000000000E-6	466.764861967E-6	-74.835660618E-6	3.886569983E-3	36.502739950E-6	402.310997027E-9	5.268500548E-6	466.764861938E+0	-74.835660614E+0	3.886569983E+3	36.502739948E+0	402.310997002E-3	5.268500547E+0	199.995900000E+0
4.676607357E+3	299.985595703E-3	1.000000000E-6	457.469443417E-6	-75.126185765E-6	3.886877800E-3	35.097051372E-6	457.371554023E-9	6.408611187E-6	457.469443388E+0	-75.126185760E+0	3.886877800E+3	35.097051370E+0	457.371553995E-3	6.408611187E+0	199.996800000E+0
4.719807008E+3	199.980944824E-3	1.000000000E-6	459.527610333E-6	-75.070514962E-6	3.887710733E-3	44.528533459E-6	463.940456324E-9	5.105276670E-6	459.527610305E+0	-75.070514957E+0	3.887710733E+3	44.528533456E+0	463.940456295E-3	5.105276670E+0	199.996500000E+0
4.762905083E+3	99.991564941E-3	1.000000000E-6	465.165162450E-6	-75.089480245E-6	3.887827367E-3	48.718815011E-6	499.023068299E-9	5.513378521E-6	465.165162421E+0	-75.089480240E+0	3.887827366E+3	48.718815008E+0	499.023068268E-3	5.513378520E+0	199.996200000E+0
4.806054755E+3	-20.678301156E-6	1.000000000E-6	474.202941417E-6	-75.326417758E-6	3.886215733E-3	46.278199207E-6	465.500100331E-9	5.303312748E-6	474.202941387E+0	-75.326417754E+0	3.886215733E+3	46.278199204E+0	465.500100303E-3	5.303312748E+0	199.998400000E+0
4.849192768E+3	-100.015509033E-3	1.000000000E-6	470.492889417E-6	-75.029454077E-6	3.887196167E-3	36.167043486E-6	424.289219740E-9	6.438065204E-6	470.492889387E+0	-75.029454072E+0	3.887196166E+3	36.167043484E+0	424.289219714E-3	6.438065204E+0	200.000600000E+0
4.892346689E+3	-200.007067871E-3	1.000000000E-6	467.768008000E-6	-75.470999590E-6	3.886510533E-3	31.379001608E-6	430.418223977E-9	5.038299980E-6	467.768007971E+0	-75.470999585E+0	3.886510533E+3	31.379001606E+0	430.418223951E-3	5.038299979E+0	200.000900000E+0
4.935448476E+3	-300.024731445E-3	1.000000000E-6	465.006501033E-6	-75.687801597E-6	3.888656517E-3	34.540584707E-6	394.745379245E-9	5.732366361E-6	465.006501004E+0	-75.687801592E+0	3.888656516E+3	34.540584704E+0	394.745379220E-3	5.732366361E+0	199.998700000E+0
4.978632852E+3	-400.015234375E-3	1.000000000E-6	462.902547833E-6	-75.783406710E-6	3.887860683E-3	34.446249941E-6	411.043318325E-9	5.003677528E-6	462.902547805E+0	-75.783406705E+0	3.887860683E+3	34.446249938E+0	411.043318299E-3	5.003677527E+0	200.002100000E+0
5.021748053E+3	-500.013281250E-3	1.000000000E-6	472.531592483E-6	-75.809263830E-6	3.888128767E-3	28.899474294E-6	363.517927587E-9	5.188905319E-6	472.531592454E+0	-75.809263825E+0	3.888128766E+3	28.899474292E+0	363.517927564E-3	5.188905318E+0	200.005400000E+0
5.064908718E+3	-600.020117188E-3	1.000000000E-6	467.153605150E-6	-75.877957125E-6	3.890129083E-3	38.032677689E-6	474.254824610E-9	6.239971120E-6	467.153605121E+0	-75.877957120E+0	3.890129083E+3	38.032677687E+0	474.254824580E-3	6.239971120E+0	200.005800000E+0
5.108103324E+3	-700.013818359E-3	1.000000000E-6	468.530505733E-6	-76.097572210E-6	3.887748600E-3	37.695817772E-6	396.674532777E-9	4.778680789E-6	468.530505704E+0	-76.097572205E+0	3.887748600E+3	37.695817770E+0	396.674532752E-3	4.778680788E+0	200.003300000E+0
5.151233925E+3	-800.016308594E-3	1.000000000E-6	467.582189567E-6	-75.999652422E-6	3.887954667E-3	27.689817165E-6	462.849733980E-9	5.732230345E-6	467.582189538E+0	-75.999652417E+0	3.887954666E+3	27.689817163E+0	462.849733951E-3	5.732230344E+0	200.002400000E+0
5.194338882E+3	-900.011132813E-3	1.000000000E-6	469.166171667E-6	-76.042805367E-6	3.890363683E-3	27.711398756E-6	565.987226976E-9	5.563760173E-6	469.166171638E+0	-76.042805362E+0	3.890363683E+3	27.711398754E+0	565.987226941E-3	5.563760172E+0	199.999600000E+0
5.237441035E+3	-1.000015723E+0	1.000000000E-6	459.869302250E-6	-76.601118248E-6	3.888947517E-3	23.892383073E-6	597.043731949E-9	7.342738784E-6	459.869302221E+0	-76.601118244E+0	3.888947516E+3	23.892383071E+0	597.043731912E-3	7.342738783E+0	200.001800000E+0
5.280618535E+3	-1.100024707E+0	1.000000000E-6	461.015733983E-6	-76.282783423E-6	3.890006033E-3	34.039194752E-6	385.218864658E-9	5.804086804E-6	461.015733955E+0	-76.282783419E+0	3.890006033E+3	34.039194750E+0	385.218864634E-3	5.804086804E+0	200.002300000E+0
5.323839309E+3	-1.200014160E+0	1.000000000E-6	460.781330017E-6	-76.477979542E-6	3.890908483E-3	25.253305254E-6	434.154336499E-9	5.333372733E-6	460.781329988E+0	-76.477979537E+0	3.890908483E+3	25.253305252E+0	434.154336472E-3	5.333372733E+0	200.004700000E+0
5.367032583E+3	-1.300003516E+0	1.000000000E-6	464.959563850E-6	-76.748996500E-6	3.890782300E-3	36.053783141E-6	415.323090742E-9	5.585598157E-6	464.959563821E+0	-76.748996495E+0	3.890782300E+3	36.053783138E+0	415.323090716E-3	5.585598157E+0	200.002100000E+0
5.410182402E+3	-1.400014648E+0	1.000000000E-6	469.474434900E-6	-76.564275992E-6	3.891414533E-3	42.626270901E-6	435.675169223E-9	5.779916982E-6	469.474434871E+0	-76.564275987E+0	3.891414533E+3	42.626270898E+0	435.675169196E-3	5.779916982E+0	200.005000000E+0
5.453290633E+3	-1.499984375E+0	1.000000000E-6	465.386917083E-6	-76.551399415E-6	3.892102500E-3	49.876970948E-6	546.877612070E-9	5.522236793E-6	465.386917054E+0	-76.551399410E+0	3.892102500E+3	49.876970945E+0	546.877612036E-3	5.522236793E+0	200.003000000E+0
5.496487938E+3	-1.599980371E+0	1.000000000E-6	462.607018550E-6	-76.700224020E-6	3.894106133E-3	76.475351937E-6	546.797309107E-9	6.491785588E-6	462.607018521E+0	-76.700224015E+0	3.894106133E+3	76.475351932E+0	546.797309073E-3	6.491785588E+0	199.998300000E+0
5.539582450E+3	-1.700007812E+0	1.000000000E-6	467.250045367E-6	-76.863638650E-6	3.893739417E-3	55.663329173E-6	540.317287413E-9	6.141364304E-6	467.250045338E+0	-76.863638645E+0	3.893739416E+3	55.663329169E+0	540.317287379E-3	6.141364303E+0	200.001700000E+0
5.582823247E+3	-1.799972266E+0	1.000000000E-6	461.156763367E-6	-77.079712873E-6	3.894118167E-3	89.136312659E-6	682.173330223E-9	5.841830757E-6	461.156763338E+0	-77.079712869E+0	3.894118166E+3	89.136312653E+0	682.173330181E-3	5.841830757E+0	200.000900000E+0
5.625942160E+3	-1.899982227E+0	1.000000000E-6	465.280876183E-6	-77.371808027E-6	3.893757117E-3	33.978690261E-6	556.040241441E-9	6.407622340E-6	465.280876154E+0	-77.371808022E+0	3.893757116E+3	33.978690259E+0	556.040241406E-3	6.407622339E+0	200.000200000E+0
5.669103150E+3	-1.999986914E+0	1.000000000E-6	459.819694617E-6	-77.023504715E-6	3.894282950E-3	37.051938419E-6	479.182647021E-9	4.790724886E-6	459.819694588E+0	-77.023504710E+0	3.894282950E+3	37.051938417E+0	479.182646991E-3	4.790724886E+0	200.001100000E+0
5.712252721E+3	-2.099980664E+0	1.000000000E-6	468.181956783E-6	-77.281605753E-6	3.895846917E-3	44.717736662E-6	550.840724171E-9	7.003880416E-6	468.181956754E+0	-77.281605749E+0	3.895846916E+3	44.717736659E+0	550.840724137E-3	7.003880416E+0	200.001400000E+0
5.755370355E+3	-2.199985156E+0	1.000000000E-6	471.020900767E-6	-77.425395155E-6	3.893568367E-3	45.104869052E-6	823.624969653E-9	6.392363165E-6	471.020900737E+0	-77.425395150E+0	3.893568366E+3	45.104869049E+0	823.624969602E-3	6.392363165E+0	200.002300000E+0
5.798582097E+3	-2.299985352E+0	1.000000000E-6	450.150711733E-6	-77.783695303E-6	3.895540100E-3	37.865706693E-6	647.331324161E-9	5.894190318E-6	450.150711705E+0	-77.783695298E+0	3.895540100E+3	37.865706691E+0	647.331324121E-3	5.894190318E+0	200.000400000E+0
5.841751559E+3	-2.399980469E+0	1.000000000E-6	460.275317283E-6	-77.604556387E-6	3.896492250E-3	36.622098670E-6	585.068275453E-9	6.330402625E-6	460.275317255E+0	-77.604556382E+0	3.896492250E+3	36.622098668E+0	585.068275417E-3	6.330402625E+0	200.000800000E+0
5.884917574E+3	-2.499981641E+0	1.000000000E-6	468.005245433E-6	-77.662328810E-6	3.897305317E-3	32.135731290E-6	596.757192578E-9	5.658800197E-6	468.005245404E+0	-77.662328805E+0	3.897305316E+3	32.135731288E+0	596.757192541E-3	5.658800197E+0	200.001300000E+0
5.928062927E+3	-2.599979687E+0	1.000000000E-6	471.985737033E-6	-77.631113948E-6	3.899230433E-3	32.612231097E-6	596.395806763E-9	5.151520161E-6	471.985737004E+0	-77.631113944E+0	3.899230433E+3	32.612231094E+0	596.395806726E-3	5.151520161E+0	200.004700000E+0
5.971196650E+3	-2.699979883E+0	1.000000000E-6	471.752114633E-6	-77.990615458E-6	3.899184467E-3	42.764455109E-6	699.691172194E-9	5.962059439E-6	471.752114604E+0	-77.990615453E+0	3.899184466E+3	42.764455107E+0	699.691172151E-3	5.962059439E+0	200.003900000E+0
6.014292051E+3	-2.799981445E+0	1.000000000E-6	461.772023500E-6	-77.816945088E-6	3.898503350E-3	28.441246769E-6	609.881265850E-9	5.465168515E-6	461.772023471E+0	-77.816945083E+0	3.898503350E+3	28.441246767E+0	609.881265812E-3	5.465168514E+0	200.001700000E+0
6.057454827E+3	-2.899991602E+0	1.000000000E-6	467.770336500E-6	-78.010910615E-6	3.899234300E-3	37.775124265E-6	713.359574887E-9	5.696418268E-6	467.770336471E+0	-78.010910610E+0	3.899234300E+3	37.775124263E+0	713.359574842E-3	5.696418268E+0	200.000700000E+0
6.100541489E+3	-2.999974219E+0	1.000000000E-6	468.320314650E-6	-77.999359363E-6	3.901099967E-3	42.984865722E-6	672.649072326E-9	5.457742765E-6	468.320314621E+0	-77.999359358E+0	3.901099966E+3	42.984865719E+0	672.649072284E-3	5.457742765E+0	200.001500000E+0
6.143731303E+3	-3.099974805E+0	1.000000000E-6	470.971533050E-6	-78.326656978E-6	3.903654617E-3	40.708653934E-6	671.913148182E-9	5.784686771E-6	470.971533021E+0	-78.326656973E+0	3.903654616E+3	40.708653931E+0	671.913148141E-3	5.784686770E+0	199.998900000E+0
6.186753710E+3	-3.199971680E+0	1.000000000E-6	470.026258917E-6	-78.430742070E-6	3.900813867E-3	37.288252607E-6	605.961696723E-9	6.075019923E-6	470.026258887E+0	-78.430742065E+0	3.900813866E+3	37.288252605E+0	605.961696685E-3	6.075019923E+0	200.000100000E+0
6.229883172E+3	-3.299973047E+0	1.000000000E-6	463.133303650E-6	-78.542903310E-6	3.903267550E-3	38.203304066E-6	722.508205389E-9	6.227044280E-6	463.133303621E+0	-78.542903305E+0	3.903267550E+3	38.203304064E+0	722.508205344E-3	6.227044280E+0	200.001900000E+0
6.273066654E+3	-3.399988281E+0	1.000000000E-6	468.162231383E-6	-78.433111622E-6	3.904374683E-3	34.858313380E-6	792.305171965E-9	6.946184604E-6	468.162231354E+0	-78.433111617E+0	3.904374683E+3	34.858313378E+0	792.305171916E-3	6.946184604E+0	200.002300000E+0
6.316160572E+3	-3.499984375E+0	1.000000000E-6	461.393001267E-6	-78.794224337E-6	3.906123050E-3	30.669962748E-6	817.043319685E-9	6.313706131E-6	461.393001238E+0	-78.794224332E+0	3.906123050E+3	30.669962746E+0	817.043319634E-3	6.313706130E+0	200.002400000E+0
6.359313027E+3	-3.600009766E+0	1.000000000E-6	471.971513467E-6	-78.597143488E-6	3.908245167E-3	30.104141297E-6	676.819462933E-9	8.381455001E-6	471.971513437E+0	-78.597143483E+0	3.908245166E+3	30.104141295E+0	676.819462891E-3	8.381455000E+0	200.000600000E+0
6.402523788E+3	-3.699973047E+0	1.000000000E-6	453.540206883E-6	-78.657890457E-6	3.908442717E-3	41.317761572E-6	604.600227426E-9	5.669424855E-6	453.540206855E+0	-78.657890452E+0	3.908442716E+3	41.317761569E+0	604.600227388E-3	5.669424855E+0	199.999000000E+0
6.445749372E+3	-3.800008203E+0	1.000000000E-6	461.130883217E-6	-78.845130128E-6	3.909891433E-3	40.986437895E-6	571.169523135E-9	6.305134291E-6	461.130883188E+0	-78.845130123E+0	3.909891433E+3	40.986437893E+0	571.169523100E-3	6.305134291E+0	199.996800000E+0
6.488915770E+3	-3.899992969E+0	1.000000000E-6	468.526971633E-6	-79.072022040E-6	3.911529050E-3	40.906250973E-6	557.953012419E-9	5.688696675E-6	468.526971604E+0	-79.072022035E+0	3.911529050E+3	40.906250971E+0	557.953012384E-3	5.688696675E+0	199.996700000E+0
6.532106292E+3	-3.999981250E+0	1.000000000E-6	464.458111267E-6	-79.221016797E-6	3.911200367E-3	38.053121528E-6	700.102926572E-9	5.858872214E-6	464.458111238E+0	-79.221016792E+0	3.911200366E+3	38.053121526E+0	700.102926528E-3	5.858872213E+0	199.998200000E+0
6.575257314E+3	-4.100000391E+0	1.000000000E-6	465.461146550E-6	-79.096673045E-6	3.913562217E-3	39.694311664E-6	593.484495560E-9	5.822177245E-6	465.461146521E+0	-79.096673040E+0	3.913562216E+3	39.694311661E+0	593.484495523E-3	5.822177244E+0	199.998000000E+0
6.618493854E+3	-4.200000391E+0	1.000000000E-6	468.081220283E-6	-79.572336375E-6	3.916083900E-3	34.444896021E-6	648.220672534E-9	5.399832667E-6	468.081220254E+0	-79.572336370E+0	3.916083900E+3	34.444896019E+0	648.220672493E-3	5.399832667E+0	199.999500000E+0
6.661727890E+3	-4.300017969E+0	1.000000000E-6	465.291333483E-6	-79.467935982E-6	3.914651750E-3	32.375156941E-6	733.563395384E-9	5.973312402E-6	465.291333454E+0	-79.467935977E+0	3.914651750E+3	32.375156939E+0	733.563395338E-3	5.973312401E+0	200.002000000E+0
6.704863870E+3	-4.399987891E+0	1.000000000E-6	467.494074183E-6	-79.638907175E-6	3.915440650E-3	52.179815232E-6	643.262204279E-9	7.240671467E-6	467.494074154E+0	-79.638907170E+0	3.915440650E+3	52.179815228E+0	643.262204239E-3	7.240671467E+0	200.001700000E+0
6.748109623E+3	-4.500002344E+0	1.000000000E-6	464.399762483E-6	-79.716422862E-6	3.918212883E-3	34.157707140E-6	656.752714527E-9	7.034151874E-6	464.399762454E+0	-79.716422857E+0	3.918212883E+3	34.157707138E+0	656.752714487E-3	7.034151873E+0	200.000000000E+0
6.791260717E+3	-4.599971875E+0	1.000000000E-6	465.780112583E-6	-79.632031642E-6	3.920424333E-3	27.290835404E-6	629.415804239E-9	6.422325393E-6	465.780112554E+0	-79.632031637E+0	3.920424333E+3	27.290835402E+0	629.415804200E-3	6.422325393E+0	200.000600000E+0
6.834433546E+3	-4.699983203E+0	1.000000000E-6	472.254015067E-6	-79.927277413E-6	3.919799700E-3	26.808607053E-6	595.348944509E-9	6.105271528E-6	472.254015037E+0	-79.927277408E+0	3.919799700E+3	26.808607052E+0	595.348944472E-3	6.105271528E+0	199.999500000E+0
6.877572284E+3	-4.799997656E+0	1.000000000E-6	470.626733467E-6	-80.007750630E-6	3.923155150E-3	30.762633581E-6	750.368572849E-9	4.998259232E-6	470.626733437E+0	-80.007750625E+0	3.923155150E+3	30.762633579E+0	750.368572803E-3	4.998259232E+0	199.999300000E+0
6.920727929E+3	-4.899983594E+0	1.000000000E-6	469.551755800E-6	-80.205777995E-6	3.924718100E-3	39.263037496E-6	699.999422586E-9	4.998035691E-6	469.551755771E+0	-80.205777990E+0	3.924718100E+3	39.263037493E+0	699.999422543E-3	4.998035691E+0	199.998800000E+0
6.963856834E+3	-4.999975391E+0	1.000000000E-6	471.299395117E-6	-80.259622333E-6	3.925059150E-3	31.415524904E-6	635.357367857E-9	6.231703782E-6	471.299395087E+0	-80.259622328E+0	3.925059150E+3	31.415524902E+0	635.357367817E-3	6.231703782E+0	200.000500000E+0
7.006976603E+3	-5.099990625E+0	1.000000000E-6	464.482183700E-6	-80.523059790E-6	3.925969683E-3	28.371056701E-6	703.178660311E-9	6.390774625E-6	464.482183671E+0	-80.523059785E+0	3.925969683E+3	28.371056700E+0	703.178660267E-3	6.390774625E+0	200.000100000E+0
7.050114995E+3	-5.199981250E+0	1.000000000E-6	467.424072417E-6	-80.518174853E-6	3.927869050E-3	32.745072250E-6	668.681998150E-9	7.107324888E-6	467.424072388E+0	-80.518174848E+0	3.927869050E+3	32.745072248E+0	668.681998108E-3	7.107324888E+0	200.000500000E+0
7.093319550E+3	-5.299968750E+0	1.000000000E-6	470.704468933E-6	-80.753717098E-6	3.929115417E-3	22.365460032E-6	675.415779474E-9	6.085143497E-6	470.704468904E+0	-80.753717093E+0	3.929115416E+3	22.365460031E+0	675.415779432E-3	6.085143497E+0	199.998900000E+0
7.136495193E+3	-5.399981641E+0	1.000000000E-6	467.344200767E-6	-81.010197385E-6	3.931357900E-3	25.893144739E-6	632.383856926E-9	5.132125580E-6	467.344200738E+0	-81.010197380E+0	3.931357900E+3	25.893144737E+0	632.383856887E-3	5.132125579E+0	199.999400000E+0
7.179678650E+3	-5.499996484E+0	1.000000000E-6	469.412164067E-6	-81.074609813E-6	3.931052950E-3	28.968455489E-6	670.112328506E-9	7.062783213E-6	469.412164037E+0	-81.074609808E+0	3.931052950E+3	28.968455487E+0	670.112328464E-3	7.062783213E+0	199.999700000E+0
7.222877972E+3	-5.599982813E+0	1.000000000E-6	464.883300450E-6	-81.451621465E-6	3.931519550E-3	28.280479218E-6	531.098688005E-9	5.679286897E-6	464.883300421E+0	-81.451621460E+0	3.931519550E+3	28.280479216E+0	531.098687972E-3	5.679286896E+0	200.001100000E+0
7.266085878E+3	-5.699982422E+0	1.000000000E-6	467.243164950E-6	-81.313690030E-6	3.936382633E-3	28.159459694E-6	468.264204293E-9	6.148206932E-6	467.243164921E+0	-81.313690025E+0	3.936382633E+3	28.159459693E+0	468.264204264E-3	6.148206932E+0	200.002300000E+0
7.309236889E+3	-5.799980859E+0	1.000000000E-6	471.073966200E-6	-81.359498685E-6	3.938147317E-3	38.230366620E-6	507.356363928E-9	5.173472327E-6	471.073966171E+0	-81.359498680E+0	3.938147316E+3	38.230366618E+0	507.356363897E-3	5.173472327E+0	199.999900000E+0
7.352431780E+3	-5.899979688E+0	1.000000000E-6	473.981426083E-6	-81.328372257E-6	3.939304467E-3	27.471539724E-6	630.425378592E-9	6.606711129E-6	473.981426054E+0	-81.328372252E+0	3.939304466E+3	27.471539723E+0	630.425378553E-3	6.606711128E+0	199.994500000E+0
7.395557414E+3	-5.999978125E+0	1.000000000E-6	469.754562517E-6	-81.857142327E-6	3.938917967E-3	27.227689804E-6	568.837599971E-9	5.239016168E-6	469.754562487E+0	-81.857142322E+0	3.938917966E+3	27.227689802E+0	568.837599935E-3	5.239016168E+0	200.002300000E+0
7.438675262E+3	-6.099989453E+0	1.000000000E-6	469.288701850E-6	-81.499508152E-6	3.940833000E-3	43.910353333E-6	727.826535165E-9	5.690313209E-6	469.288701821E+0	-81.499508147E+0	3.940833000E+3	43.910353330E+0	727.826535119E-3	5.690313208E+0	200.002500000E+0
7.481793802E+3	-6.199982813E+0	1.000000000E-6	473.718128217E-6	-81.830884745E-6	3.942126450E-3	33.974861775E-6	687.208781857E-9	5.562040573E-6	473.718128187E+0	-81.830884740E+0	3.942126450E+3	33.974861773E+0	687.208781814E-3	5.562040573E+0	200.000100000E+0
7.524925118E+3	-6.299980078E+0	1.000000000E-6	475.099295683E-6	-82.131561573E-6	3.942371767E-3	34.520941505E-6	545.101419017E-9	5.300950841E-6	475.099295654E+0	-82.131561568E+0	3.942371766E+3	34.520941503E+0	545.101418984E-3	5.300950840E+0	200.003000000E+0
7.568093869E+3	-6.399972656E+0	1.000000000E-6	471.712577067E-6	-81.972861268E-6	3.946244233E-3	32.975789722E-6	606.273200788E-9	6.811928757E-6	471.712577037E+0	-81.972861263E+0	3.946244233E+3	32.975789719E+0	606.273200750E-3	6.811928756E+0	200.002700000E+0
7.611311761E+3	-6.499972656E+0	1.000000000E-6	468.313811733E-6	-82.427862140E-6	3.946043617E-3	54.668218560E-6	690.642529179E-9	6.973793435E-6	468.313811704E+0	-82.427862135E+0	3.946043616E+3	54.668218557E+0	690.642529136E-3	6.973793435E+0	200.002600000E+0
7.654445076E+3	-6.599985156E+0	1.000000000E-6	475.819042783E-6	-82.156222867E-6	3.946565767E-3	39.714721224E-6	1.408746959E-6	5.790058325E-6	475.819042754E+0	-82.156222862E+0	3.946565766E+3	39.714721221E+0	1.408746959E+0	5.790058324E+0	200.001700000E+0
7.697738177E+3	-6.699982813E+0	1.000000000E-6	468.017342550E-6	-82.468315503E-6	3.949608117E-3	38.772028032E-6	631.265853869E-9	7.891665053E-6	468.017342521E+0	-82.468315498E+0	3.949608116E+3	38.772028030E+0	631.265853830E-3	7.891665053E+0	200.001300000E+0
7.740862518E+3	-6.799972656E+0	1.000000000E-6	472.662453867E-6	-82.482492790E-6	3.951926317E-3	45.963350701E-6	655.316889454E-9	6.968034338E-6	472.662453837E+0	-82.482492785E+0	3.951926316E+3	45.963350698E+0	655.316889414E-3	6.968034338E+0	200.000600000E+0
7.784023005E+3	-6.899975000E+0	1.000000000E-6	470.758376433E-6	-82.440140717E-6	3.950943033E-3	42.670123944E-6	601.628485330E-9	6.533369843E-6	470.758376404E+0	-82.440140712E+0	3.950943033E+3	42.670123941E+0	601.628485293E-3	6.533369843E+0	199.999600000E+0
7.827224775E+3	-6.999980469E+0	1.000000000E-6	471.384145717E-6	-82.526990698E-6	3.954393183E-3	70.312090431E-6	555.263288034E-9	7.065679141E-6	471.384145687E+0	-82.526990693E+0	3.954393183E+3	70.312090426E+0	555.263287999E-3	7.065679141E+0	199.999200000E+0
7.870340657E+3	-7.099981250E+0	1.000000000E-6	470.196246767E-6	-82.857166925E-6	3.956402100E-3	39.047703793E-6	598.176922892E-9	6.505429648E-6	470.196246737E+0	-82.857166920E+0	3.956402100E+3	39.047703790E+0	598.176922854E-3	6.505429648E+0	200.000900000E+0
7.913520626E+3	-7.199986719E+0	1.000000000E-6	467.894076267E-6	-83.066158688E-6	3.956097800E-3	59.574325727E-6	544.282000496E-9	4.855914982E-6	467.894076238E+0	-83.066158683E+0	3.956097800E+3	59.574325724E+0	544.282000463E-3	4.855914981E+0	200.000700000E+0
7.956640712E+3	-7.299978125E+0	1.000000000E-6	469.827503450E-6	-83.209259527E-6	3.959803317E-3	45.661319326E-6	611.419276123E-9	6.138178678E-6	469.827503421E+0	-83.209259521E+0	3.959803316E+3	45.661319323E+0	611.419276085E-3	6.138178678E+0	199.996400000E+0
7.999832041E+3	-7.399973437E+0	1.000000000E-6	481.965432800E-6	-83.274604905E-6	3.961610033E-3	46.291684852E-6	543.308161358E-9	5.941288487E-6	481.965432770E+0	-83.274604900E+0	3.961610033E+3	46.291684849E+0	543.308161324E-3	5.941288486E+0	200.001100000E+0
8.042962615E+3	-7.499984375E+0	1.000000000E-6	479.593612300E-6	-83.238101348E-6	3.964010500E-3	32.802619730E-6	558.160144021E-9	6.071827651E-6	479.593612270E+0	-83.238101343E+0	3.964010500E+3	32.802619728E+0	558.160143986E-3	6.071827650E+0	200.002900000E+0
