[Main]
Experiment = "RvsB_75.00Vg_1.8K"
Header length = 71    
Date = "20200225 04:12:16"
Comments = ""

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Gate Voltage]
Set initial gate voltage = TRUE
Initial gate voltage (V) = 7.500000E+1
Initial gate volt. ramp step (V) = 1.000000E-1
Initial voltage ramp delay (s) = 5.000000E-2
Delay after inital voltage set = 1.000000
Leak current threshold for initial set = 1.000000
Set final gate voltage = FALSE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 1.000000E-6
Auto-range = TRUE
Manual range (V) = 5.000000
Check Compliance = TRUE
Measuement speed = 1.000000
Number of measurements = 0

[Static Temperature]
Set initial temperature = TRUE
Initial temperature (K) = 1.800000E+0
Delay after setting initial temperature (s) = 1.000000E+1
Initial temperature stabilization (K) = 2.000000E-1
Initial temperature ramp rate (K/min) = 1.000000E+1
Wait for initial temperature to stabilize = TRUE
Set final temperature = FALSE

[Dynamic magnetic field]
Initial field (T) = -9.000000E+0
Final field (T) = 9.000000E+0
Measurement interval (T) = 5.000000E-2
Ramp rate (G/s) = 1.000000E+2
Delay after field step (s) = 1.000000E+0
Measurement Pattern = "Linear+Reveresed"
Go to other field at finish = TRUE
Finish field (T) = 0.000000
Finish ramp rate (G/s) = 100.000000
Delay before setting finish field (s) = 0.000000
Stabilize finish field = TRUE

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 50.000000E-3
Final Voltage (V) = 50.000000E-3
Voltage step (V) = 1.000000E-12
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = 0
Manual range (V) = 10.000000E+0
Measurement Type = "Subtract bias"
Pattern = "Linear"
Check compliance = 0
Measurement Speed = 1.000000
Time (s)	Magnetic Field (T)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	Gate Voltage (V)	Gate Leak Current (A)	Temperature (K)
10.011767299E+3	2.549980859E+0	50.000000745E-3	736.359360156E-9	563.712810933E-12	67.901629898E+3	51.981438314E+0	75.000000000E+0	88.701088835E-12	1.800100000E+0
10.050003664E+3	2.599984180E+0	50.000000745E-3	736.697657925E-9	524.476630509E-12	67.870448897E+3	48.318959570E+0	75.000000000E+0	92.653494599E-12	1.800100000E+0
10.088255830E+3	2.649982227E+0	50.000000745E-3	735.853506750E-9	531.652042820E-12	67.948308035E+3	49.092457183E+0	75.000000000E+0	85.874998779E-12	1.800200000E+0
10.126927617E+3	2.699977930E+0	50.000000745E-3	736.548373343E-9	678.138180755E-12	67.884204968E+3	62.500811794E+0	75.000000000E+0	89.560861505E-12	1.800200000E+0
10.165376997E+3	2.749999805E+0	50.000000745E-3	737.120048535E-9	514.970319408E-12	67.831557213E+3	47.388805600E+0	75.000000000E+0	87.001342242E-12	1.799900000E+0
10.203762914E+3	2.799988086E+0	50.000000745E-3	735.436847387E-9	542.017619808E-12	67.986803928E+3	50.106335812E+0	75.000000000E+0	88.298597600E-12	1.799900000E+0
10.241617188E+3	2.849975977E+0	50.000000745E-3	731.808460146E-9	632.443646902E-12	68.323890018E+3	59.046885253E+0	75.000000000E+0	94.021043728E-12	1.800100000E+0
10.280273284E+3	2.899980664E+0	50.000000745E-3	735.091433662E-9	556.149775122E-12	68.018750397E+3	51.461098586E+0	75.000000000E+0	92.195671236E-12	1.800100000E+0
10.318887027E+3	2.949980859E+0	50.000000745E-3	736.538707096E-9	482.129130960E-12	67.885095873E+3	44.436744414E+0	75.000000000E+0	93.211387914E-12	1.800300000E+0
10.357364902E+3	3.000011523E+0	50.000000745E-3	736.019425598E-9	656.547471159E-12	67.932990633E+3	60.597902253E+0	75.000000000E+0	92.059890960E-12	1.800300000E+0
10.395885347E+3	3.049989844E+0	50.000000745E-3	735.821362797E-9	727.844644761E-12	67.951276319E+3	67.214646209E+0	75.000000000E+0	90.767537236E-12	1.800300000E+0
10.434428086E+3	3.100005078E+0	50.000000745E-3	736.378916853E-9	751.110411667E-12	67.899826571E+3	69.258184232E+0	75.000000000E+0	93.844934601E-12	1.800300000E+0
10.472956552E+3	3.150019336E+0	50.000000745E-3	735.491105975E-9	401.909504897E-12	67.981788412E+3	37.148684329E+0	75.000000000E+0	93.256590644E-12	1.800000000E+0
10.511451773E+3	3.200014063E+0	50.000000745E-3	735.479003355E-9	522.713634879E-12	67.982907081E+3	48.316256899E+0	75.000000000E+0	86.920603354E-12	1.800000000E+0
10.549910354E+3	3.250014258E+0	50.000000745E-3	736.761087046E-9	413.052130177E-12	67.864605805E+3	38.047096249E+0	75.000000000E+0	86.694294105E-12	1.800000000E+0
10.588440600E+3	3.300008594E+0	50.000000745E-3	736.259266255E-9	517.334952337E-12	67.910861074E+3	47.717785958E+0	75.000000000E+0	87.976566310E-12	1.800000000E+0
10.627028798E+3	3.350018750E+0	50.000000745E-3	736.815941233E-9	716.378977127E-12	67.859553448E+3	65.977342192E+0	75.000000000E+0	82.560841497E-12	1.800300000E+0
10.665543854E+3	3.400025391E+0	50.000000745E-3	737.385061497E-9	715.395968170E-12	67.807178848E+3	65.785143874E+0	75.000000000E+0	80.790824725E-12	1.800300000E+0
10.704013796E+3	3.450028906E+0	50.000000745E-3	737.432712828E-9	618.842965943E-12	67.802797293E+3	56.899135943E+0	75.000000000E+0	76.954121547E-12	1.799900000E+0
10.742323803E+3	3.500026953E+0	50.000000745E-3	737.438766565E-9	462.172604033E-12	67.802240690E+3	42.493478184E+0	75.000000000E+0	72.684933072E-12	1.799900000E+0
10.780838368E+3	3.550020313E+0	50.000000745E-3	737.741532422E-9	688.689889454E-12	67.774414951E+3	63.268166816E+0	75.000000000E+0	63.025250643E-12	1.799700000E+0
10.819348701E+3	3.600003125E+0	50.000000745E-3	737.280992981E-9	536.832696305E-12	67.816749952E+3	49.379068602E+0	75.000000000E+0	67.887827304E-12	1.799700000E+0
10.857778707E+3	3.650023047E+0	50.000000745E-3	737.571184817E-9	840.550088625E-12	67.790067961E+3	77.254845099E+0	75.000000000E+0	63.472774953E-12	1.800100000E+0
10.896290530E+3	3.700024219E+0	50.000000745E-3	738.088898028E-9	536.382831289E-12	67.742518386E+3	49.229739002E+0	75.000000000E+0	63.673934181E-12	1.800100000E+0
10.934765532E+3	3.750023047E+0	50.000000745E-3	737.411293574E-9	363.008847344E-12	67.804766730E+3	33.378564215E+0	NaN	NaN	1.800200000E+0
11.035000760E+3	3.800036328E+0	50.000000745E-3	738.112244922E-9	723.865145422E-12	67.740375653E+3	66.432845696E+0	75.000000000E+0	68.194647845E-12	1.800400000E+0
11.073518511E+3	3.850015625E+0	50.000000745E-3	737.354205198E-9	564.063198468E-12	67.810016397E+3	51.873488301E+0	75.000000000E+0	63.467813644E-12	1.800400000E+0
11.111948335E+3	3.900022656E+0	50.000000745E-3	737.938386484E-9	814.351241885E-12	67.756335300E+3	74.772442805E+0	75.000000000E+0	71.800047505E-12	1.800300000E+0
11.150569154E+3	3.950026953E+0	50.000000745E-3	736.633073503E-9	705.918373199E-12	67.876399450E+3	65.046220706E+0	75.000000000E+0	60.687055728E-12	1.800300000E+0
11.189137471E+3	4.000026172E+0	50.000000745E-3	736.162892633E-9	374.701356286E-12	67.919751519E+3	34.570640910E+0	75.000000000E+0	72.247574590E-12	1.799700000E+0
11.227697946E+3	4.050020703E+0	50.000000745E-3	736.802353647E-9	533.121391451E-12	67.860804865E+3	49.101426639E+0	75.000000000E+0	75.108811531E-12	1.799700000E+0
11.266162165E+3	4.100026172E+0	50.000000745E-3	737.357475671E-9	1.001287729E-9	67.809715633E+3	92.081572951E+0	75.000000000E+0	69.914401699E-12	1.800100000E+0
11.304685012E+3	4.150018750E+0	50.000000745E-3	737.615216134E-9	489.030238348E-12	67.786021290E+3	44.941337195E+0	75.000000000E+0	70.542984301E-12	1.800100000E+0
11.343127224E+3	4.200026562E+0	50.000000745E-3	737.011146013E-9	467.553448243E-12	67.841580165E+3	43.038107242E+0	75.000000000E+0	74.419949717E-12	1.799900000E+0
11.381366364E+3	4.250022266E+0	50.000000745E-3	736.943303981E-9	806.051413854E-12	67.847825572E+3	74.210370640E+0	75.000000000E+0	74.409910872E-12	1.799900000E+0
11.419937380E+3	4.300024609E+0	50.000000745E-3	737.012440639E-9	673.344998321E-12	67.841460996E+3	61.980919075E+0	75.000000000E+0	77.346559019E-12	1.800200000E+0
11.458503676E+3	4.350026953E+0	50.000000745E-3	737.097749651E-9	670.599303998E-12	67.833609272E+3	61.713892339E+0	75.000000000E+0	82.410216845E-12	1.800200000E+0
11.497059444E+3	4.400022656E+0	50.000000745E-3	736.753469279E-9	771.344964677E-12	67.865307501E+3	71.051668434E+0	75.000000000E+0	77.960008588E-12	1.800100000E+0
11.535309192E+3	4.450024219E+0	50.000000745E-3	738.029379139E-9	745.612845530E-12	67.747981528E+3	68.444111730E+0	75.000000000E+0	82.023066117E-12	1.800100000E+0
11.573790514E+3	4.500021875E+0	50.000000745E-3	738.166233086E-9	609.805624289E-12	67.735421242E+3	55.956827861E+0	75.000000000E+0	75.239699887E-12	1.800100000E+0
11.612377346E+3	4.550018750E+0	50.000000745E-3	737.378226377E-9	407.106511757E-12	67.807807386E+3	37.436689812E+0	75.000000000E+0	83.773096793E-12	1.800100000E+0
11.650820280E+3	4.600026563E+0	50.000000745E-3	738.313131013E-9	489.684157608E-12	67.721944314E+3	44.916393682E+0	75.000000000E+0	81.942734542E-12	1.800400000E+0
11.689353045E+3	4.650012500E+0	50.000000745E-3	737.870299191E-9	510.847323517E-12	67.762587544E+3	46.913849927E+0	75.000000000E+0	80.851591394E-12	1.800400000E+0
11.727813872E+3	4.700038672E+0	50.000000745E-3	737.447370466E-9	875.552856983E-12	67.801449632E+3	80.498968890E+0	75.000000000E+0	87.247877673E-12	1.800100000E+0
11.766279525E+3	4.750030469E+0	50.000000745E-3	737.751007606E-9	433.828713588E-12	67.773544502E+3	39.853703110E+0	75.000000000E+0	87.841187102E-12	1.800100000E+0
11.804746570E+3	4.800039062E+0	50.000000745E-3	737.160701333E-9	665.349028320E-12	67.827816451E+3	61.220262674E+0	75.000000000E+0	80.881729786E-12	1.799900000E+0
11.843219532E+3	4.850025781E+0	50.000000745E-3	737.149073320E-9	473.986134730E-12	67.828886388E+3	43.613907750E+0	75.000000000E+0	87.941749022E-12	1.799900000E+0
11.881738176E+3	4.900032813E+0	50.000000745E-3	735.686764034E-9	827.886505140E-12	67.963708455E+3	76.481241501E+0	75.000000000E+0	81.816998315E-12	1.800000000E+0
11.920002780E+3	4.950032812E+0	50.000000745E-3	737.156133793E-9	373.041740439E-12	67.828236723E+3	34.324836108E+0	75.000000000E+0	81.510256877E-12	1.800000000E+0
11.958503547E+3	5.000012109E+0	50.000000745E-3	737.512670074E-9	798.536999777E-12	67.795446470E+3	73.405074407E+0	75.000000000E+0	80.097280891E-12	1.800100000E+0
11.997021019E+3	5.050033594E+0	50.000000745E-3	736.266937393E-9	591.762934200E-12	67.910153513E+3	54.581714408E+0	75.000000000E+0	91.833752408E-12	1.800100000E+0
12.035455576E+3	5.100022266E+0	50.000000745E-3	736.465397181E-9	666.401989367E-12	67.891853353E+3	61.432982879E+0	75.000000000E+0	84.653063032E-12	1.799900000E+0
12.073957841E+3	5.150041016E+0	50.000000745E-3	736.565403978E-9	695.806334234E-12	67.882635371E+3	64.126237019E+0	75.000000000E+0	90.264841435E-12	1.799900000E+0
12.112387817E+3	5.200041016E+0	50.000000745E-3	737.326921783E-9	497.493398244E-12	67.812525581E+3	45.754851475E+0	75.000000000E+0	84.341282569E-12	1.799900000E+0
12.150918998E+3	5.250034766E+0	50.000000745E-3	737.048256886E-9	825.807290727E-12	67.838164296E+3	76.007575002E+0	75.000000000E+0	89.495475614E-12	1.799900000E+0
12.189387542E+3	5.300023828E+0	50.000000745E-3	737.981785094E-9	481.157791332E-12	67.752350742E+3	44.173951308E+0	75.000000000E+0	87.559496459E-12	1.800100000E+0
12.227970694E+3	5.350017969E+0	50.000000745E-3	738.302741263E-9	657.007148112E-12	67.722897330E+3	60.265830194E+0	75.000000000E+0	88.077473787E-12	1.800100000E+0
12.266426808E+3	5.400041797E+0	50.000000745E-3	737.607446438E-9	844.411670598E-12	67.786735324E+3	77.602131996E+0	75.000000000E+0	87.826019374E-12	1.800100000E+0
12.304999077E+3	5.450032031E+0	50.000000745E-3	737.658057251E-9	787.687795413E-12	67.782084468E+3	72.379227961E+0	75.000000000E+0	94.413271645E-12	1.800100000E+0
12.343528535E+3	5.500038672E+0	50.000000745E-3	738.263396809E-9	488.466501511E-12	67.726506503E+3	44.810740766E+0	75.000000000E+0	93.362310244E-12	1.799900000E+0
12.382049635E+3	5.550042187E+0	50.000000745E-3	737.636117193E-9	944.173884259E-12	67.784100561E+3	86.763616946E+0	75.000000000E+0	96.580544950E-12	1.799900000E+0
12.420571153E+3	5.600025781E+0	50.000000745E-3	737.976390440E-9	586.728686407E-12	67.752846016E+3	53.866951380E+0	75.000000000E+0	86.649212111E-12	1.800600000E+0
12.459057346E+3	5.650037891E+0	50.000000745E-3	737.174948204E-9	488.786405123E-12	67.826505590E+3	44.972599679E+0	75.000000000E+0	94.388052929E-12	1.800600000E+0
12.497640360E+3	5.700025391E+0	50.000000745E-3	737.940401898E-9	710.253763295E-12	67.756150248E+3	65.214020775E+0	75.000000000E+0	94.428288799E-12	1.800000000E+0
12.536176966E+3	5.750052734E+0	50.000000745E-3	736.732822557E-9	450.671302290E-12	67.867209406E+3	41.515462199E+0	75.000000000E+0	87.825859085E-12	1.800000000E+0
12.574698415E+3	5.800038281E+0	50.000000745E-3	737.678407791E-9	687.477886191E-12	67.780214545E+3	63.167632573E+0	75.000000000E+0	92.985045358E-12	1.800000000E+0
12.613226346E+3	5.850035547E+0	50.000000745E-3	738.106796000E-9	598.858982438E-12	67.740875732E+3	54.961195494E+0	75.000000000E+0	85.492559559E-12	1.800000000E+0
12.651747876E+3	5.900050781E+0	50.000000745E-3	737.695985592E-9	625.685729085E-12	67.778599479E+3	57.487234931E+0	75.000000000E+0	84.134822026E-12	1.800000000E+0
12.690302667E+3	5.950023437E+0	50.000000745E-3	737.536608665E-9	635.118284528E-12	67.793246000E+3	58.379109045E+0	75.000000000E+0	83.365409714E-12	1.800000000E+0
12.728762594E+3	6.000051953E+0	50.000000745E-3	738.095158141E-9	714.480311945E-12	67.741943831E+3	65.574586998E+0	75.000000000E+0	82.802226881E-12	1.799700000E+0
12.767412344E+3	6.050033594E+0	50.000000745E-3	738.040041977E-9	571.896699127E-12	67.747002739E+3	52.496185896E+0	75.000000000E+0	81.032203170E-12	1.799700000E+0
12.805958916E+3	6.100042578E+0	50.000000745E-3	737.973978877E-9	716.883035585E-12	67.753067420E+3	65.816717164E+0	75.000000000E+0	73.348730562E-12	1.800100000E+0
12.844434613E+3	6.150033594E+0	50.000000745E-3	737.741711449E-9	759.718194873E-12	67.774398504E+3	69.793320469E+0	75.000000000E+0	76.038947361E-12	1.800100000E+0
12.882889493E+3	6.200055078E+0	50.000000745E-3	737.521634648E-9	448.122180817E-12	67.794622417E+3	41.192383542E+0	75.000000000E+0	78.844944462E-12	1.800700000E+0
12.921378174E+3	6.250033984E+0	50.000000745E-3	738.165529560E-9	821.033598061E-12	67.735485799E+3	75.339618819E+0	75.000000000E+0	69.753438442E-12	1.800700000E+0
12.959906256E+3	6.300042969E+0	50.000000745E-3	737.970604872E-9	473.293162239E-12	67.753377187E+3	43.453235034E+0	75.000000000E+0	61.124552295E-12	1.800000000E+0
12.998171926E+3	6.350045703E+0	50.000000745E-3	738.081641993E-9	667.179075350E-12	67.743184358E+3	61.235549741E+0	75.000000000E+0	62.623082414E-12	1.800000000E+0
13.036666694E+3	6.400008203E+0	50.000000745E-3	737.269271568E-9	861.197059992E-12	67.817828130E+3	79.217344942E+0	75.000000000E+0	61.436358431E-12	1.799900000E+0
13.075175573E+3	6.450045313E+0	50.000000745E-3	738.212083513E-9	774.826792821E-12	67.731214189E+3	71.090626442E+0	75.000000000E+0	62.170461140E-12	1.799900000E+0
13.113707559E+3	6.500049219E+0	50.000000745E-3	737.954254418E-9	731.364922782E-12	67.754878362E+3	67.149882374E+0	75.000000000E+0	66.414567942E-12	1.800200000E+0
13.152192833E+3	6.550048047E+0	50.000000745E-3	738.707050171E-9	912.497796267E-12	67.685831255E+3	83.609831319E+0	75.000000000E+0	63.417613522E-12	1.800200000E+0
13.190629767E+3	6.600011719E+0	50.000000745E-3	739.001428675E-9	835.117665983E-12	67.658868853E+3	76.458738031E+0	75.000000000E+0	64.906047550E-12	1.800400000E+0
13.229109794E+3	6.650050000E+0	50.000000745E-3	738.695288694E-9	856.684504616E-12	67.686908946E+3	78.498302273E+0	75.000000000E+0	62.623063679E-12	1.800400000E+0
13.267595515E+3	6.700022656E+0	50.000000745E-3	738.796879369E-9	976.813404455E-12	67.677601437E+3	89.481141720E+0	75.000000000E+0	66.977781654E-12	1.800000000E+0
13.306112194E+3	6.750013281E+0	50.000000745E-3	738.997995737E-9	849.194331169E-12	67.659183155E+3	77.748241698E+0	75.000000000E+0	74.756833709E-12	1.800000000E+0
13.344311917E+3	6.800028125E+0	50.000000745E-3	738.921778487E-9	724.430872663E-12	67.666161968E+3	66.339169032E+0	75.000000000E+0	77.442057628E-12	1.800100000E+0
13.382886401E+3	6.850018750E+0	50.000000745E-3	738.502091124E-9	590.553123560E-12	67.704616339E+3	54.140906490E+0	75.000000000E+0	75.405499900E-12	1.800100000E+0
13.420771909E+3	6.900028125E+0	50.000000745E-3	733.418820497E-9	742.311009414E-12	68.173871937E+3	69.000432330E+0	75.000000000E+0	77.844336532E-12	1.800300000E+0
13.459452168E+3	6.950021094E+0	50.000000745E-3	738.028391239E-9	829.842541420E-12	67.748072213E+3	76.176246184E+0	75.000000000E+0	73.414287843E-12	1.800300000E+0
13.497914385E+3	7.000057031E+0	50.000000745E-3	738.658684804E-9	653.768696605E-12	67.690263140E+3	59.910992745E+0	75.000000000E+0	75.747498551E-12	1.799600000E+0
13.536400749E+3	7.050029688E+0	50.000000745E-3	738.026543862E-9	890.937346131E-12	67.748241795E+3	81.784915803E+0	75.000000000E+0	84.024423530E-12	1.799600000E+0
13.574919456E+3	7.100035156E+0	50.000000745E-3	738.517661643E-9	755.858465290E-12	67.703188890E+3	69.292897256E+0	75.000000000E+0	78.337235310E-12	1.799900000E+0
13.613379508E+3	7.150032031E+0	50.000000745E-3	737.394728236E-9	855.174000262E-12	67.806289943E+3	78.636548368E+0	75.000000000E+0	80.228038796E-12	1.799900000E+0
13.651871581E+3	7.200035938E+0	50.000000745E-3	738.237042052E-9	576.987401254E-12	67.728924311E+3	52.935214304E+0	75.000000000E+0	79.523995028E-12	1.799800000E+0
13.690398435E+3	7.250021875E+0	50.000000745E-3	737.823560623E-9	795.500737034E-12	67.766880069E+3	73.064355652E+0	75.000000000E+0	82.556256970E-12	1.799800000E+0
13.728945759E+3	7.300033594E+0	50.000000745E-3	737.833752248E-9	550.571416507E-12	67.765944012E+3	50.566935535E+0	75.000000000E+0	92.100346100E-12	1.800500000E+0
13.767499261E+3	7.350024219E+0	50.000000745E-3	737.826530744E-9	1.095152995E-9	67.766607274E+3	100.585706560E+0	75.000000000E+0	81.213672593E-12	1.800500000E+0
13.806025894E+3	7.400032031E+0	50.000000745E-3	737.754040309E-9	1.196570472E-9	67.773265903E+3	109.922120813E+0	75.000000000E+0	88.912369828E-12	1.800200000E+0
13.844271993E+3	7.450031250E+0	50.000000745E-3	737.522515919E-9	527.165807948E-12	67.794541408E+3	48.458133040E+0	75.000000000E+0	87.031761659E-12	1.800200000E+0
13.882802069E+3	7.500039062E+0	50.000000745E-3	737.932610649E-9	610.211949829E-12	67.756865632E+3	56.029573019E+0	75.000000000E+0	83.521873445E-12	1.799900000E+0
13.921361559E+3	7.550032031E+0	50.000000745E-3	738.362850594E-9	522.829458087E-12	67.717384081E+3	47.950195753E+0	75.000000000E+0	85.960714241E-12	1.799900000E+0
13.959839485E+3	7.600030469E+0	50.000000745E-3	737.481686365E-9	532.754041339E-12	67.798294750E+3	48.977237255E+0	75.000000000E+0	91.768679461E-12	1.800100000E+0
13.998432650E+3	7.650030469E+0	50.000000745E-3	737.468521913E-9	630.293895527E-12	67.799505009E+3	57.946356837E+0	75.000000000E+0	87.519563124E-12	1.800100000E+0
14.037040620E+3	7.700038281E+0	50.000000745E-3	737.335000724E-9	525.155312961E-12	67.811782563E+3	48.297880691E+0	75.000000000E+0	88.047564378E-12	1.800400000E+0
14.075530840E+3	7.750024219E+0	50.000000745E-3	738.032680600E-9	1.026383336E-9	67.747678469E+3	94.216814614E+0	75.000000000E+0	88.047539398E-12	1.800400000E+0
14.114166523E+3	7.800043750E+0	50.000000745E-3	737.368250124E-9	778.052372650E-12	67.808724795E+3	71.550055490E+0	75.000000000E+0	85.980857156E-12	1.800200000E+0
14.152656707E+3	7.850024219E+0	50.000000745E-3	737.784854351E-9	634.974524305E-12	67.770435311E+3	58.326624177E+0	75.000000000E+0	82.908450938E-12	1.800200000E+0
14.191119529E+3	7.900033594E+0	50.000000745E-3	738.046168730E-9	496.114320717E-12	67.746440350E+3	45.539128389E+0	75.000000000E+0	86.906182944E-12	1.800500000E+0
14.229644834E+3	7.950026562E+0	50.000000745E-3	737.597193673E-9	572.689453358E-12	67.787677575E+3	52.632098316E+0	75.000000000E+0	87.630250278E-12	1.800500000E+0
14.268263994E+3	8.000025000E+0	50.000000745E-3	736.990041226E-9	522.199048075E-12	67.843522908E+3	48.070965819E+0	75.000000000E+0	87.313464792E-12	1.799900000E+0
14.306844060E+3	8.050016406E+0	50.000000745E-3	737.945254640E-9	765.047977522E-12	67.755704682E+3	70.244187501E+0	75.000000000E+0	90.476347941E-12	1.799900000E+0
14.345326857E+3	8.100015625E+0	50.000000745E-3	736.779071450E-9	908.252991749E-12	67.862949265E+3	83.656999889E+0	75.000000000E+0	92.196079243E-12	1.799700000E+0
14.383900405E+3	8.150021875E+0	50.000000745E-3	737.587704174E-9	971.997454611E-12	67.788549703E+3	89.332153167E+0	75.000000000E+0	93.015703473E-12	1.799700000E+0
14.422327549E+3	8.200044531E+0	50.000000745E-3	737.606646593E-9	635.133514401E-12	67.786808831E+3	58.369422675E+0	75.000000000E+0	90.702574618E-12	1.799700000E+0
14.460951100E+3	8.250022656E+0	50.000000745E-3	737.349887400E-9	533.420193182E-12	67.810413481E+3	49.056010555E+0	75.000000000E+0	93.860427069E-12	1.799700000E+0
14.499398056E+3	8.300023438E+0	50.000000745E-3	737.393787640E-9	633.552020193E-12	67.806376434E+3	58.257700963E+0	75.000000000E+0	93.186556388E-12	1.799700000E+0
14.537900791E+3	8.350020312E+0	50.000000745E-3	736.643041456E-9	477.634831822E-12	67.875480974E+3	44.010045728E+0	75.000000000E+0	89.877794790E-12	1.799700000E+0
14.576432821E+3	8.400025781E+0	50.000000745E-3	738.023984109E-9	690.123046057E-12	67.748476773E+3	63.351308579E+0	75.000000000E+0	94.519058552E-12	1.800100000E+0
14.614961042E+3	8.450035937E+0	50.000000745E-3	736.920331666E-9	507.961615638E-12	67.849940620E+3	46.769187899E+0	75.000000000E+0	91.974640404E-12	1.800100000E+0
14.653482961E+3	8.500027344E+0	50.000000745E-3	737.896613448E-9	968.276774608E-12	67.760171051E+3	88.915708077E+0	75.000000000E+0	93.025516457E-12	1.799900000E+0
14.691378594E+3	8.550027344E+0	50.000000745E-3	734.762875832E-9	703.864005547E-12	68.049165778E+3	65.187504669E+0	75.000000000E+0	90.134032876E-12	1.799900000E+0
14.729760711E+3	8.600027344E+0	50.000000745E-3	737.302264811E-9	778.662219891E-12	67.814793378E+3	71.618954767E+0	75.000000000E+0	91.431350685E-12	1.800000000E+0
14.768054013E+3	8.650023437E+0	50.000000745E-3	736.869177435E-9	589.873342940E-12	67.854650834E+3	54.318528915E+0	75.000000000E+0	91.365985611E-12	1.800000000E+0
14.806571325E+3	8.700022656E+0	50.000000745E-3	737.739681570E-9	534.626078580E-12	67.774584985E+3	49.114967654E+0	75.000000000E+0	84.094740893E-12	1.800000000E+0
14.845098101E+3	8.750015625E+0	50.000000745E-3	737.920413137E-9	696.606516813E-12	67.757985624E+3	63.964424227E+0	75.000000000E+0	79.020977262E-12	1.800000000E+0
14.882153670E+3	8.800022656E+0	50.000000745E-3	737.110420393E-9	585.409650756E-12	67.832443229E+3	53.872209376E+0	75.000000000E+0	76.205055460E-12	1.800300000E+0
14.920780056E+3	8.850019531E+0	50.000000745E-3	738.297902618E-9	677.932404590E-12	67.723341171E+3	62.186073351E+0	75.000000000E+0	77.044839258E-12	1.800300000E+0
14.959353184E+3	8.900019531E+0	50.000000745E-3	738.535285961E-9	718.866539372E-12	67.701573230E+3	65.898538069E+0	75.000000000E+0	68.742769116E-12	1.800000000E+0
14.997889798E+3	8.950022656E+0	50.000000745E-3	738.252561524E-9	851.820450644E-12	67.727500521E+3	78.146251055E+0	75.000000000E+0	67.525929986E-12	1.800000000E+0
15.036416608E+3	9.000016406E+0	50.000000745E-3	737.896541445E-9	937.425105482E-12	67.760177663E+3	86.082652683E+0	75.000000000E+0	69.803827996E-12	1.799700000E+0
15.056975841E+3	9.000014844E+0	50.000000745E-3	739.191630707E-9	835.677293453E-12	67.641459492E+3	76.470605787E+0	75.000000000E+0	63.900370065E-12	1.799700000E+0
15.095465497E+3	8.950025000E+0	50.000000745E-3	738.569430092E-9	711.689677413E-12	67.698443380E+3	65.234602689E+0	75.000000000E+0	64.559144142E-12	1.799700000E+0
15.134065687E+3	8.900025000E+0	50.000000745E-3	738.714276059E-9	545.615152556E-12	67.685169172E+3	49.992338175E+0	75.000000000E+0	64.488734491E-12	1.799800000E+0
15.172665715E+3	8.850019531E+0	50.000000745E-3	738.411058826E-9	710.556664162E-12	67.712963054E+3	65.158689829E+0	75.000000000E+0	66.112955388E-12	1.799800000E+0
15.211163601E+3	8.800015625E+0	50.000000745E-3	738.035824487E-9	622.787512701E-12	67.747389877E+3	57.168266138E+0	75.000000000E+0	71.935941925E-12	1.799900000E+0
15.249735181E+3	8.750017187E+0	50.000000745E-3	738.134481337E-9	628.949494217E-12	67.738334964E+3	57.718468100E+0	75.000000000E+0	66.449862973E-12	1.799900000E+0
15.287996412E+3	8.700003125E+0	50.000000745E-3	738.050294198E-9	396.890586369E-12	67.746061668E+3	36.430815557E+0	75.000000000E+0	69.607709874E-12	1.800000000E+0
15.326539426E+3	8.650016406E+0	50.000000745E-3	737.566053489E-9	728.104687638E-12	67.790539584E+3	66.920934627E+0	75.000000000E+0	69.854093343E-12	1.800000000E+0
15.365045310E+3	8.600015625E+0	50.000000745E-3	737.413801319E-9	991.382794254E-12	67.804536145E+3	91.156756744E+0	75.000000000E+0	67.435412809E-12	1.799700000E+0
15.403566507E+3	8.550015625E+0	50.000000745E-3	737.520098078E-9	492.231779412E-12	67.794763662E+3	45.247224095E+0	75.000000000E+0	74.585908977E-12	1.799700000E+0
15.442127872E+3	8.500017187E+0	50.000000745E-3	737.577488667E-9	679.613891164E-12	67.789488580E+3	62.462153227E+0	75.000000000E+0	73.539983131E-12	1.800000000E+0
15.480687719E+3	8.450027344E+0	50.000000745E-3	737.547286995E-9	748.822942386E-12	67.792264478E+3	68.828675602E+0	75.000000000E+0	80.288249660E-12	1.800000000E+0
