[Main]
Experiment = "VvsI_400.0K"
Header length = 61    
Date = "20201117 14:38:06"
Comments = "SD: 1I- to 2I-; Volt1: 1V- to 1Va; Volt2: 2I+ to 2V-"

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Temperature]
Set initial temperature = TRUE
Initial temperature (K) = 4.000000E+2
Delay after setting initial temperature (s) = 1.000000E+1
Initial temperature stabilization (K) = 2.000000E-1
Initial temperature ramp rate (K/min) = 1.000000E+1
Wait for initial temperature to stabilize = TRUE
Set final temperature = FALSE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Measure Voltage Configuration3]
Voltage meter = "Keithley 6430"
Auto-range = "Automatic"
GPIB = "GPIB0::9::INSTR"
Range (V) = 2.000000E+1
Speed = 1.000000

[Dynamic Current]
Operating mode = "Linear"
Current source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial current (A) = -1.000000E-9
Final current (A) = 1.000000E-9
Current step (A) = 1.000000E-11
Number of measurement sequences = 1.000000E+0
Samples/sequence = 3.000000E+1
Pre-measuement delay (s) = 1.000000E+0
Output limit (V) = 20.000000
Auto-range = 0
Manual range (A) = 0.000010
Check output compliance = "Abort"
Inital delay (s) = 1.000000
Time (s)	Current (A)	Voltage 1 (V)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 1 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 1 (Ohms)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 1 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	dI/dV 1 (A/V)	dI/dV 2 (A/V)	dI/dV 3 (A/V)	Temperature (K)
3.093849349E+3	-300.000000000E-12	-2.006789378E-3	-1.988134629E-3	-661.193020000E-6	164.821384687E-6	202.766654323E-6	298.280811118E-6	6.689297927E+6	6.627115430E+6	2.203976733E+6	549.404615622E+3	675.888847743E+3	994.269370393E+3	175.038219595E-9	204.606114678E-9	502.056339089E-9	399.988800000E+0
3.135538393E+3	-290.000000000E-12	-1.985052309E-3	-1.998460608E-3	-658.790946667E-6	153.337704493E-6	219.290257594E-6	108.747832773E-6	6.845007963E+6	6.891243476E+6	2.271692920E+6	528.750705149E+3	756.173302048E+3	374.992526803E+3	460.043631151E-9	-968.431177325E-9	4.163070237E-6	399.983300000E+0
3.176650950E+3	-280.000000000E-12	-1.985289794E-3	-1.989405287E-3	-620.549116667E-6	178.034122405E-6	207.725643447E-6	119.379635147E-6	7.090320693E+6	7.105018882E+6	2.216246845E+6	635.836151448E+3	741.877298025E+3	426.355839810E+3	-42.107981708E-6	1.104323083E-6	261.493762197E-9	399.983300000E+0
3.217574103E+3	-270.000000000E-12	-2.006680509E-3	-1.982890080E-3	-567.031456667E-6	147.631162936E-6	192.315953237E-6	97.225184280E-6	7.432150032E+6	7.344037335E+6	2.100116506E+6	546.782084949E+3	712.281308286E+3	360.093275112E+3	-467.492561882E-9	1.534870728E-6	186.854208499E-9	400.001000000E+0
3.262263729E+3	-260.000000000E-12	-2.033247881E-3	-2.006083555E-3	-533.381933333E-6	143.010928122E-6	184.042513894E-6	100.670669723E-6	7.820184156E+6	7.715705982E+6	2.051468974E+6	550.042031237E+3	707.855822670E+3	387.194883549E+3	-376.401549991E-9	-431.155745312E-9	297.181029905E-9	400.001000000E+0
3.308160046E+3	-250.000000000E-12	-1.955803612E-3	-1.962762200E-3	-468.785673333E-6	167.828365981E-6	203.607842070E-6	96.745106377E-6	7.823214449E+6	7.851048799E+6	1.875142693E+6	671.313463926E+3	814.431368279E+3	386.980425510E+3	129.125114295E-9	230.833034796E-9	154.807724162E-9	399.991200000E+0
3.358135105E+3	-240.000000000E-12	-2.047853458E-3	-1.978025008E-3	-471.498516667E-6	149.179425185E-6	169.576909144E-6	100.888306771E-6	8.532722740E+6	8.241770868E+6	1.964577153E+6	621.580938270E+3	706.570454769E+3	420.367944878E+3	-108.636793074E-9	-655.187404782E-9	-3.686169370E-6	399.991200000E+0
3.401730704E+3	-230.000000000E-12	-2.041999991E-3	-1.979386140E-3	-459.303690000E-6	186.924377733E-6	217.188361403E-6	110.003675170E-6	8.878260832E+6	8.606026697E+6	1.996972565E+6	812.714685797E+3	944.297223492E+3	478.276848564E+3	1.708389428E-6	-7.346826024E-6	820.019855414E-9	399.999900000E+0
3.441708559E+3	-220.000000000E-12	-1.973326928E-3	-1.927408338E-3	-426.765290000E-6	130.643349663E-6	193.296161462E-6	109.749615292E-6	8.969667856E+6	8.760946992E+6	1.939842227E+6	593.833407558E+3	878.618915737E+3	498.861887691E+3	145.617503620E-9	192.389820562E-9	307.329186438E-9	399.999900000E+0
3.479956701E+3	-210.000000000E-12	-1.948782596E-3	-1.926881124E-3	-388.938626667E-6	192.207984362E-6	215.516327539E-6	110.678859882E-6	9.279917125E+6	9.175624400E+6	1.852088698E+6	915.276116007E+3	1.026268226E+6	527.042189913E+3	407.426040358E-9	18.967617851E-6	264.363787836E-9	400.003200000E+0
3.521067675E+3	-200.000000000E-12	-1.987532249E-3	-1.944141743E-3	-344.281150000E-6	140.383716453E-6	257.430947446E-6	98.470342006E-6	9.937661247E+6	9.720708713E+6	1.721405750E+6	701.918582267E+3	1.287154737E+6	492.351710030E+3	-258.066827076E-9	-579.353509461E-9	223.926669092E-9	400.003200000E+0
3.562565241E+3	-190.000000000E-12	-1.996268396E-3	-1.930620253E-3	-320.846013333E-6	199.684680520E-6	232.595954329E-6	104.470510509E-6	10.506675767E+6	10.161159228E+6	1.688663228E+6	1.050972003E+6	1.224189233E+6	549.844792154E+3	-1.144669471E-6	739.563501733E-9	426.709694176E-9	400.006700000E+0
3.601389837E+3	-180.000000000E-12	-1.940284762E-3	-1.902598531E-3	-276.562756667E-6	166.810106836E-6	205.299349150E-6	95.062839773E-6	10.779359789E+6	10.569991837E+6	1.536459759E+6	926.722815755E+3	1.140551940E+6	528.126887629E+3	178.623632391E-9	356.865997104E-9	225.818983352E-9	400.006700000E+0
3.643065653E+3	-170.000000000E-12	-1.954837693E-3	-1.910547520E-3	-201.887410333E-6	146.353202604E-6	286.455456776E-6	70.370732229E-6	11.499045253E+6	11.238514825E+6	1.187573002E+6	860.901191788E+3	1.685032099E+6	413.945483699E+3	-687.146802249E-9	-1.258021512E-6	133.913004640E-9	399.999400000E+0
3.692240321E+3	-160.000000000E-12	-1.955584607E-3	-1.875393185E-3	-207.338870667E-6	126.570206685E-6	203.392553086E-6	88.290618602E-6	12.222403794E+6	11.721207408E+6	1.295867942E+6	791.063791782E+3	1.271203457E+6	551.816366265E+3	-13.388422228E-6	284.459939293E-9	-1.834370864E-6	399.999400000E+0
3.734312618E+3	-150.000000000E-12	-1.954599642E-3	-1.875156949E-3	-166.281125333E-6	162.450244296E-6	221.303666192E-6	85.589843381E-6	13.030664282E+6	12.501046324E+6	1.108540836E+6	1.083001629E+6	1.475357775E+6	570.598955876E+3	10.152648454E-6	42.330431347E-6	243.559404415E-9	399.996800000E+0
3.776607689E+3	-140.000000000E-12	-1.998200762E-3	-1.894231606E-3	-113.725850000E-6	203.033779829E-6	199.440604769E-6	71.214417808E-6	14.272862583E+6	13.530225757E+6	812.327500000E+3	1.450241284E+6	1.424575748E+6	508.674412912E+3	-229.351910063E-9	-524.255813630E-9	190.275855974E-9	399.996800000E+0
3.823650260E+3	-130.000000000E-12	-1.916871421E-3	-1.836209551E-3	-98.641680000E-6	173.810199044E-6	193.975040883E-6	95.249556356E-6	14.745164774E+6	14.124688856E+6	758.782153846E+3	1.337001531E+6	1.492115699E+6	732.688895043E+3	122.956855140E-9	172.348257183E-9	662.946652020E-9	400.004900000E+0
3.865672824E+3	-120.000000000E-12	-1.912057570E-3	-1.848605070E-3	-60.848090700E-6	147.146358672E-6	244.632518719E-6	66.795898036E-6	15.933813081E+6	15.405042253E+6	507.067422500E+3	1.226219656E+6	2.038604323E+6	556.632483633E+3	2.077338912E-6	-806.743146455E-9	264.595138626E-9	400.004900000E+0
3.908892731E+3	-110.000000000E-12	-1.927885064E-3	-1.837807122E-3	-24.043040500E-6	165.321648317E-6	199.219268701E-6	68.478314390E-6	17.526227855E+6	16.707337473E+6	218.573095455E+3	1.502924076E+6	1.811084261E+6	622.530130822E+3	-631.811946313E-9	926.101856695E-9	271.701843787E-9	399.999900000E+0
3.954602593E+3	-100.000000000E-12	-1.925660188E-3	-1.840639899E-3	0.000000000E+0	174.803032590E-6	252.298571883E-6	0.000000000E+0	19.256601883E+6	18.406398990E+6	-0.000000000E+0	1.748030326E+6	2.522985719E+6	NaN	4.494633183E-6	-3.530104911E-6	415.920773415E-9	399.999900000E+0
4.959746533E+3	-90.000000000E-12	-1.962422416E-3	-1.906737677E-3	0.000000000E+0	145.487104892E-6	241.062811194E-6	0.000000000E+0	21.804693511E+6	21.185974185E+6	-0.000000000E+0	1.616523388E+6	2.678475680E+6	NaN	-272.018336067E-9	-151.291016930E-9	Inf	399.991300000E+0
5.964781497E+3	-80.000000000E-12	-1.921850739E-3	-1.888371070E-3	0.000000000E+0	165.538876770E-6	218.416021383E-6	0.000000000E+0	24.023134242E+6	23.604638375E+6	-0.000000000E+0	2.069235960E+6	2.730200267E+6	NaN	246.477366025E-9	544.466388456E-9	Inf	400.010000000E+0
6.969890778E+3	-70.000000000E-12	-1.903906920E-3	-1.912891253E-3	0.000000000E+0	162.785882161E-6	209.866836448E-6	0.000000000E+0	27.198670286E+6	27.327017895E+6	-0.000000000E+0	2.325512602E+6	2.998097664E+6	NaN	557.294955674E-9	-407.827304386E-9	Inf	399.999500000E+0
7.974955793E+3	-60.000000000E-12	-1.916360311E-3	-1.899915620E-3	0.000000000E+0	141.719761131E-6	241.206320041E-6	0.000000000E+0	31.939338522E+6	31.665260339E+6	-0.000000000E+0	2.361996019E+6	4.020105334E+6	NaN	-802.994118818E-9	770.675350774E-9	Inf	399.988800000E+0
8.980016317E+3	-50.000000000E-12	-1.919442987E-3	-1.909008891E-3	0.000000000E+0	137.089281890E-6	209.355261164E-6	0.000000000E+0	38.388859747E+6	38.180177813E+6	-0.000000000E+0	2.741785638E+6	4.187105223E+6	NaN	-3.243934815E-6	-1.099714364E-6	Inf	399.998400000E+0
9.985034511E+3	-40.000000000E-12	-1.957080884E-3	-1.938845937E-3	0.000000000E+0	148.946318858E-6	277.490935867E-6	0.000000000E+0	48.927022100E+6	48.471148417E+6	-0.000000000E+0	3.723657971E+6	6.937273397E+6	NaN	-265.689660837E-9	-335.153821863E-9	Inf	399.999100000E+0
10.990059038E+3	-30.000000000E-12	-1.899639035E-3	-1.894562038E-3	0.000000000E+0	186.126663375E-6	203.564618202E-6	0.000000000E+0	63.321301178E+6	63.152067933E+6	-0.000000000E+0	6.204222112E+6	6.785487273E+6	NaN	174.089104583E-9	225.815709571E-9	Inf	400.002900000E+0
11.995068898E+3	-20.000000000E-12	-1.897159540E-3	-1.916740747E-3	0.000000000E+0	136.804376948E-6	163.005900501E-6	0.000000000E+0	94.857976983E+6	95.837037367E+6	-0.000000000E+0	6.840218847E+6	8.150295025E+6	NaN	4.033078232E-6	-450.882864720E-9	Inf	400.002700000E+0
13.000137263E+3	-10.000000000E-12	-1.904927781E-3	-1.913690884E-3	0.000000000E+0	155.655636741E-6	228.093366311E-6	0.000000000E+0	190.492778133E+6	191.369088433E+6	-0.000000000E+0	15.565563674E+6	22.809336631E+6	NaN	-1.287292598E-6	3.278835803E-6	Inf	400.002400000E+0
14.006741586E+3	-1.586506565E-24	-1.892455022E-3	-1.925977934E-3	0.000000000E+0	154.226106152E-6	206.210698516E-6	0.000000000E+0	NaN	NaN	-0.000000000E+0	NaN	NaN	NaN	801.747231707E-9	-813.865004212E-9	Inf	400.002200000E+0
15.013806070E+3	10.000000000E-12	-1.943294051E-3	-1.949336590E-3	0.000000000E+0	140.638547362E-6	226.946344667E-6	0.000000000E+0	-194.329405133E+6	-194.933658967E+6	0.000000000E+0	14.063854736E+6	22.694634467E+6	NaN	-196.699272128E-9	-428.106834803E-9	Inf	400.009100000E+0
16.020414800E+3	20.000000000E-12	-1.879361523E-3	-1.947702197E-3	0.000000000E+0	133.441273536E-6	234.160494302E-6	0.000000000E+0	-93.968076167E+6	-97.385109867E+6	0.000000000E+0	6.672063677E+6	11.708024715E+6	NaN	156.414900409E-9	6.118481956E-6	Inf	400.007900000E+0
17.026616715E+3	30.000000000E-12	-1.927831877E-3	-1.920678502E-3	0.000000000E+0	138.001277109E-6	190.302064260E-6	0.000000000E+0	-64.261062556E+6	-64.022616744E+6	0.000000000E+0	4.600042570E+6	6.343402142E+6	NaN	-206.311679455E-9	370.045621074E-9	Inf	400.004200000E+0
18.031654803E+3	40.000000000E-12	-1.892875272E-3	-1.934290884E-3	0.000000000E+0	187.822422190E-6	174.114072050E-6	0.000000000E+0	-47.321881800E+6	-48.357272108E+6	0.000000000E+0	4.695560555E+6	4.352851801E+6	NaN	286.068973098E-9	-734.625284539E-9	Inf	400.000600000E+0
19.036711465E+3	50.000000000E-12	-1.884048660E-3	-1.952293924E-3	0.000000000E+0	146.407118167E-6	258.054289398E-6	0.000000000E+0	-37.680973207E+6	-39.045878473E+6	0.000000000E+0	2.928142363E+6	5.161085788E+6	NaN	1.132937573E-6	-555.461764808E-9	Inf	399.994200000E+0
20.041773500E+3	60.000000000E-12	-1.927886761E-3	-1.941605408E-3	0.000000000E+0	147.989226286E-6	176.833191071E-6	0.000000000E+0	-32.131446022E+6	-32.360090133E+6	0.000000000E+0	2.466487105E+6	2.947219851E+6	NaN	-228.112070822E-9	935.583603174E-9	Inf	400.001400000E+0
21.046814852E+3	70.000000000E-12	-1.931496640E-3	-1.956252496E-3	0.000000000E+0	161.939152112E-6	218.450879489E-6	0.000000000E+0	-27.592809138E+6	-27.946464229E+6	0.000000000E+0	2.313416459E+6	3.120726850E+6	NaN	-2.770176465E-6	-682.729563719E-9	Inf	399.996400000E+0
22.051847792E+3	80.000000000E-12	-1.888151456E-3	-1.925035981E-3	0.000000000E+0	164.766545061E-6	187.512797948E-6	0.000000000E+0	-23.601893204E+6	-24.062949758E+6	0.000000000E+0	2.059581813E+6	2.343909974E+6	NaN	230.706141513E-9	320.343250783E-9	Inf	399.980100000E+0
23.056893757E+3	90.000000000E-12	-1.847322768E-3	-1.923275640E-3	0.000000000E+0	162.484905921E-6	251.279278927E-6	0.000000000E+0	-20.525808530E+6	-21.369729337E+6	0.000000000E+0	1.805387844E+6	2.791991988E+6	NaN	244.925818746E-9	5.680719694E-6	Inf	399.989400000E+0
24.061919281E+3	100.000000000E-12	-1.871356969E-3	-1.931188806E-3	0.000000000E+0	154.009874774E-6	250.909144342E-6	0.000000000E+0	-18.713569693E+6	-19.311888057E+6	0.000000000E+0	1.540098748E+6	2.509091443E+6	NaN	-416.073732704E-9	-1.263716803E-6	Inf	400.002600000E+0
25.066942589E+3	110.000000000E-12	-1.851407402E-3	-1.935943147E-3	766.273826667E-6	112.581581468E-6	291.358514763E-6	64.255476578E-6	-16.830976385E+6	-17.599483152E+6	6.966125697E+6	1.023468922E+6	2.648713771E+6	584.140696163E+3	501.264012397E-9	-2.103340926E-6	13.050165166E-9	400.002600000E+0
25.105952497E+3	120.000000000E-12	-1.876973100E-3	-1.896469558E-3	798.651133333E-6	123.287497438E-6	183.933813925E-6	39.301972985E-6	-15.641442503E+6	-15.803912986E+6	6.655426111E+6	1.027395812E+6	1.532781783E+6	327.516441538E+3	-391.149109248E-9	253.333948653E-9	308.858303223E-9	400.008800000E+0
25.146311535E+3	130.000000000E-12	-1.844240598E-3	-1.916088261E-3	843.541263333E-6	155.755019860E-6	250.234463914E-6	65.944549899E-6	-14.186466136E+6	-14.739140469E+6	6.488778949E+6	1.198115537E+6	1.924880492E+6	507.265768451E+3	305.506734448E-9	-509.717699988E-9	222.766118075E-9	400.008800000E+0
25.192590061E+3	140.000000000E-12	-1.847541886E-3	-1.885090388E-3	889.577993333E-6	184.952967401E-6	218.322114292E-6	53.097688870E-6	-13.196727760E+6	-13.464931340E+6	6.354128524E+6	1.321092624E+6	1.559443674E+6	379.269206216E+3	-3.029120144E-6	322.602776406E-9	217.217860608E-9	399.998100000E+0
25.245228239E+3	150.000000000E-12	-1.847670104E-3	-1.885634199E-3	926.844686667E-6	148.779811712E-6	193.768111387E-6	89.189538193E-6	-12.317800696E+6	-12.570894660E+6	6.178964578E+6	991.865411411E+3	1.291787409E+6	594.596921286E+3	-77.992169586E-6	-18.388730405E-6	268.336122836E-9	399.998100000E+0
25.296479765E+3	160.000000000E-12	-1.836199886E-3	-1.871151425E-3	950.366793333E-6	188.376942311E-6	227.969266691E-6	112.214035136E-6	-11.476249290E+6	-11.694696404E+6	5.939792458E+6	1.177355889E+6	1.424807917E+6	701.337719602E+3	871.823011559E-9	690.475441365E-9	425.131989312E-9	399.993800000E+0
25.343384961E+3	170.000000000E-12	-1.846264590E-3	-1.872530802E-3	989.624166667E-6	154.494368837E-6	203.309280373E-6	118.911734538E-6	-10.860379939E+6	-11.014887069E+6	5.821318627E+6	908.790404922E+3	1.195936943E+6	699.480791402E+3	-993.571262740E-9	-7.249649661E-6	254.729217747E-9	399.993800000E+0
25.391396133E+3	180.000000000E-12	-1.837858940E-3	-1.869555200E-3	1.009401737E-3	188.114277134E-6	227.444622833E-6	95.570100293E-6	-10.210327444E+6	-10.386417776E+6	5.607787426E+6	1.045079317E+6	1.263581238E+6	530.945001630E+3	1.189676039E-6	3.360664497E-6	505.623289413E-9	400.000400000E+0
25.437131220E+3	190.000000000E-12	-1.823799731E-3	-1.859954048E-3	1.044948450E-3	165.993819949E-6	194.511377782E-6	40.277265294E-6	-9.598945951E+6	-9.789231832E+6	5.499728684E+6	873.651683944E+3	1.023744094E+6	211.985606813E+3	711.277552166E-9	1.041541718E-6	281.319960758E-9	400.000400000E+0
25.484944547E+3	200.000000000E-12	-1.851937091E-3	-1.807303320E-3	1.079101733E-3	145.710190642E-6	194.841379616E-6	26.304140223E-6	-9.259685457E+6	-9.036516598E+6	5.395508667E+6	728.550953211E+3	974.206898081E+3	131.520701117E+3	-355.399360959E-9	189.930895859E-9	292.797617799E-9	400.008500000E+0
25.524154183E+3	210.000000000E-12	-1.814353717E-3	-1.810188870E-3	1.113779367E-3	159.720831363E-6	216.090707733E-6	47.411377851E-6	-8.639779606E+6	-8.619947000E+6	5.303711270E+6	760.575387442E+3	1.029003370E+6	225.768465959E+3	266.075100123E-9	-3.465543430E-6	288.370313622E-9	400.008500000E+0
25.565840318E+3	220.000000000E-12	-1.808245088E-3	-1.796014988E-3	1.154856633E-3	145.605072467E-6	236.112515555E-6	18.949362902E-6	-8.219295855E+6	-8.163704492E+6	5.249348333E+6	661.841238488E+3	1.073238707E+6	86.133467735E+3	1.637028448E-6	705.523034210E-9	243.443656589E-9	400.004700000E+0
25.605791602E+3	230.000000000E-12	-1.817526746E-3	-1.790443382E-3	1.192846900E-3	166.502187447E-6	233.604628043E-6	12.981216274E-6	-7.902290201E+6	-7.784536443E+6	5.186290870E+6	723.922554118E+3	1.015672296E+6	56.440070757E+3	-1.077393677E-6	1.794814530E-6	263.225317362E-9	400.004700000E+0
25.644795122E+3	240.000000000E-12	-1.821264299E-3	-1.795398444E-3	1.217044167E-3	165.001560393E-6	212.736826384E-6	61.829162659E-6	-7.588601244E+6	-7.480826850E+6	5.071017361E+6	687.506501639E+3	886.403443269E+3	257.621511079E+3	-2.675547821E-6	-2.018138219E-6	413.269818354E-9	399.997800000E+0
25.696008677E+3	250.000000000E-12	-1.804032066E-3	-1.792004266E-3	1.250779833E-3	155.960780724E-6	193.046926480E-6	53.071677392E-6	-7.216128264E+6	-7.168017063E+6	5.003119333E+6	623.843122894E+3	772.187705921E+3	212.286709567E+3	580.307856413E-9	2.946221152E-6	296.422184236E-9	399.997800000E+0
25.744958463E+3	260.000000000E-12	-1.805582935E-3	-1.729680904E-3	1.292868833E-3	167.589834518E-6	195.360831245E-6	22.804109541E-6	-6.944549751E+6	-6.652618860E+6	4.972572436E+6	644.576286608E+3	751.387812481E+3	87.708113617E+3	-6.447996479E-6	160.453474894E-9	237.591769821E-9	400.004500000E+0
25.784201807E+3	270.000000000E-12	-1.779597353E-3	-1.772747375E-3	1.321801533E-3	135.543185684E-6	235.541690796E-6	26.948140584E-6	-6.591101309E+6	-6.565731017E+6	4.895561235E+6	502.011798831E+3	872.376632579E+3	99.807928090E+3	384.828786979E-9	-232.199197376E-9	345.629685442E-9	400.004500000E+0
25.822435506E+3	280.000000000E-12	-1.781293766E-3	-1.767467321E-3	1.356033100E-3	160.452688322E-6	236.936735222E-6	24.835840314E-6	-6.361763449E+6	-6.312383289E+6	4.842975357E+6	573.045315434E+3	846.202625792E+3	88.699429692E+3	-5.894793267E-6	1.893920144E-6	292.128026081E-9	400.001200000E+0
25.859007983E+3	290.000000000E-12	-1.757132276E-3	-1.748119962E-3	1.376356667E-3	166.708712861E-6	205.939970830E-6	61.070467990E-6	-6.059076813E+6	-6.027999868E+6	4.746057471E+6	574.857630556E+3	710.137830448E+3	210.587820655E+3	413.881759776E-9	516.866401647E-9	492.039619030E-9	400.001200000E+0
25.906813190E+3	300.000000000E-12	-1.786690388E-3	-1.757611723E-3	1.415434300E-3	183.411518795E-6	213.597246441E-6	30.236119175E-6	-5.955634628E+6	-5.858705744E+6	4.718114333E+6	611.371729315E+3	711.990821470E+3	100.787063917E+3	-338.316593917E-9	-1.053545206E-6	255.900860595E-9	399.984500000E+0
25.950256227E+3	310.000000000E-12	-1.761581237E-3	-1.754489548E-3	1.461274233E-3	139.802507442E-6	248.601074381E-6	55.935421876E-6	-5.682520119E+6	-5.659643704E+6	4.713787849E+6	450.975830458E+3	801.938949617E+3	180.436844760E+3	398.261170489E-9	3.202895417E-6	218.150404524E-9	399.984500000E+0
25.993459080E+3	320.000000000E-12	-1.766376904E-3	-1.732929040E-3	1.491387867E-3	171.438601830E-6	219.489464716E-6	39.724640973E-6	-5.519927824E+6	-5.415403250E+6	4.660587083E+6	535.745630719E+3	685.904577238E+3	124.139503042E+3	-2.085215820E-6	463.810956838E-9	332.075505115E-9	399.998400000E+0
26.031277232E+3	330.000000000E-12	-1.768527612E-3	-1.719244852E-3	1.522862967E-3	181.186502900E-6	211.605382614E-6	51.628851227E-6	-5.359174581E+6	-5.209832884E+6	4.614736263E+6	549.050008789E+3	641.228432165E+3	156.451064326E+3	-4.649631656E-6	730.770415929E-9	317.711460806E-9	399.998400000E+0
26.073343450E+3	340.000000000E-12	-1.758773095E-3	-1.715869073E-3	1.555023600E-3	155.408747901E-6	203.712744172E-6	34.523679242E-6	-5.172862043E+6	-5.046673743E+6	4.573598824E+6	457.084552649E+3	599.155129919E+3	101.540233064E+3	1.025166085E-6	2.962279225E-6	310.939150245E-9	400.004200000E+0
26.113291577E+3	350.000000000E-12	-1.781056189E-3	-1.654271178E-3	1.591237300E-3	146.970500153E-6	247.067088838E-6	25.559312165E-6	-5.088731969E+6	-4.726489079E+6	4.546392286E+6	419.915714722E+3	705.905968109E+3	73.026606186E+3	-448.770707084E-9	162.343209942E-9	276.138588435E-9	400.004200000E+0
26.156883704E+3	360.000000000E-12	-1.743090673E-3	-1.706812950E-3	1.623791700E-3	169.216927167E-6	277.473620626E-6	39.254760457E-6	-4.841918535E+6	-4.741147083E+6	4.510532500E+6	470.047019909E+3	770.760057295E+3	109.041001270E+3	263.396918198E-9	-190.324756016E-9	307.178138746E-9	400.000400000E+0
26.196489357E+3	370.000000000E-12	-1.793237841E-3	-1.631312559E-3	1.655603600E-3	160.441982942E-6	198.082783367E-6	38.328845418E-6	-4.846588759E+6	-4.408952861E+6	4.474604324E+6	433.626980923E+3	535.358873965E+3	103.591474103E+3	-199.413055589E-9	132.449644610E-9	314.347775518E-9	400.000400000E+0
26.237779912E+3	380.000000000E-12	-1.779963120E-3	-1.641257737E-3	1.688320433E-3	133.371228453E-6	231.354171423E-6	36.438720273E-6	-4.684113473E+6	-4.319099309E+6	4.442948509E+6	350.976916982E+3	608.826766902E+3	95.891369140E+3	753.311500859E-9	-1.005512353E-6	305.653053219E-9	400.004900000E+0
26.276637403E+3	390.000000000E-12	-1.742799593E-3	-1.677773026E-3	1.723704100E-3	145.499733237E-6	248.796104082E-6	78.949337106E-6	-4.468716906E+6	-4.301982117E+6	4.419754103E+6	373.076239069E+3	637.938728415E+3	202.434197708E+3	269.081031501E-9	-273.857895047E-9	282.616273045E-9	400.004900000E+0
26.318312955E+3	400.000000000E-12	-1.737419479E-3	-1.639860932E-3	1.750236067E-3	185.193765229E-6	222.754282749E-6	33.175858696E-6	-4.343548698E+6	-4.099652330E+6	4.375590167E+6	462.984413073E+3	556.885706874E+3	82.939646739E+3	1.858696559E-6	263.768075905E-9	376.903835499E-9	400.001400000E+0
26.365284811E+3	410.000000000E-12	-1.730580424E-3	-1.638227203E-3	1.780933167E-3	147.391052106E-6	224.749757956E-6	78.568064884E-6	-4.220927863E+6	-3.995676104E+6	4.343739431E+6	359.490370991E+3	548.170141357E+3	191.629426546E+3	1.462190317E-6	6.120964958E-6	325.763671487E-9	400.001400000E+0
26.406189549E+3	420.000000000E-12	-1.726113457E-3	-1.626502647E-3	1.816330633E-3	196.269014429E-6	229.627399655E-6	85.160732145E-6	-4.109793945E+6	-3.872625351E+6	4.324596746E+6	467.307177211E+3	546.731903941E+3	202.763647965E+3	2.238655446E-6	852.910811173E-9	282.506092715E-9	399.994100000E+0
26.454232927E+3	430.000000000E-12	-1.712674638E-3	-1.622781645E-3	1.852940700E-3	151.369488068E-6	184.313256661E-6	22.235282919E-6	-3.982964274E+6	-3.773910802E+6	4.309164419E+6	352.022065275E+3	428.635480608E+3	51.709960277E+3	744.112987307E-9	2.687447684E-6	273.148915326E-9	399.994100000E+0
26.493991413E+3	440.000000000E-12	-1.722066543E-3	-1.625232487E-3	1.884155433E-3	160.357539814E-6	244.706093132E-6	31.143173344E-6	-3.913787598E+6	-3.693710198E+6	4.282171439E+6	364.448954124E+3	556.150211664E+3	70.779939417E+3	-1.064746678E-6	-4.080229831E-6	320.361538675E-9	400.010900000E+0
26.532823683E+3	450.000000000E-12	-1.734411632E-3	-1.561964513E-3	1.915724200E-3	145.844299204E-6	247.541411915E-6	49.691694878E-6	-3.854248072E+6	-3.471032252E+6	4.257164889E+6	324.098442675E+3	550.092026477E+3	110.425988617E+3	-810.038690688E-9	158.057851713E-9	316.768789405E-9	400.010900000E+0
26.576418382E+3	460.000000000E-12	-1.684629159E-3	-1.608499016E-3	1.953568133E-3	178.317819460E-6	255.856479173E-6	10.408823259E-6	-3.662237303E+6	-3.496736991E+6	4.246887246E+6	387.647433609E+3	556.209737332E+3	22.627876650E+3	200.873909980E-9	-214.894314940E-9	264.243145973E-9	400.022300000E+0
26.619473569E+3	470.000000000E-12	-1.714133449E-3	-1.578934254E-3	1.979200300E-3	170.548978836E-6	251.541572339E-6	42.927700874E-6	-3.647092444E+6	-3.359434582E+6	4.211064468E+6	362.870167736E+3	535.194834765E+3	91.335533775E+3	-338.933769494E-9	338.240504016E-9	390.134791570E-9	400.022300000E+0
