[Main]
Experiment = "RvsB_300.0K"
Header length = 74    
Date = "20201116 16:28:32"
Comments = "SD: 1I- to 2I-; Volt1: 1V- to 2I+; Volt2: 1Va to 2V-"

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Temperature]
Set initial temperature = TRUE
Initial temperature (K) = 3.000000E+2
Delay after setting initial temperature (s) = 1.000000E+1
Initial temperature stabilization (K) = 2.000000E-1
Initial temperature ramp rate (K/min) = 1.000000E+1
Wait for initial temperature to stabilize = TRUE
Set final temperature = FALSE

[Dynamic magnetic field]
Initial field (T) = -9.000000E+0
Final field (T) = 9.000000E+0
Measurement interval (T) = 2.000000E-1
Ramp rate (G/s) = 1.000000E+2
Delay after field step (s) = 1.000000E+0
Measurement Pattern = "Linear"
Go to other field at finish = TRUE
Finish field (T) = 0.000000
Finish ramp rate (G/s) = 100.000000
Delay before setting finish field (s) = 0.000000
Stabilize finish field = TRUE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Automatic"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Automatic"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Measure Voltage Configuration3]
Voltage meter = "Keithley 6430"
Auto-range = "Manual"
GPIB = "GPIB0::9::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Dynamic Current]
Operating mode = "Linear"
Current source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial current (A) = 1.000000E-9
Final current (A) = 1.000000E-9
Current step (A) = 1.000000E-12
Number of measurement sequences = 1.000000E+0
Samples/sequence = 3.000000E+1
Pre-measuement delay (s) = 1.000000E+1
Output limit (V) = 10.000000
Auto-range = 1
Manual range (A) = 0.000001
Check output compliance = "Abort"
Inital delay (s) = 0.000000
Time (s)	Magnetic Field (T)	Current (A)	Voltage 1 (V)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 1 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 1 (Ohms)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 1 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	Temperature (K)
11.055878997E+3	6.400012891E+0	1.000000000E-9	-1.286116812E-3	-2.769045757E-3	9.569582050E+0	56.358956451E-3	48.381951094E-3	27.967848470E-3	-1.286116812E+6	-2.769045757E+6	9.569582050E+9	56.358956451E+6	48.381951094E+6	27.967848470E+6	300.001800000E+0
11.199554435E+3	6.600026563E+0	1.000000000E-9	-1.513620926E-3	-3.273213055E-3	9.578258650E+0	56.271696680E-3	48.532581158E-3	27.065702004E-3	-1.513620926E+6	-3.273213055E+6	9.578258650E+9	56.271696680E+6	48.532581158E+6	27.065702004E+6	300.001100000E+0
11.343312699E+3	6.800025781E+0	1.000000000E-9	-2.094375864E-3	-3.276791928E-3	9.586604000E+0	56.341339915E-3	48.624674502E-3	26.314060215E-3	-2.094375864E+6	-3.276791928E+6	9.586604000E+9	56.341339915E+6	48.624674502E+6	26.314060215E+6	299.998300000E+0
11.493192258E+3	7.000023438E+0	1.000000000E-9	-2.015001293E-3	-3.244998777E-3	9.594032967E+0	56.522387762E-3	48.451158536E-3	25.480995077E-3	-2.015001293E+6	-3.244998777E+6	9.594032967E+9	56.522387762E+6	48.451158536E+6	25.480995077E+6	299.999100000E+0
11.642966424E+3	7.200028906E+0	1.000000000E-9	-1.573323902E-3	-3.597135728E-3	9.601504867E+0	56.537465109E-3	48.747295826E-3	24.883047626E-3	-1.573323902E+6	-3.597135728E+6	9.601504867E+9	56.537465109E+6	48.747295826E+6	24.883047626E+6	300.002800000E+0
11.786718645E+3	7.400035156E+0	1.000000000E-9	-2.296918754E-3	-3.454133388E-3	9.607827567E+0	56.416610973E-3	48.539105781E-3	24.098904305E-3	-2.296918754E+6	-3.454133388E+6	9.607827567E+9	56.416610973E+6	48.539105781E+6	24.098904305E+6	300.002100000E+0
11.942633823E+3	7.600035938E+0	1.000000000E-9	-2.188183348E-3	-3.661583923E-3	9.614486633E+0	56.482469514E-3	48.625166539E-3	23.526470751E-3	-2.188183348E+6	-3.661583923E+6	9.614486633E+9	56.482469514E+6	48.625166539E+6	23.526470751E+6	300.002300000E+0
12.092502138E+3	7.800035156E+0	1.000000000E-9	-2.045762354E-3	-3.962962677E-3	9.621111983E+0	56.441542314E-3	48.636845201E-3	23.098630095E-3	-2.045762354E+6	-3.962962677E+6	9.621111983E+9	56.441542314E+6	48.636845201E+6	23.098630095E+6	300.005700000E+0
12.242431623E+3	8.000021094E+0	1.000000000E-9	-2.001714514E-3	-4.471138023E-3	9.627220167E+0	56.480669276E-3	48.778336000E-3	22.635490006E-3	-2.001714514E+6	-4.471138023E+6	9.627220167E+9	56.480669276E+6	48.778336000E+6	22.635490006E+6	300.002300000E+0
12.398410329E+3	8.200024219E+0	1.000000000E-9	-2.508884216E-3	-4.334345673E-3	9.633522000E+0	56.428122121E-3	48.761816747E-3	21.929274397E-3	-2.508884216E+6	-4.334345673E+6	9.633522000E+9	56.428122121E+6	48.761816747E+6	21.929274397E+6	299.992000000E+0
12.554408093E+3	8.400028125E+0	1.000000000E-9	-2.724720365E-3	-4.225398115E-3	9.638195000E+0	56.271698946E-3	48.697371439E-3	21.457015833E-3	-2.724720365E+6	-4.225398115E+6	9.638195000E+9	56.271698946E+6	48.697371439E+6	21.457015833E+6	300.000100000E+0
12.710273772E+3	8.600029687E+0	1.000000000E-9	-2.028559989E-3	-4.803121842E-3	9.642987767E+0	56.603406231E-3	48.825689833E-3	20.890617800E-3	-2.028559989E+6	-4.803121842E+6	9.642987767E+9	56.603406231E+6	48.825689833E+6	20.890617800E+6	299.998900000E+0
12.866253703E+3	8.800033594E+0	1.000000000E-9	-2.419853911E-3	-5.020303728E-3	9.647964600E+0	56.406670945E-3	48.919693105E-3	20.525655372E-3	-2.419853911E+6	-5.020303728E+6	9.647964600E+9	56.406670945E+6	48.919693105E+6	20.525655372E+6	300.002200000E+0
13.022242520E+3	9.000063281E+0	1.000000000E-9	-2.675926911E-3	-5.378084733E-3	9.653625883E+0	56.562717804E-3	48.840083328E-3	20.065694199E-3	-2.675926911E+6	-5.378084733E+6	9.653625883E+9	56.562717804E+6	48.840083328E+6	20.065694199E+6	299.999600000E+0
