[Main]
Experiment = "IvsV_400.0K"
Header length = 55    
Date = "20201117 14:15:22"
Comments = "SD: 1I- to 2I-; Volt1: 1V- to 1Va; Volt2: 2I+ to 2V-"

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Temperature]
Set initial temperature = TRUE
Initial temperature (K) = 4.000000E+2
Delay after setting initial temperature (s) = 1.000000E+1
Initial temperature stabilization (K) = 2.000000E-1
Initial temperature ramp rate (K/min) = 1.000000E+1
Wait for initial temperature to stabilize = TRUE
Set final temperature = FALSE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = -10.000000E+0
Final Voltage (V) = 10.000000E+0
Voltage step (V) = 100.000000E-3
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 10.000000E-6
Auto-range = 1
Manual range (V) = 10.000000E+0
Measurement Type = "Static"
Pattern = "Linear"
Check compliance = 0
Measurement Speed = 1.000000
Time (s)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	Temperature (K)
546.488841534E+0	-1.399999976E+0	-425.131590000E-9	68.107209351E-12	3.293097970E+6	527.563037313E+0	-200.883186833E-3	-433.090692133E-3	190.504942012E-6	185.333511410E-6	472.520018645E+3	1.018721503E+6	448.108177546E+0	435.943871896E+0	400.005700000E+0
552.824942589E+0	-1.299999952E+0	-394.891846667E-9	60.832833316E-12	3.292040500E+6	507.136707659E+0	-186.835052867E-3	-402.483685333E-3	174.052729585E-6	284.644937898E-6	473.129679541E+3	1.019225109E+6	440.760504564E+0	720.817460022E+0	400.005700000E+0
559.162171841E+0	-1.200000048E+0	-364.557366667E-9	70.587145129E-12	3.291663144E+6	637.345793275E+0	-172.690569433E-3	-371.844012467E-3	183.390249328E-6	204.226798435E-6	473.699300092E+3	1.019987652E+6	503.049083893E+0	560.204832239E+0	400.005700000E+0
565.501904011E+0	-1.100000024E+0	-334.300350000E-9	70.882446395E-12	3.290454299E+6	697.682340054E+0	-158.598464133E-3	-341.189244700E-3	186.346929260E-6	190.614071465E-6	474.419078931E+3	1.020606902E+6	557.423673831E+0	570.188070295E+0	399.998100000E+0
572.014798164E+0	-1.000000000E+0	-303.932953333E-9	60.719352896E-12	3.290199332E+6	657.311989833E+0	-144.463365200E-3	-310.492582500E-3	164.222467834E-6	200.768558618E-6	475.313267665E+3	1.021582488E+6	540.324653950E+0	660.568577432E+0	399.998100000E+0
578.352781773E+0	-899.999976158E-3	-273.585953333E-9	70.738214485E-12	3.289642488E+6	850.567922246E+0	-130.311639167E-3	-279.797386500E-3	180.514405230E-6	215.206607060E-6	476.309684686E+3	1.022703772E+6	659.808747599E+0	786.614241111E+0	399.998100000E+0
584.694866180E+0	-800.000011921E-3	-243.150466667E-9	85.350762408E-12	3.290143848E+6	1.154907452E+3	-116.180825600E-3	-249.022010167E-3	165.518611616E-6	250.736687117E-6	477.814528562E+3	1.024147778E+6	680.725041925E+0	1.031199695E+3	399.998100000E+0
591.023937702E+0	-699.999988079E-3	-212.728950000E-9	76.393634642E-12	3.290572290E+6	1.181685790E+3	-102.013941800E-3	-218.326356167E-3	141.649194284E-6	204.231275177E-6	479.548936804E+3	1.026312386E+6	665.867030717E+0	960.053980323E+0	399.998100000E+0
597.356099129E+0	-600.000023842E-3	-182.251953333E-9	57.930271601E-12	3.292145916E+6	1.046435462E+3	-87.939931813E-3	-187.561991200E-3	163.115172508E-6	250.208792224E-6	482.518459775E+3	1.029135698E+6	894.998212776E+0	1.372873035E+3	399.998100000E+0
603.700928688E+0	-500.000000000E-3	-151.766033333E-9	46.144625221E-12	3.294544827E+6	1.001709888E+3	-73.796615043E-3	-156.816481400E-3	126.299411282E-6	267.948913555E-6	486.252512651E+3	1.033277855E+6	832.198144128E+0	1.765539414E+3	399.998100000E+0
610.047271252E+0	-400.000005960E-3	-121.290560000E-9	57.719951729E-12	3.297865934E+6	1.569393880E+3	-59.555348527E-3	-126.072924433E-3	169.909880276E-6	227.650019189E-6	491.013880443E+3	1.039428991E+6	1.400849994E+3	1.876898080E+3	399.998100000E+0
616.389508724E+0	-300.000011921E-3	-90.696676333E-9	57.313804649E-12	3.307728839E+6	2.090247760E+3	-45.426540457E-3	-95.268157793E-3	154.478143613E-6	198.783432804E-6	500.862239865E+3	1.050404068E+6	1.703239301E+3	2.191738891E+3	399.998100000E+0
622.731805801E+0	-200.000002980E-3	-60.089311000E-9	59.979662263E-12	3.328379035E+6	3.322305533E+3	-31.256653050E-3	-64.452764523E-3	155.565339452E-6	222.097547032E-6	520.169935881E+3	1.072616135E+6	2.588902034E+3	3.696124042E+3	399.998100000E+0
629.074923038E+0	-100.000001490E-3	-29.488571000E-9	50.370255272E-12	3.391144369E+6	5.792508817E+3	-17.051645340E-3	-33.649748950E-3	156.079922416E-6	201.114050777E-6	578.245902116E+3	1.141111550E+6	5.292895421E+3	6.820067706E+3	400.000400000E+0
635.580303192E+0	-18.790524692E-15	1.100794633E-9	49.059578200E-12	-17.069963936E-6	760.764274490E-9	-2.938495079E-3	-2.875869588E-3	150.053048938E-6	243.870625987E-6	-2.669430782E+6	-2.612539615E+6	136.313390703E+3	221.540529544E+3	400.000400000E+0
641.933124542E+0	100.000001490E-3	31.634654333E-9	58.196501535E-12	3.161090380E+6	5.815280901E+3	11.276561480E-3	27.914616207E-3	165.290734434E-6	231.750182289E-6	356.462294836E+3	882.406234395E+3	5.224989427E+3	7.325832609E+3	400.000400000E+0
648.272418976E+0	200.000002980E-3	62.206810333E-9	69.317708813E-12	3.215082109E+6	3.582600109E+3	25.395484457E-3	58.721574350E-3	128.457995279E-6	190.369931598E-6	408.242832587E+3	943.973401551E+3	2.065014981E+3	3.060274761E+3	400.000400000E+0
654.616471291E+0	300.000011921E-3	92.666477000E-9	59.026723063E-12	3.237416827E+6	2.062170837E+3	39.562160633E-3	89.463033623E-3	157.847592163E-6	222.570254722E-6	426.930664833E+3	965.430396403E+3	1.703394769E+3	2.401842197E+3	400.000400000E+0
660.970086575E+0	400.000005960E-3	123.185140000E-9	56.919917125E-12	3.247144956E+6	1.500401930E+3	53.720664760E-3	120.237482267E-3	142.738132994E-6	192.682402577E-6	436.096957474E+3	976.071320507E+3	1.158728504E+3	1.564169206E+3	400.000400000E+0
667.305609703E+0	500.000000000E-3	153.592616667E-9	44.320206984E-12	3.255364814E+6	939.357929441E+0	67.852083410E-3	150.900145400E-3	146.862288900E-6	244.914135243E-6	441.766569791E+3	982.470047551E+3	956.180655602E+0	1.594569717E+3	400.000400000E+0
673.652000904E+0	600.000023842E-3	184.031796667E-9	71.289601134E-12	3.260306288E+6	1.262966178E+3	81.987792503E-3	181.592349833E-3	128.934690057E-6	234.640682385E-6	445.508841344E+3	986.744427444E+3	700.610940026E+0	1.275000770E+3	400.000400000E+0
680.003604889E+0	699.999988079E-3	214.380430000E-9	74.745642936E-12	3.265223361E+6	1.138449155E+3	96.128970273E-3	212.299906633E-3	145.782213029E-6	204.741366851E-6	448.403663867E+3	990.295180550E+3	680.016422345E+0	955.037578992E+0	400.000400000E+0
686.348507404E+0	800.000011921E-3	244.767663333E-9	63.337211829E-12	3.268405642E+6	845.747749922E+0	110.277734367E-3	242.992615400E-3	175.668503711E-6	198.178745812E-6	450.540454833E+3	992.748029257E+3	717.694900210E+0	809.660651711E+0	400.000400000E+0
692.684111118E+0	899.999976158E-3	275.196110000E-9	55.256301560E-12	3.270394978E+6	656.658741048E+0	124.410310300E-3	273.642668900E-3	146.981004037E-6	204.801769373E-6	452.078738686E+3	994.355148770E+3	534.095500250E+0	744.202995357E+0	400.002700000E+0
699.244331360E+0	1.000000000E+0	305.551270000E-9	54.779049292E-12	3.272773175E+6	586.740821167E+0	138.516180033E-3	304.286597700E-3	140.283658394E-6	197.713714690E-6	453.332038297E+3	995.861014422E+3	459.116594063E+0	647.072141738E+0	400.002700000E+0
705.590639114E+0	1.100000024E+0	335.975040000E-9	48.179560697E-12	3.274052810E+6	469.506383839E+0	152.630064100E-3	334.924041567E-3	172.401300955E-6	181.839418151E-6	454.289890404E+3	996.871796091E+3	513.137228751E+0	541.228950077E+0	400.002700000E+0
711.918174267E+0	1.200000048E+0	366.355656667E-9	53.837140643E-12	3.275505716E+6	481.346087410E+0	166.731187267E-3	365.478254700E-3	165.493964047E-6	182.222343321E-6	455.107446091E+3	997.605054131E+3	451.730336453E+0	497.391919587E+0	400.002700000E+0
718.257619858E+0	1.299999952E+0	396.622593333E-9	46.988310603E-12	3.277674984E+6	388.309725164E+0	180.842033333E-3	396.058397667E-3	125.578498787E-6	206.934322104E-6	455.954946524E+3	998.577499930E+3	316.619630090E+0	521.741135230E+0	400.002700000E+0
724.590854168E+0	1.399999976E+0	426.806036667E-9	55.318790742E-12	3.280178479E+6	425.147470480E+0	194.959909067E-3	426.611661633E-3	159.223428074E-6	177.562073608E-6	456.788077763E+3	999.544582277E+3	373.058050720E+0	416.025216033E+0	400.002700000E+0
730.935696125E+0	1.500000000E+0	457.072106667E-9	50.592373238E-12	3.281757907E+6	363.251046112E+0	209.004924400E-3	457.187557200E-3	179.751359029E-6	201.922408716E-6	457.269042130E+3	1.000252587E+6	393.266962493E+0	441.773640900E+0	400.002700000E+0
737.272515774E+0	1.600000024E+0	487.205196667E-9	63.784142897E-12	3.284037270E+6	429.941026740E+0	223.090618467E-3	487.687301467E-3	160.319921307E-6	276.314214576E-6	457.898684154E+3	1.000989531E+6	329.060368000E+0	567.141353307E+0	400.002700000E+0
743.606086254E+0	1.700000048E+0	517.388596667E-9	53.432086985E-12	3.285731573E+6	339.326178348E+0	237.190314500E-3	518.340971733E-3	178.976817337E-6	197.977410854E-6	458.437460795E+3	1.001840735E+6	345.923390059E+0	382.647418457E+0	400.002700000E+0
749.936844826E+0	1.799999952E+0	547.448550000E-9	41.517356155E-12	3.287980126E+6	249.353554619E+0	251.227071400E-3	548.940741467E-3	167.448667300E-6	204.878038796E-6	458.905355398E+3	1.002725720E+6	305.871058203E+0	374.241632014E+0	400.002700000E+0
756.274534225E+0	1.899999976E+0	577.590870000E-9	55.834936227E-12	3.289525640E+6	317.994040163E+0	265.323274867E-3	579.532433833E-3	169.175655588E-6	191.200443059E-6	459.361961290E+3	1.003361486E+6	292.898770349E+0	331.030930351E+0	400.001300000E+0
762.813023090E+0	2.000000000E+0	607.802436667E-9	79.435779671E-12	3.290542912E+6	430.052309771E+0	279.374891133E-3	610.077315500E-3	155.968121100E-6	181.195230980E-6	459.647533935E+3	1.003742793E+6	256.609897708E+0	298.115341515E+0	400.001300000E+0
769.159526348E+0	2.099999905E+0	637.994166667E-9	66.381339990E-12	3.291565996E+6	342.477365616E+0	293.415636167E-3	640.577112100E-3	176.983451951E-6	226.562778760E-6	459.903321216E+3	1.004048541E+6	277.406066071E+0	355.117320185E+0	400.001300000E+0
775.497944832E+0	2.200000048E+0	668.116270000E-9	64.333785568E-12	3.292840104E+6	317.071861057E+0	307.461199633E-3	671.074837767E-3	122.327136243E-6	191.218370666E-6	460.191157496E+3	1.004428223E+6	183.092586928E+0	286.205229916E+0	400.001300000E+0
781.834884644E+0	2.299999952E+0	698.190443333E-9	59.838908363E-12	3.294230069E+6	282.334330277E+0	321.536575133E-3	701.527267467E-3	127.313848473E-6	227.030003189E-6	460.528467846E+3	1.004779246E+6	182.348311537E+0	325.169164598E+0	400.001300000E+0
788.169628143E+0	2.400000095E+0	728.205606667E-9	50.889758697E-12	3.295772613E+6	230.321040486E+0	335.563663000E-3	732.007854000E-3	222.213545397E-6	170.501797564E-6	460.808952757E+3	1.005221393E+6	305.152203392E+0	234.139638590E+0	400.001300000E+0
794.510719299E+0	2.500000000E+0	758.070146667E-9	54.130116121E-12	3.297847846E+6	235.483335700E+0	349.488671467E-3	762.198389400E-3	197.645835886E-6	182.918442541E-6	461.024184903E+3	1.005445727E+6	260.722357627E+0	241.294876662E+0	400.001300000E+0
800.852934361E+0	2.599999905E+0	787.967870000E-9	47.880275616E-12	3.299626804E+6	200.499343726E+0	363.577763900E-3	792.586719267E-3	126.794095139E-6	183.355431775E-6	461.411915057E+3	1.005861723E+6	160.912773181E+0	232.694045983E+0	400.001300000E+0
807.188670158E+0	2.700000048E+0	817.944650000E-9	56.434812868E-12	3.300956914E+6	227.752434993E+0	377.572448533E-3	823.048363800E-3	138.851270438E-6	243.783799957E-6	461.611245374E+3	1.006239681E+6	169.756315953E+0	298.044372510E+0	400.001300000E+0
813.531106472E+0	2.799999952E+0	847.681573333E-9	54.053504358E-12	3.303127071E+6	210.628140487E+0	391.557768567E-3	853.364223400E-3	168.863751788E-6	208.964122959E-6	461.916102561E+3	1.006703756E+6	199.206585469E+0	246.512522547E+0	400.001300000E+0
819.862590313E+0	2.900000095E+0	877.441713333E-9	57.573843039E-12	3.305062948E+6	216.863607559E+0	405.578640133E-3	883.766097000E-3	131.981660264E-6	227.870518279E-6	462.228583358E+3	1.007207754E+6	150.416441637E+0	259.698752426E+0	399.997300000E+0
826.397501469E+0	3.000000000E+0	907.012386667E-9	72.569076407E-12	3.307562327E+6	264.634471080E+0	419.517502767E-3	914.131662133E-3	152.529253740E-6	210.789135763E-6	462.526762516E+3	1.007849149E+6	168.166671131E+0	232.399401444E+0	399.997300000E+0
832.941015244E+0	3.099999905E+0	936.739013333E-9	67.182175044E-12	3.309352830E+6	237.344145953E+0	433.563259433E-3	944.327202600E-3	145.065920199E-6	198.505351055E-6	462.843175380E+3	1.008100644E+6	154.862686547E+0	211.911053377E+0	399.997300000E+0
839.275067806E+0	3.200000048E+0	966.418060000E-9	64.061035551E-12	3.311196448E+6	219.489558566E+0	447.496872700E-3	974.585789333E-3	131.143751594E-6	190.367233026E-6	463.046885423E+3	1.008451549E+6	135.700849376E+0	196.982280138E+0	399.997300000E+0
845.599909782E+0	3.299999952E+0	996.146366667E-9	75.780291921E-12	3.312766138E+6	252.013552858E+0	461.436380000E-3	1.004814719E+0	190.583705411E-6	249.803640775E-6	463.221465681E+3	1.008701887E+6	191.320986342E+0	250.770016469E+0	399.997300000E+0
851.920094490E+0	3.400000095E+0	1.025826867E-6	267.506072549E-12	3.314399540E+6	864.299846991E+0	475.378203733E-3	1.034986866E+0	173.484378408E-6	248.196089005E-6	463.409781105E+3	1.008929381E+6	169.116625860E+0	241.947347130E+0	399.997300000E+0
858.241974354E+0	3.500000000E+0	1.055511967E-6	84.810329289E-12	3.315926404E+6	266.434506761E+0	489.336218600E-3	1.065045334E+0	149.483645254E-6	220.790897624E-6	463.600825053E+3	1.009031984E+6	141.621933218E+0	209.178962055E+0	399.997300000E+0
864.570064545E+0	3.599999905E+0	1.085075733E-6	86.849427105E-12	3.317740683E+6	265.551858503E+0	503.177767467E-3	1.095258921E+0	136.609834261E-6	260.295463131E-6	463.725942816E+3	1.009384771E+6	125.898893566E+0	239.886908475E+0	399.997300000E+0
870.896755219E+0	3.700000048E+0	1.114655500E-6	83.807558708E-12	3.319411287E+6	249.576444292E+0	517.133630633E-3	1.125229740E+0	140.808097274E-6	220.927063140E-6	463.940321143E+3	1.009486554E+6	126.324319284E+0	198.202102030E+0	399.997300000E+0
877.227379322E+0	3.799999952E+0	1.144160267E-6	94.351117287E-12	3.321213001E+6	273.877853021E+0	530.957720467E-3	1.155424435E+0	181.587133558E-6	220.691100030E-6	464.058870016E+3	1.009844921E+6	158.707777965E+0	192.884778872E+0	399.997300000E+0
883.558138371E+0	3.900000095E+0	1.173644800E-6	163.427174544E-12	3.322981617E+6	462.717081640E+0	544.918647200E-3	1.185411128E+0	161.828010553E-6	261.563997906E-6	464.296052093E+3	1.010025459E+6	137.884997704E+0	222.864701404E+0	400.005900000E+0
890.044271946E+0	4.000000000E+0	1.202978233E-6	110.415104955E-12	3.325080944E+6	305.191857401E+0	558.711190900E-3	1.215447099E+0	166.692719614E-6	258.975888884E-6	464.439983550E+3	1.010364997E+6	138.566696383E+0	215.278948287E+0	400.005900000E+0
896.381990433E+0	4.099999905E+0	1.232171433E-6	94.620725051E-12	3.327458983E+6	255.521734271E+0	572.614737600E-3	1.245228608E+0	135.360459559E-6	215.324478527E-6	464.720023618E+3	1.010596881E+6	109.855216488E+0	174.752045618E+0	400.005900000E+0
902.710862160E+0	4.199999809E+0	1.261369267E-6	66.507937475E-12	3.329714716E+6	175.565129085E+0	586.410526700E-3	1.275045725E+0	186.858485928E-6	204.385976284E-6	464.899964029E+3	1.010842549E+6	148.139399671E+0	162.035005676E+0	400.005900000E+0
909.040794373E+0	4.300000191E+0	1.290637100E-6	86.196387635E-12	3.331688041E+6	222.509854878E+0	600.202619000E-3	1.304845199E+0	158.353739510E-6	256.154831811E-6	465.043674167E+3	1.011008593E+6	122.694241092E+0	198.471616701E+0	400.005900000E+0
915.361996651E+0	4.400000095E+0	1.319751667E-6	80.535420921E-12	3.333960628E+6	203.448822449E+0	613.953354867E-3	1.334583521E+0	150.808831959E-6	264.239556538E-6	465.203697312E+3	1.011238368E+6	114.270613001E+0	200.219149718E+0	400.005900000E+0
921.680461407E+0	4.500000000E+0	1.348753300E-6	70.788246638E-12	3.336414450E+6	175.109064789E+0	627.775643400E-3	1.364268538E+0	171.624817961E-6	278.302141976E-6	465.448828485E+3	1.011503392E+6	127.247005039E+0	206.340286230E+0	400.005900000E+0
928.005452633E+0	4.599999905E+0	1.377804633E-6	78.184345965E-12	3.338644532E+6	189.453375896E+0	641.463749867E-3	1.393779991E+0	177.715331877E-6	233.773419051E-6	465.569453279E+3	1.011594791E+6	128.984420271E+0	169.670948548E+0	400.005900000E+0
934.335287094E+0	4.699999809E+0	1.406865267E-6	92.318016075E-12	3.340760427E+6	219.219552949E+0	655.226843500E-3	1.423484862E+0	143.585535688E-6	247.508117532E-6	465.735318814E+3	1.011813210E+6	102.060615959E+0	175.928799577E+0	400.005900000E+0
940.659119129E+0	4.800000191E+0	1.436082433E-6	56.640842662E-12	3.342426646E+6	131.829383439E+0	668.896525300E-3	1.452926973E+0	128.582332175E-6	234.483466926E-6	465.778641792E+3	1.011729507E+6	89.536874201E+0	163.279949314E+0	400.005900000E+0
946.991477013E+0	4.900000095E+0	1.465229400E-6	102.511429136E-12	3.344186307E+6	233.968358522E+0	682.570802600E-3	1.482310881E+0	173.318724615E-6	262.615468105E-6	465.845691193E+3	1.011657889E+6	118.287774334E+0	179.231639841E+0	400.012800000E+0
953.504360199E+0	5.000000000E+0	1.494184067E-6	76.940161852E-12	3.346307936E+6	172.311751904E+0	696.242389267E-3	1.511617769E+0	132.310884428E-6	231.887229220E-6	465.968286504E+3	1.011667708E+6	88.550592513E+0	155.193215075E+0	400.012800000E+0
959.841613770E+0	5.099999905E+0	1.522758100E-6	105.478662657E-12	3.349185865E+6	231.991966452E+0	709.814958767E-3	1.540715853E+0	164.614466034E-6	229.330030470E-6	466.137700247E+3	1.011792912E+6	108.102833953E+0	150.601747231E+0	400.012800000E+0
966.162045479E+0	5.199999809E+0	1.551298033E-6	87.574001548E-12	3.352031459E+6	189.229149931E+0	723.343359533E-3	1.570031380E+0	165.724621607E-6	196.160639449E-6	466.282651038E+3	1.012075917E+6	106.829647202E+0	126.449357399E+0	400.012800000E+0
972.492207050E+0	5.300000191E+0	1.579589667E-6	73.487664146E-12	3.355301888E+6	156.099589312E+0	736.887150900E-3	1.599300703E+0	153.772320328E-6	187.522262942E-6	466.505426346E+3	1.012478580E+6	97.349535499E+0	118.715807592E+0	400.012800000E+0
978.824926376E+0	5.400000095E+0	1.607728300E-6	71.736178532E-12	3.358776539E+6	149.867234072E+0	750.520201533E-3	1.628135187E+0	185.752700906E-6	207.136381345E-6	466.820296398E+3	1.012692995E+6	115.537370901E+0	128.837926996E+0	400.012800000E+0
985.154005527E+0	5.500000000E+0	1.635767733E-6	63.465403735E-12	3.362335549E+6	130.453718321E+0	764.024455767E-3	1.657345184E+0	155.345597933E-6	253.139362073E-6	467.073925104E+3	1.013191023E+6	94.968004789E+0	154.752632000E+0	400.012800000E+0
991.483323097E+0	5.599999905E+0	1.663414300E-6	88.532927831E-12	3.366569534E+6	179.181011960E+0	777.441268933E-3	1.686105874E+0	145.674034137E-6	231.475944106E-6	467.376809814E+3	1.013641565E+6	87.575316707E+0	139.157120452E+0	400.012800000E+0
997.817206383E+0	5.699999809E+0	1.691007200E-6	65.577224810E-12	3.370772052E+6	130.718471588E+0	791.029393767E-3	1.714893098E+0	171.143538978E-6	254.058496677E-6	467.785940691E+3	1.014125249E+6	101.208048658E+0	150.240931367E+0	400.012800000E+0
1.004143939E+3	5.800000191E+0	1.718331400E-6	73.831401599E-12	3.375367633E+6	145.029138892E+0	804.461807000E-3	1.743676236E+0	149.858921174E-6	174.708374343E-6	468.164526936E+3	1.014749679E+6	87.211885422E+0	101.673271141E+0	400.012800000E+0
1.010467194E+3	5.900000095E+0	1.745623700E-6	67.987904604E-12	3.379880839E+6	131.638345675E+0	817.823871533E-3	1.772087304E+0	182.960154754E-6	229.637499351E-6	468.499523427E+3	1.015159971E+6	104.810764631E+0	131.550401929E+0	399.992700000E+0
1.016979122E+3	6.000000000E+0	1.772986567E-6	75.889067557E-12	3.384120395E+6	144.850359328E+0	831.185810867E-3	1.800920251E+0	155.050006947E-6	172.212262356E-6	468.805475740E+3	1.015755158E+6	87.451315121E+0	97.131171546E+0	399.992700000E+0
1.023314699E+3	6.099999905E+0	1.800158467E-6	65.875396136E-12	3.388590514E+6	124.002828982E+0	844.419490633E-3	1.829320329E+0	154.743035875E-6	233.611530017E-6	469.080642771E+3	1.016199608E+6	85.960785531E+0	129.772758534E+0	399.992700000E+0
1.029640374E+3	6.199999809E+0	1.827546067E-6	65.929917511E-12	3.392527238E+6	122.387634989E+0	857.791845067E-3	1.857466634E+0	155.095142081E-6	229.570266121E-6	469.368110994E+3	1.016371991E+6	84.865243569E+0	125.616678183E+0	399.992700000E+0
1.035971672E+3	6.300000191E+0	1.854824967E-6	96.078805059E-12	3.396547008E+6	175.939069029E+0	871.081327167E-3	1.885672118E+0	168.261860885E-6	200.940055945E-6	469.629934264E+3	1.016630762E+6	90.715762354E+0	108.333702401E+0	399.992700000E+0
1.042303352E+3	6.400000095E+0	1.882069967E-6	63.236547340E-12	3.400511250E+6	114.255364819E+0	884.280887033E-3	1.913845671E+0	145.929607429E-6	258.996153884E-6	469.844853111E+3	1.016883381E+6	77.536760064E+0	137.612394051E+0	399.992700000E+0
1.048638647E+3	6.500000000E+0	1.908979600E-6	80.048088995E-12	3.404960430E+6	142.778149928E+0	897.440407567E-3	1.942032699E+0	161.333237802E-6	204.706149626E-6	470.115242492E+3	1.017314537E+6	84.512813967E+0	107.233282968E+0	399.992700000E+0
1.054972003E+3	6.599999905E+0	1.935325533E-6	78.176517037E-12	3.410278938E+6	137.756529799E+0	910.584120000E-3	1.969734189E+0	158.409607284E-6	239.812941768E-6	470.506953128E+3	1.017779260E+6	81.851659866E+0	123.913490334E+0	399.992700000E+0
1.061298492E+3	6.699999809E+0	1.961612600E-6	69.689261034E-12	3.415557083E+6	121.342842672E+0	923.665857800E-3	1.997661173E+0	136.252953398E-6	279.142927955E-6	470.870679460E+3	1.018377009E+6	69.459664665E+0	142.302780862E+0	399.992700000E+0
1.067635039E+3	6.800000191E+0	1.987606467E-6	89.937807375E-12	3.421200476E+6	154.806937189E+0	936.693988533E-3	2.025399083E+0	163.569832164E-6	245.194970935E-6	471.267327936E+3	1.019014134E+6	82.294878240E+0	123.361930567E+0	399.992700000E+0
1.073956646E+3	6.900000095E+0	2.013499500E-6	74.195338640E-12	3.426869535E+6	126.276537752E+0	949.778057467E-3	2.052856860E+0	187.111342255E-6	231.664610389E-6	471.705136985E+3	1.019546745E+6	92.928427474E+0	115.055707930E+0	399.991800000E+0
1.080482918E+3	7.000000000E+0	2.039289233E-6	95.846027145E-12	3.432568507E+6	161.329765768E+0	962.797173567E-3	2.080417185E+0	185.035931801E-6	295.537742974E-6	472.123893869E+3	1.020167787E+6	90.735501751E+0	144.921935615E+0	399.991800000E+0
1.086808961E+3	7.099999905E+0	2.065122767E-6	74.139515888E-12	3.438052216E+6	123.428752527E+0	975.762051233E-3	2.107856251E+0	185.486288868E-6	279.953295513E-6	472.495905320E+3	1.020692951E+6	89.818528885E+0	135.562543802E+0	399.991800000E+0
1.093140345E+3	7.199999809E+0	2.091007100E-6	112.814571693E-12	3.443316768E+6	185.774742886E+0	988.674683033E-3	2.135475751E+0	166.956007217E-6	203.379044954E-6	472.822250596E+3	1.021266619E+6	79.844782553E+0	97.263679762E+0	399.991800000E+0
1.099467356E+3	7.300000191E+0	2.116955733E-6	95.964409111E-12	3.448348057E+6	156.318187732E+0	1.001677539E+0	2.162361957E+0	199.205238201E-6	261.110803859E-6	473.168863773E+3	1.021448830E+6	94.099860032E+0	123.342590375E+0	399.991800000E+0
1.105775675E+3	7.400000095E+0	2.142743000E-6	115.862582101E-12	3.453517335E+6	186.738883658E+0	1.014494489E+0	2.189216025E+0	197.633222583E-6	226.270768188E-6	473.455981111E+3	1.021688567E+6	92.233750190E+0	105.598650042E+0	399.991800000E+0
1.112094652E+3	7.500000000E+0	2.168453833E-6	80.304628343E-12	3.458685578E+6	128.085945677E+0	1.027398269E+0	2.215845760E+0	219.300788050E-6	257.318122906E-6	473.793009966E+3	1.021855170E+6	101.132329718E+0	118.664330755E+0	399.991800000E+0
1.118409850E+3	7.599999905E+0	2.193985400E-6	87.261240754E-12	3.464015715E+6	137.774075117E+0	1.040072819E+0	2.242631917E+0	198.047857058E-6	241.175954267E-6	474.056399373E+3	1.022172671E+6	90.268539188E+0	109.925961343E+0	399.991800000E+0
1.124729202E+3	7.699999809E+0	2.219631300E-6	115.240124119E-12	3.469044525E+6	180.107895243E+0	1.052863232E+0	2.269090799E+0	179.199543636E-6	227.605114253E-6	474.341496416E+3	1.022282754E+6	80.733923528E+0	102.541856502E+0	399.991800000E+0
1.131045909E+3	7.800000191E+0	2.245027967E-6	72.148545680E-12	3.474344332E+6	111.655130560E+0	1.065524519E+0	2.295728247E+0	160.139724072E-6	264.820626048E-6	474.615254013E+3	1.022583362E+6	71.330837054E+0	117.958720328E+0	399.991800000E+0
1.137542453E+3	7.900000095E+0	2.269994967E-6	84.013333643E-12	3.480183970E+6	128.802865786E+0	1.078195337E+0	2.322109172E+0	180.975543731E-6	255.624245519E-6	474.976972563E+3	1.022957850E+6	79.725085909E+0	112.610049481E+0	400.002700000E+0
1.144025611E+3	8.000000000E+0	2.294768933E-6	79.754335449E-12	3.486189779E+6	121.161980632E+0	1.090711126E+0	2.348137740E+0	149.323573966E-6	221.599362278E-6	475.303247380E+3	1.023256724E+6	65.071289661E+0	96.567178969E+0	400.002700000E+0
