[Main]
Experiment = "VvsI_400.0K"
Header length = 61    
Date = "20201118 10:59:37"
Comments = "SD: 1I- to 2I-; Volt1: 1V- to 1Va; Volt2: 2I+ to 2V-"

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Temperature]
Set initial temperature = TRUE
Initial temperature (K) = 4.000000E+2
Delay after setting initial temperature (s) = 1.000000E+1
Initial temperature stabilization (K) = 2.000000E-1
Initial temperature ramp rate (K/min) = 1.000000E+1
Wait for initial temperature to stabilize = TRUE
Set final temperature = FALSE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Measure Voltage Configuration3]
Voltage meter = "Keithley 6430"
Auto-range = "Manual"
GPIB = "GPIB0::9::INSTR"
Range (V) = 2.000000E+1
Speed = 1.000000

[Dynamic Current]
Operating mode = "Linear"
Current source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial current (A) = -1.000000E-9
Final current (A) = 1.000000E-9
Current step (A) = 1.000000E-11
Number of measurement sequences = 1.000000E+0
Samples/sequence = 3.000000E+1
Pre-measuement delay (s) = 1.000000E+0
Output limit (V) = 20.000000
Auto-range = 1
Manual range (A) = 0.000010
Check output compliance = "Abort"
Inital delay (s) = 1.000000
Time (s)	Current (A)	Voltage 1 (V)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 1 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 1 (Ohms)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 1 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	dI/dV 1 (A/V)	dI/dV 2 (A/V)	dI/dV 3 (A/V)	Temperature (K)
0.000000000E+0	-1.000000000E-9	-2.401799433E-3	-3.156364545E-3	-2.388596600E-3	170.085424561E-6	263.652907782E-6	53.713501296E-6	2.401799433E+6	3.156364545E+6	2.388596600E+6	170.085424561E+3	263.652907782E+3	53.713501296E+3	NaN	NaN	NaN	400.008500000E+0
18.004443645E+0	-990.000000000E-12	-2.395125186E-3	-3.130393661E-3	-2.374940767E-3	178.508943585E-6	250.440133824E-6	38.008375596E-6	2.419318369E+6	3.162013799E+6	2.398930067E+6	180.312064227E+3	252.969832145E+3	38.392298582E+3	1.498296212E-6	385.046567660E-9	732.287789101E-9	400.008500000E+0
34.851102829E+0	-980.000000000E-12	-2.383545772E-3	-3.127561438E-3	-2.331760800E-3	174.265474751E-6	235.215389009E-6	47.303619004E-6	2.432189563E+6	3.191389222E+6	2.379347755E+6	177.821913012E+3	240.015703070E+3	48.268998983E+3	863.601560493E-9	3.530795421E-6	231.588877249E-9	400.008500000E+0
51.673266411E+0	-970.000000000E-12	-2.373496165E-3	-3.125202059E-3	-2.303761900E-3	146.915464296E-6	221.226741309E-6	35.449457339E-6	2.446903263E+6	3.221857793E+6	2.375012268E+6	151.459241542E+3	228.068805474E+3	36.545832308E+3	995.063820077E-9	4.238404009E-6	357.156888306E-9	399.988600000E+0
68.743892670E+0	-960.000000000E-12	-2.380846092E-3	-3.113422628E-3	-2.280509000E-3	167.528212818E-6	211.002912913E-6	31.865415026E-6	2.480048013E+6	3.243148571E+6	2.375530208E+6	174.508555019E+3	219.794700952E+3	33.193140652E+3	-1.360557669E-6	848.937464210E-9	430.053885752E-9	399.988600000E+0
85.565870762E+0	-950.000000000E-12	-2.368482162E-3	-3.077179540E-3	-2.241698233E-3	144.763585016E-6	247.306433111E-6	44.890447909E-6	2.493139118E+6	3.239136358E+6	2.359682351E+6	152.382721069E+3	260.322561170E+3	47.253103062E+3	808.804298504E-9	275.914679235E-9	257.660460199E-9	399.988600000E+0
102.388366222E+0	-940.000000000E-12	-2.374081276E-3	-3.080428990E-3	-2.204392700E-3	181.021892590E-6	199.016871315E-6	25.465444886E-6	2.525618378E+6	3.277052117E+6	2.345098617E+6	192.576481479E+3	211.720075867E+3	27.090898815E+3	-1.785996962E-6	-3.077444506E-6	268.056749401E-9	399.988600000E+0
119.201418400E+0	-930.000000000E-12	-2.366257893E-3	-3.075002157E-3	-2.158409533E-3	162.364269747E-6	219.920657965E-6	37.756447365E-6	2.544363325E+6	3.306453932E+6	2.320870466E+6	174.585236287E+3	236.473825769E+3	40.598330500E+3	1.278219410E-6	1.842695362E-6	217.470886085E-9	400.009300000E+0
136.256606102E+0	-920.000000000E-12	-2.365929007E-3	-3.081987965E-3	-2.120785667E-3	149.059360511E-6	193.977338557E-6	43.326400816E-6	2.571661964E+6	3.349986918E+6	2.305201812E+6	162.021044033E+3	210.844933214E+3	47.093913931E+3	30.405672482E-6	-1.431473639E-6	265.788736936E-9	400.009300000E+0
153.073906898E+0	-910.000000000E-12	-2.343516988E-3	-3.063930850E-3	-2.105928333E-3	152.212047717E-6	204.578430160E-6	19.866221067E-6	2.575293394E+6	3.366956978E+6	2.314206960E+6	167.265986502E+3	224.811461714E+3	21.831012161E+3	446.189176328E-9	553.798332934E-9	673.068293996E-9	400.009300000E+0
169.899976730E+0	-900.000000000E-12	-2.332723257E-3	-3.039557334E-3	-2.068886933E-3	163.025630882E-6	240.487865701E-6	13.772054606E-6	2.591914730E+6	3.377285927E+6	2.298763259E+6	181.139589869E+3	267.208739668E+3	15.302282895E+3	926.463646570E-9	410.281389029E-9	269.968197746E-9	400.009300000E+0
186.709098339E+0	-890.000000000E-12	-2.359383479E-3	-3.023076863E-3	-2.042222667E-3	193.981727901E-6	224.271728776E-6	5.545253499E-6	2.650992673E+6	3.396715576E+6	2.294632210E+6	217.956997642E+3	251.990706490E+3	6.230621909E+3	-375.090640653E-9	606.778762436E-9	375.033753038E-9	399.998700000E+0
203.728725433E+0	-880.000000000E-12	-2.329842153E-3	-3.041679975E-3	-2.005138567E-3	164.774881163E-6	236.446286089E-6	12.852584800E-6	2.647547901E+6	3.456454517E+6	2.278566553E+6	187.244183140E+3	268.688961465E+3	14.605210000E+3	338.508836305E-9	-537.544461422E-9	269.657346410E-9	399.998700000E+0
220.552637577E+0	-870.000000000E-12	-2.343407348E-3	-3.006905481E-3	-1.969222600E-3	186.771851655E-6	218.353405390E-6	20.708318088E-6	2.693571664E+6	3.456213196E+6	2.263474253E+6	214.680289258E+3	250.980925736E+3	23.802664469E+3	-737.180704000E-9	287.567085926E-9	278.427700215E-9	399.998700000E+0
237.372662067E+0	-860.000000000E-12	-2.354750558E-3	-3.008848366E-3	-1.938260333E-3	147.169264461E-6	213.739516898E-6	13.216858426E-6	2.738082044E+6	3.498660890E+6	2.253791085E+6	171.127051699E+3	248.534321974E+3	15.368440030E+3	-881.584666069E-9	-5.146985025E-6	322.973770224E-9	399.998700000E+0
254.190602303E+0	-850.000000000E-12	-2.334254735E-3	-3.009883373E-3	-1.908439600E-3	156.259107142E-6	232.610063713E-6	19.925130522E-6	2.746182041E+6	3.541039262E+6	2.245223059E+6	183.834243697E+3	273.658898486E+3	23.441330026E+3	487.904283588E-9	-9.661767292E-6	335.337159158E-9	399.998700000E+0
271.196070194E+0	-840.000000000E-12	-2.339288271E-3	-2.999028958E-3	-1.865566000E-3	130.407800081E-6	211.852005465E-6	16.876426485E-6	2.784866989E+6	3.570272569E+6	2.220911905E+6	155.247381048E+3	252.204768411E+3	20.090983910E+3	-1.986674842E-6	921.284104210E-9	233.243767727E-9	399.998700000E+0
288.027742386E+0	-830.000000000E-12	-2.325813100E-3	-2.998467151E-3	-1.833562067E-3	151.200310441E-6	219.433956914E-6	10.615734464E-6	2.802184457E+6	3.612611025E+6	2.209110924E+6	182.169048724E+3	264.378261342E+3	12.790041522E+3	742.105592028E-9	17.799707017E-6	312.461593262E-9	399.998700000E+0
304.855176449E+0	-820.000000000E-12	-2.313813926E-3	-2.971843355E-3	-1.791615933E-3	173.523809481E-6	212.787716157E-6	11.619406810E-6	2.821724300E+6	3.624199213E+6	2.184897480E+6	211.614401806E+3	259.497214826E+3	14.170008305E+3	833.390721544E-9	375.603834810E-9	238.400996834E-9	399.998700000E+0
321.918883801E+0	-810.000000000E-12	-2.299518481E-3	-2.966524298E-3	-1.756600667E-3	170.200806678E-6	237.792407553E-6	17.768103412E-6	2.838911705E+6	3.662375677E+6	2.168642798E+6	210.124452689E+3	293.570873522E+3	21.935930138E+3	699.523503244E-9	1.880032730E-6	285.589714201E-9	399.999500000E+0
338.949291706E+0	-800.000000000E-12	-2.313194690E-3	-2.951661430E-3	-1.719897400E-3	179.819559344E-6	198.897719055E-6	8.930103547E-6	2.891493362E+6	3.689576787E+6	2.149871750E+6	224.774449180E+3	248.622148818E+3	11.162629433E+3	-731.196781213E-9	672.817625202E-9	272.455312788E-9	399.999500000E+0
355.777166367E+0	-790.000000000E-12	-2.311206664E-3	-2.923638730E-3	-1.683862833E-3	216.919134868E-6	196.075266790E-6	10.994650577E-6	2.925578055E+6	3.700808519E+6	2.131471941E+6	274.581183377E+3	248.196540241E+3	13.917279212E+3	5.030115300E-6	356.853555116E-9	277.511315524E-9	399.999500000E+0
372.598370075E+0	-780.000000000E-12	-2.275610875E-3	-2.931678526E-3	-1.655112433E-3	149.658275842E-6	202.938805161E-6	15.149362877E-6	2.917449840E+6	3.758562212E+6	2.121939017E+6	191.869584413E+3	260.177955335E+3	19.422260098E+3	280.932112146E-9	-1.243812706E-6	347.821247704E-9	399.999500000E+0
389.418175697E+0	-770.000000000E-12	-2.291840365E-3	-2.920517188E-3	-1.623635100E-3	185.118534177E-6	221.006088474E-6	10.153810497E-6	2.976416058E+6	3.792879465E+6	2.108617013E+6	240.413680749E+3	287.020894122E+3	13.186766879E+3	-616.162319665E-9	895.949956775E-9	317.688919011E-9	400.003600000E+0
406.431642056E+0	-760.000000000E-12	-2.305243226E-3	-2.926269419E-3	-1.597965533E-3	125.477193202E-6	222.782214881E-6	7.950827980E-6	3.033214771E+6	3.850354498E+6	2.102586228E+6	165.101570003E+3	293.134493264E+3	10.461615763E+3	-746.109375357E-9	-1.738456015E-6	389.566373669E-9	400.003600000E+0
423.252044678E+0	-750.000000000E-12	-2.304167225E-3	-2.919282656E-3	-1.551333067E-3	223.909569202E-6	202.083451799E-6	9.459281043E-6	3.072222966E+6	3.892376875E+6	2.068444089E+6	298.546092270E+3	269.444602398E+3	12.612374724E+3	9.293671660E-6	1.431278044E-6	214.442870275E-9	400.003600000E+0
440.070752621E+0	-740.000000000E-12	-2.282722261E-3	-2.916652344E-3	-1.520178800E-3	213.315502369E-6	265.571679537E-6	12.086550723E-6	3.084759812E+6	3.941422087E+6	2.054295676E+6	288.264192391E+3	358.880648023E+3	16.333176652E+3	466.309945776E-9	3.801830835E-6	320.983321707E-9	400.003600000E+0
456.889357567E+0	-730.000000000E-12	-2.264122234E-3	-2.887032118E-3	-1.479678067E-3	166.882489039E-6	229.509226851E-6	13.336121051E-6	3.101537306E+6	3.954838517E+6	2.026956256E+6	228.606149368E+3	314.396201165E+3	18.268658974E+3	537.633628166E-9	337.607139626E-9	246.909109465E-9	399.998800000E+0
473.897527695E+0	-720.000000000E-12	-2.244938991E-3	-2.864109700E-3	-1.458209167E-3	174.142305755E-6	248.232989808E-6	20.700996868E-6	3.117970821E+6	3.977930139E+6	2.025290509E+6	241.864313548E+3	344.768041400E+3	28.751384538E+3	521.288311237E-9	436.254163537E-9	465.790049793E-9	399.998800000E+0
490.725747585E+0	-710.000000000E-12	-2.263869267E-3	-2.872167768E-3	-1.428636533E-3	156.245010011E-6	208.624075823E-6	18.282850181E-6	3.188548263E+6	4.045306716E+6	2.012164131E+6	220.063394382E+3	293.836726511E+3	25.750493213E+3	-528.254334600E-9	-1.240992258E-6	338.150474707E-9	399.998800000E+0
507.547924519E+0	-700.000000000E-12	-2.261478649E-3	-2.841949209E-3	-1.386097133E-3	172.222492753E-6	228.585725491E-6	14.804892734E-6	3.230683785E+6	4.059927441E+6	1.980138762E+6	246.032132504E+3	326.551036415E+3	21.149846763E+3	4.183019951E-6	330.922456606E-9	235.076188193E-9	399.998800000E+0
524.371205330E+0	-690.000000000E-12	-2.272966960E-3	-2.855542239E-3	-1.348792733E-3	166.916703933E-6	219.639088351E-6	14.900734985E-6	3.294155015E+6	4.138467014E+6	1.954772077E+6	241.908266570E+3	318.317519349E+3	21.595268094E+3	-870.449973020E-9	-735.671113030E-9	268.064893149E-9	400.004400000E+0
541.437128544E+0	-680.000000000E-12	-2.268116858E-3	-2.831495570E-3	-1.322542300E-3	136.005282634E-6	248.189511084E-6	14.364306006E-6	3.335465968E+6	4.163964074E+6	1.944915147E+6	200.007768579E+3	364.984575124E+3	21.123979421E+3	2.061812308E-6	415.858007668E-9	380.946092318E-9	400.004400000E+0
558.241836548E+0	-670.000000000E-12	-2.251833410E-3	-2.828012116E-3	-1.280146167E-3	164.165165802E-6	227.218482318E-6	6.380050227E-6	3.360945389E+6	4.220913606E+6	1.910665920E+6	245.022635525E+3	339.132063161E+3	9.522463026E+3	614.120547442E-9	2.870714227E-6	235.870566813E-9	400.004400000E+0
575.061909199E+0	-660.000000000E-12	-2.257942183E-3	-2.812147430E-3	-1.255622133E-3	146.144541638E-6	199.245558909E-6	8.552759558E-6	3.421124520E+6	4.260829440E+6	1.902457778E+6	221.431123694E+3	301.887210468E+3	12.958726602E+3	-1.636990038E-6	630.330786251E-9	407.763268957E-9	400.004400000E+0
591.893692017E+0	-650.000000000E-12	-2.255826023E-3	-2.802329614E-3	-1.216040933E-3	173.101396910E-6	215.735404034E-6	12.210679218E-6	3.470501574E+6	4.311276330E+6	1.870832205E+6	266.309841400E+3	331.900621590E+3	18.785660335E+3	4.725541346E-6	1.018556469E-6	252.645195194E-9	399.995100000E+0
608.957521439E+0	-640.000000000E-12	-2.251613003E-3	-2.801839433E-3	-1.183401567E-3	179.663475584E-6	243.199666448E-6	12.198652237E-6	3.518145318E+6	4.377874114E+6	1.849064948E+6	280.724180600E+3	379.999478824E+3	19.060394120E+3	2.373594239E-6	20.400613650E-6	306.378493864E-9	399.995100000E+0
625.990086079E+0	-630.000000000E-12	-2.210437786E-3	-2.787684572E-3	-1.137161500E-3	172.651843390E-6	247.728947780E-6	19.047103986E-6	3.508631406E+6	4.424896147E+6	1.805018254E+6	274.050545063E+3	393.220552032E+3	30.233498391E+3	242.864532762E-9	706.471101023E-9	216.262663981E-9	399.995100000E+0
