[Main]
Experiment = "RvsT_75.00Vg"
Header length = 73    
Date = "20191105 00:57:05"
Comments = "SD: 2V- to 1Vb; Volt1: 2Va to 2I+; Volt2: 2Vb to 2I-; Gate: 1I+ to 1Vb"

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Gate Voltage]
Set initial gate voltage = TRUE
Initial gate voltage (V) = 7.500000E+1
Initial gate volt. ramp step (V) = 1.000000E-1
Initial voltage ramp delay (s) = 1.000000E-1
Delay after inital voltage set = 10.000000
Leak current threshold for initial set = 1.000000
Set final gate voltage = FALSE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 1.000000E-6
Auto-range = FALSE
Manual range (V) = 5.000000
Check Compliance = TRUE
Measuement speed = 1.000000
Number of measurements = 1

[Dynamic Temperature]
Initial temperature (K) = 3.000000E+2
Final temperature (K) = 4.000000E+0
Ramp rate (K/min) = 1.000000E+1
Step control = "Step Control"
Temperature interval (K) = 1.000000
Stability Temperature (K) = 0.200000
Stability time (s) = FALSE
Go to other temperature at finish = FALSE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 100.000000E-3
Final Voltage (V) = 100.000000E-3
Voltage step (V) = 1.000000E-12
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = 0
Manual range (V) = 10.000000E+0
Measurement Type = "Subtract bias"
Pattern = "Linear"
Check compliance = 0
Measurement Speed = 1.000000
Time (s)	Temperature (K)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	Gate Voltage (V)	Gate Leak Current (A)
9.396243224E+3	114.051800000E+0	100.000001490E-3	3.766391000E-12	1.755297624E-12	26.550616091E+9	12.373710892E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	96.456315157E-12
9.445687380E+3	113.053500000E+0	100.000001490E-3	3.204228667E-12	2.433745704E-12	31.208759390E+9	23.704358204E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	73.627583197E-12
9.495179634E+3	112.084700000E+0	100.000001490E-3	3.412981333E-12	2.154614274E-12	29.299896988E+9	18.497017745E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	106.512923481E-12
9.544700092E+3	111.068000000E+0	100.000001490E-3	4.216668333E-12	1.711874737E-12	23.715405999E+9	9.627933999E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	71.113323563E-12
9.594209412E+3	110.052600000E+0	100.000001490E-3	3.324319667E-12	1.923235572E-12	30.081343408E+9	17.403112662E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	131.755217847E-12
9.643744081E+3	109.054000000E+0	100.000001490E-3	3.461939333E-12	1.495009849E-12	28.885544159E+9	12.473983179E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	151.013757055E-12
9.693241403E+3	108.067900000E+0	100.000001490E-3	3.469058000E-12	2.519376040E-12	28.826269693E+9	20.934851245E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	98.165711671E-12
9.742792931E+3	107.070900000E+0	100.000001490E-3	3.738337000E-12	2.278840166E-12	26.749862704E+9	16.306358030E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	127.682170392E-12
9.792303194E+3	106.077600000E+0	100.000001490E-3	3.558483333E-12	1.932768084E-12	28.101860294E+9	15.263350589E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	176.306289013E-12
9.841683913E+3	105.083100000E+0	100.000001490E-3	3.896888667E-12	1.844578697E-12	25.661498196E+9	12.146780919E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	137.990369131E-12
9.891244717E+3	104.058400000E+0	100.000001490E-3	3.494964333E-12	2.098765954E-12	28.612595710E+9	17.182190151E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	113.602918739E-12
9.940985037E+3	103.065700000E+0	100.000001490E-3	3.079777000E-12	1.644150584E-12	32.469883855E+9	17.334170142E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	79.108351814E-12
9.990540038E+3	102.065200000E+0	100.000001490E-3	3.025501667E-12	2.407420003E-12	33.052370320E+9	26.300080527E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	105.104994153E-12
10.040376024E+3	101.060600000E+0	100.000001490E-3	2.981355000E-12	1.682044458E-12	33.541796093E+9	18.923875961E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	69.655087254E-12
10.089906554E+3	100.086000000E+0	100.000001490E-3	2.743392667E-12	1.984571140E-12	36.451217030E+9	26.368822151E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	109.831518880E-12
10.138951640E+3	99.071900000E+0	100.000001490E-3	4.021361667E-12	1.861883661E-12	24.867199168E+9	11.513471224E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	71.063141482E-12
10.188003806E+3	98.038300000E+0	100.000001490E-3	3.115214333E-12	1.986576563E-12	32.100520475E+9	20.470547070E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	63.218902335E-12
10.237536726E+3	97.050700000E+0	100.000001490E-3	3.610184000E-12	1.743923488E-12	27.699419611E+9	13.380389601E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	64.928493138E-12
10.286974810E+3	96.087000000E+0	100.000001490E-3	2.786406000E-12	2.344363898E-12	35.888525036E+9	30.195083723E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	141.409564614E-12
10.336338689E+3	95.056000000E+0	100.000001490E-3	3.293701333E-12	1.844143880E-12	30.360980359E+9	16.999117545E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	99.925762109E-12
10.385617617E+3	94.070800000E+0	100.000001490E-3	4.016903333E-12	1.743582132E-12	24.894799101E+9	10.805867927E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	76.946241045E-12
10.435235327E+3	93.037100000E+0	100.000001490E-3	3.538181667E-12	1.643134778E-12	28.263105434E+9	13.125411821E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	86.047502457E-12
10.484623345E+3	92.066600000E+0	100.000001490E-3	3.174341333E-12	2.056174739E-12	31.502598804E+9	20.405760150E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	106.009964695E-12
10.533847503E+3	91.095600000E+0	100.000001490E-3	3.735527000E-12	1.496788681E-12	26.769984929E+9	10.726467895E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	92.081467451E-12
10.583213247E+3	90.074900000E+0	100.000001490E-3	3.957423000E-12	1.628798193E-12	25.268969602E+9	10.400215499E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	59.447551048E-12
10.632330184E+3	89.085700000E+0	100.000001490E-3	3.237283333E-12	2.153649170E-12	30.890098639E+9	20.550081180E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	84.438359083E-12
10.681743777E+3	88.061400000E+0	100.000001490E-3	3.613986667E-12	2.417080548E-12	27.670274053E+9	18.506233516E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	79.208924142E-12
10.732092605E+3	87.032400000E+0	100.000001490E-3	4.142498667E-12	2.121880534E-12	24.140020200E+9	12.365058644E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	64.576392844E-12
10.782401345E+3	86.053800000E+0	100.000001490E-3	2.983368667E-12	1.492097512E-12	33.519156585E+9	16.764220492E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	109.529732506E-12
10.832606221E+3	85.085500000E+0	100.000001490E-3	3.288448667E-12	1.581044287E-12	30.409476208E+9	14.620489326E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	116.418596985E-12
10.881935637E+3	84.063700000E+0	100.000001490E-3	3.735924667E-12	1.380470387E-12	26.767135425E+9	9.890787713E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	55.475173066E-12
10.932260142E+3	83.022700000E+0	100.000001490E-3	3.508507333E-12	1.846924335E-12	28.502149772E+9	15.003905941E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	132.358471405E-12
10.982551853E+3	82.055200000E+0	100.000001490E-3	4.183520000E-12	1.756092273E-12	23.903316224E+9	10.033758395E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	196.419505660E-12
11.032898257E+3	81.078600000E+0	100.000001490E-3	3.652477333E-12	1.718589345E-12	27.378678186E+9	12.882408379E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	114.960346798E-12
11.083402736E+3	80.083900000E+0	100.000001490E-3	3.622769000E-12	2.090880896E-12	27.603195647E+9	15.931182598E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	85.544606121E-12
11.134099498E+3	79.062100000E+0	100.000001490E-3	3.968838333E-12	1.428756553E-12	25.196289970E+9	9.070504110E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	67.090687172E-12
11.184590649E+3	78.065200000E+0	100.000001490E-3	3.747896333E-12	2.050568879E-12	26.681634868E+9	14.598197290E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	85.343503098E-12
11.234091768E+3	77.105500000E+0	100.000001490E-3	4.057517000E-12	1.697358359E-12	24.645614914E+9	10.309862035E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	79.862678970E-12
11.284577341E+3	76.045700000E+0	100.000001490E-3	2.957349000E-12	1.626495498E-12	33.814068441E+9	18.597206518E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	103.546227148E-12
11.335107470E+3	75.082600000E+0	100.000001490E-3	3.122837667E-12	1.898965016E-12	32.022158102E+9	19.472340371E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	126.475385720E-12
11.385745732E+3	74.101200000E+0	100.000001490E-3	3.991877000E-12	2.381559738E-12	25.050872432E+9	14.945387640E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	108.021550038E-12
11.436423234E+3	73.054200000E+0	100.000001490E-3	3.611408667E-12	1.495506269E-12	27.690026447E+9	11.466608177E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	96.757768464E-12
11.486900153E+3	72.042300000E+0	100.000001490E-3	3.844656667E-12	1.686394151E-12	26.010125262E+9	11.408905112E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	95.601290773E-12
11.537511153E+3	71.031300000E+0	100.000001490E-3	2.898225667E-12	2.049531385E-12	34.503869951E+9	24.400020042E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	84.237214426E-12
11.588193838E+3	70.057300000E+0	100.000001490E-3	3.482800000E-12	2.969364903E-12	28.712530576E+9	24.479723375E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	164.389057922E-12
11.638617029E+3	69.096100000E+0	100.000001490E-3	4.108003000E-12	1.603164034E-12	24.342728447E+9	9.499843780E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	91.075764985E-12
11.689339221E+3	68.068800000E+0	100.000001490E-3	2.931049333E-12	1.980364535E-12	34.117474705E+9	23.051484037E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	130.598601378E-12
11.739071409E+3	67.090100000E+0	100.000001490E-3	3.453058333E-12	1.910692098E-12	28.959835554E+9	16.024440832E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	99.724548064E-12
11.788557982E+3	66.085400000E+0	100.000001490E-3	3.621563667E-12	2.150360417E-12	27.612382577E+9	16.395286669E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	79.963216604E-12
11.837949731E+3	65.100000000E+0	100.000001490E-3	3.384579667E-12	1.696931723E-12	29.545766783E+9	14.813404874E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	83.332174494E-12
11.888561029E+3	64.049200000E+0	100.000001490E-3	4.220581667E-12	1.724813889E-12	23.693417019E+9	9.682725743E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	60.352681186E-12
11.940153709E+3	63.092700000E+0	100.000001490E-3	4.227058333E-12	1.912148681E-12	23.657114145E+9	10.701512974E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	55.123253184E-12
11.990613938E+3	62.103500000E+0	100.000001490E-3	3.543520333E-12	2.225770708E-12	28.220524248E+9	17.725992889E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	120.089299616E-12
12.040154120E+3	61.054700000E+0	100.000001490E-3	4.014776333E-12	2.016005325E-12	24.907988188E+9	12.507455621E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	-1.596476423E-12
12.090624816E+3	60.034900000E+0	100.000001490E-3	3.210813000E-12	1.782670384E-12	31.144760374E+9	17.291832920E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	123.458271384E-12
12.142432697E+3	59.061500000E+0	100.000001490E-3	3.234074667E-12	2.135643691E-12	30.920746055E+9	20.418729636E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	107.267070226E-12
12.194183469E+3	58.094500000E+0	100.000001490E-3	3.846393333E-12	1.883728826E-12	25.998381555E+9	12.732421392E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	69.856245788E-12
12.245908686E+3	57.078600000E+0	100.000001490E-3	3.249081667E-12	2.421608476E-12	30.777927965E+9	22.939433013E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	83.181232735E-12
12.295515460E+3	56.064900000E+0	100.000001490E-3	4.190338000E-12	1.594195609E-12	23.864423703E+9	9.079114736E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	90.220983462E-12
12.347053228E+3	55.108700000E+0	100.000001490E-3	3.462607667E-12	1.475354370E-12	28.879968832E+9	12.305231297E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	102.993100159E-12
12.397528913E+3	54.113200000E+0	100.000001490E-3	3.558907000E-12	1.810109914E-12	28.098514935E+9	14.291297988E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	127.581473164E-12
12.448047754E+3	53.063600000E+0	100.000001490E-3	2.704028000E-12	2.083906628E-12	36.981866123E+9	28.500724076E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	124.112040090E-12
12.502074596E+3	52.102200000E+0	100.000001490E-3	3.812656333E-12	2.515011749E-12	26.228433078E+9	17.301537715E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	123.408019914E-12
12.553770282E+3	51.089600000E+0	100.000001490E-3	2.967634000E-12	1.896962098E-12	33.696878217E+9	21.539617355E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	51.603284146E-12
12.604547903E+3	50.074200000E+0	100.000001490E-3	4.094982000E-12	2.321318388E-12	24.420132125E+9	13.843016098E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	37.322839264E-12
12.659530987E+3	49.089900000E+0	100.000001490E-3	3.090145667E-12	2.418620030E-12	32.360934492E+9	25.328516127E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	42.099747299E-12
12.711227912E+3	48.096200000E+0	100.000001490E-3	3.472646000E-12	2.307505840E-12	28.796485876E+9	19.134705737E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	114.005013763E-12
12.759611969E+3	47.095800000E+0	100.000001490E-3	3.429917333E-12	1.301108102E-12	29.155222057E+9	11.059769655E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	113.200351870E-12
12.813599070E+3	46.083600000E+0	100.000001490E-3	2.736712333E-12	2.308375592E-12	36.540194697E+9	30.821103317E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	134.721761524E-12
12.864308930E+3	45.083600000E+0	100.000001490E-3	3.272630667E-12	2.087127573E-12	30.556457992E+9	19.487449853E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	134.973046628E-12
12.912794240E+3	44.079900000E+0	100.000001490E-3	3.940161667E-12	1.525233546E-12	25.379669656E+9	9.824450576E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	16.656339502E-12
12.966777648E+3	43.085200000E+0	100.000001490E-3	3.057344000E-12	1.818847920E-12	32.708128850E+9	19.458429319E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	99.674338228E-12
13.017361213E+3	42.090200000E+0	100.000001490E-3	3.164301333E-12	2.600399125E-12	31.602553283E+9	25.970741483E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	86.801676957E-12
13.068020233E+3	41.059300000E+0	100.000001490E-3	3.416337333E-12	2.116733845E-12	29.271114569E+9	18.136136114E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	27.266112979E-12
13.121792371E+3	40.108700000E+0	100.000001490E-3	3.532680000E-12	2.121567784E-12	28.307121361E+9	16.999976431E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	99.322244873E-12
13.171470601E+3	39.081500000E+0	100.000001490E-3	3.695902667E-12	1.674791746E-12	27.056989999E+9	12.260827087E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	62.062285866E-12
13.223214293E+3	38.047400000E+0	100.000001490E-3	2.891586667E-12	1.613536212E-12	34.583089846E+9	19.297733122E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	123.810475761E-12
13.277187015E+3	37.084600000E+0	100.000001490E-3	3.419112000E-12	2.688408705E-12	29.247360569E+9	22.996865487E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	53.916336673E-12
13.326853905E+3	36.058500000E+0	100.000001490E-3	4.161513000E-12	1.410941366E-12	24.029722240E+9	8.147164052E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	99.925623331E-12
13.377536857E+3	35.062400000E+0	100.000001490E-3	3.009425667E-12	2.154805500E-12	33.228932217E+9	23.792541773E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	10.924056798E-12
13.429446378E+3	34.091900000E+0	100.000001490E-3	2.868651000E-12	2.200091952E-12	34.859591317E+9	26.735321344E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	79.058051772E-12
13.477895432E+3	33.095100000E+0	100.000001490E-3	3.638136000E-12	2.095524615E-12	27.486603439E+9	15.831968371E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	73.728072258E-12
13.527601510E+3	32.071800000E+0	100.000001490E-3	3.888789667E-12	2.186218714E-12	25.714942196E+9	14.456551439E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	104.250122424E-12
13.579267025E+3	31.031200000E+0	100.000001490E-3	3.684801667E-12	1.456982895E-12	27.138503110E+9	10.730654836E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	95.450466975E-12
13.632319962E+3	30.091600000E+0	100.000001490E-3	3.779405000E-12	2.129918722E-12	26.459191722E+9	14.911322768E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	120.039145290E-12
13.681685562E+3	29.063100000E+0	100.000001490E-3	3.363092333E-12	2.329603282E-12	29.734539400E+9	20.597020152E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	89.567277206E-12
13.731466129E+3	28.081600000E+0	100.000001490E-3	2.854083000E-12	2.044070421E-12	35.037523958E+9	25.093582192E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	93.489466169E-12
13.782143751E+3	27.036100000E+0	100.000001490E-3	2.980530000E-12	1.783421700E-12	33.551080341E+9	20.075531777E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	119.536089360E-12
