[Main]
Experiment = "RvsT_75.00Vg"
Header length = 73    
Date = "20191106 04:21:10"
Comments = "SD: 2V- to 1Vb; Volt1: 2Va to 2I+; Volt2: 2Vb to 2I-; Gate: 1I+ to 1Vb"

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Gate Voltage]
Set initial gate voltage = TRUE
Initial gate voltage (V) = 7.500000E+1
Initial gate volt. ramp step (V) = 1.000000E-1
Initial voltage ramp delay (s) = 1.000000E-1
Delay after inital voltage set = 10.000000
Leak current threshold for initial set = 1.000000
Set final gate voltage = FALSE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 1.000000E-6
Auto-range = FALSE
Manual range (V) = 5.000000
Check Compliance = TRUE
Measuement speed = 1.000000
Number of measurements = 1

[Dynamic Temperature]
Initial temperature (K) = 4.000000E+0
Final temperature (K) = 3.000000E+2
Ramp rate (K/min) = 1.000000E+1
Step control = "Step Control"
Temperature interval (K) = 1.000000
Stability Temperature (K) = 0.200000
Stability time (s) = FALSE
Go to other temperature at finish = FALSE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 1.000000E+0
Final Voltage (V) = 1.000000E+0
Voltage step (V) = 1.000000E-12
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = 0
Manual range (V) = 10.000000E+0
Measurement Type = "Subtract bias"
Pattern = "Linear"
Check compliance = 0
Measurement Speed = 1.000000
Time (s)	Temperature (K)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	Gate Voltage (V)	Gate Leak Current (A)
13.048622537E+3	289.924000000E+0	1.000000000E+0	40.563208129E-9	1.498076232E-9	24.652882406E+6	910.477718223E+3	120.063804902E-3	213.894224213E-3	1.010811886E-3	50.721621803E-3	2.959918863E+6	5.273109157E+6	24.919426568E+3	1.250434178E+6	75.000000000E+0	65.532530791E-12
13.092679648E+3	290.931600000E+0	1.000000000E+0	42.385636889E-9	1.589748420E-9	23.592897816E+6	884.893439948E+3	122.738850029E-3	223.743796763E-3	875.027019307E-6	46.966293783E-3	2.895765147E+6	5.278764534E+6	20.644423053E+3	1.108070970E+6	75.000000000E+0	101.988167911E-12
13.136857033E+3	291.935700000E+0	1.000000000E+0	44.107265579E-9	1.638132770E-9	22.672001696E+6	842.032450982E+3	123.694061968E-3	215.058541070E-3	1.036531457E-3	47.540747011E-3	2.804391983E+6	4.875807608E+6	23.500242957E+3	1.077843897E+6	75.000000000E+0	124.163582194E-12
13.181019773E+3	292.921500000E+0	1.000000000E+0	45.228522922E-9	1.488239642E-9	22.109941590E+6	727.525230174E+3	124.990045092E-3	213.752620873E-3	858.935804454E-6	41.103900183E-3	2.763522596E+6	4.726057962E+6	18.991020466E+3	908.804832158E+3	75.000000000E+0	59.297268484E-12
13.225241616E+3	293.917500000E+0	1.000000000E+0	46.279864933E-9	1.716390682E-9	21.607668939E+6	801.367974732E+3	124.741531241E-3	208.826912463E-3	1.112445536E-3	43.889515537E-3	2.695373710E+6	4.512262790E+6	24.037354850E+3	948.350121611E+3	75.000000000E+0	88.361269690E-12
13.270249870E+3	294.941500000E+0	1.000000000E+0	46.907237406E-9	1.601867229E-9	21.318671815E+6	728.025857878E+3	125.645853773E-3	204.698121810E-3	886.374493135E-6	43.107161168E-3	2.678602721E+6	4.363892080E+6	18.896326924E+3	918.987421809E+3	75.000000000E+0	50.950202390E-12
13.314501412E+3	295.936800000E+0	1.000000000E+0	47.875974274E-9	1.465306022E-9	20.887303395E+6	639.282895441E+3	123.160885723E-3	208.543558357E-3	1.113848812E-3	39.161139460E-3	2.572498787E+6	4.355912575E+6	23.265298078E+3	817.970601199E+3	75.000000000E+0	80.567434668E-12
13.358783737E+3	296.932300000E+0	1.000000000E+0	49.655474777E-9	1.837939275E-9	20.138766259E+6	745.412859601E+3	126.890787821E-3	202.738199190E-3	1.171918708E-3	39.737186265E-3	2.555423916E+6	4.082897205E+6	23.600996940E+3	800.257905973E+3	75.000000000E+0	51.754753261E-12
13.402955186E+3	297.941000000E+0	1.000000000E+0	50.463534148E-9	1.719293545E-9	19.816289463E+6	675.141349619E+3	125.747915626E-3	204.363211983E-3	868.893263622E-6	35.339514139E-3	2.491857095E+6	4.049720564E+6	17.218240424E+3	700.298041653E+3	75.000000000E+0	47.380051271E-12
13.448041998E+3	298.967300000E+0	1.000000000E+0	52.382222589E-9	1.655178072E-9	19.090446158E+6	603.221595194E+3	127.411803083E-3	211.310913563E-3	953.638701849E-6	35.303241039E-3	2.432348167E+6	4.034019618E+6	18.205388292E+3	673.954622269E+3	75.000000000E+0	107.972020214E-12
13.491977762E+3	299.939500000E+0	1.000000000E+0	52.883732843E-9	1.416113952E-9	18.909406471E+6	506.353710040E+3	127.816580649E-3	216.891696113E-3	987.453011382E-6	36.452291094E-3	2.416935677E+6	4.101293242E+6	18.672150363E+3	689.291189084E+3	75.000000000E+0	94.395283257E-12
