[Main]
Experiment = "RvsT_75.00Vg"
Header length = 73    
Date = "20191105 23:25:42"
Comments = "SD: 2V- to 1Vb; Volt1: 2Va to 2I+; Volt2: 2Vb to 2I-; Gate: 1I+ to 1Vb"

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Gate Voltage]
Set initial gate voltage = TRUE
Initial gate voltage (V) = 7.500000E+1
Initial gate volt. ramp step (V) = 1.000000E-1
Initial voltage ramp delay (s) = 1.000000E-1
Delay after inital voltage set = 10.000000
Leak current threshold for initial set = 1.000000
Set final gate voltage = FALSE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 1.000000E-6
Auto-range = FALSE
Manual range (V) = 5.000000
Check Compliance = TRUE
Measuement speed = 1.000000
Number of measurements = 1

[Dynamic Temperature]
Initial temperature (K) = 3.000000E+2
Final temperature (K) = 4.000000E+0
Ramp rate (K/min) = 1.000000E+1
Step control = "Step Control"
Temperature interval (K) = 1.000000
Stability Temperature (K) = 0.200000
Stability time (s) = FALSE
Go to other temperature at finish = FALSE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 1.000000E+0
Final Voltage (V) = 1.000000E+0
Voltage step (V) = 1.000000E-12
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = 0
Manual range (V) = 10.000000E+0
Measurement Type = "Subtract bias"
Pattern = "Linear"
Check compliance = 0
Measurement Speed = 1.000000
Time (s)	Temperature (K)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	Gate Voltage (V)	Gate Leak Current (A)
2.437471965E+3	251.063200000E+0	1.000000000E+0	10.912460407E-9	316.398441187E-12	91.638362270E+6	2.656984208E+6	78.177957788E-3	29.300247393E-3	992.763192496E-6	276.818922250E-3	7.164100017E+6	2.685026685E+6	90.975193082E+3	25.367232680E+6	75.000000000E+0	128.537264166E-12
2.488222606E+3	250.028500000E+0	1.000000000E+0	10.830887221E-9	382.496498104E-12	92.328539632E+6	3.260614054E+6	76.948572113E-3	62.916434537E-3	1.040501851E-3	284.197245878E-3	7.104549290E+6	5.808982520E+6	96.068016376E+3	26.239516679E+6	75.000000000E+0	80.818220172E-12
2.537272799E+3	249.055400000E+0	1.000000000E+0	10.355141382E-9	319.247526396E-12	96.570385964E+6	2.977251174E+6	76.901357721E-3	74.188604093E-3	1.215098490E-3	287.426664282E-3	7.426393796E+6	7.164422131E+6	117.342530120E+3	27.756903906E+6	75.000000000E+0	111.943884717E-12
2.587651621E+3	248.019600000E+0	1.000000000E+0	9.863944044E-9	578.766212774E-12	101.379326113E+6	5.948424724E+6	75.032813660E-3	97.876698731E-3	1.710390920E-3	292.143736930E-3	7.606776085E+6	9.922673760E+6	173.398278897E+3	29.617335178E+6	75.000000000E+0	123.810572905E-12
2.640413826E+3	247.064000000E+0	1.000000000E+0	9.161724737E-9	717.288200887E-12	109.149753863E+6	8.545534037E+6	72.721255432E-3	66.306554777E-3	1.052829495E-3	298.635746316E-3	7.937507131E+6	7.237344133E+6	114.916080240E+3	32.596018205E+6	75.000000000E+0	88.763003891E-12
2.690983333E+3	246.054700000E+0	1.000000000E+0	8.807968312E-9	685.063874001E-12	113.533560137E+6	8.830383783E+6	70.549611975E-3	81.443691853E-3	896.566458286E-6	300.024822673E-3	8.009748614E+6	9.246592287E+6	101.790381909E+3	34.062886248E+6	75.000000000E+0	102.138367208E-12
2.742422852E+3	245.011200000E+0	1.000000000E+0	8.111960660E-9	665.712548594E-12	123.274759565E+6	10.116611483E+6	69.526262067E-3	75.724894390E-3	1.035296374E-3	299.863953043E-3	8.570833240E+6	9.334968149E+6	127.625911588E+3	36.965656713E+6	75.000000000E+0	64.677187217E-12
2.793398382E+3	244.017500000E+0	1.000000000E+0	7.648289935E-9	488.674972626E-12	130.748181418E+6	8.353941144E+6	69.881762883E-3	125.177051093E-3	1.034077788E-3	304.718648335E-3	9.136913411E+6	16.366671786E+6	135.203790261E+3	39.841409114E+6	75.000000000E+0	76.091480339E-12
2.845291167E+3	243.046300000E+0	1.000000000E+0	6.690184092E-9	335.599063703E-12	149.472717985E+6	7.497985634E+6	68.829543721E-3	101.600299303E-3	1.170894377E-3	309.373460533E-3	10.288138978E+6	15.186472885E+6	175.016765009E+3	46.242892018E+6	75.000000000E+0	87.707063834E-12
2.897414983E+3	242.038100000E+0	1.000000000E+0	6.397653377E-9	259.556360290E-12	156.307311623E+6	6.341474679E+6	66.527802913E-3	153.063444447E-3	908.857825670E-6	308.621726434E-3	10.398782021E+6	23.924935509E+6	142.061123378E+3	48.239832367E+6	75.000000000E+0	81.773608718E-12
2.946193603E+3	241.030800000E+0	1.000000000E+0	6.072676066E-9	278.428338727E-12	164.672047229E+6	7.550108724E+6	67.424512603E-3	149.480301993E-3	1.623109358E-3	313.600450560E-3	11.102932524E+6	24.615227350E+6	267.280740785E+3	51.641228206E+6	75.000000000E+0	96.758170920E-12
2.995840043E+3	240.065700000E+0	1.000000000E+0	5.726808542E-9	220.990659628E-12	174.617327027E+6	6.738272809E+6	67.387629409E-3	196.925132163E-3	1.493411090E-3	313.892974809E-3	11.767047722E+6	34.386540203E+6	260.775452696E+3	54.811152234E+6	75.000000000E+0	104.049241445E-12
3.044626173E+3	239.019900000E+0	1.000000000E+0	5.262957770E-9	283.647188181E-12	190.007224790E+6	10.240442239E+6	65.746101273E-3	281.369683867E-3	1.729152616E-3	316.472547543E-3	12.492234244E+6	53.462272771E+6	328.551489878E+3	60.132070481E+6	75.000000000E+0	96.707822306E-12
3.093135923E+3	238.059600000E+0	1.000000000E+0	4.885229700E-9	236.065770201E-12	204.698665435E+6	9.891520170E+6	62.847376623E-3	331.648505367E-3	2.052569588E-3	319.251136295E-3	12.864774121E+6	67.888006442E+6	420.158255442E+3	65.350281538E+6	75.000000000E+0	118.430140694E-12
3.141781054E+3	237.047100000E+0	1.000000000E+0	4.769187325E-9	226.419680464E-12	209.679329381E+6	9.954636613E+6	63.307683157E-3	NaN	1.145102043E-3	NaN	13.274312549E+6	NaN	240.104228537E+3	NaN	75.000000000E+0	93.539800905E-12
3.189996233E+3	236.064300000E+0	1.000000000E+0	4.495836764E-9	191.430233764E-12	222.428004489E+6	9.470860960E+6	63.652139953E-3	NaN	1.599247698E-3	NaN	14.158018471E+6	NaN	355.717474091E+3	NaN	75.000000000E+0	105.406863793E-12
3.238457012E+3	235.065700000E+0	1.000000000E+0	4.114274071E-9	168.421230577E-12	243.056243396E+6	9.949709452E+6	60.742493637E-3	NaN	1.588490031E-3	NaN	14.763842318E+6	NaN	386.092419561E+3	NaN	75.000000000E+0	21.634499747E-12
3.286689025E+3	234.058500000E+0	1.000000000E+0	3.765461979E-9	172.089146068E-12	265.571663049E+6	12.137156334E+6	59.108484590E-3	NaN	2.102767937E-3	NaN	15.697538553E+6	NaN	558.435578092E+3	NaN	75.000000000E+0	127.078861323E-12
3.334676557E+3	233.051900000E+0	1.000000000E+0	3.564793731E-9	154.399100397E-12	280.521139613E+6	12.149990957E+6	53.925014213E-3	NaN	1.953153496E-3	NaN	15.127106441E+6	NaN	547.900844440E+3	NaN	75.000000000E+0	104.350805774E-12
3.382534433E+3	232.043100000E+0	1.000000000E+0	3.441059115E-9	144.642575485E-12	290.608201278E+6	12.215517746E+6	58.187331063E-3	NaN	2.162547234E-3	NaN	16.909715618E+6	NaN	628.453961896E+3	NaN	75.000000000E+0	120.491908118E-12
3.430034561E+3	231.047300000E+0	1.000000000E+0	3.036147666E-9	106.943986507E-12	329.364744409E+6	11.601405023E+6	51.370364890E-3	NaN	2.341321372E-3	NaN	16.919587102E+6	NaN	771.148715138E+3	NaN	75.000000000E+0	108.725445314E-12
3.476837266E+3	230.033500000E+0	1.000000000E+0	2.936283500E-9	134.864871726E-12	340.566569913E+6	15.642381521E+6	50.856877410E-3	NaN	2.471760263E-3	NaN	17.320152296E+6	NaN	841.798914446E+3	NaN	75.000000000E+0	93.087357267E-12
3.523352032E+3	229.046900000E+0	1.000000000E+0	2.741744372E-9	117.833854840E-12	364.731304032E+6	15.675310937E+6	48.972801103E-3	0.000000000E+0	2.743744214E-3	27.170417096E+21	17.861913609E+6	0.000000000E+0	1.000729405E+6	NaN	75.000000000E+0	98.065389142E-12
3.568377302E+3	228.086100000E+0	1.000000000E+0	2.612070037E-9	109.751302412E-12	382.838126786E+6	16.085703076E+6	49.327015910E-3	0.000000000E+0	2.816060188E-3	27.170417096E+21	18.884262371E+6	0.000000000E+0	1.078095207E+6	NaN	75.000000000E+0	64.425860480E-12
3.613179359E+3	227.098900000E+0	1.000000000E+0	2.366740117E-9	94.662757079E-12	422.522098146E+6	16.899661458E+6	46.248995877E-3	0.000000000E+0	3.602345053E-3	27.170417096E+21	19.541222775E+6	0.000000000E+0	1.522070390E+6	NaN	75.000000000E+0	46.575146517E-12
3.658150918E+3	226.078700000E+0	1.000000000E+0	2.225263389E-9	91.070278088E-12	449.385005363E+6	18.391358798E+6	45.734835917E-3	0.000000000E+0	3.491250279E-3	27.170417096E+21	20.552549484E+6	0.000000000E+0	1.568915526E+6	NaN	75.000000000E+0	101.333927360E-12
3.702859605E+3	225.093100000E+0	1.000000000E+0	1.997955947E-9	96.045927225E-12	500.511535970E+6	24.060637885E+6	40.667568343E-3	0.000000000E+0	3.894390885E-3	27.170417096E+21	20.354587096E+6	0.000000000E+0	1.949187563E+6	NaN	75.000000000E+0	32.495787311E-12
3.747720559E+3	224.091000000E+0	1.000000000E+0	1.853658156E-9	82.980235613E-12	539.473794876E+6	24.149901886E+6	40.770030707E-3	0.000000000E+0	5.193128984E-3	27.170417096E+21	21.994363183E+6	0.000000000E+0	2.801557000E+6	NaN	75.000000000E+0	22.841329522E-12
3.793652280E+3	223.054900000E+0	1.000000000E+0	1.676549713E-9	128.442891964E-12	596.463076666E+6	45.695896711E+6	35.865247052E-3	0.000000000E+0	5.574937574E-3	27.170417096E+21	21.392295602E+6	0.000000000E+0	3.325244418E+6	NaN	75.000000000E+0	65.481724210E-12
3.838571469E+3	222.087600000E+0	1.000000000E+0	1.514856584E-9	98.439344893E-12	660.128497022E+6	42.896877156E+6	32.587699165E-3	0.000000000E+0	6.624846843E-3	27.170417096E+21	21.512068871E+6	0.000000000E+0	4.373250189E+6	NaN	75.000000000E+0	85.796356131E-12
3.883954750E+3	221.083300000E+0	1.000000000E+0	1.386449454E-9	115.638049111E-12	721.266827921E+6	60.157900895E+6	29.543592270E-3	0.000000000E+0	7.585322227E-3	27.170417096E+21	21.308813082E+6	0.000000000E+0	5.471041301E+6	NaN	75.000000000E+0	39.284034359E-12
3.928877273E+3	220.088500000E+0	1.000000000E+0	1.330980791E-9	93.886700713E-12	751.325644038E+6	52.998124659E+6	29.497159820E-3	0.000000000E+0	7.734585891E-3	27.170417096E+21	22.161972599E+6	0.000000000E+0	5.811192726E+6	NaN	75.000000000E+0	91.327452545E-12
3.975214454E+3	219.033000000E+0	1.000000000E+0	1.264517044E-9	151.430001175E-12	790.815754110E+6	94.702741343E+6	25.757168861E-3	0.000000000E+0	9.153132043E-3	27.170417096E+21	20.369174917E+6	0.000000000E+0	7.238441019E+6	NaN	75.000000000E+0	67.543311222E-12
4.022129001E+3	218.057000000E+0	1.000000000E+0	1.134014918E-9	180.677773841E-12	881.822614871E+6	140.497046816E+6	25.694529817E-3	0.000000000E+0	10.703730652E-3	27.170417096E+21	22.658017471E+6	0.000000000E+0	9.438791753E+6	NaN	75.000000000E+0	33.350620876E-12
4.070168188E+3	217.069700000E+0	1.000000000E+0	1.078203762E-9	239.457430721E-12	927.468475751E+6	205.980748757E+6	26.835368705E-3	0.000000000E+0	12.345492749E-3	27.170417096E+21	24.888958509E+6	0.000000000E+0	11.450055342E+6	NaN	75.000000000E+0	96.556915241E-12
4.121715720E+3	216.037500000E+0	1.000000000E+0	852.588822333E-12	46.057651160E-12	1.172898323E+9	63.361072062E+6	10.029339333E-3	0.000000000E+0	16.682468214E-3	27.170417096E+21	11.763395285E+6	0.000000000E+0	19.566838993E+6	NaN	75.000000000E+0	103.093700243E-12
4.175894688E+3	215.026400000E+0	1.000000000E+0	831.653051333E-12	84.716050015E-12	1.202424495E+9	122.484554668E+6	8.182256551E-3	0.000000000E+0	18.089704016E-3	27.170417096E+21	9.838545699E+6	0.000000000E+0	21.751503210E+6	NaN	75.000000000E+0	34.909283797E-12
4.228050828E+3	214.044700000E+0	1.000000000E+0	727.237955667E-12	59.598402181E-12	1.375065743E+9	112.689004404E+6	224.000363667E-6	0.000000000E+0	23.187851366E-3	27.170417096E+21	308.015226545E+3	0.000000000E+0	31.884820071E+6	NaN	75.000000000E+0	84.337987982E-12
4.280233538E+3	213.057600000E+0	1.000000000E+0	664.366231667E-12	119.651696072E-12	1.505193901E+9	271.083921186E+6	-10.419487959E-3	0.000000000E+0	28.836108252E-3	27.170417096E+21	-15.683349729E+6	0.000000000E+0	43.403934273E+6	NaN	75.000000000E+0	81.270816465E-12
4.332191003E+3	212.039900000E+0	1.000000000E+0	583.490799333E-12	71.353530934E-12	1.713823082E+9	209.578845857E+6	-17.389565931E-3	0.000000000E+0	30.939391387E-3	27.170417096E+21	-29.802639478E+6	0.000000000E+0	53.024643100E+6	NaN	75.000000000E+0	43.005057848E-12
4.384207451E+3	211.079200000E+0	1.000000000E+0	500.590450333E-12	64.999394904E-12	1.997640984E+9	259.384602995E+6	-31.225453443E-3	0.000000000E+0	37.859840355E-3	27.170417096E+21	-62.377245556E+6	0.000000000E+0	75.630368757E+6	NaN	75.000000000E+0	130.096100559E-12
4.436037625E+3	210.059500000E+0	1.000000000E+0	474.631749333E-12	52.013446460E-12	2.106896560E+9	230.888370997E+6	-31.303479897E-3	0.000000000E+0	46.204133149E-3	27.170417096E+21	-65.953194114E+6	0.000000000E+0	97.347329195E+6	NaN	75.000000000E+0	87.103733948E-12
4.488372005E+3	209.053200000E+0	1.000000000E+0	419.998162000E-12	66.840179038E-12	2.380962800E+9	378.915895990E+6	-41.509626697E-3	0.000000000E+0	49.087341418E-3	27.170417096E+21	-98.832877027E+6	0.000000000E+0	116.875133892E+6	NaN	75.000000000E+0	100.479166654E-12
4.540474663E+3	208.052800000E+0	1.000000000E+0	378.030292000E-12	45.142335157E-12	2.645290658E+9	315.886319201E+6	-50.895807329E-3	0.000000000E+0	57.772361580E-3	27.170417096E+21	-134.634203676E+6	0.000000000E+0	152.824688399E+6	NaN	75.000000000E+0	98.266658699E-12
4.592695092E+3	207.052100000E+0	1.000000000E+0	341.698906667E-12	86.782823534E-12	2.926553116E+9	743.269989055E+6	-53.910957529E-3	0.000000000E+0	61.530405876E-3	27.170417096E+21	-157.773280736E+6	0.000000000E+0	180.072001039E+6	NaN	75.000000000E+0	108.273071064E-12
4.644696075E+3	206.065300000E+0	1.000000000E+0	301.432200333E-12	55.249207758E-12	3.317495606E+9	608.060465165E+6	-59.822682301E-3	0.000000000E+0	73.582792476E-3	27.170417096E+21	-198.461485651E+6	0.000000000E+0	244.110590689E+6	NaN	75.000000000E+0	95.953647805E-12
4.696916271E+3	205.060600000E+0	1.000000000E+0	276.473254667E-12	49.815070364E-12	3.616986392E+9	651.710169440E+6	-55.581712106E-3	0.000000000E+0	75.533170179E-3	27.170417096E+21	-201.038296354E+6	0.000000000E+0	273.202448716E+6	NaN	75.000000000E+0	88.511670215E-12
4.749323940E+3	204.018900000E+0	1.000000000E+0	253.859590333E-12	73.321438613E-12	3.939185432E+9	1.137742098E+9	-64.740148783E-3	0.000000000E+0	92.551742744E-3	27.170417096E+21	-255.023450949E+6	0.000000000E+0	364.578476716E+6	NaN	75.000000000E+0	171.630279433E-12
4.801384265E+3	203.066700000E+0	1.000000000E+0	237.980613000E-12	63.320763496E-12	4.202022961E+9	1.118054529E+9	-81.349605779E-3	0.000000000E+0	108.084830002E-3	27.170417096E+21	-341.832911318E+6	0.000000000E+0	454.174937361E+6	NaN	75.000000000E+0	108.675221600E-12
4.853621546E+3	202.038200000E+0	1.000000000E+0	226.034549667E-12	56.036066289E-12	4.424102428E+9	1.096776122E+9	-78.599878711E-3	0.000000000E+0	109.216553657E-3	27.170417096E+21	-347.733914250E+6	0.000000000E+0	483.185220217E+6	NaN	75.000000000E+0	82.226191134E-12
4.905915594E+3	201.078400000E+0	1.000000000E+0	205.413273667E-12	50.965269990E-12	4.868234570E+9	1.207862008E+9	-66.207398482E-3	0.000000000E+0	120.791451242E-3	27.170417096E+21	-322.313146080E+6	0.000000000E+0	588.041118698E+6	NaN	75.000000000E+0	116.167561681E-12
4.957937840E+3	200.052700000E+0	1.000000000E+0	195.748662000E-12	59.848724318E-12	5.108591751E+9	1.561914632E+9	-82.856055141E-3	0.000000000E+0	145.185479793E-3	27.170417096E+21	-423.277759830E+6	0.000000000E+0	741.693344461E+6	NaN	75.000000000E+0	123.106649874E-12
5.020625398E+3	199.040200000E+0	1.000000000E+0	180.814046333E-12	61.100552024E-12	5.530543784E+9	1.868877363E+9	-89.729707163E-3	0.000000000E+0	159.426745782E-3	27.170417096E+21	-496.254074185E+6	0.000000000E+0	881.716597878E+6	NaN	75.000000000E+0	99.523597696E-12
5.078388828E+3	198.028300000E+0	1.000000000E+0	161.828044000E-12	44.701936883E-12	6.179398671E+9	1.706942026E+9	-72.752762455E-3	0.000000000E+0	178.607690145E-3	27.170417096E+21	-449.568323613E+6	0.000000000E+0	1.103688123E+9	NaN	75.000000000E+0	133.716260287E-12
5.133899526E+3	197.034200000E+0	1.000000000E+0	141.419920333E-12	38.536316786E-12	7.071139608E+9	1.926854967E+9	-74.830172278E-3	0.000000000E+0	203.664794680E-3	27.170417096E+21	-529.134595053E+6	0.000000000E+0	1.440142196E+9	NaN	75.000000000E+0	50.497196702E-12
5.190264220E+3	196.037200000E+0	1.000000000E+0	138.812234000E-12	29.510476222E-12	7.203975984E+9	1.531513152E+9	-66.344809600E-3	0.000000000E+0	236.616658508E-3	27.170417096E+21	-477.946415011E+6	0.000000000E+0	1.704580725E+9	NaN	75.000000000E+0	161.975891033E-12
5.244685755E+3	195.020500000E+0	1.000000000E+0	122.908860000E-12	27.085671400E-12	8.136109960E+9	1.792970831E+9	-50.767424400E-3	0.000000000E+0	247.362276554E-3	27.170417096E+21	-413.049347297E+6	0.000000000E+0	2.012566682E+9	NaN	75.000000000E+0	120.290860606E-12
5.300336401E+3	194.070000000E+0	1.000000000E+0	109.669488467E-12	19.550196918E-12	9.118306413E+9	1.625472029E+9	-15.701604567E-3	0.000000000E+0	278.541670393E-3	27.170417096E+21	-143.172041615E+6	0.000000000E+0	2.539828299E+9	NaN	75.000000000E+0	89.718454888E-12
5.354578445E+3	193.022800000E+0	1.000000000E+0	95.604075667E-12	9.541784726E-12	10.459805118E+9	1.043943033E+9	-22.406229523E-3	0.000000000E+0	299.262490961E-3	27.170417096E+21	-234.364794253E+6	0.000000000E+0	3.130227335E+9	NaN	75.000000000E+0	52.458405675E-12
5.411857875E+3	192.049400000E+0	1.000000000E+0	94.533593667E-12	9.668585240E-12	10.578250135E+9	1.081908654E+9	732.233480000E-6	0.000000000E+0	324.638374462E-3	27.170417096E+21	7.745748909E+6	0.000000000E+0	3.434105929E+9	NaN	75.000000000E+0	127.229810021E-12
5.466654064E+3	191.030300000E+0	1.000000000E+0	87.433105000E-12	13.672622110E-12	11.437315420E+9	1.788545559E+9	25.411364893E-3	0.000000000E+0	339.283365900E-3	27.170417096E+21	290.637795528E+6	0.000000000E+0	3.880490872E+9	NaN	75.000000000E+0	12.332072863E-12
5.521817284E+3	190.040900000E+0	1.000000000E+0	75.885263900E-12	5.415162208E-12	13.177789054E+9	940.365251479E+6	68.658092873E-3	0.000000000E+0	362.870510662E-3	27.170417096E+21	904.761864752E+6	0.000000000E+0	4.781831044E+9	NaN	75.000000000E+0	105.406738893E-12
5.576877761E+3	189.031600000E+0	1.000000000E+0	70.669210067E-12	10.961323527E-12	14.150434101E+9	2.194838262E+9	56.381908550E-3	0.000000000E+0	362.469950310E-3	27.170417096E+21	797.828481411E+6	0.000000000E+0	5.129107145E+9	NaN	75.000000000E+0	122.050647366E-12
5.631987242E+3	188.061600000E+0	1.000000000E+0	62.148964995E-12	7.897554663E-12	16.090372544E+9	2.044677602E+9	118.772316370E-3	0.000000000E+0	380.746137531E-3	27.170417096E+21	1.911090818E+9	0.000000000E+0	6.126347198E+9	NaN	75.000000000E+0	88.561831479E-12
5.687337903E+3	187.040600000E+0	1.000000000E+0	53.928994910E-12	4.414993312E-12	18.542900747E+9	1.518047628E+9	183.578951803E-3	0.000000000E+0	397.188210750E-3	27.170417096E+21	3.404086283E+9	0.000000000E+0	7.365021570E+9	NaN	75.000000000E+0	81.220502546E-12
5.741872753E+3	186.046200000E+0	1.000000000E+0	46.707153370E-12	3.534659467E-12	21.409996710E+9	1.620245339E+9	NaN	0.000000000E+0	NaN	27.170417096E+21	NaN	0.000000000E+0	NaN	NaN	75.000000000E+0	98.216448863E-12
5.796010553E+3	185.021700000E+0	1.000000000E+0	42.760554233E-12	2.763271663E-12	23.386039258E+9	1.511252151E+9	NaN	0.000000000E+0	NaN	27.170417096E+21	NaN	0.000000000E+0	NaN	NaN	75.000000000E+0	88.914015040E-12
5.851260600E+3	184.083900000E+0	1.000000000E+0	38.908892483E-12	4.507532323E-12	25.701065648E+9	2.977426926E+9	NaN	0.000000000E+0	NaN	27.170417096E+21	NaN	0.000000000E+0	NaN	NaN	75.000000000E+0	114.407663898E-12
5.905708234E+3	183.041700000E+0	1.000000000E+0	33.686463133E-12	3.272807865E-12	29.685514803E+9	2.884095785E+9	NaN	0.000000000E+0	NaN	27.170417096E+21	NaN	0.000000000E+0	NaN	NaN	75.000000000E+0	133.062616481E-12
5.960134657E+3	182.050800000E+0	1.000000000E+0	31.959683067E-12	3.876657836E-12	31.289421673E+9	3.795356214E+9	NaN	0.000000000E+0	NaN	27.170417096E+21	NaN	0.000000000E+0	NaN	NaN	75.000000000E+0	103.244593430E-12
6.014597971E+3	181.052700000E+0	1.000000000E+0	32.080100967E-12	6.863520854E-12	31.171971717E+9	6.669227075E+9	NaN	0.000000000E+0	NaN	27.170417096E+21	NaN	0.000000000E+0	NaN	NaN	75.000000000E+0	66.336589000E-12
6.067731377E+3	180.028000000E+0	1.000000000E+0	27.400487667E-12	2.861917247E-12	36.495700813E+9	3.811891120E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	124.564886184E-12
6.119753817E+3	179.079600000E+0	1.000000000E+0	27.021376000E-12	2.625123383E-12	37.007737874E+9	3.595297221E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	65.079497347E-12
6.171410331E+3	178.036700000E+0	1.000000000E+0	24.481715667E-12	3.217132808E-12	40.846810477E+9	5.367663601E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	75.991060666E-12
6.223266460E+3	177.073800000E+0	1.000000000E+0	21.673335333E-12	3.085972820E-12	46.139645081E+9	6.569625231E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	101.585517776E-12
6.275233466E+3	176.066400000E+0	1.000000000E+0	20.637883067E-12	2.657222543E-12	48.454582128E+9	6.238750725E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	73.979780635E-12
6.326892305E+3	175.049200000E+0	1.000000000E+0	18.009143900E-12	4.062130969E-12	55.527347971E+9	12.524713062E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	25.707561080E-12
6.377824545E+3	174.043500000E+0	1.000000000E+0	15.444488867E-12	3.634421779E-12	64.748015207E+9	15.236606316E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	76.795542148E-12
6.428226138E+3	173.054000000E+0	1.000000000E+0	12.272319600E-12	4.155302995E-12	81.484188205E+9	27.589852804E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	21.886010365E-12
6.479505587E+3	172.055900000E+0	1.000000000E+0	12.802501200E-12	6.472741992E-12	78.109736869E+9	39.491046779E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	99.372982065E-12
6.530260350E+3	171.034600000E+0	1.000000000E+0	9.930322467E-12	6.407557655E-12	100.701664357E+9	64.977922171E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	81.773747496E-12
6.581286734E+3	170.062000000E+0	1.000000000E+0	17.164791800E-12	3.653786213E-12	58.258789949E+9	12.401266848E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	98.467900500E-12
6.632207924E+3	169.064000000E+0	1.000000000E+0	22.549173867E-12	2.565171886E-12	44.347522704E+9	5.044930653E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	78.304113194E-12
6.683925626E+3	168.056900000E+0	1.000000000E+0	26.613313500E-12	4.441362300E-12	37.575178303E+9	6.270732892E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	77.952123922E-12
6.734666378E+3	167.033100000E+0	1.000000000E+0	26.154245567E-12	3.430205659E-12	38.234710210E+9	5.014593863E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	101.233507688E-12
6.786303170E+3	166.072000000E+0	1.000000000E+0	27.516855667E-12	5.201569399E-12	36.341361532E+9	6.869684398E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	80.013759507E-12
6.837707139E+3	165.020800000E+0	1.000000000E+0	27.641224200E-12	7.379561873E-12	36.177847724E+9	9.658641157E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	30.182759070E-12
