[Main]
Experiment = "RvsT_75.00Vg"
Header length = 73    
Date = "20191104 21:01:39"
Comments = "SD: 2V- to 1Vb; Volt1: 2Va to 2I+; Volt2: 2Vb to 2I-; Gate: 1I+ to 1Vb"

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Gate Voltage]
Set initial gate voltage = TRUE
Initial gate voltage (V) = 7.500000E+1
Initial gate volt. ramp step (V) = 1.000000E-1
Initial voltage ramp delay (s) = 1.000000E-1
Delay after inital voltage set = 100.000000
Leak current threshold for initial set = 1.000000
Set final gate voltage = FALSE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 1.000000E-6
Auto-range = FALSE
Manual range (V) = 5.000000
Check Compliance = TRUE
Measuement speed = 1.000000
Number of measurements = 1

[Dynamic Temperature]
Initial temperature (K) = 4.000000E+0
Final temperature (K) = 3.000000E+2
Ramp rate (K/min) = 1.000000E+1
Step control = "Step Control"
Temperature interval (K) = 1.000000
Stability Temperature (K) = 0.200000
Stability time (s) = FALSE
Go to other temperature at finish = FALSE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 100.000000E-3
Final Voltage (V) = 100.000000E-3
Voltage step (V) = 1.000000E-12
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = 0
Manual range (V) = 10.000000E+0
Measurement Type = "Subtract bias"
Pattern = "Linear"
Check compliance = 0
Measurement Speed = 1.000000
Time (s)	Temperature (K)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	Gate Voltage (V)	Gate Leak Current (A)
2.345924065E+3	56.919600000E+0	100.000001490E-3	2.012591787E-6	849.384930988E-12	49.687175568E+3	20.969745805E+0	27.022726585E-3	27.322389073E-3	17.576814565E-6	14.945372782E-6	13.426829402E+3	13.575723226E+3	8.733422582E+0	7.425933503E+0	75.000000000E+0	106.362835206E-12
2.390267764E+3	57.923800000E+0	100.000001490E-3	1.995896118E-6	629.355741378E-12	50.102808760E+3	15.798663103E+0	26.904769261E-3	27.290081766E-3	14.739588486E-6	18.657018460E-6	13.480044890E+3	13.673097274E+3	7.384947721E+0	9.347690140E+0	75.000000000E+0	106.915920561E-12
2.434631015E+3	58.934300000E+0	100.000001490E-3	1.978369177E-6	970.270372744E-12	50.546683921E+3	24.790089943E+0	26.742723815E-3	27.229375625E-3	18.769268768E-6	13.580936858E-6	13.517559878E+3	13.763546226E+3	9.487242817E+0	6.864713125E+0	75.000000000E+0	127.079458068E-12
2.478918916E+3	59.943300000E+0	100.000001490E-3	1.958462196E-6	856.061887982E-12	51.060470663E+3	22.319002640E+0	26.596899927E-3	27.125723254E-3	37.891735072E-6	19.218770080E-6	13.580502082E+3	13.850521758E+3	19.347697982E+0	9.813194312E+0	75.000000000E+0	140.505385104E-12
2.523289974E+3	60.938200000E+0	100.000001490E-3	1.936320060E-6	960.210834880E-12	51.644355469E+3	25.610161616E+0	26.484743736E-3	27.160498687E-3	30.625530776E-6	8.470524109E-6	13.677874996E+3	14.026864280E+3	15.816357743E+0	4.374547516E+0	75.000000000E+0	102.038419381E-12
2.566776540E+3	61.899900000E+0	100.000001490E-3	1.914498182E-6	992.245954824E-12	52.233009384E+3	27.071319662E+0	26.348808932E-3	27.168864303E-3	44.951793848E-6	13.187116545E-6	13.762775637E+3	14.191115230E+3	23.479674349E+0	6.888027720E+0	75.000000000E+0	129.895455503E-12
2.610917071E+3	62.923200000E+0	100.000001490E-3	1.891742804E-6	1.185169088E-9	52.861309296E+3	33.117392897E+0	26.225922897E-3	27.084525447E-3	32.607095743E-6	15.921544845E-6	13.863366012E+3	14.317234554E+3	17.236537476E+0	8.416336940E+0	75.000000000E+0	118.179244168E-12
2.655029518E+3	63.931800000E+0	100.000001490E-3	1.866250155E-6	944.372454803E-12	53.583385511E+3	27.114625115E+0	26.088080397E-3	27.037840834E-3	15.224787769E-6	11.575763557E-6	13.978876483E+3	14.487790272E+3	8.157956602E+0	6.202685920E+0	75.000000000E+0	95.400853883E-12
2.699385756E+3	64.931500000E+0	100.000001490E-3	1.841965345E-6	1.131806119E-9	54.289838700E+3	33.358701231E+0	25.988681517E-3	26.978114925E-3	7.130581804E-6	20.556318906E-6	14.109213066E+3	14.646374859E+3	3.871181302E+0	11.159992211E+0	75.000000000E+0	125.470356327E-12
2.743802937E+3	65.933500000E+0	100.000001490E-3	1.812352996E-6	919.545593467E-12	55.176889775E+3	27.995465545E+0	25.814445010E-3	26.859636020E-3	22.829426582E-6	17.195272896E-6	14.243607657E+3	14.820311540E+3	12.596567354E+0	9.487816631E+0	75.000000000E+0	121.799750841E-12
2.787882276E+3	66.934700000E+0	100.000001490E-3	1.786552512E-6	1.015446218E-9	55.973726399E+3	31.814518975E+0	25.638755125E-3	26.745888672E-3	19.758463285E-6	23.090093882E-6	14.350966432E+3	14.970670325E+3	11.059548015E+0	12.924385782E+0	75.000000000E+0	115.313147919E-12
2.832140801E+3	67.935500000E+0	100.000001490E-3	1.756060581E-6	903.485771659E-12	56.945644465E+3	29.298294203E+0	25.431331864E-3	26.491935204E-3	15.730791360E-6	15.666245063E-6	14.482035610E+3	15.086003008E+3	8.958000386E+0	8.921244082E+0	75.000000000E+0	130.951305355E-12
2.876350773E+3	68.930700000E+0	100.000001490E-3	1.728084439E-6	754.976840423E-12	57.867543514E+3	25.281551161E+0	25.314185315E-3	26.173407881E-3	12.347893445E-6	31.548175730E-6	14.648696984E+3	15.145907969E+3	7.145422506E+0	18.256154046E+0	75.000000000E+0	112.145168152E-12
2.920640271E+3	69.931300000E+0	100.000001490E-3	1.700116022E-6	630.711712237E-12	58.819515943E+3	21.820956407E+0	25.191277940E-3	26.171179734E-3	13.185934228E-6	65.980398856E-6	14.817387523E+3	15.393761007E+3	7.755902570E+0	38.809350646E+0	75.000000000E+0	120.039853058E-12
2.965098831E+3	70.930600000E+0	100.000001490E-3	1.668050907E-6	699.839309789E-12	59.950209585E+3	25.152417780E+0	24.980342228E-3	25.894977817E-3	12.617345334E-6	23.670970764E-6	14.975767298E+3	15.524093242E+3	7.564124859E+0	14.190796373E+0	75.000000000E+0	116.419374141E-12
3.009461367E+3	71.934600000E+0	100.000001490E-3	1.635573801E-6	844.122736694E-12	61.140623214E+3	31.554791454E+0	24.784290513E-3	25.745516969E-3	10.629115403E-6	35.558415968E-6	15.153269453E+3	15.740969290E+3	6.498707303E+0	21.740636804E+0	75.000000000E+0	120.240900570E-12
3.053843388E+3	72.937800000E+0	100.000001490E-3	1.605572252E-6	890.667946642E-12	62.283090244E+3	34.550642000E+0	24.621714971E-3	25.689739147E-3	9.037075337E-6	30.524803391E-6	15.335164727E+3	16.000363178E+3	5.628569703E+0	19.011790560E+0	75.000000000E+0	131.252869684E-12
3.097155516E+3	73.898400000E+0	100.000001490E-3	1.574534859E-6	728.431637531E-12	63.510820956E+3	29.382195674E+0	24.420085275E-3	25.577731017E-3	11.779855384E-6	35.208070514E-6	15.509396405E+3	16.244626709E+3	7.481482750E+0	22.360934293E+0	75.000000000E+0	119.687773581E-12
3.141555649E+3	74.944400000E+0	100.000001490E-3	1.539320224E-6	614.961324121E-12	64.963741740E+3	25.953136986E+0	24.225139822E-3	24.708359179E-3	9.278540219E-6	26.509217547E-6	15.737557035E+3	16.051474406E+3	6.027686815E+0	17.221379368E+0	75.000000000E+0	95.098998121E-12
3.185706573E+3	75.925800000E+0	100.000001490E-3	1.502510823E-6	532.140268954E-12	66.555261995E+3	23.571700430E+0	24.015356031E-3	24.413928685E-3	11.787928770E-6	23.225800685E-6	15.983482887E+3	16.248753957E+3	7.845486760E+0	15.457992266E+0	75.000000000E+0	127.682822648E-12
3.230069524E+3	76.916600000E+0	100.000001490E-3	1.467657971E-6	837.337897786E-12	68.135766947E+3	38.873266780E+0	23.803833692E-3	24.027946918E-3	10.500590025E-6	27.884301568E-6	16.218924407E+3	16.371625670E+3	7.154657441E+0	18.999182448E+0	75.000000000E+0	110.284725796E-12
3.274458122E+3	77.928400000E+0	100.000001490E-3	1.433257186E-6	609.176766343E-12	69.771149573E+3	29.654805642E+0	23.588466637E-3	23.929223718E-3	9.595946975E-6	32.590566793E-6	16.457944094E+3	16.695694223E+3	6.695202417E+0	22.738812765E+0	75.000000000E+0	140.857187025E-12
3.318953804E+3	78.940800000E+0	100.000001490E-3	1.400174551E-6	436.043807190E-12	71.419667941E+3	22.241586876E+0	23.391361957E-3	23.932603051E-3	9.262134403E-6	32.943767679E-6	16.706032788E+3	17.092585374E+3	6.614985536E+0	23.528329133E+0	75.000000000E+0	117.676229872E-12
3.363347520E+3	79.929100000E+0	100.000001490E-3	1.367119334E-6	309.083851359E-12	73.146505193E+3	16.537256822E+0	23.212468041E-3	23.771529397E-3	6.667372741E-6	23.215354521E-6	16.979108888E+3	17.388042726E+3	4.876950076E+0	16.981220247E+0	75.000000000E+0	100.228048083E-12
3.407109490E+3	80.915800000E+0	100.000001490E-3	1.333512171E-6	453.136359270E-12	74.989942842E+3	25.482084391E+0	23.016841140E-3	23.551036683E-3	10.327128532E-6	84.506174224E-6	17.260315758E+3	17.660908684E+3	7.744307668E+0	63.371130804E+0	75.000000000E+0	109.530357006E-12
3.451435994E+3	81.926200000E+0	100.000001490E-3	1.297968560E-6	428.752915028E-12	77.043469747E+3	25.449470237E+0	22.794410512E-3	23.163950037E-3	9.521253522E-6	20.980325379E-6	17.561604505E+3	17.846310573E+3	7.335503967E+0	16.163970395E+0	75.000000000E+0	133.616256948E-12
3.495545866E+3	82.924800000E+0	100.000001490E-3	1.264674504E-6	664.887217246E-12	79.071730439E+3	41.570999210E+0	22.583429528E-3	22.927907667E-3	7.436636535E-6	26.793121914E-6	17.857108254E+3	18.129493076E+3	5.880277107E+0	21.185784821E+0	75.000000000E+0	166.904115528E-12
3.539625290E+3	83.932800000E+0	100.000001490E-3	1.232429006E-6	313.201402799E-12	81.140577656E+3	20.620532798E+0	22.393896582E-3	22.754527423E-3	6.572403491E-6	22.096444648E-6	18.170536776E+3	18.463154719E+3	5.332886079E+0	17.929182561E+0	75.000000000E+0	88.763288386E-12
3.583738741E+3	84.929000000E+0	100.000001490E-3	1.204080366E-6	552.210414201E-12	83.050936039E+3	38.088480696E+0	22.291811214E-3	22.736660527E-3	6.533720221E-6	32.271586574E-6	18.513557598E+3	18.883009110E+3	5.426315721E+0	26.801854325E+0	75.000000000E+0	101.183256218E-12
3.627774066E+3	85.928900000E+0	100.000001490E-3	1.171968050E-6	359.540446033E-12	85.326559466E+3	26.176779525E+0	22.055637844E-3	22.452148883E-3	12.654739843E-6	37.079517828E-6	18.819316660E+3	19.157645882E+3	10.797853957E+0	31.638676358E+0	75.000000000E+0	113.904885524E-12
3.672049002E+3	86.927600000E+0	100.000001490E-3	1.138365386E-6	373.033931407E-12	87.845258392E+3	28.786242530E+0	21.834250138E-3	22.339331931E-3	6.860004986E-6	19.528481815E-6	19.180353166E+3	19.624043565E+3	6.026189016E+0	17.154845055E+0	75.000000000E+0	130.599267512E-12
3.716045541E+3	87.914700000E+0	100.000001490E-3	1.103474013E-6	423.927881580E-12	90.622887667E+3	34.815109692E+0	21.535092161E-3	22.052710985E-3	7.344542556E-6	22.394227433E-6	19.515722087E+3	19.984803206E+3	6.655836451E+0	20.294295269E+0	75.000000000E+0	136.633260261E-12
3.760045204E+3	88.933100000E+0	100.000001490E-3	1.068822245E-6	508.453636022E-12	93.560928362E+3	44.508237400E+0	21.298387442E-3	21.857818682E-3	13.053002453E-6	23.201946947E-6	19.926968720E+3	20.450377774E+3	12.212510092E+0	21.707956638E+0	75.000000000E+0	91.629488719E-12
3.804364324E+3	89.938600000E+0	100.000001490E-3	1.036482241E-6	432.548931470E-12	96.480188028E+3	40.263499549E+0	21.090170510E-3	21.731072401E-3	8.812664464E-6	16.238990747E-6	20.347835860E+3	20.966179201E+3	8.502475118E+0	15.667408573E+0	75.000000000E+0	120.391696612E-12
3.848567397E+3	90.947700000E+0	100.000001490E-3	1.003169982E-6	811.460310145E-12	99.684005019E+3	80.634005309E+0	20.842508373E-3	21.586867984E-3	10.897612339E-6	15.274752890E-6	20.776646783E+3	21.518654244E+3	10.863176269E+0	15.226485211E+0	75.000000000E+0	81.723565415E-12
3.892690207E+3	91.928600000E+0	100.000001490E-3	970.190887846E-9	731.139375759E-12	103.072501240E+3	77.675811181E+0	20.601411933E-3	21.428928886E-3	6.513191565E-6	16.093440755E-6	21.234390253E+3	22.087332663E+3	6.713309356E+0	16.587911674E+0	75.000000000E+0	100.881511478E-12
3.936758073E+3	92.948000000E+0	100.000001490E-3	936.405693209E-9	618.303902165E-12	106.791321556E+3	70.513764829E+0	20.383915213E-3	21.209212273E-3	12.935495853E-6	22.067665930E-6	21.768252117E+3	22.649597740E+3	13.813986765E+0	23.566351732E+0	75.000000000E+0	146.991585570E-12
3.980954286E+3	93.952200000E+0	100.000001490E-3	905.011810846E-9	498.478991997E-12	110.495797173E+3	60.860900305E+0	20.169993624E-3	20.958694962E-3	11.755242812E-6	13.720733839E-6	22.286994913E+3	23.158476730E+3	12.989049061E+0	15.160834008E+0	75.000000000E+0	109.228612266E-12
4.025143783E+3	94.939900000E+0	100.000001490E-3	875.007892644E-9	469.460300503E-12	114.284685122E+3	61.316158484E+0	19.936190226E-3	20.813048264E-3	12.581194596E-6	18.743517225E-6	22.784011886E+3	23.786126319E+3	14.378378415E+0	21.420969323E+0	75.000000000E+0	115.061599137E-12
4.069165773E+3	95.940500000E+0	100.000001490E-3	847.695828578E-9	624.298818027E-12	117.966843907E+3	86.878522619E+0	19.779954360E-3	20.821298491E-3	13.692861264E-6	16.545757707E-6	23.333787538E+3	24.562228324E+3	16.153036033E+0	19.518507877E+0	75.000000000E+0	85.746208744E-12
4.113415393E+3	96.954100000E+0	100.000001490E-3	820.100330930E-9	746.206406130E-12	121.936301838E+3	110.949412090E+0	19.569694506E-3	20.625489743E-3	11.904249489E-6	18.830875019E-6	23.862561406E+3	25.149959054E+3	14.515601372E+0	22.961672260E+0	75.000000000E+0	105.457365063E-12
4.157285898E+3	97.939400000E+0	100.000001490E-3	792.945843974E-9	732.943033452E-12	126.112019188E+3	116.569027507E+0	19.398797637E-3	20.563231190E-3	14.505744698E-6	20.419154981E-6	24.464215033E+3	25.932705678E+3	18.293487264E+0	25.751008263E+0	75.000000000E+0	60.956441283E-12
4.201404730E+3	98.963500000E+0	100.000001490E-3	766.286290890E-9	687.102127347E-12	130.499530892E+3	117.014367032E+0	19.168630910E-3	20.558408081E-3	17.782523725E-6	20.472335753E-6	25.014973043E+3	26.828625704E+3	23.206109696E+0	26.716301722E+0	75.000000000E+0	89.768907585E-12
4.245529356E+3	99.944700000E+0	100.000001490E-3	739.931086947E-9	594.288575778E-12	135.147722881E+3	108.546254060E+0	19.033846576E-3	20.290008207E-3	12.794918493E-6	28.472831292E-6	25.723809841E+3	27.421483656E+3	17.292040730E+0	38.480382558E+0	75.000000000E+0	102.540934077E-12
4.290075402E+3	100.951300000E+0	100.000001490E-3	712.439253582E-9	655.707739163E-12	140.362846358E+3	129.185757502E+0	18.863827855E-3	20.078792196E-3	16.265593790E-6	26.625901394E-6	26.477805315E+3	28.183163821E+3	22.830850080E+0	37.372872509E+0	75.000000000E+0	126.626778507E-12
4.333030769E+3	101.917500000E+0	100.000001490E-3	687.050508267E-9	473.314962674E-12	145.549708918E+3	100.270437493E+0	18.663890923E-3	20.132122041E-3	13.169272155E-6	26.041317979E-6	27.165238507E+3	29.302244593E+3	19.167837002E+0	37.903061952E+0	75.000000000E+0	108.725750625E-12
4.377160622E+3	102.942400000E+0	100.000001490E-3	663.039465841E-9	841.611967850E-12	150.820587072E+3	191.440204720E+0	18.507893744E-3	20.252916762E-3	15.361485188E-6	42.343480787E-6	27.913713583E+3	30.545567504E+3	23.168281799E+0	63.862685358E+0	75.000000000E+0	116.318538135E-12
4.421252440E+3	103.944600000E+0	100.000001490E-3	637.985165839E-9	1.025894650E-9	156.743458696E+3	252.047044839E+0	18.326000247E-3	20.183235881E-3	14.833605155E-6	36.227466508E-6	28.724806199E+3	31.635901525E+3	23.250705423E+0	56.784183156E+0	75.000000000E+0	121.749069160E-12
4.465658060E+3	104.954400000E+0	100.000001490E-3	609.412613798E-9	857.939591353E-12	164.092437908E+3	231.011626500E+0	18.070391108E-3	20.108441522E-3	20.305321565E-6	36.443462120E-6	29.652144868E+3	32.996431427E+3	33.319496684E+0	59.800964560E+0	75.000000000E+0	97.411911870E-12
4.509836476E+3	105.937600000E+0	100.000001490E-3	587.126346965E-9	808.032608916E-12	170.321093589E+3	234.404397482E+0	17.961159176E-3	19.893140019E-3	14.623647572E-6	32.341725010E-6	30.591642274E+3	33.882213124E+3	24.907156096E+0	55.084778903E+0	75.000000000E+0	146.036002735E-12
4.553730492E+3	106.951300000E+0	100.000001490E-3	565.447085566E-9	702.760537986E-12	176.851210383E+3	219.797846563E+0	17.811133186E-3	19.902600754E-3	20.090563431E-6	40.313255316E-6	31.499204154E+3	35.197989807E+3	35.530404071E+0	71.294478910E+0	75.000000000E+0	109.982731256E-12
4.598301331E+3	107.956400000E+0	100.000001490E-3	543.442196264E-9	673.736226381E-12	184.012213585E+3	228.130416154E+0	17.651021281E-3	19.645707984E-3	20.437995225E-6	48.099180152E-6	32.480034496E+3	36.150501597E+3	37.608406866E+0	88.508364796E+0	75.000000000E+0	88.461508951E-12
4.642582524E+3	108.958900000E+0	100.000001490E-3	521.829429083E-9	537.138260169E-12	191.633503051E+3	197.255426164E+0	17.533983326E-3	19.684707865E-3	15.090920371E-6	48.315087885E-6	33.600985971E+3	37.722494686E+3	28.919258918E+0	92.587894036E+0	75.000000000E+0	112.145057130E-12
4.686563975E+3	109.944200000E+0	100.000001490E-3	500.063815699E-9	727.950260240E-12	199.974479958E+3	291.105795214E+0	17.369538690E-3	19.464394960E-3	15.713754260E-6	40.589959273E-6	34.734644149E+3	38.923822019E+3	31.423497895E+0	81.169558763E+0	75.000000000E+0	136.884531488E-12
4.730879903E+3	110.934000000E+0	100.000001490E-3	481.281373941E-9	595.219225581E-12	207.778665256E+3	256.967883909E+0	17.233533882E-3	19.526209268E-3	17.690929417E-6	37.929118143E-6	35.807606143E+3	40.571296387E+3	36.757976466E+0	78.808614247E+0	75.000000000E+0	89.567769868E-12
4.774795942E+3	111.953400000E+0	100.000001490E-3	456.650499734E-9	594.114006545E-12	218.985857999E+3	284.906215034E+0	16.995000605E-3	19.032792801E-3	19.925705584E-6	47.695690336E-6	37.216647337E+3	41.679123996E+3	43.634476685E+0	104.446815156E+0	75.000000000E+0	118.329943066E-12
4.818812552E+3	112.941100000E+0	100.000001490E-3	437.924200091E-9	631.680130209E-12	228.350023747E+3	329.381597783E+0	16.902266573E-3	18.896639699E-3	16.394365036E-6	72.647141447E-6	38.596329157E+3	43.150480597E+3	37.436535895E+0	165.889762275E+0	75.000000000E+0	126.576291115E-12
4.862727466E+3	113.952400000E+0	100.000001490E-3	416.695395502E-9	464.267605554E-12	239.983456908E+3	267.381272061E+0	16.687243320E-3	18.801970383E-3	14.055666097E-6	75.277272206E-6	40.046622786E+3	45.121617820E+3	33.731272888E+0	180.652997414E+0	75.000000000E+0	119.436016632E-12
4.906987366E+3	114.962500000E+0	100.000001490E-3	398.613313994E-9	408.545348129E-12	250.869697473E+3	257.120483162E+0	16.589072240E-3	18.803769410E-3	17.688853394E-6	67.095766295E-6	41.616954722E+3	47.172958730E+3	44.375972335E+0	168.322943414E+0	75.000000000E+0	132.007113574E-12
4.951077059E+3	115.954300000E+0	100.000001490E-3	380.016076847E-9	794.656934004E-12	263.146765579E+3	550.269882430E+0	16.445056995E-3	18.637122036E-3	18.713135753E-6	78.260560957E-6	43.274634935E+3	49.042983105E+3	49.243010738E+0	205.940131813E+0	75.000000000E+0	108.424103029E-12
4.995280819E+3	116.969700000E+0	100.000001490E-3	362.089597737E-9	968.540141526E-12	276.174742702E+3	738.729657121E+0	16.255772072E-3	18.279086212E-3	20.158985797E-6	85.808241900E-6	44.894336026E+3	50.482218562E+3	55.674026326E+0	236.980687754E+0	75.000000000E+0	109.781628232E-12
5.039286250E+3	117.945600000E+0	100.000001490E-3	343.897136621E-9	753.871174077E-12	290.784629592E+3	637.441044924E+0	16.108385302E-3	17.777450795E-3	27.471523491E-6	77.235702673E-6	46.840707835E+3	51.694093675E+3	79.882966637E+0	224.589548585E+0	75.000000000E+0	115.413387181E-12
5.083449526E+3	118.951900000E+0	100.000001490E-3	329.109356079E-9	601.101696716E-12	303.850375697E+3	554.967438652E+0	16.052904476E-3	17.876514267E-3	28.273956142E-6	92.091687988E-6	48.776809833E+3	54.317854953E+3	85.910520680E+0	279.820935767E+0	75.000000000E+0	133.615923881E-12
5.127660710E+3	119.986200000E+0	100.000001490E-3	314.298392176E-9	517.348421541E-12	318.168988386E+3	523.719586298E+0	15.970918909E-3	17.933546349E-3	22.507296684E-6	119.546635689E-6	50.814510370E+3	57.058982151E+3	71.611237104E+0	380.360315753E+0	75.000000000E+0	133.716565598E-12
5.171745908E+3	120.957200000E+0	100.000001490E-3	301.380927153E-9	498.709188334E-12	331.806005227E+3	549.054995332E+0	15.903823791E-3	17.872688617E-3	22.191268448E-6	106.005335656E-6	52.769841614E+3	59.302653242E+3	73.631960249E+0	351.732064325E+0	75.000000000E+0	98.417607397E-12
5.215774388E+3	121.958000000E+0	100.000001490E-3	286.129212794E-9	463.672327243E-12	349.492456620E+3	566.352450112E+0	15.813711390E-3	17.701351698E-3	23.895877505E-6	128.591132155E-6	55.267727596E+3	61.864887983E+3	83.514288080E+0	449.416300068E+0	75.000000000E+0	98.719352137E-12
5.259724733E+3	122.946100000E+0	100.000001490E-3	273.946339982E-9	488.116777132E-12	365.034997352E+3	650.418277022E+0	15.804182275E-3	17.787387196E-3	23.784158805E-6	169.785282963E-6	57.690795491E+3	64.930187411E+3	86.820502172E+0	619.775693932E+0	75.000000000E+0	77.851433633E-12
5.303662344E+3	123.962100000E+0	100.000001490E-3	264.063196802E-9	487.775040526E-12	378.697231198E+3	699.525945045E+0	15.791305290E-3	17.485532467E-3	18.837927578E-6	182.268263728E-6	59.801235013E+3	66.217226326E+3	71.338709089E+0	690.244857806E+0	75.000000000E+0	105.205927303E-12
5.347726486E+3	124.950500000E+0	100.000001490E-3	251.532115034E-9	598.047977505E-12	397.563553571E+3	945.255356798E+0	15.737579950E-3	17.121171229E-3	19.098506291E-6	184.980189888E-6	62.566881161E+3	68.067535736E+3	75.928699157E+0	735.413805361E+0	75.000000000E+0	101.535183039E-12
5.391877529E+3	125.968300000E+0	100.000001490E-3	243.089615233E-9	512.166522646E-12	411.370931639E+3	866.719128968E+0	15.698552253E-3	17.000151979E-3	19.401282969E-6	172.151132942E-6	64.579279696E+3	69.933682535E+3	79.811237311E+0	708.179708857E+0	75.000000000E+0	96.054289522E-12
5.435927513E+3	126.938600000E+0	100.000001490E-3	232.577112445E-9	645.246778520E-12	429.964928357E+3	1.192866667E+3	15.520079994E-3	16.805528121E-3	18.681464092E-6	216.563766384E-6	66.730899831E+3	72.257875869E+3	80.323742500E+0	931.148229107E+0	75.000000000E+0	113.200851470E-12
5.479952926E+3	127.966100000E+0	100.000001490E-3	223.244220508E-9	335.887419483E-12	447.939934403E+3	673.958717978E+0	15.444419639E-3	16.649706214E-3	17.216103815E-6	257.771843648E-6	69.181722167E+3	74.580681980E+3	77.117802985E+0	1.154663010E+3	75.000000000E+0	131.604629972E-12
5.523994376E+3	128.937600000E+0	100.000001490E-3	211.611762708E-9	318.184971202E-12	472.563529600E+3	710.558860874E+0	15.344583363E-3	15.753673486E-3	26.690286506E-6	213.290076985E-6	72.512903661E+3	74.446114358E+3	126.128558094E+0	1.007931101E+3	75.000000000E+0	107.920991588E-12
5.568029900E+3	129.953700000E+0	100.000001490E-3	204.060180543E-9	285.406309182E-12	490.051519233E+3	685.404644067E+0	15.189703759E-3	15.818354559E-3	17.862944653E-6	245.379303255E-6	74.437372929E+3	77.518085677E+3	87.537630348E+0	1.202484986E+3	75.000000000E+0	112.245546191E-12
5.612553703E+3	130.959100000E+0	100.000001490E-3	195.878252578E-9	548.517832593E-12	510.521204748E+3	1.429612430E+3	15.189308435E-3	15.586223441E-3	25.316512148E-6	289.187979381E-6	77.544639259E+3	79.570974502E+3	129.246160891E+0	1.476365934E+3	75.000000000E+0	103.948724628E-12
5.656509166E+3	131.950800000E+0	100.000001490E-3	191.774414255E-9	279.641736609E-12	521.446001430E+3	760.362459998E+0	15.226410883E-3	16.148929602E-3	32.977054656E-6	252.378574197E-6	79.397509530E+3	84.207946430E+3	171.957530331E+0	1.316017964E+3	75.000000000E+0	105.155426033E-12
5.700579458E+3	132.958500000E+0	100.000001490E-3	181.953772324E-9	234.723589213E-12	549.590152559E+3	708.981031596E+0	15.049368791E-3	14.797602611E-3	31.792858918E-6	308.930828939E-6	82.709847665E+3	81.326165551E+3	174.730419229E+0	1.697853389E+3	75.000000000E+0	153.025495053E-12
5.744686780E+3	133.957900000E+0	100.000001490E-3	179.723582297E-9	262.493245872E-12	556.410017051E+3	812.658358713E+0	15.168870984E-3	15.842553088E-3	28.774735500E-6	255.455413318E-6	84.401116372E+3	88.149551025E+3	160.105508319E+0	1.421379488E+3	75.000000000E+0	106.664010957E-12
5.788633737E+3	134.949800000E+0	100.000001490E-3	174.312263871E-9	388.190394072E-12	573.683109091E+3	1.277582353E+3	15.157558870E-3	16.025608398E-3	26.957981257E-6	295.604632018E-6	86.956353690E+3	91.936207137E+3	154.653382718E+0	1.695833818E+3	75.000000000E+0	100.780939150E-12
5.832989781E+3	135.953500000E+0	100.000001490E-3	169.139285366E-9	347.147793123E-12	591.228709958E+3	1.213459909E+3	15.125959571E-3	15.747514098E-3	30.671437694E-6	315.653906888E-6	89.429014309E+3	93.103823067E+3	181.338342703E+0	1.866236494E+3	75.000000000E+0	101.736175040E-12
5.877012990E+3	136.959500000E+0	100.000001490E-3	161.939998738E-9	350.072796222E-12	617.512673023E+3	1.334904223E+3	15.049518828E-3	15.378874215E-3	20.577196697E-6	315.140672592E-6	92.932684604E+3	94.966495829E+3	127.066795460E+0	1.946033562E+3	75.000000000E+0	106.312125769E-12
5.921156208E+3	137.930800000E+0	100.000001490E-3	158.001303534E-9	295.753783293E-12	632.906180223E+3	1.184701601E+3	15.049869682E-3	15.298039739E-3	28.631843269E-6	330.228204992E-6	95.251553911E+3	96.822237518E+3	181.212702858E+0	2.090034687E+3	75.000000000E+0	105.607952938E-12
5.965642076E+3	138.968800000E+0	100.000001490E-3	152.459789614E-9	412.949326272E-12	655.910661711E+3	1.776585594E+3	15.015637000E-3	14.758871803E-3	23.953932731E-6	430.151290569E-6	98.489162540E+3	96.805012264E+3	157.116396338E+0	2.821408134E+3	75.000000000E+0	115.061307704E-12
