[Main]
Experiment = "RvsT_75.00Vg"
Header length = 73    
Date = "20191106 10:09:44"
Comments = "SD: 2V- to 1Vb; Volt1: 2Va to 2I+; Volt2: 2Vb to 2I-; Gate: 1I+ to 1Vb"

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Gate Voltage]
Set initial gate voltage = TRUE
Initial gate voltage (V) = 7.500000E+1
Initial gate volt. ramp step (V) = 1.000000E-1
Initial voltage ramp delay (s) = 1.000000E-1
Delay after inital voltage set = 10.000000
Leak current threshold for initial set = 1.000000
Set final gate voltage = FALSE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 1.000000E-6
Auto-range = FALSE
Manual range (V) = 5.000000
Check Compliance = TRUE
Measuement speed = 1.000000
Number of measurements = 1

[Dynamic Temperature]
Initial temperature (K) = 4.000000E+0
Final temperature (K) = 3.000000E+2
Ramp rate (K/min) = 1.000000E+1
Step control = "Step Control"
Temperature interval (K) = 1.000000
Stability Temperature (K) = 0.200000
Stability time (s) = FALSE
Go to other temperature at finish = FALSE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 100.000000E-3
Final Voltage (V) = 100.000000E-3
Voltage step (V) = 1.000000E-12
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = 0
Manual range (V) = 10.000000E+0
Measurement Type = "Subtract bias"
Pattern = "Linear"
Check compliance = 0
Measurement Speed = 1.000000
Time (s)	Temperature (K)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	Gate Voltage (V)	Gate Leak Current (A)
6.244172912E+3	144.963900000E+0	100.000001490E-3	250.805854953E-9	304.858034417E-12	398.714780836E+3	484.643408350E+0	20.722915178E-3	22.267385952E-3	22.892283960E-6	83.941248838E-6	82.625324602E+3	88.783357775E+3	91.274918461E+0	334.686161348E+0	75.000000000E+0	101.586267176E-12
6.288389166E+3	145.951000000E+0	100.000001490E-3	243.746899554E-9	307.735122596E-12	410.261634806E+3	517.963160615E+0	20.799578975E-3	22.026337905E-3	28.353649277E-6	68.101995303E-6	85.332691462E+3	90.365612631E+3	116.324143316E+0	279.396355101E+0	75.000000000E+0	47.983596263E-12
6.332880301E+3	146.966900000E+0	100.000001490E-3	236.057015569E-9	313.709601457E-12	423.626475363E+3	562.981330728E+0	20.728492653E-3	22.053051079E-3	14.857170616E-6	110.066297528E-6	87.811381513E+3	93.422561602E+3	62.938907282E+0	466.269969833E+0	75.000000000E+0	77.449928415E-12
6.377237623E+3	147.962600000E+0	100.000001490E-3	229.246452394E-9	234.169366782E-12	436.211773162E+3	445.579129523E+0	20.752282311E-3	22.273831834E-3	26.814450068E-6	94.858285208E-6	90.523897292E+3	97.161075347E+3	116.967786364E+0	413.783001732E+0	75.000000000E+0	94.294919095E-12
6.421341358E+3	148.948000000E+0	100.000001490E-3	222.406115094E-9	231.939324192E-12	449.627931533E+3	468.900769808E+0	20.653990671E-3	22.221492315E-3	21.363799894E-6	115.902551034E-6	92.866109650E+3	99.914034765E+3	96.057610128E+0	521.130235044E+0	75.000000000E+0	68.147459897E-12
6.465404939E+3	149.958200000E+0	100.000001490E-3	216.236246223E-9	230.100557809E-12	462.457165424E+3	492.108300924E+0	20.680075118E-3	22.475925327E-3	28.894989213E-6	64.555433864E-6	95.636487772E+3	103.941525623E+3	133.626946074E+0	298.541225127E+0	75.000000000E+0	33.652709092E-12
6.509337779E+3	150.950200000E+0	100.000001490E-3	210.732782022E-9	305.938286380E-12	474.534624042E+3	688.921335895E+0	20.809416244E-3	22.078919959E-3	32.326876623E-6	103.808694751E-6	98.747883670E+3	104.772118259E+3	153.402220164E+0	492.608192018E+0	75.000000000E+0	50.196069523E-12
6.553418264E+3	151.971400000E+0	100.000001490E-3	204.465188821E-9	960.132370678E-12	489.080816479E+3	2.296637029E+3	20.731591433E-3	22.009000217E-3	19.245229273E-6	101.598047586E-6	101.394235141E+3	107.641796355E+3	94.124723058E+0	496.896553258E+0	75.000000000E+0	76.544777461E-12
6.597353687E+3	152.957700000E+0	100.000001490E-3	199.090369232E-9	262.369069199E-12	502.284474512E+3	661.930110227E+0	20.751237464E-3	21.814056898E-3	24.224395080E-6	87.383859055E-6	104.230242498E+3	109.568619429E+3	121.675373720E+0	438.915550720E+0	75.000000000E+0	52.861097444E-12
6.641900215E+3	153.965300000E+0	100.000001490E-3	193.030749508E-9	226.943545568E-12	518.052184664E+3	609.066689510E+0	20.714720671E-3	21.730267015E-3	32.123621711E-6	113.600296521E-6	107.313061386E+3	112.574121329E+3	166.417121588E+0	588.508809143E+0	75.000000000E+0	51.855381100E-12
6.686030955E+3	154.945800000E+0	100.000001490E-3	187.279394983E-9	223.468155046E-12	533.961579164E+3	637.141149309E+0	20.599975351E-3	21.812344819E-3	36.277407066E-6	114.815360783E-6	109.995952054E+3	116.469539114E+3	193.707412764E+0	613.069904426E+0	75.000000000E+0	55.325015402E-12
6.730085295E+3	155.970800000E+0	100.000001490E-3	181.508277441E-9	230.503266227E-12	550.939069555E+3	699.655447204E+0	20.643251205E-3	21.534313912E-3	22.798852912E-6	94.613082015E-6	113.731734422E+3	118.640946936E+3	125.607786229E+0	521.260425964E+0	75.000000000E+0	63.873205336E-12
6.774177491E+3	156.970000000E+0	100.000001490E-3	176.271251870E-9	303.984697030E-12	567.307490186E+3	978.337611481E+0	20.569236692E-3	21.565586508E-3	25.885617563E-6	110.502019685E-6	116.690818692E+3	122.343185742E+3	146.851045128E+0	626.886225140E+0	75.000000000E+0	83.132042916E-12
6.818491375E+3	157.964400000E+0	100.000001490E-3	171.308781424E-9	214.554244298E-12	583.741245832E+3	731.101819908E+0	20.601036499E-3	21.193216031E-3	21.114400591E-6	134.015859043E-6	120.256745322E+3	123.713541448E+3	123.253463223E+0	782.305833531E+0	75.000000000E+0	69.203365261E-12
6.862846014E+3	158.964800000E+0	100.000001490E-3	166.594962123E-9	249.879412811E-12	600.258256405E+3	900.340434870E+0	20.537026612E-3	21.355758712E-3	25.882478100E-6	143.982864320E-6	123.275196021E+3	128.189702975E+3	155.361709445E+0	864.269018010E+0	75.000000000E+0	43.709424968E-12
6.907400086E+3	159.966900000E+0	100.000001490E-3	161.700875950E-9	234.226901000E-12	618.425848978E+3	895.802012532E+0	20.601066654E-3	20.815901381E-3	25.712784471E-6	124.528839555E-6	127.402319453E+3	128.730912922E+3	159.014503292E+0	770.118521763E+0	75.000000000E+0	82.478343599E-12
6.951409676E+3	160.968500000E+0	100.000001490E-3	157.958719512E-9	235.725350868E-12	633.076805124E+3	944.754759190E+0	20.542605752E-3	20.889943689E-3	23.691195515E-6	139.571862161E-6	130.050470249E+3	132.249386131E+3	149.983461427E+0	883.597072653E+0	75.000000000E+0	30.233423404E-12
6.995776447E+3	161.966400000E+0	100.000001490E-3	153.552437941E-9	140.384917840E-12	651.243333097E+3	595.397526969E+0	20.492909759E-3	21.219520562E-3	23.563594578E-6	136.418403157E-6	133.458706577E+3	138.190710918E+3	153.456336443E+0	888.415742441E+0	75.000000000E+0	59.247183548E-12
7.040070726E+3	162.956100000E+0	100.000001490E-3	149.482612561E-9	221.718943334E-12	668.974135367E+3	992.250776665E+0	20.532504011E-3	20.965032659E-3	30.405137738E-6	153.548634591E-6	137.357139130E+3	140.250643872E+3	203.402504262E+0	1.027200635E+3	75.000000000E+0	44.614541228E-12
7.084162178E+3	163.951500000E+0	100.000001490E-3	145.790892544E-9	186.281868620E-12	685.913912353E+3	876.415001488E+0	20.488051203E-3	21.053196299E-3	20.490058346E-6	157.012818001E-6	140.530391478E+3	144.406800261E+3	140.544158751E+0	1.076972747E+3	75.000000000E+0	58.342046472E-12
7.128549612E+3	164.956200000E+0	100.000001490E-3	141.712995881E-9	244.573501519E-12	705.651594395E+3	1.217839481E+3	20.369982681E-3	20.815535483E-3	24.675317392E-6	140.581192408E-6	143.741105422E+3	146.885155825E+3	174.121768006E+0	992.013410866E+0	75.000000000E+0	93.842378313E-12
7.172544595E+3	165.949500000E+0	100.000001490E-3	137.521246057E-9	154.318235554E-12	727.160379632E+3	815.976512481E+0	20.342440048E-3	20.420624475E-3	36.767925695E-6	161.044404944E-6	147.922162074E+3	148.490688246E+3	267.361784084E+0	1.171051089E+3	75.000000000E+0	92.434407351E-12
7.216591562E+3	166.962100000E+0	100.000001490E-3	133.967890607E-9	169.887715625E-12	746.447533341E+3	946.587019463E+0	20.264005232E-3	20.765155161E-3	24.734773021E-6	180.746386837E-6	151.260164956E+3	155.000986181E+3	184.632100338E+0	1.349176926E+3	75.000000000E+0	58.543218884E-12
7.260889348E+3	167.963200000E+0	100.000001490E-3	129.954801507E-9	173.124926940E-12	769.498320422E+3	1.025120572E+3	20.130987497E-3	20.437070775E-3	28.135615662E-6	172.808238676E-6	154.907608363E+3	157.262914015E+3	216.503086730E+0	1.329756474E+3	75.000000000E+0	73.024974956E-12
7.304916622E+3	168.960500000E+0	100.000001490E-3	126.317249806E-9	133.405841647E-12	791.657526142E+3	836.083264428E+0	19.889385314E-3	20.910993767E-3	30.207095988E-6	236.030337018E-6	157.455813394E+3	165.543453477E+3	239.136745253E+0	1.868551899E+3	75.000000000E+0	98.669725168E-12
7.349349827E+3	169.961500000E+0	100.000001490E-3	123.700989311E-9	215.927905682E-12	808.400984073E+3	1.411115080E+3	20.026039171E-3	20.890559707E-3	21.236053715E-6	222.135725498E-6	161.890695318E+3	168.879487732E+3	171.672464654E+0	1.795747364E+3	75.000000000E+0	77.248679675E-12
7.393708179E+3	170.946600000E+0	100.000001490E-3	120.875551156E-9	223.589572201E-12	827.297170802E+3	1.530293089E+3	19.963085947E-3	20.653520129E-3	23.979403375E-6	186.364475634E-6	165.154042784E+3	170.865985148E+3	198.380922739E+0	1.541788011E+3	75.000000000E+0	35.462813242E-12
7.437796955E+3	171.974900000E+0	100.000001490E-3	117.893488705E-9	229.095756514E-12	848.223278390E+3	1.648304379E+3	20.007455971E-3	20.191424059E-3	28.250211534E-6	205.191273565E-6	169.707896433E+3	171.268356555E+3	239.624866852E+0	1.740480122E+3	75.000000000E+0	60.805978308E-12
7.481960094E+3	172.941900000E+0	100.000001490E-3	115.142121336E-9	212.249905426E-12	868.491915291E+3	1.600954757E+3	20.040099142E-3	20.050567839E-3	28.610694726E-6	203.431374044E-6	174.046638273E+3	174.137558055E+3	248.481566898E+0	1.766785010E+3	75.000000000E+0	21.282860890E-12
7.526108111E+3	173.968100000E+0	100.000001490E-3	112.542173607E-9	150.965149675E-12	888.555803436E+3	1.191917266E+3	20.036783902E-3	19.880985090E-3	32.759360410E-6	182.017319171E-6	178.038003529E+3	176.653644164E+3	291.085193757E+0	1.617325429E+3	75.000000000E+0	63.018500140E-12
7.570289204E+3	174.962000000E+0	100.000001490E-3	109.857967031E-9	216.420206204E-12	910.266266458E+3	1.793224637E+3	20.033429914E-3	20.350324239E-3	25.497872435E-6	226.069993769E-6	182.357551805E+3	185.242133903E+3	232.098527984E+0	2.057838861E+3	75.000000000E+0	64.577232450E-12
7.614299594E+3	175.961600000E+0	100.000001490E-3	107.514975202E-9	213.307541517E-12	930.103004740E+3	1.845305595E+3	19.978609720E-3	20.344025853E-3	27.974566687E-6	243.035103431E-6	185.821646545E+3	189.220392923E+3	260.192281439E+0	2.260476766E+3	75.000000000E+0	43.508273373E-12
7.658517630E+3	176.959000000E+0	100.000001490E-3	105.066175418E-9	197.681180726E-12	951.781114070E+3	1.790768662E+3	19.968246235E-3	20.652366645E-3	34.761873797E-6	289.221788029E-6	190.053993642E+3	196.565322402E+3	330.856944763E+0	2.752758315E+3	75.000000000E+0	71.365545418E-12
7.702997180E+3	177.953700000E+0	100.000001490E-3	102.931066767E-9	308.275280659E-12	971.523997869E+3	2.909683563E+3	20.049200689E-3	20.492012562E-3	23.929680213E-6	287.757316125E-6	194.782793170E+3	199.084816720E+3	232.482582421E+0	2.795631340E+3	75.000000000E+0	102.541641844E-12
7.747175671E+3	178.975700000E+0	100.000001490E-3	100.856562946E-9	234.032125978E-12	991.507132198E+3	2.300737952E+3	19.957551861E-3	20.632746806E-3	37.049070588E-6	233.835942203E-6	197.880547169E+3	204.575153098E+3	367.344171823E+0	2.318500010E+3	75.000000000E+0	28.473483987E-12
7.791418651E+3	179.948200000E+0	100.000001490E-3	97.932011845E-9	574.954052347E-12	1.021116585E+6	5.994925534E+3	19.993062282E-3	20.252355246E-3	37.726618935E-6	265.525765165E-6	204.152471756E+3	206.800155174E+3	385.232757137E+0	2.711327585E+3	75.000000000E+0	51.201765050E-12
7.838805645E+3	180.982200000E+0	100.000001490E-3	96.013989926E-9	325.409865543E-12	1.041514904E+6	3.529894186E+3	19.776859161E-3	20.632117517E-3	27.193367343E-6	274.123568906E-6	205.978932610E+3	214.886575727E+3	283.222969533E+0	2.855037783E+3	75.000000000E+0	87.003952653E-12
7.883853242E+3	181.946500000E+0	100.000001490E-3	94.087795645E-9	177.457819608E-12	1.062837117E+6	2.004603850E+3	19.913458840E-3	20.881731261E-3	24.688540879E-6	281.830831017E-6	211.647628727E+3	221.938787255E+3	262.398972255E+0	2.995402635E+3	75.000000000E+0	69.907420130E-12
7.928601821E+3	182.963500000E+0	100.000001490E-3	91.729116097E-9	153.069311173E-12	1.090166413E+6	1.819171808E+3	20.006274477E-3	20.733904000E-3	41.375443333E-6	262.006056938E-6	218.101681647E+3	226.034054209E+3	451.061179847E+0	2.856301991E+3	75.000000000E+0	90.523824547E-12
7.972941409E+3	183.966100000E+0	100.000001490E-3	89.933719212E-9	199.874894395E-12	1.111930012E+6	2.471229876E+3	19.974643847E-3	20.858698488E-3	39.509989349E-6	294.518162255E-6	222.104056432E+3	231.934125159E+3	439.323422796E+0	3.274835788E+3	75.000000000E+0	38.681065295E-12
8.016998501E+3	184.954100000E+0	100.000001490E-3	88.413370480E-9	170.513888583E-12	1.131050665E+6	2.181342551E+3	20.076981950E-3	21.018968724E-3	27.453344536E-6	304.003313349E-6	227.080834510E+3	237.735182016E+3	310.511231358E+0	3.438431446E+3	75.000000000E+0	39.284415998E-12
8.060831664E+3	185.944300000E+0	100.000001490E-3	86.524964211E-9	199.557875442E-12	1.155735832E+6	2.665545017E+3	20.109342490E-3	20.348705406E-3	30.829546371E-6	368.725743801E-6	232.410873242E+3	235.177276198E+3	356.308108904E+0	4.261495479E+3	75.000000000E+0	95.552038504E-12
8.103801048E+3	186.922200000E+0	100.000001490E-3	84.585867245E-9	227.527650010E-12	1.182230611E+6	3.180083877E+3	20.119458037E-3	20.213046257E-3	38.822301971E-6	342.052891459E-6	237.858388078E+3	238.964816645E+3	458.969130838E+0	4.043853927E+3	75.000000000E+0	84.791444699E-12
8.147699147E+3	187.964400000E+0	100.000001490E-3	82.830706631E-9	171.777799304E-12	1.207281762E+6	2.503711639E+3	20.146944541E-3	20.279354859E-3	53.881140327E-6	347.213737207E-6	243.230383522E+3	244.828949115E+3	650.497170901E+0	4.191848064E+3	75.000000000E+0	63.672171702E-12
8.192121175E+3	188.928900000E+0	100.000001490E-3	81.204086603E-9	152.542605275E-12	1.231465135E+6	2.313318306E+3	20.048148052E-3	20.203065468E-3	27.910099955E-6	348.321244508E-6	246.885949849E+3	248.793703785E+3	343.703145041E+0	4.289454621E+3	75.000000000E+0	62.565945480E-12
8.236095548E+3	189.971100000E+0	100.000001490E-3	79.455382020E-9	179.974980166E-12	1.258568003E+6	2.850791798E+3	20.080736769E-3	20.255648651E-3	58.736763770E-6	398.748937362E-6	252.729724012E+3	254.931108952E+3	739.242103892E+0	5.018526464E+3	75.000000000E+0	122.504187350E-12
8.280018052E+3	190.968100000E+0	100.000001490E-3	77.671718767E-9	156.255852241E-12	1.287469919E+6	2.590063831E+3	19.973965471E-3	20.238475258E-3	41.122097844E-6	353.678630815E-6	257.158793288E+3	260.564277182E+3	529.434632021E+0	4.553505915E+3	75.000000000E+0	120.995741204E-12
8.323690785E+3	191.944200000E+0	100.000001490E-3	76.078290455E-9	156.056077566E-12	1.314435444E+6	2.696244071E+3	19.999965056E-3	20.557042744E-3	34.995970604E-6	349.699926368E-6	262.886625562E+3	270.209052027E+3	459.999434718E+0	4.596579711E+3	75.000000000E+0	47.380176171E-12
8.366610543E+3	192.920400000E+0	100.000001490E-3	73.521426396E-9	195.076191297E-12	1.360147734E+6	3.608913109E+3	19.761688538E-3	19.891763929E-3	44.253094394E-6	376.189173742E-6	268.788154779E+3	270.557372246E+3	601.907451528E+0	5.116728445E+3	75.000000000E+0	74.332352773E-12
8.410634792E+3	193.952500000E+0	100.000001490E-3	72.051929313E-9	206.709572051E-12	1.387887909E+6	3.981707616E+3	19.790435228E-3	19.661037282E-3	35.040832353E-6	368.495558566E-6	274.669053518E+3	272.873155096E+3	486.327468076E+0	5.114305225E+3	75.000000000E+0	39.385085471E-12
8.454819887E+3	194.964600000E+0	100.000001490E-3	70.199539429E-9	249.445031930E-12	1.424510792E+6	5.061815830E+3	19.708948782E-3	19.601605533E-3	40.562682194E-6	461.350352375E-6	280.756098156E+3	279.226982010E+3	577.819776654E+0	6.571985459E+3	75.000000000E+0	41.748410284E-12
8.498585742E+3	195.938800000E+0	100.000001490E-3	68.646389677E-9	204.236830406E-12	1.456740871E+6	4.334097388E+3	19.769555404E-3	20.098896019E-3	43.487699382E-6	413.914187588E-6	287.991189298E+3	292.788828562E+3	633.503081312E+0	6.029657052E+3	75.000000000E+0	58.342088105E-12
8.543039729E+3	196.981000000E+0	100.000001490E-3	67.291047181E-9	175.667279814E-12	1.486081814E+6	3.879504939E+3	19.688499588E-3	19.772614020E-3	72.791028703E-6	376.987743726E-6	292.587207545E+3	293.837216811E+3	1.081734224E+3	5.602346219E+3	75.000000000E+0	94.848240373E-12
8.587210537E+3	197.947600000E+0	100.000001490E-3	65.989538301E-9	206.233553771E-12	1.515391743E+6	4.735972286E+3	19.698190678E-3	19.569843672E-3	41.735114329E-6	367.144407906E-6	298.504750673E+3	296.559790770E+3	632.450467204E+0	5.563675961E+3	75.000000000E+0	72.471820212E-12
8.631404320E+3	198.965400000E+0	100.000001490E-3	64.583273074E-9	215.041070556E-12	1.548388565E+6	5.155624959E+3	19.679070733E-3	19.776075354E-3	53.500961100E-6	448.744154426E-6	304.708476306E+3	306.210484745E+3	828.402751270E+0	6.948303068E+3	75.000000000E+0	20.176599974E-12
8.675311508E+3	199.961700000E+0	100.000001490E-3	63.008322039E-9	186.459125352E-12	1.587091963E+6	4.696645929E+3	19.420385175E-3	20.156367426E-3	45.283344796E-6	366.665518038E-6	308.219367637E+3	319.900082621E+3	718.688314978E+0	5.819318880E+3	75.000000000E+0	60.805978308E-12
8.719246439E+3	200.970600000E+0	100.000001490E-3	61.907478637E-9	213.952886506E-12	1.615313750E+6	5.582541029E+3	19.510959913E-3	20.427382976E-3	49.260849703E-6	413.951261626E-6	315.163213589E+3	329.966321129E+3	795.717266921E+0	6.686611549E+3	75.000000000E+0	79.964077027E-12
8.763206480E+3	201.985800000E+0	100.000001490E-3	60.633549235E-9	209.965815329E-12	1.649251986E+6	5.711137518E+3	19.479064138E-3	20.077650847E-3	37.091180877E-6	489.021009325E-6	321.258847350E+3	331.131050396E+3	611.727028104E+0	8.065188588E+3	75.000000000E+0	71.566738646E-12
8.807199576E+3	202.937700000E+0	100.000001490E-3	59.234157619E-9	193.166094193E-12	1.688215136E+6	5.505369489E+3	19.452821792E-3	20.157159367E-3	66.238980887E-6	371.012303946E-6	328.405477072E+3	340.296210455E+3	1.118256485E+3	6.263485780E+3	75.000000000E+0	78.355009980E-12
8.850939673E+3	203.960000000E+0	100.000001490E-3	57.791175659E-9	166.667055361E-12	1.730368008E+6	4.990300634E+3	19.334887686E-3	19.683274034E-3	44.597852296E-6	394.672078838E-6	334.564705857E+3	340.593071678E+3	771.706956774E+0	6.829279286E+3	75.000000000E+0	68.046832058E-12
8.894928054E+3	204.958000000E+0	100.000001490E-3	56.441656124E-9	325.804459443E-12	1.771741093E+6	10.227218487E+3	19.297670627E-3	20.081900150E-3	64.463284621E-6	400.336800939E-6	341.904755318E+3	355.799271828E+3	1.142122486E+3	7.092931505E+3	75.000000000E+0	69.806778413E-12
8.939235836E+3	205.975200000E+0	100.000001490E-3	55.212637915E-9	215.836859456E-12	1.811179564E+6	7.080250534E+3	19.232941736E-3	19.846126395E-3	67.505354717E-6	427.999364193E-6	348.343105180E+3	359.448980242E+3	1.222643171E+3	7.751836905E+3	75.000000000E+0	88.110178875E-12
8.983311360E+3	206.955900000E+0	100.000001490E-3	54.341128071E-9	150.093740499E-12	1.840226823E+6	5.082826527E+3	19.455178621E-3	19.589610920E-3	44.554638688E-6	498.144239278E-6	358.019410180E+3	360.493269378E+3	819.906399997E+0	9.166983774E+3	75.000000000E+0	31.389960076E-12
9.027528713E+3	207.950700000E+0	100.000001490E-3	53.065748625E-9	212.503338009E-12	1.884454739E+6	7.546353963E+3	19.351695962E-3	20.083890622E-3	55.814658754E-6	409.963930079E-6	364.673946254E+3	378.471823016E+3	1.051801966E+3	7.725584595E+3	75.000000000E+0	58.291843574E-12
9.071764190E+3	208.960500000E+0	100.000001490E-3	51.732437575E-9	168.912069131E-12	1.933023190E+6	6.311532221E+3	19.449175369E-3	19.565195511E-3	56.853061608E-6	398.653781463E-6	375.957064489E+3	378.199760689E+3	1.098982849E+3	7.706069927E+3	75.000000000E+0	93.641497334E-12
9.115701194E+3	209.947400000E+0	100.000001490E-3	50.510916789E-9	219.499080953E-12	1.979770074E+6	8.603243407E+3	19.322317272E-3	19.059043020E-3	52.270698530E-6	461.796187510E-6	382.537449328E+3	377.325224557E+3	1.034839632E+3	9.142502589E+3	75.000000000E+0	39.133654650E-12
9.159926678E+3	210.940900000E+0	100.000001490E-3	49.782697159E-9	182.177959997E-12	2.008730085E+6	7.350874298E+3	19.451475681E-3	19.591211983E-3	47.965953008E-6	471.777452194E-6	390.727638141E+3	393.534563239E+3	963.506514224E+0	9.476735475E+3	75.000000000E+0	48.134371489E-12
9.203973863E+3	211.941000000E+0	100.000001490E-3	48.483906978E-9	200.297237992E-12	2.062540082E+6	8.520787772E+3	19.348109056E-3	19.075606379E-3	44.953149391E-6	523.294261167E-6	399.062498501E+3	393.442021659E+3	927.176710649E+0	10.793153724E+3	75.000000000E+0	75.790658471E-12
9.248345836E+3	212.952800000E+0	100.000001490E-3	47.491639448E-9	148.928699609E-12	2.105633805E+6	6.603042306E+3	19.536653523E-3	19.095677739E-3	48.686044444E-6	407.794631849E-6	411.370374868E+3	402.085039821E+3	1.025149795E+3	8.586661496E+3	75.000000000E+0	62.163649228E-12
9.292375300E+3	213.967800000E+0	100.000001490E-3	46.316960082E-9	207.674683780E-12	2.159036373E+6	9.680626604E+3	19.406955559E-3	19.459313261E-3	63.255628268E-6	561.729063706E-6	419.003223119E+3	420.133644932E+3	1.365712002E+3	12.127934621E+3	75.000000000E+0	83.986963217E-12
9.336347092E+3	214.973200000E+0	100.000001490E-3	45.295473659E-9	192.466752566E-12	2.207726146E+6	9.380934728E+3	19.393786068E-3	18.891620797E-3	91.107131720E-6	532.228803357E-6	428.161679331E+3	417.075245504E+3	2.011395938E+3	11.750154273E+3	75.000000000E+0	46.977907675E-12
9.380078200E+3	215.941900000E+0	100.000001490E-3	44.487836980E-9	182.858492569E-12	2.247805429E+6	9.239161538E+3	19.532171941E-3	18.222038776E-3	55.364485750E-6	607.015113406E-6	439.045214770E+3	409.595970782E+3	1.244485898E+3	13.644518471E+3	75.000000000E+0	24.249609265E-12
9.424066846E+3	216.973200000E+0	100.000001490E-3	43.562174969E-9	194.992930968E-12	2.295569529E+6	10.275424289E+3	19.490892526E-3	18.763164194E-3	61.727106117E-6	567.666923310E-6	447.426983144E+3	430.721473554E+3	1.416988618E+3	13.031188725E+3	75.000000000E+0	88.562657208E-12
9.467811347E+3	217.950600000E+0	100.000001490E-3	42.293786090E-9	198.013914045E-12	2.364413564E+6	11.069871663E+3	19.355005650E-3	18.612450120E-3	74.874537050E-6	534.130360068E-6	457.632372007E+3	440.075288619E+3	1.770343683E+3	12.629050493E+3	75.000000000E+0	80.818872428E-12
9.511741480E+3	218.945900000E+0	100.000001490E-3	41.487200042E-9	143.153413810E-12	2.410382031E+6	8.317129523E+3	19.307064240E-3	18.546909203E-3	68.934165809E-6	583.991951980E-6	465.374000179E+3	447.051360039E+3	1.661576721E+3	14.076436862E+3	75.000000000E+0	35.663999531E-12
9.555827768E+3	219.956000000E+0	100.000001490E-3	40.398724050E-9	152.540613263E-12	2.475325740E+6	9.346525546E+3	19.359704694E-3	18.431333624E-3	64.723516660E-6	602.618762879E-6	479.215746281E+3	456.235538566E+3	1.602117844E+3	14.916777127E+3	75.000000000E+0	22.590228299E-12
9.600186757E+3	220.948800000E+0	100.000001490E-3	39.474474732E-9	180.373212723E-12	2.533282638E+6	11.575488497E+3	19.313507227E-3	18.160344280E-3	68.153128770E-6	577.906130701E-6	489.265718116E+3	460.052841827E+3	1.726511353E+3	14.639995456E+3	75.000000000E+0	22.439348990E-12
9.643995153E+3	221.936500000E+0	100.000001490E-3	38.257351454E-9	245.169737299E-12	2.613876750E+6	16.750858379E+3	19.194811412E-3	18.800417056E-3	60.578897190E-6	643.280103342E-6	501.728705266E+3	491.419723033E+3	1.583457686E+3	16.814548809E+3	75.000000000E+0	41.094683212E-12
9.688197502E+3	222.954000000E+0	100.000001490E-3	37.735224775E-9	159.970651810E-12	2.650043880E+6	11.234310896E+3	19.225777826E-3	17.781936053E-3	63.417096969E-6	709.308586490E-6	509.491541148E+3	471.229101165E+3	1.680580872E+3	18.796988509E+3	75.000000000E+0	50.195937684E-12
9.732297141E+3	223.972100000E+0	100.000001490E-3	36.855408959E-9	177.275339379E-12	2.713305979E+6	13.051062296E+3	19.230780051E-3	18.280927871E-3	63.473475118E-6	723.749837269E-6	521.789897178E+3	496.017501565E+3	1.722229570E+3	19.637547316E+3	75.000000000E+0	95.853769366E-12
9.776165722E+3	224.948500000E+0	100.000001490E-3	35.708285891E-9	156.897441288E-12	2.800470507E+6	12.304893556E+3	18.911743623E-3	17.907945521E-3	83.268584142E-6	828.121824669E-6	529.617794605E+3	501.506725241E+3	2.331912106E+3	23.191307116E+3	75.000000000E+0	17.159565435E-12
9.820086603E+3	225.959800000E+0	100.000001490E-3	34.993278119E-9	193.680433384E-12	2.857691730E+6	15.816722597E+3	19.087672759E-3	17.866506569E-3	48.931092579E-6	953.551599459E-6	545.466837773E+3	510.569673074E+3	1.398299765E+3	27.249564794E+3	75.000000000E+0	75.036254987E-12
9.864298736E+3	226.954200000E+0	100.000001490E-3	33.973033550E-9	232.623899715E-12	2.943511104E+6	20.155133655E+3	18.981899435E-3	18.186094722E-3	68.755842550E-6	1.045164671E-3	558.734309301E+3	535.309709542E+3	2.023835830E+3	30.764537686E+3	75.000000000E+0	59.448196366E-12
