[Main]
Experiment = "VvsI_300.0K"
Header length = 61    
Date = "20201125 11:40:49"
Comments = ""

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Temperature]
Set initial temperature = TRUE
Initial temperature (K) = 3.000000E+2
Delay after setting initial temperature (s) = 1.000000E+1
Initial temperature stabilization (K) = 2.000000E-1
Initial temperature ramp rate (K/min) = 1.000000E+1
Wait for initial temperature to stabilize = TRUE
Set final temperature = FALSE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Measure Voltage Configuration3]
Voltage meter = "Keithley 6430"
Auto-range = "Manual"
GPIB = "GPIB0::9::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Dynamic Current]
Operating mode = "Linear"
Current source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial current (A) = -1.000000E-9
Final current (A) = 1.000000E-9
Current step (A) = 1.000000E-11
Number of measurement sequences = 1.000000E+0
Samples/sequence = 3.000000E+1
Pre-measuement delay (s) = 1.000000E+0
Output limit (V) = 10.000000
Auto-range = 1
Manual range (A) = 0.000010
Check output compliance = "Abort"
Inital delay (s) = 1.000000
Time (s)	Current (A)	Voltage 1 (V)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 1 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 1 (Ohms)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 1 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	dI/dV 1 (A/V)	dI/dV 2 (A/V)	dI/dV 3 (A/V)	Temperature (K)
2.761566007E+3	620.000000000E-12	-357.052242603E-3	-473.781233867E-3	1.512585467E+0	293.778569560E-3	211.922632880E-3	38.669599900E-3	-575.890713875E+6	-764.163280430E+6	2.439653978E+9	473.836402517E+6	341.810698193E+6	62.370322420E+6	1.274983912E-9	3.719736364E-9	332.395976679E-12	300.000000000E+0
2.778542725E+3	630.000000000E-12	-352.420072378E-3	-472.660759770E-3	1.540963867E+0	293.241536092E-3	213.074156903E-3	38.563792771E-3	-559.396940283E+6	-750.255174238E+6	2.445974392E+9	465.462755702E+6	338.212947464E+6	61.212369478E+6	2.158815310E-9	8.924793558E-9	352.380683900E-12	300.000000000E+0
2.795346538E+3	640.000000000E-12	-349.517155926E-3	-471.600404010E-3	1.566904067E+0	294.378860704E-3	211.769113942E-3	39.675794170E-3	-546.120556134E+6	-736.875631266E+6	2.448287604E+9	459.966969850E+6	330.889240535E+6	61.993428391E+6	3.444811507E-9	9.430797075E-9	385.502039306E-12	300.000000000E+0
2.812149488E+3	650.000000000E-12	-343.936108320E-3	-471.220367650E-3	1.594683333E+0	293.780987045E-3	213.089511211E-3	40.057367892E-3	-529.132474338E+6	-724.954411769E+6	2.453358974E+9	451.970749299E+6	327.830017248E+6	61.626719834E+6	1.791778302E-9	26.313271709E-9	359.980705034E-12	300.000000000E+0
2.828953878E+3	660.000000000E-12	-334.471767433E-3	-467.265943107E-3	1.623256800E+0	292.804755606E-3	211.354594296E-3	40.275474399E-3	-506.775405202E+6	-707.978701677E+6	2.459480000E+9	443.643569100E+6	320.234233782E+6	61.023446060E+6	1.056597614E-9	2.528812951E-9	349.975035114E-12	300.009100000E+0
2.846007998E+3	670.000000000E-12	-325.342071695E-3	-465.223335253E-3	1.655612267E+0	292.134523207E-3	212.729073830E-3	38.425093854E-3	-485.585181634E+6	-694.363186945E+6	2.471063085E+9	436.021676429E+6	317.506080343E+6	57.350886349E+6	1.095326754E-9	4.895702317E-9	309.066783150E-12	300.009100000E+0
2.862808264E+3	680.000000000E-12	-323.093229688E-3	-461.410443773E-3	1.681908267E+0	292.464229683E-3	212.246656575E-3	40.198912200E-3	-475.137102482E+6	-678.544770255E+6	2.473394510E+9	430.094455416E+6	312.127436139E+6	59.116047353E+6	4.446733015E-9	2.622681514E-9	380.285975053E-12	300.009100000E+0
2.879607642E+3	690.000000000E-12	-316.824694454E-3	-463.255281627E-3	1.710565100E+0	292.673991272E-3	210.866445642E-3	40.165924774E-3	-459.166223847E+6	-671.384466126E+6	2.479079855E+9	424.165204743E+6	305.603544408E+6	58.211485179E+6	1.595269011E-9	-5.420530580E-9	348.956909638E-12	300.009100000E+0
2.896405021E+3	700.000000000E-12	-310.749005229E-3	-465.261282273E-3	1.738515667E+0	292.681110500E-3	213.948510424E-3	40.200472603E-3	-443.927150327E+6	-664.658974676E+6	2.483593810E+9	418.115872143E+6	305.640729177E+6	57.429246575E+6	1.645903803E-9	-4.985043258E-9	357.774499503E-12	299.999200000E+0
2.913383657E+3	710.000000000E-12	-307.066725973E-3	-460.131618863E-3	1.768584533E+0	294.494790965E-3	212.426895348E-3	39.050802738E-3	-432.488346441E+6	-648.072702624E+6	2.490964131E+9	414.781395725E+6	299.192810349E+6	55.001130617E+6	2.715709295E-9	1.949445646E-9	332.569900650E-12	299.999200000E+0
2.930191359E+3	720.000000000E-12	-299.601052380E-3	-457.494814300E-3	1.793768267E+0	292.459617493E-3	211.378602934E-3	40.469864240E-3	-416.112572750E+6	-635.409464306E+6	2.491344815E+9	406.193913184E+6	293.581392964E+6	56.208144777E+6	1.339463864E-9	3.792469165E-9	397.081714122E-12	299.999200000E+0
2.946974118E+3	730.000000000E-12	-293.552680617E-3	-458.395415197E-3	1.822716000E+0	290.649781946E-3	213.896873565E-3	40.622750922E-3	-402.126959749E+6	-627.938924927E+6	2.496871233E+9	398.150386228E+6	293.009415843E+6	55.647604003E+6	1.653337525E-9	-11.103697583E-9	345.450190689E-12	299.999200000E+0
2.963773292E+3	740.000000000E-12	-288.302019986E-3	-457.394746287E-3	1.851783800E+0	291.696549241E-3	212.737938192E-3	40.550362880E-3	-389.597324305E+6	-618.101008495E+6	2.502410541E+9	394.184526002E+6	287.483700260E+6	54.797787675E+6	1.904522250E-9	9.993315371E-9	344.023283496E-12	299.999800000E+0
2.980771668E+3	750.000000000E-12	-283.903585769E-3	-455.455265310E-3	1.882591467E+0	294.316557681E-3	212.818541316E-3	39.044291120E-3	-378.538114359E+6	-607.273687080E+6	2.510121956E+9	392.422076908E+6	283.758055089E+6	52.059054827E+6	2.273536333E-9	5.156018605E-9	324.594527336E-12	299.999800000E+0
2.997574669E+3	760.000000000E-12	-278.664771100E-3	-455.169424890E-3	1.908320767E+0	292.364161580E-3	213.033718780E-3	40.734603500E-3	-366.664172500E+6	-598.907138013E+6	2.510948377E+9	384.689686289E+6	280.307524711E+6	53.598162500E+6	1.908828739E-9	34.984555368E-9	388.661953493E-12	299.999800000E+0
3.014377253E+3	770.000000000E-12	-269.920371987E-3	-451.109506047E-3	1.936732233E+0	292.363968960E-3	212.600195860E-3	40.767138833E-3	-350.545937645E+6	-585.856501359E+6	2.515236667E+9	379.693466181E+6	276.104150468E+6	52.944336146E+6	1.143589156E-9	2.463103423E-9	351.970565875E-12	299.999800000E+0
3.031188430E+3	780.000000000E-12	-259.604834490E-3	-452.878436523E-3	1.965826100E+0	289.123928128E-3	214.319305936E-3	40.815625911E-3	-332.826710885E+6	-580.613380158E+6	2.520289872E+9	370.671702728E+6	274.768340943E+6	52.327725527E+6	969.411434279E-12	-5.653133423E-9	343.715055636E-12	299.994600000E+0
3.048241781E+3	790.000000000E-12	-258.357556937E-3	-450.379321503E-3	1.999988833E+0	294.531745256E-3	214.129991861E-3	39.029517727E-3	-327.034882198E+6	-570.100406966E+6	2.531631435E+9	372.824993995E+6	271.050622609E+6	49.404452819E+6	8.017461689E-9	4.001416469E-9	292.716624938E-12	299.994600000E+0
3.065246603E+3	800.000000000E-12	-254.024355837E-3	-449.768989647E-3	2.026876500E+0	295.535706621E-3	214.772021155E-3	39.316449403E-3	-317.530444796E+6	-562.211237058E+6	2.533595625E+9	369.419633276E+6	268.465026444E+6	49.145561753E+6	2.307762730E-9	16.384528992E-9	371.917731798E-12	299.994600000E+0
3.082047581E+3	810.000000000E-12	-249.427789528E-3	-449.106450677E-3	2.052079833E+0	293.735181326E-3	214.188343522E-3	40.925404560E-3	-307.935542627E+6	-554.452408243E+6	2.533431893E+9	362.636026328E+6	264.430053731E+6	50.525190815E+6	2.175536983E-9	15.093451786E-9	396.772913636E-12	299.994600000E+0
3.098839940E+3	820.000000000E-12	-239.981240035E-3	-445.448572867E-3	2.080053467E+0	291.566587817E-3	213.007720869E-3	40.807309187E-3	-292.660048824E+6	-543.229966911E+6	2.536650569E+9	355.569009532E+6	259.765513254E+6	49.765011204E+6	1.058587584E-9	2.733825600E-9	357.479483657E-12	300.004000000E+0
3.115865289E+3	830.000000000E-12	-234.610369653E-3	-441.886497827E-3	2.111719200E+0	293.725409817E-3	212.272004057E-3	39.254008723E-3	-282.663095968E+6	-532.393370876E+6	2.544240000E+9	353.886035924E+6	255.749402478E+6	47.293986413E+6	1.861895613E-9	2.807352425E-9	315.798781438E-12	300.004000000E+0
3.132671083E+3	840.000000000E-12	-231.159309047E-3	-441.841981523E-3	2.138149167E+0	294.152472473E-3	212.864659586E-3	41.079976377E-3	-275.189653627E+6	-526.002358956E+6	2.545415675E+9	350.181514849E+6	253.410309031E+6	48.904733782E+6	2.897659920E-9	224.636801604E-9	378.358403782E-12	300.004000000E+0
3.149472241E+3	850.000000000E-12	-222.862035600E-3	-442.258304767E-3	2.166424867E+0	291.363896853E-3	214.156018452E-3	41.155031037E-3	-262.190630118E+6	-520.303887961E+6	2.548735137E+9	342.781055122E+6	251.948257002E+6	48.417683573E+6	1.205215191E-9	-24.019797501E-9	353.660563664E-12	300.004000000E+0
3.166274556E+3	860.000000000E-12	-217.749942857E-3	-438.237706010E-3	2.194711133E+0	292.617100252E-3	213.319854858E-3	40.897872230E-3	-253.197607973E+6	-509.578727919E+6	2.551989690E+9	340.252442153E+6	248.046342858E+6	47.555665384E+6	1.956146045E-9	2.487191736E-9	353.528449613E-12	300.000900000E+0
3.183336144E+3	870.000000000E-12	-211.642214934E-3	-431.914711310E-3	2.227355333E+0	295.165680543E-3	212.864706653E-3	39.669552825E-3	-243.266913717E+6	-496.453691161E+6	2.560178544E+9	339.270897176E+6	244.672076613E+6	45.597187155E+6	1.637270050E-9	1.581529081E-9	306.333131153E-12	300.000900000E+0
3.200133648E+3	880.000000000E-12	-208.947464515E-3	-432.258303860E-3	2.254229967E+0	294.592449117E-3	213.192539225E-3	41.597894302E-3	-237.440300586E+6	-491.202618023E+6	2.561624962E+9	334.764146724E+6	242.264249119E+6	47.270334434E+6	3.710918804E-9	-29.104239891E-9	372.098099943E-12	300.000900000E+0
3.216927374E+3	890.000000000E-12	-197.983814173E-3	-431.418543913E-3	2.284650633E+0	292.333095926E-3	212.065826890E-3	41.891350219E-3	-222.453723790E+6	-484.739936981E+6	2.567023184E+9	328.464152725E+6	238.276209989E+6	47.068932830E+6	912.104973076E-12	11.908164994E-9	328.723893844E-12	300.000900000E+0
3.233726606E+3	900.000000000E-12	-192.784305707E-3	-434.355346180E-3	2.315832767E+0	292.725363668E-3	214.391348325E-3	41.494890902E-3	-214.204784119E+6	-482.617051311E+6	2.573147519E+9	325.250404075E+6	238.212609250E+6	46.105434335E+6	1.923258720E-9	-3.405064111E-9	320.696467208E-12	300.000000000E+0
3.250725511E+3	910.000000000E-12	-184.701246198E-3	-428.971290747E-3	2.346856600E+0	293.817874491E-3	213.532388152E-3	39.985161130E-3	-202.968402415E+6	-471.397022799E+6	2.578963297E+9	322.876785155E+6	234.650975992E+6	43.939737506E+6	1.237155311E-9	1.857336003E-9	322.332830136E-12	300.000000000E+0
3.267527727E+3	920.000000000E-12	-180.721190549E-3	-429.898112787E-3	2.372928033E+0	292.977230159E-3	214.470717235E-3	41.608157414E-3	-196.436076684E+6	-467.280557377E+6	2.579269601E+9	318.453511043E+6	233.120344820E+6	45.226258059E+6	2.512527684E-9	-10.789557831E-9	383.561573779E-12	300.000000000E+0
3.284312315E+3	930.000000000E-12	-174.857045801E-3	-429.396607233E-3	2.400787200E+0	292.919352985E-3	213.528669303E-3	41.544871088E-3	-188.018328818E+6	-461.716781971E+6	2.581491613E+9	314.967046220E+6	229.600719681E+6	44.671904395E+6	1.705278507E-9	19.939958658E-9	358.948281535E-12	300.000000000E+0
3.301112205E+3	940.000000000E-12	-170.427064438E-3	-428.726950327E-3	2.429473067E+0	293.768829498E-3	214.349501109E-3	41.917656506E-3	-181.305387700E+6	-456.092500348E+6	2.584545816E+9	312.520031380E+6	228.031384159E+6	44.593251602E+6	2.257345840E-9	14.933020029E-9	348.603725877E-12	299.997200000E+0
3.318109507E+3	950.000000000E-12	-163.055082797E-3	-425.524515463E-3	2.461945300E+0	294.699035184E-3	214.092510823E-3	40.495951875E-3	-171.636929260E+6	-447.920542593E+6	2.591521368E+9	310.209510720E+6	225.360537708E+6	42.627317763E+6	1.356487372E-9	3.122624012E-9	307.955412162E-12	299.997200000E+0
3.334915007E+3	960.000000000E-12	-159.668995820E-3	-422.943845693E-3	2.489245233E+0	294.250630546E-3	213.601844535E-3	41.893540577E-3	-166.321870646E+6	-440.566505931E+6	2.592963785E+9	306.511073485E+6	222.501921391E+6	43.639104767E+6	2.953261410E-9	3.874963049E-9	366.301260809E-12	299.997200000E+0
3.351716496E+3	970.000000000E-12	-152.767772087E-3	-420.148885720E-3	2.517732567E+0	293.857852817E-3	213.170838907E-3	41.620865013E-3	-157.492548543E+6	-433.143181155E+6	2.595600584E+9	302.946240017E+6	219.763751451E+6	42.908108261E+6	1.449018375E-9	3.577868769E-9	351.033207741E-12	299.997200000E+0
3.368683369E+3	980.000000000E-12	-143.650345697E-3	-417.905717503E-3	2.547905633E+0	293.104906598E-3	212.914002008E-3	40.369079831E-3	-146.581985406E+6	-426.434405616E+6	2.599903707E+9	299.086639385E+6	217.259185722E+6	41.192938603E+6	1.096800739E-9	4.457980425E-9	331.421400101E-12	299.993800000E+0
3.385721828E+3	990.000000000E-12	-138.870223042E-3	-417.806709080E-3	2.576184900E+0	293.586737487E-3	213.896131988E-3	40.002573620E-3	-140.272952568E+6	-422.026978869E+6	2.602206970E+9	296.552260088E+6	216.056698978E+6	40.406640020E+6	2.091996528E-9	101.001507380E-9	353.615958924E-12	299.993800000E+0
3.402514051E+3	1.000000000E-9	-134.580322885E-3	-418.343868727E-3	2.602104067E+0	292.762651875E-3	213.471398579E-3	41.779473880E-3	-134.580322885E+6	-418.343868727E+6	2.602104067E+9	292.762651875E+6	213.471398579E+6	41.779473880E+6	2.331056583E-9	-18.616439381E-9	385.814873163E-12	299.993800000E+0
