[Main]
Experiment = "IvsV_400.0K"
Header length = 55    
Date = "20201124 23:43:36"
Comments = ""

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Temperature]
Set initial temperature = TRUE
Initial temperature (K) = 4.000000E+2
Delay after setting initial temperature (s) = 1.000000E+1
Initial temperature stabilization (K) = 2.000000E-1
Initial temperature ramp rate (K/min) = 1.000000E+1
Wait for initial temperature to stabilize = TRUE
Set final temperature = FALSE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = -10.000000E+0
Final Voltage (V) = 10.000000E+0
Voltage step (V) = 10.000000E-3
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = 1
Manual range (V) = 10.000000E+0
Measurement Type = "Static"
Pattern = "Linear"
Check compliance = 0
Measurement Speed = 1.000000
Time (s)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	Temperature (K)
6.685280277E+3	509.999990463E-3	214.903760000E-9	129.991102083E-12	2.373155269E+6	1.435475437E+3	32.407674980E-3	-34.074482430E-3	312.596298231E-6	209.527201410E-6	150.800874680E+3	-158.556939302E+3	1.454587385E+3	974.981551788E+0	399.995200000E+0
6.691615167E+3	519.999980927E-3	219.005180000E-9	142.540659414E-12	2.374372976E+6	1.545372989E+3	33.081795547E-3	-34.688560350E-3	265.142952210E-6	199.611900480E-6	151.054854258E+3	-158.391506310E+3	1.210669776E+3	911.448306746E+0	399.995200000E+0
6.697948241E+3	529.999971390E-3	223.100766667E-9	91.929378192E-12	2.375608024E+6	978.876817458E+0	33.765546470E-3	-35.330869647E-3	249.992991355E-6	224.041192408E-6	151.346617829E+3	-158.362833864E+3	1.120538468E+3	1.004215251E+3	399.995200000E+0
6.704276447E+3	540.000021458E-3	227.299103333E-9	115.208936086E-12	2.375724381E+6	1.204160836E+3	34.433954190E-3	-35.968815200E-3	288.019164651E-6	170.255238791E-6	151.491817104E+3	-158.244421876E+3	1.267137267E+3	749.036121541E+0	399.995200000E+0
6.710613653E+3	550.000011921E-3	231.439956667E-9	131.280422900E-12	2.376426352E+6	1.347987880E+3	35.116159007E-3	-36.615223847E-3	299.483059506E-6	212.492755530E-6	151.729025154E+3	-158.206147175E+3	1.293998944E+3	918.133405271E+0	399.995200000E+0
6.716948969E+3	560.000002384E-3	235.597516667E-9	120.846103566E-12	2.376935081E+6	1.219212100E+3	35.800428687E-3	-37.228359893E-3	241.684850996E-6	162.162465372E-6	151.955883038E+3	-158.016775474E+3	1.025837854E+3	688.302948463E+0	399.995200000E+0
6.723286187E+3	569.999992847E-3	239.792986667E-9	154.129539636E-12	2.377050308E+6	1.527874834E+3	36.481637290E-3	-37.861877857E-3	260.616817703E-6	207.243542455E-6	152.138049562E+3	-157.894016764E+3	1.086840868E+3	864.260232694E+0	399.995200000E+0
6.729626531E+3	579.999983311E-3	244.007993333E-9	90.196172919E-12	2.376971243E+6	878.633959335E+0	37.149352873E-3	-38.494071673E-3	269.027225146E-6	174.998086618E-6	152.246458675E+3	-157.757420761E+3	1.102534476E+3	717.181778462E+0	399.995200000E+0
6.735969877E+3	589.999973774E-3	248.225866667E-9	140.225747386E-12	2.376867414E+6	1.342720700E+3	37.856522857E-3	-39.119117747E-3	257.256374665E-6	177.811082575E-6	152.508372173E+3	-157.594848079E+3	1.036380205E+3	716.327774226E+0	400.011400000E+0
6.742469658E+3	600.000023842E-3	252.333340000E-9	122.575006171E-12	2.377807165E+6	1.155058336E+3	38.526123627E-3	-39.758982157E-3	260.992147105E-6	198.696256792E-6	152.679481937E+3	-157.565314820E+3	1.034314955E+3	787.435607170E+0	400.011400000E+0
6.748813743E+3	610.000014305E-3	256.506056667E-9	137.668742059E-12	2.378111543E+6	1.276350465E+3	39.195940797E-3	-40.395045183E-3	266.374511571E-6	221.615084308E-6	152.807077174E+3	-157.481837693E+3	1.038472600E+3	863.976029214E+0	400.011400000E+0
6.755158867E+3	620.000004768E-3	260.658126667E-9	112.970148432E-12	2.378594570E+6	1.030891249E+3	39.878178863E-3	-41.037144740E-3	259.290287980E-6	190.438534400E-6	152.990353201E+3	-157.436659523E+3	994.752365085E+0	730.606549026E+0	400.011400000E+0
6.761494849E+3	629.999995232E-3	264.818063333E-9	97.447986067E-12	2.378991778E+6	875.423506537E+0	40.555202490E-3	-41.650258660E-3	266.231768562E-6	188.064952407E-6	153.143641259E+3	-157.278767678E+3	1.005338402E+3	710.166633044E+0	400.011400000E+0
6.767830298E+3	639.999985695E-3	268.917500000E-9	136.423562026E-12	2.379912002E+6	1.207344530E+3	41.227951223E-3	-42.257400023E-3	286.041242374E-6	248.284937900E-6	153.310778299E+3	-157.138899563E+3	1.063676564E+3	923.275494901E+0	400.011400000E+0
6.774170161E+3	649.999976158E-3	273.105180000E-9	143.132941340E-12	2.380035326E+6	1.247363586E+3	41.895745647E-3	-42.925890227E-3	278.476019105E-6	199.338678034E-6	153.405166635E+3	-157.177136760E+3	1.019665827E+3	729.897096912E+0	400.011400000E+0
6.780506046E+3	660.000026226E-3	277.154426667E-9	88.162674616E-12	2.381343983E+6	757.504244913E+0	42.586837783E-3	-43.538386653E-3	293.731183711E-6	183.561124908E-6	153.657433134E+3	-157.090713567E+3	1.059810544E+3	662.306307408E+0	400.011400000E+0
6.786844438E+3	670.000016689E-3	281.177503333E-9	109.099424706E-12	2.382836496E+6	924.562199178E+0	43.275864593E-3	-44.160162357E-3	316.433115902E-6	187.337911248E-6	153.909413379E+3	-157.054393873E+3	1.125385609E+3	666.262090768E+0	400.011400000E+0
6.793185261E+3	680.000007153E-3	285.337420000E-9	143.956661103E-12	2.383143463E+6	1.202328723E+3	43.931203823E-3	-44.815384437E-3	291.940274600E-6	173.186377910E-6	153.962294267E+3	-157.061013717E+3	1.023140514E+3	606.952911783E+0	400.011400000E+0
6.799520981E+3	689.999997616E-3	289.401666667E-9	108.189324266E-12	2.384229523E+6	891.315464550E+0	44.621808793E-3	-45.451767140E-3	247.414211057E-6	220.763943802E-6	154.186426455E+3	-157.054268773E+3	854.916331019E+0	762.828861162E+0	399.992000000E+0
6.806069610E+3	699.999988079E-3	293.437143333E-9	92.930581000E-12	2.385519366E+6	755.486160126E+0	45.297869360E-3	-46.097637630E-3	265.207177439E-6	180.683438462E-6	154.369923471E+3	-157.095441655E+3	903.795526451E+0	615.748355540E+0	399.992000000E+0
6.812408379E+3	709.999978542E-3	297.556660000E-9	159.208961799E-12	2.386100108E+6	1.276693054E+3	45.977424167E-3	-46.712162520E-3	246.161808481E-6	204.900168398E-6	154.516535327E+3	-156.985773802E+3	827.277092307E+0	688.608913670E+0	399.992000000E+0
6.818745236E+3	720.000028610E-3	301.659023333E-9	112.345690903E-12	2.386800901E+6	888.906929679E+0	46.676747203E-3	-47.333041523E-3	264.711043774E-6	222.765402756E-6	154.733469225E+3	-156.909085630E+3	877.517406403E+0	738.467559481E+0	399.992000000E+0
6.825081074E+3	730.000019073E-3	305.825563333E-9	106.091367530E-12	2.386981687E+6	828.047690571E+0	47.354445310E-3	-47.976194823E-3	276.331000616E-6	213.891889759E-6	154.841357256E+3	-156.874377342E+3	903.557562697E+0	699.391795203E+0	399.992000000E+0
6.831428406E+3	740.000009537E-3	309.956210000E-9	109.753558893E-12	2.387434049E+6	845.375492007E+0	48.012364277E-3	-48.611353643E-3	284.546096754E-6	225.760121747E-6	154.900475382E+3	-156.832972126E+3	918.020312463E+0	728.361344161E+0	399.992000000E+0
6.837771640E+3	750.000000000E-3	314.206890000E-9	124.302343724E-12	2.386962297E+6	944.298223191E+0	48.665027250E-3	-49.231208123E-3	298.957420837E-6	201.203034144E-6	154.882113661E+3	-156.684050192E+3	951.466789404E+0	640.352075489E+0	399.992000000E+0
6.844113034E+3	759.999990463E-3	318.330360000E-9	134.589092656E-12	2.387456825E+6	1.009409369E+3	49.364235780E-3	-49.847735610E-3	265.113226007E-6	173.616821169E-6	155.072346163E+3	-156.591207983E+3	832.824195614E+0	545.398249695E+0	399.992000000E+0
6.850459782E+3	769.999980927E-3	322.559216667E-9	135.942767073E-12	2.387158516E+6	1.006069327E+3	50.040451283E-3	-50.482393623E-3	269.930779803E-6	187.395585904E-6	155.135704385E+3	-156.505816653E+3	836.841007344E+0	580.964908833E+0	399.992000000E+0
6.856799049E+3	779.999971390E-3	326.777743333E-9	109.375807964E-12	2.386943381E+6	798.934034366E+0	50.723594833E-3	-51.117723927E-3	263.947284109E-6	182.417501672E-6	155.223529962E+3	-156.429637482E+3	807.727238142E+0	558.231107821E+0	399.992000000E+0
6.863139737E+3	790.000021458E-3	330.871506667E-9	130.225546870E-12	2.387633887E+6	939.733166361E+0	51.390978473E-3	-51.735058803E-3	317.062411099E-6	191.217041889E-6	155.320048532E+3	-156.359969840E+3	958.264476421E+0	577.919337374E+0	400.005300000E+0
6.869643799E+3	800.000011921E-3	335.122773333E-9	136.915964494E-12	2.387184864E+6	975.295455940E+0	52.071245737E-3	-52.382904180E-3	299.034308899E-6	177.156765877E-6	155.379609743E+3	-156.309592628E+3	892.312706548E+0	528.632429586E+0	400.005300000E+0
6.875985970E+3	810.000002384E-3	339.182513333E-9	103.170641150E-12	2.388094818E+6	726.397334169E+0	52.748210823E-3	-53.015010560E-3	249.323535810E-6	184.586549760E-6	155.515714254E+3	-156.302310632E+3	735.071903794E+0	544.210100768E+0	400.005300000E+0
6.882323896E+3	819.999992847E-3	343.260983333E-9	111.439456528E-12	2.388852892E+6	775.539548531E+0	53.434150083E-3	-53.642829280E-3	229.761732505E-6	211.107741851E-6	155.666250106E+3	-156.274181700E+3	669.349980512E+0	615.006517201E+0	400.005300000E+0
6.888662677E+3	829.999983311E-3	347.430836667E-9	108.726209394E-12	2.388964639E+6	747.610868603E+0	54.117814847E-3	-54.284776817E-3	315.231257945E-6	175.494401452E-6	155.765721218E+3	-156.246282965E+3	907.320895777E+0	505.120394998E+0	400.005300000E+0
6.895002189E+3	839.999973774E-3	351.512113333E-9	127.498269720E-12	2.389675752E+6	866.768205184E+0	54.789130877E-3	-54.883038103E-3	251.393321399E-6	203.422186496E-6	155.866978117E+3	-156.134130295E+3	715.176837052E+0	578.706049607E+0	400.005300000E+0
6.901336712E+3	850.000023842E-3	355.624553333E-9	125.208462679E-12	2.390161241E+6	841.529112027E+0	55.466545180E-3	-55.524342860E-3	282.579195648E-6	215.069239603E-6	155.969391484E+3	-156.131915920E+3	794.599790704E+0	604.764877980E+0	400.005300000E+0
6.907670809E+3	860.000014305E-3	359.694830000E-9	99.140141667E-12	2.390915695E+6	658.991180588E+0	56.134603240E-3	-56.164148807E-3	301.733103890E-6	172.147317998E-6	156.061746120E+3	-156.143886768E+3	838.858606585E+0	478.592694808E+0	400.005300000E+0
6.914007810E+3	870.000004768E-3	363.764800000E-9	130.167663764E-12	2.391655280E+6	855.817221419E+0	56.828759853E-3	-56.780243460E-3	292.835479999E-6	231.925392623E-6	156.223911311E+3	-156.090538337E+3	805.013239321E+0	637.569640116E+0	400.005300000E+0
6.920351681E+3	879.999995232E-3	367.910846667E-9	95.764962758E-12	2.391883803E+6	622.592852118E+0	57.488560910E-3	-57.445211790E-3	267.204432255E-6	213.251375302E-6	156.256770984E+3	-156.138945917E+3	726.274951326E+0	579.627856135E+0	400.005300000E+0
6.926698837E+3	889.999985695E-3	371.914310000E-9	107.646952805E-12	2.393024312E+6	692.637438829E+0	58.146975903E-3	-58.060328830E-3	292.777725307E-6	196.264987001E-6	156.345089016E+3	-156.112113110E+3	787.218231282E+0	527.715610084E+0	399.997900000E+0
6.933245239E+3	899.999976158E-3	376.137813333E-9	121.167435404E-12	2.392739959E+6	770.787073717E+0	58.844065450E-3	-58.672025897E-3	249.557518023E-6	166.917294060E-6	156.442833887E+3	-155.985449526E+3	663.473623700E+0	443.766322191E+0	399.997900000E+0
6.939594337E+3	910.000026226E-3	380.219423333E-9	137.075314519E-12	2.393354917E+6	862.843552480E+0	59.513690687E-3	-59.307889513E-3	317.577959052E-6	207.992880365E-6	156.524593523E+3	-155.983324033E+3	835.249173406E+0	547.033811533E+0	399.997900000E+0
6.945937141E+3	920.000016689E-3	384.462303333E-9	89.794779371E-12	2.392952466E+6	558.896507747E+0	60.204251830E-3	-59.945682770E-3	267.877874903E-6	182.672200535E-6	156.593380698E+3	-155.920833461E+3	696.759793042E+0	475.136831234E+0	399.997900000E+0
6.952452518E+3	930.000007153E-3	388.541880000E-9	127.259358846E-12	2.393564388E+6	783.965603276E+0	60.887214310E-3	-60.575959683E-3	285.954510277E-6	228.655871139E-6	156.706953469E+3	-155.905869615E+3	735.968308685E+0	588.497361312E+0	399.997900000E+0
6.958788325E+3	939.999997616E-3	392.668563333E-9	116.617661416E-12	2.393876377E+6	710.951399808E+0	61.557323317E-3	-61.215802983E-3	280.219777136E-6	214.818794075E-6	156.766619650E+3	-155.896877671E+3	713.629262189E+0	547.074082660E+0	399.997900000E+0
6.965122509E+3	949.999988079E-3	396.888876667E-9	140.130492592E-12	2.393617065E+6	845.120027563E+0	62.239929517E-3	-61.830610157E-3	270.203470704E-6	214.266826334E-6	156.819536086E+3	-155.788216278E+3	680.803838530E+0	539.866040424E+0	399.997900000E+0
6.971464265E+3	959.999978542E-3	400.983410000E-9	89.408417215E-12	2.394113957E+6	533.822433100E+0	62.907415217E-3	-62.470282413E-3	297.846050742E-6	166.501856050E-6	156.882837663E+3	-155.792685820E+3	742.788961622E+0	415.233777502E+0	399.997900000E+0
6.977809411E+3	970.000028610E-3	405.099370000E-9	121.031857163E-12	2.394474296E+6	715.398967220E+0	63.613939480E-3	-63.105990780E-3	215.813658714E-6	174.325621658E-6	157.032926218E+3	-155.779039548E+3	532.742518740E+0	430.328049285E+0	399.997900000E+0
6.984150511E+3	980.000019073E-3	409.201086667E-9	112.898498000E-12	2.394910598E+6	660.755355107E+0	64.259556133E-3	-63.762427537E-3	312.968738226E-6	164.580706670E-6	157.036621424E+3	-155.821745382E+3	764.828707508E+0	402.200072366E+0	399.997900000E+0
6.990495647E+3	990.000009537E-3	413.231540000E-9	90.807122613E-12	2.395751325E+6	526.463406763E+0	64.930978467E-3	-64.366507663E-3	266.394513865E-6	187.102000544E-6	157.129773944E+3	-155.763782366E+3	644.661619646E+0	452.777637795E+0	399.997300000E+0
6.997017091E+3	1.000000000E+0	417.370073333E-9	151.363041390E-12	2.395955206E+6	868.914879562E+0	65.601450817E-3	-64.991781957E-3	250.408150187E-6	208.281980475E-6	157.178137600E+3	-155.717398321E+3	599.966711046E+0	499.034295420E+0	399.997300000E+0
7.003371346E+3	1.009999990E+0	421.488783333E-9	119.055901339E-12	2.396267778E+6	676.862188247E+0	66.259970747E-3	-65.635835887E-3	291.492723560E-6	205.102012880E-6	157.204588513E+3	-155.723802108E+3	691.578839310E+0	486.613217220E+0	399.997300000E+0
7.009712366E+3	1.019999981E+0	425.622753333E-9	132.964495477E-12	2.396488376E+6	748.662672135E+0	66.952026683E-3	-66.244292177E-3	267.764250568E-6	201.464387864E-6	157.303683036E+3	-155.640861908E+3	629.111692152E+0	473.340267377E+0	399.997300000E+0
7.016065428E+3	1.029999971E+0	429.782483333E-9	127.644717284E-12	2.396561078E+6	711.774846736E+0	67.616247097E-3	-66.878565617E-3	290.349268842E-6	226.719164654E-6	157.326670394E+3	-155.610263820E+3	675.572598003E+0	527.520719075E+0	399.997300000E+0
7.022416764E+3	1.039999962E+0	433.915660000E-9	148.345104634E-12	2.396779047E+6	819.399877027E+0	68.297899727E-3	-67.519247983E-3	252.337455486E-6	159.383369247E-6	157.399020184E+3	-155.604543020E+3	581.535719375E+0	367.314167105E+0	399.997300000E+0
7.028771643E+3	1.049999952E+0	438.058560000E-9	150.514606004E-12	2.396939698E+6	823.575811858E+0	68.972459987E-3	-68.153284827E-3	238.171184614E-6	160.910669171E-6	157.450318941E+3	-155.580306036E+3	543.697136324E+0	367.326845914E+0	399.997300000E+0
7.035124722E+3	1.059999943E+0	442.222303333E-9	118.899895546E-12	2.396984356E+6	644.474933436E+0	69.644329847E-3	-68.797675473E-3	284.090748271E-6	185.083455240E-6	157.487149159E+3	-155.572604445E+3	642.416147105E+0	418.530349657E+0	399.997300000E+0
7.041474022E+3	1.070000052E+0	446.375516667E-9	137.059488930E-12	2.397084993E+6	736.024337938E+0	70.336416413E-3	-69.407618867E-3	287.602261451E-6	195.843681917E-6	157.572299078E+3	-155.491545291E+3	644.305636650E+0	438.741988762E+0	399.997300000E+0
7.047814731E+3	1.080000043E+0	450.529076667E-9	131.511157737E-12	2.397181667E+6	699.746481690E+0	71.005871787E-3	-70.059373117E-3	265.900939563E-6	161.291594689E-6	157.605525290E+3	-155.504664949E+3	590.197066814E+0	358.004850391E+0	399.997300000E+0
7.054155838E+3	1.090000033E+0	454.588813333E-9	95.448277141E-12	2.397771352E+6	503.450894034E+0	71.678548957E-3	-70.675951970E-3	270.483216176E-6	222.309604172E-6	157.677766928E+3	-155.472263938E+3	595.006318330E+0	489.034480505E+0	400.003000000E+0
7.060683906E+3	1.100000024E+0	458.790996667E-9	133.835595191E-12	2.397605951E+6	699.414377808E+0	72.340190700E-3	-71.299108470E-3	313.763501670E-6	190.957317624E-6	157.675698141E+3	-155.406511871E+3	683.892020439E+0	416.218537441E+0	400.003000000E+0
7.067024079E+3	1.110000014E+0	462.891593333E-9	104.047618188E-12	2.397969698E+6	539.009649699E+0	73.016824883E-3	-71.942562347E-3	250.780745063E-6	174.503218068E-6	157.740658796E+3	-155.419893951E+3	541.769927721E+0	376.985066441E+0	400.003000000E+0
7.073370835E+3	1.120000005E+0	466.961663333E-9	93.349375202E-12	2.398483843E+6	479.476123522E+0	73.724104607E-3	-72.567927317E-3	286.520167762E-6	178.747761701E-6	157.880422304E+3	-155.404464681E+3	613.583919751E+0	382.788943368E+0	400.003000000E+0
7.079716976E+3	1.129999995E+0	471.193993333E-9	159.135507066E-12	2.398162989E+6	809.927309361E+0	74.403364863E-3	-73.220919837E-3	281.391887935E-6	176.946772103E-6	157.903890788E+3	-155.394425380E+3	597.189038732E+0	375.528496981E+0	400.003000000E+0
7.086062226E+3	1.139999986E+0	475.166820000E-9	124.325397300E-12	2.399157386E+6	627.729426007E+0	75.053880640E-3	-73.837448123E-3	297.359042969E-6	176.596999810E-6	157.952696781E+3	-155.392685296E+3	625.799257130E+0	371.652633089E+0	400.003000000E+0
7.092410135E+3	1.149999976E+0	479.339850000E-9	114.468672872E-12	2.399132841E+6	572.924517662E+0	75.723587560E-3	-74.485283653E-3	266.037055712E-6	171.507541166E-6	157.974738716E+3	-155.391385993E+3	555.007174371E+0	357.799463505E+0	400.003000000E+0
7.098754926E+3	1.159999967E+0	483.452190000E-9	108.096933990E-12	2.399409891E+6	536.493283081E+0	76.433543033E-3	-75.098458247E-3	275.179278812E-6	217.578977107E-6	158.099486597E+3	-155.337921309E+3	569.196467622E+0	450.052728290E+0	400.003000000E+0
7.105096873E+3	1.169999957E+0	487.548643333E-9	128.689840135E-12	2.399760461E+6	633.423545140E+0	77.094858027E-3	-75.726627637E-3	265.099522798E-6	209.143963506E-6	158.127520363E+3	-155.321173943E+3	543.739637928E+0	428.970455289E+0	400.003000000E+0
7.111446781E+3	1.179999948E+0	491.672870000E-9	116.892347025E-12	2.399969613E+6	570.578728202E+0	77.787195217E-3	-76.350257907E-3	299.887740370E-6	164.188309089E-6	158.209248390E+3	-155.286700905E+3	609.933471355E+0	333.938110291E+0	400.003000000E+0
7.117792927E+3	1.190000057E+0	495.743000000E-9	176.571737888E-12	2.400437439E+6	854.978104096E+0	78.466115637E-3	-77.000719090E-3	225.045270854E-6	192.568609930E-6	158.279825709E+3	-155.323865571E+3	453.955518997E+0	388.444435787E+0	400.001900000E+0
7.124343587E+3	1.200000048E+0	500.003286667E-9	160.775853251E-12	2.399984319E+6	771.713980769E+0	79.087451123E-3	-77.623857440E-3	243.972254214E-6	193.054823282E-6	158.173862517E+3	-155.246694392E+3	487.941301028E+0	386.107108554E+0	400.001900000E+0
7.130694513E+3	1.210000038E+0	504.163650000E-9	121.668154533E-12	2.400014436E+6	579.187585800E+0	79.798446190E-3	-78.245557227E-3	274.516016951E-6	195.511639681E-6	158.278856855E+3	-155.198728085E+3	544.497837064E+0	387.794002365E+0	400.001900000E+0
7.137043711E+3	1.220000029E+0	508.281606667E-9	115.026095790E-12	2.400244299E+6	543.184579211E+0	80.454085430E-3	-78.867149627E-3	266.724646269E-6	196.731846675E-6	158.286438806E+3	-155.164280179E+3	524.757620127E+0	387.052854352E+0	400.001900000E+0
7.143383568E+3	1.230000019E+0	512.418210000E-9	137.510038129E-12	2.400383115E+6	644.155042148E+0	81.160849340E-3	-79.491494720E-3	256.580716848E-6	201.405328223E-6	158.387910024E+3	-155.130112804E+3	500.725212025E+0	393.048733032E+0	400.001900000E+0
7.149736860E+3	1.240000010E+0	516.507436667E-9	113.581201344E-12	2.400739896E+6	527.928355123E+0	81.831271000E-3	-80.126217960E-3	304.904611395E-6	209.965897189E-6	158.431931838E+3	-155.130811818E+3	590.319886511E+0	406.510888873E+0	400.001900000E+0
7.156072185E+3	1.250000000E+0	520.630463333E-9	131.214103750E-12	2.400935189E+6	605.105888349E+0	82.503526017E-3	-80.752364037E-3	256.553613050E-6	236.361910888E-6	158.468495079E+3	-155.104953943E+3	492.774877996E+0	453.991703394E+0	400.001900000E+0
7.162409209E+3	1.259999990E+0	524.827570000E-9	177.144424129E-12	2.400788492E+6	810.335278142E+0	83.199425773E-3	-81.367304223E-3	265.916438663E-6	183.383543719E-6	158.527163071E+3	-155.036261192E+3	506.673913231E+0	349.416749809E+0	400.001900000E+0
7.168749434E+3	1.269999981E+0	528.943710000E-9	109.109977261E-12	2.401011595E+6	495.278260437E+0	83.828026653E-3	-82.008524710E-3	243.846368480E-6	168.627470166E-6	158.481942537E+3	-155.042064325E+3	461.006273200E+0	318.800407261E+0	400.001900000E+0
7.175087824E+3	1.279999971E+0	532.950296667E-9	160.151095647E-12	2.401724850E+6	721.716206175E+0	84.522099837E-3	-82.651827517E-3	244.945506932E-6	193.422624922E-6	158.592837578E+3	-155.083556635E+3	459.602909435E+0	362.928074404E+0	400.001900000E+0
7.181426609E+3	1.289999962E+0	537.125000000E-9	141.816960709E-12	2.401675517E+6	634.113702349E+0	85.209977723E-3	-83.265294787E-3	300.758970660E-6	197.846155613E-6	158.640870790E+3	-155.020330066E+3	559.942230691E+0	368.342854295E+0	399.998500000E+0
7.187956306E+3	1.299999952E+0	541.198713333E-9	139.121025787E-12	2.402075098E+6	617.479575257E+0	85.859406483E-3	-83.881930793E-3	237.130339315E-6	184.803794020E-6	158.646730615E+3	-154.992849626E+3	438.157618399E+0	341.471236844E+0	399.998500000E+0
7.194301559E+3	1.309999943E+0	545.315963333E-9	106.081079867E-12	2.402276902E+6	467.318298004E+0	86.564615763E-3	-84.500327710E-3	246.550329653E-6	171.105252081E-6	158.742126737E+3	-154.956636871E+3	452.123807537E+0	313.772681502E+0	399.998500000E+0
7.200651744E+3	1.320000052E+0	549.422966667E-9	112.618937384E-12	2.402520704E+6	492.460900068E+0	87.219836693E-3	-85.167488480E-3	302.561872081E-6	174.699465040E-6	158.748072041E+3	-155.012610770E+3	550.690252206E+0	317.968988628E+0	399.998500000E+0
7.206992619E+3	1.330000043E+0	553.637140000E-9	127.744787599E-12	2.402295559E+6	554.299402635E+0	87.912323980E-3	-85.765943923E-3	247.679869623E-6	190.242124819E-6	158.790510297E+3	-154.913638784E+3	447.368595292E+0	343.622403690E+0	399.998500000E+0
7.213341208E+3	1.340000033E+0	557.754550000E-9	137.583904807E-12	2.402490546E+6	592.633499064E+0	88.573457797E-3	-86.388128020E-3	322.330483967E-6	198.018931180E-6	158.803649018E+3	-154.885563946E+3	577.907403834E+0	355.028804659E+0	399.998500000E+0
7.219687105E+3	1.350000024E+0	561.994393333E-9	146.524315820E-12	2.402159238E+6	626.295819075E+0	89.243349583E-3	-86.968784337E-3	286.948622901E-6	213.351482785E-6	158.797579908E+3	-154.750270409E+3	510.589832042E+0	379.632760249E+0	399.998500000E+0
7.226032605E+3	1.360000014E+0	566.229006667E-9	146.770132105E-12	2.401855077E+6	622.575994468E+0	89.895877483E-3	-87.638322993E-3	275.343605402E-6	204.138230920E-6	158.762402535E+3	-154.775403523E+3	486.276051138E+0	360.522383199E+0	399.998500000E+0
7.232378239E+3	1.370000005E+0	570.312263333E-9	134.861283735E-12	2.402192786E+6	568.044602460E+0	90.612921897E-3	-88.281016130E-3	244.608363865E-6	162.998338461E-6	158.882997478E+3	-154.794174711E+3	428.902514624E+0	285.805424397E+0	399.998500000E+0
7.238720644E+3	1.379999995E+0	574.500040000E-9	162.533798289E-12	2.402088597E+6	679.583213859E+0	91.269331487E-3	-88.906635950E-3	224.485575140E-6	203.094191719E-6	158.867406670E+3	-154.754795056E+3	390.749450844E+0	353.514669414E+0	399.998500000E+0
7.245071042E+3	1.389999986E+0	578.583363333E-9	103.320503968E-12	2.402419554E+6	429.011988234E+0	91.935901933E-3	-89.545675380E-3	297.095414185E-6	231.053139447E-6	158.898281146E+3	-154.767110593E+3	513.487654525E+0	399.342867578E+0	399.999000000E+0
7.251584297E+3	1.399999976E+0	582.690206667E-9	110.247598874E-12	2.402648886E+6	454.591938617E+0	92.601024703E-3	-90.170087963E-3	267.334376201E-6	226.335836969E-6	158.919823336E+3	-154.747903657E+3	458.793323009E+0	388.432539932E+0	399.999000000E+0
7.258091234E+3	1.409999967E+0	586.858703333E-9	127.680885841E-12	2.402622571E+6	522.730559274E+0	93.291982897E-3	-90.793948867E-3	308.524387941E-6	212.173243287E-6	158.968389438E+3	-154.711770228E+3	525.721755831E+0	361.540592450E+0	399.999000000E+0
7.264432841E+3	1.419999957E+0	590.906630000E-9	86.330212676E-12	2.403086858E+6	351.085922937E+0	93.962945083E-3	-91.416526027E-3	287.250012852E-6	189.276603741E-6	159.014876992E+3	-154.705534488E+3	486.117430857E+0	320.315586476E+0	399.999000000E+0
7.270777249E+3	1.429999948E+0	594.979026667E-9	139.117930457E-12	2.403445976E+6	561.973473324E+0	94.630395780E-3	-92.041268887E-3	269.335298561E-6	178.953529585E-6	159.048288324E+3	-154.696661162E+3	452.680323994E+0	300.772836629E+0	399.999000000E+0
7.277117441E+3	1.440000057E+0	599.054123333E-9	124.613119040E-12	2.403789576E+6	500.027802050E+0	95.308369653E-3	-92.688889937E-3	307.082685838E-6	215.615394458E-6	159.098094715E+3	-154.725401807E+3	512.612590210E+0	359.926400736E+0	399.999000000E+0
7.283462919E+3	1.450000048E+0	603.094930000E-9	117.773576306E-12	2.404265026E+6	469.509651696E+0	95.987855507E-3	-93.305655010E-3	303.413997931E-6	193.252616690E-6	159.158783687E+3	-154.711390145E+3	503.094923930E+0	320.434822243E+0	399.999000000E+0
