[Main]
Experiment = "VvsI_400.0K"
Header length = 61    
Date = "20201125 17:49:30"
Comments = ""

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Temperature]
Set initial temperature = TRUE
Initial temperature (K) = 4.000000E+2
Delay after setting initial temperature (s) = 1.000000E+1
Initial temperature stabilization (K) = 2.000000E-1
Initial temperature ramp rate (K/min) = 1.000000E+1
Wait for initial temperature to stabilize = TRUE
Set final temperature = FALSE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Measure Voltage Configuration3]
Voltage meter = "Keithley 6430"
Auto-range = "Manual"
GPIB = "GPIB0::9::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Dynamic Current]
Operating mode = "Linear"
Current source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial current (A) = -1.000000E-9
Final current (A) = 1.000000E-9
Current step (A) = 1.000000E-11
Number of measurement sequences = 1.000000E+0
Samples/sequence = 3.000000E+1
Pre-measuement delay (s) = 1.000000E+0
Output limit (V) = 10.000000
Auto-range = 1
Manual range (A) = 0.000010
Check output compliance = "Abort"
Inital delay (s) = 1.000000
Time (s)	Current (A)	Voltage 1 (V)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 1 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 1 (Ohms)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 1 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	dI/dV 1 (A/V)	dI/dV 2 (A/V)	dI/dV 3 (A/V)	Temperature (K)
2.527787539E+3	480.000000000E-12	-1.546059693E-3	-960.189410000E-6	3.416525100E-3	233.550204405E-6	138.362624349E-6	17.780017777E-6	-3.220957693E+6	-2.000394604E+6	7.117760625E+6	486.562925843E+3	288.255467394E+3	37.041703703E+3	484.869266639E-9	580.003479866E-9	343.973582829E-9	400.003300000E+0
2.544611392E+3	490.000000000E-12	-1.535446277E-3	-968.302314133E-6	3.440943200E-3	282.136812658E-6	184.632426034E-6	29.044130548E-6	-3.133563831E+6	-1.976127172E+6	7.022333061E+6	575.789413588E+3	376.800869457E+3	59.273735812E+3	942.203746095E-9	-1.232604236E-6	409.532273191E-9	400.003300000E+0
2.561423779E+3	500.000000000E-12	-1.547517837E-3	-955.616462200E-6	3.460950667E-3	307.503039436E-6	156.358763873E-6	32.455259501E-6	-3.095035674E+6	-1.911232924E+6	6.921901333E+6	615.006078872E+3	312.717527747E+3	64.910519002E+3	-828.393347670E-9	788.279734980E-9	499.813402996E-9	400.007700000E+0
2.578452988E+3	510.000000000E-12	-1.545074817E-3	-977.140815300E-6	3.492040467E-3	282.357000917E-6	215.324069176E-6	25.060002099E-6	-3.029558465E+6	-1.915962383E+6	6.847138170E+6	553.641178269E+3	422.204057207E+3	49.137259018E+3	4.093294924E-6	-464.590036855E-9	321.648900926E-9	400.007700000E+0
2.595273005E+3	520.000000000E-12	-1.534060330E-3	-962.058908667E-6	3.512581667E-3	264.337423097E-6	157.878120366E-6	19.450401225E-6	-2.950116019E+6	-1.850113286E+6	6.754964744E+6	508.341198264E+3	303.611769934E+3	37.404617741E+3	907.895183622E-9	663.046141520E-9	486.826475571E-9	400.007700000E+0
2.612082949E+3	530.000000000E-12	-1.530376547E-3	-968.120454333E-6	3.531902367E-3	359.039642278E-6	178.200445162E-6	15.229378937E-6	-2.887502919E+6	-1.826642367E+6	6.663966730E+6	677.433287317E+3	336.227255022E+3	28.734677239E+3	2.714600970E-6	-1.649744232E-6	517.579590802E-9	400.007700000E+0
2.628899221E+3	540.000000000E-12	-1.500380018E-3	-968.628932600E-6	3.557772167E-3	271.665042840E-6	216.193765233E-6	18.144021231E-6	-2.778481514E+6	-1.793757283E+6	6.588466975E+6	503.083412666E+3	400.358824506E+3	33.600039316E+3	333.371897054E-9	-19.666523931E-6	386.551113654E-9	399.996700000E+0
2.645920176E+3	550.000000000E-12	-1.529666012E-3	-957.558127467E-6	3.575455367E-3	277.377675432E-6	148.209627413E-6	24.068652544E-6	-2.781210931E+6	-1.741014777E+6	6.500827939E+6	504.323046241E+3	269.472049842E+3	43.761186443E+3	-341.460149387E-9	903.276670447E-9	565.508505248E-9	399.996700000E+0
2.662736247E+3	560.000000000E-12	-1.513546725E-3	-952.621310500E-6	3.600583600E-3	274.341618789E-6	169.165793705E-6	20.269536784E-6	-2.702762008E+6	-1.701109483E+6	6.429613571E+6	489.895747837E+3	302.081774473E+3	36.195601399E+3	620.374821368E-9	2.025596668E-6	397.958736985E-9	399.996700000E+0
2.679545763E+3	570.000000000E-12	-1.501127893E-3	-949.046138400E-6	3.623671500E-3	316.649730396E-6	148.344820848E-6	17.188229294E-6	-2.633557708E+6	-1.664993225E+6	6.357318421E+6	555.525842799E+3	260.254071663E+3	30.154788235E+3	805.228747504E-9	2.797068147E-6	433.127309110E-9	399.996700000E+0
2.696358534E+3	580.000000000E-12	-1.501164012E-3	-942.167969100E-6	3.649965700E-3	258.927997293E-6	155.435832979E-6	14.175537781E-6	-2.588213813E+6	-1.624427533E+6	6.293044310E+6	446.427581540E+3	267.992815480E+3	24.440582382E+3	-276.867703384E-6	1.453875234E-6	380.312007971E-9	400.009100000E+0
2.713382321E+3	590.000000000E-12	-1.500034168E-3	-931.478122700E-6	3.656724600E-3	303.105844629E-6	157.248121207E-6	8.639906511E-6	-2.542430793E+6	-1.578776479E+6	6.197838305E+6	513.738719710E+3	266.522239334E+3	14.643909341E+3	8.850782011E-6	935.467136366E-9	1.479530693E-6	400.009100000E+0
2.730197661E+3	600.000000000E-12	-1.474486436E-3	-942.385498733E-6	3.676670867E-3	270.844641207E-6	179.623073423E-6	7.494237136E-6	-2.457477394E+6	-1.570642498E+6	6.127784778E+6	451.407735344E+3	299.371789039E+3	12.490395227E+3	391.424183191E-9	-916.810786521E-9	501.346952145E-9	400.009100000E+0
2.747014968E+3	610.000000000E-12	-1.478388578E-3	-925.979043767E-6	3.706182167E-3	298.294739058E-6	160.883435647E-6	8.772966333E-6	-2.423587833E+6	-1.517998432E+6	6.075708470E+6	489.007768948E+3	263.743337126E+3	14.381912021E+3	-2.562695272E-6	609.516194712E-9	338.853252822E-9	400.009100000E+0
2.763834466E+3	620.000000000E-12	-1.480066094E-3	-936.958888200E-6	3.745618667E-3	301.898449249E-6	188.088723677E-6	7.095938549E-6	-2.387203377E+6	-1.511224013E+6	6.041320430E+6	486.932982660E+3	303.368909156E+3	11.445062175E+3	-5.961195005E-6	-910.759716198E-9	253.572198344E-9	399.992000000E+0
2.780833902E+3	630.000000000E-12	-1.465696446E-3	-934.708603200E-6	3.757157967E-3	365.157293787E-6	156.072491281E-6	9.566345674E-6	-2.326502295E+6	-1.483664450E+6	5.963742804E+6	579.614752042E+3	247.734113145E+3	15.184675673E+3	695.911254613E-9	4.443881553E-6	866.603693465E-9	399.992000000E+0
2.797654150E+3	640.000000000E-12	-1.477622642E-3	-936.015147067E-6	3.775073233E-3	277.278228973E-6	192.474550330E-6	10.836721166E-6	-2.308785379E+6	-1.462523667E+6	5.898551927E+6	433.247232770E+3	300.741484890E+3	16.932376822E+3	-838.490281478E-9	-7.653780524E-6	558.183151056E-9	399.992000000E+0
2.814697419E+3	650.000000000E-12	-1.451108664E-3	-925.743054667E-6	3.800741200E-3	239.311723183E-6	174.725850675E-6	8.286726513E-6	-2.232474868E+6	-1.424220084E+6	5.847294154E+6	368.171881820E+3	268.809001038E+3	12.748810020E+3	377.159549578E-9	973.511492167E-9	389.590657097E-9	399.992000000E+0
2.831515881E+3	660.000000000E-12	-1.455302571E-3	-921.641364633E-6	3.826327767E-3	311.878476244E-6	152.379877695E-6	8.213788146E-6	-2.205003896E+6	-1.396426310E+6	5.797466313E+6	472.543145824E+3	230.878602569E+3	12.445133554E+3	-2.384411481E-6	2.438019431E-6	390.830084015E-9	400.002300000E+0
2.848519577E+3	670.000000000E-12	-1.446951358E-3	-915.779423533E-6	3.835319767E-3	291.161052480E-6	157.755212022E-6	8.840998464E-6	-2.159628893E+6	-1.366834960E+6	5.724357861E+6	434.568735044E+3	235.455540332E+3	13.195520096E+3	1.197430792E-6	1.705919563E-6	1.112099644E-6	400.002300000E+0
2.865317982E+3	680.000000000E-12	-1.436958335E-3	-915.234541500E-6	3.866773933E-3	327.596376012E-6	156.017535373E-6	19.148088940E-6	-2.113174022E+6	-1.345933149E+6	5.686432255E+6	481.759376489E+3	229.437552019E+3	28.158954324E+3	1.000698154E-6	18.352596320E-6	317.922903696E-9	400.002300000E+0
2.882125631E+3	690.000000000E-12	-1.455084373E-3	-901.949643500E-6	3.896880167E-3	309.538398379E-6	164.253278715E-6	15.876412394E-6	-2.108817931E+6	-1.307173396E+6	5.647652415E+6	448.606374462E+3	238.048230022E+3	23.009293324E+3	-551.692543070E-9	752.734420693E-9	332.157128037E-9	400.002300000E+0
2.898930546E+3	700.000000000E-12	-1.417464344E-3	-899.354614400E-6	3.906935567E-3	318.184720177E-6	175.106831750E-6	23.207067893E-6	-2.024949063E+6	-1.284792306E+6	5.581336524E+6	454.549600253E+3	250.152616786E+3	33.152954133E+3	265.815852736E-9	3.853521334E-6	994.490522505E-9	399.997200000E+0
2.915972554E+3	710.000000000E-12	-1.405831109E-3	-901.714175000E-6	3.935855600E-3	285.160758702E-6	175.818683607E-6	10.802086761E-6	-1.980043816E+6	-1.270019965E+6	5.543458592E+6	401.634871411E+3	247.631948743E+3	15.214206705E+3	859.606144511E-9	-4.238077208E-6	345.781067564E-9	399.997200000E+0
2.932791788E+3	720.000000000E-12	-1.424923004E-3	-907.757348967E-6	3.953151233E-3	285.410358531E-6	156.692305312E-6	7.505355089E-6	-1.979059728E+6	-1.260774096E+6	5.490487824E+6	396.403275737E+3	217.628201822E+3	10.424104290E+3	-523.782483331E-9	-1.654759578E-6	578.180619771E-9	399.997200000E+0
2.949598081E+3	730.000000000E-12	-1.409332142E-3	-905.361721300E-6	3.973414500E-3	260.004302683E-6	169.714936711E-6	13.556296747E-6	-1.930591976E+6	-1.240221536E+6	5.443033562E+6	356.170277648E+3	232.486214673E+3	18.570269517E+3	641.401367917E-9	4.174271377E-6	493.503844395E-9	399.997200000E+0
2.966414834E+3	740.000000000E-12	-1.415057916E-3	-895.325383700E-6	3.996652000E-3	282.467025088E-6	155.521135162E-6	11.139049953E-6	-1.912240427E+6	-1.209899167E+6	5.400881081E+6	381.712196065E+3	210.163696165E+3	15.052770207E+3	-1.746488975E-6	996.379396405E-9	430.338891877E-9	399.998300000E+0
2.983409438E+3	750.000000000E-12	-1.404773802E-3	-895.071508900E-6	4.036358433E-3	299.734265919E-6	165.757709148E-6	12.896718341E-6	-1.873031736E+6	-1.193428679E+6	5.381811244E+6	399.645687892E+3	221.010278863E+3	17.195624455E+3	972.373570368E-9	39.389494349E-6	251.848357067E-9	399.998300000E+0
3.000217316E+3	760.000000000E-12	-1.412322334E-3	-893.583321933E-6	4.046014500E-3	279.408059094E-6	161.330507938E-6	15.623869475E-6	-1.858318861E+6	-1.175767529E+6	5.323703289E+6	367.642183018E+3	212.276984129E+3	20.557722993E+3	-1.324760894E-6	6.719585794E-6	1.035618368E-6	399.998300000E+0
3.017033589E+3	770.000000000E-12	-1.395382520E-3	-886.868218967E-6	4.066109700E-3	293.306234565E-6	167.570372703E-6	8.214231536E-6	-1.812185091E+6	-1.151776908E+6	5.280661948E+6	380.917187747E+3	217.623860653E+3	10.667833164E+3	590.325253866E-9	1.489180441E-6	497.631275130E-9	399.998300000E+0
3.033839934E+3	780.000000000E-12	-1.376089165E-3	-883.002586400E-6	4.090723933E-3	268.791233882E-6	168.542195720E-6	7.683377508E-6	-1.764216878E+6	-1.132054598E+6	5.244517863E+6	344.604146002E+3	216.079738102E+3	9.850483984E+3	518.313152609E-9	2.586898736E-6	406.269001540E-9	400.001300000E+0
3.050873748E+3	790.000000000E-12	-1.379827755E-3	-889.645077333E-6	4.118363833E-3	284.844152433E-6	152.195566789E-6	13.349884892E-6	-1.746617411E+6	-1.126133009E+6	5.213118776E+6	360.562218270E+3	192.652616189E+3	16.898588471E+3	-2.674804969E-6	-1.505459338E-6	361.795809681E-9	400.001300000E+0
3.067683175E+3	800.000000000E-12	-1.387869404E-3	-883.346967467E-6	4.139701900E-3	302.719413811E-6	178.629304635E-6	19.775102726E-6	-1.734836755E+6	-1.104183709E+6	5.174627375E+6	378.399267264E+3	223.286630794E+3	24.718878407E+3	-1.243526048E-6	1.587777954E-6	468.646019165E-9	400.001300000E+0
3.084504877E+3	810.000000000E-12	-1.379700096E-3	-877.013341333E-6	4.153314700E-3	281.531500730E-6	157.548330157E-6	13.631993849E-6	-1.703333452E+6	-1.082732520E+6	5.127549012E+6	347.569753988E+3	194.504111305E+3	16.829622035E+3	1.224093889E-6	1.578874375E-6	734.602726845E-9	400.001300000E+0
3.101323527E+3	820.000000000E-12	-1.376180852E-3	-874.799398367E-6	4.176232067E-3	282.364522431E-6	144.271412093E-6	10.358216106E-6	-1.678269332E+6	-1.066828535E+6	5.092965935E+6	344.346978574E+3	175.940746455E+3	12.631970861E+3	2.841519372E-6	4.516828189E-6	436.350307845E-9	399.999100000E+0
3.118462313E+3	830.000000000E-12	-1.359859938E-3	-879.807878133E-6	4.207226700E-3	285.192862089E-6	188.902533611E-6	17.765226775E-6	-1.638385468E+6	-1.060009492E+6	5.068947831E+6	343.605857939E+3	227.593413989E+3	21.403887680E+3	612.710795746E-9	-1.996613836E-6	322.636499437E-9	399.999100000E+0
3.135281113E+3	840.000000000E-12	-1.348043838E-3	-873.764319967E-6	4.224734867E-3	266.063180638E-6	169.833072303E-6	15.722665846E-6	-1.604814093E+6	-1.040195619E+6	5.029446270E+6	316.741881712E+3	202.182228932E+3	18.717459340E+3	846.302925669E-9	1.654654381E-6	571.162029148E-9	399.999100000E+0
3.152083194E+3	850.000000000E-12	-1.351745032E-3	-859.662868100E-6	4.243156133E-3	331.478044755E-6	140.947304469E-6	11.877969171E-6	-1.590288273E+6	-1.011368080E+6	4.991948392E+6	389.974170300E+3	165.820358199E+3	13.974081378E+3	-2.701831301E-6	709.146837826E-9	542.850835447E-9	399.999100000E+0
3.168898010E+3	860.000000000E-12	-1.337795479E-3	-857.630349533E-6	4.267399867E-3	291.935147577E-6	155.306869354E-6	19.168630010E-6	-1.555576139E+6	-997.244592481E+3	4.962092868E+6	339.459473926E+3	180.589382970E+3	22.289104663E+3	716.868883032E-9	4.920004257E-6	412.477726203E-9	400.002100000E+0
3.185921794E+3	870.000000000E-12	-1.359330694E-3	-852.857289700E-6	4.295815900E-3	304.551140295E-6	161.973046614E-6	15.305219703E-6	-1.562449073E+6	-980.295735287E+3	4.937719425E+6	350.058781948E+3	186.175915648E+3	17.592206555E+3	-464.355721992E-9	2.095092111E-6	351.914001602E-9	400.002100000E+0
3.202718998E+3	880.000000000E-12	-1.353222936E-3	-851.786558500E-6	4.321597300E-3	318.061302855E-6	160.244741520E-6	10.017357805E-6	-1.537753336E+6	-967.939271023E+3	4.910906023E+6	361.433298698E+3	182.096297182E+3	11.383361142E+3	1.637262076E-6	9.339412170E-6	387.876531143E-9	400.002100000E+0
3.219528417E+3	890.000000000E-12	-1.345618600E-3	-850.842637267E-6	4.340872767E-3	324.814858510E-6	155.026442714E-6	10.980659018E-6	-1.511931011E+6	-956.002963221E+3	4.877385131E+6	364.960515180E+3	174.187014286E+3	12.337819121E+3	1.315039152E-6	10.594104303E-6	518.794183971E-9	400.002100000E+0
3.236340043E+3	900.000000000E-12	-1.322624189E-3	-853.637656600E-6	4.367436733E-3	321.173435313E-6	191.364694419E-6	10.700510793E-6	-1.469582432E+6	-948.486285111E+3	4.852707481E+6	356.859372570E+3	212.627438244E+3	11.889456437E+3	434.888292854E-9	-3.577792783E-6	376.449802301E-9	400.001800000E+0
3.253326148E+3	910.000000000E-12	-1.302821279E-3	-850.969679100E-6	4.386209367E-3	259.286819788E-6	189.318967759E-6	11.030553262E-6	-1.431671735E+6	-935.131515495E+3	4.820010293E+6	284.930571196E+3	208.042821713E+3	12.121487102E+3	504.976280338E-9	3.748157546E-6	532.690316933E-9	400.001800000E+0
3.270145350E+3	920.000000000E-12	-1.323499423E-3	-846.578403567E-6	4.407309500E-3	310.552355237E-6	192.576615113E-6	18.393314919E-6	-1.438586329E+6	-920.193916920E+3	4.790553804E+6	337.556907866E+3	209.322407732E+3	19.992733608E+3	-483.602396811E-9	2.277242665E-6	473.930654467E-9	400.001800000E+0
3.286960374E+3	930.000000000E-12	-1.286044305E-3	-845.706797967E-6	4.434545633E-3	282.076233444E-6	166.724985876E-6	18.524745598E-6	-1.382843339E+6	-909.362148351E+3	4.768328638E+6	303.307777896E+3	179.274178361E+3	19.919081288E+3	266.986213091E-9	11.473079108E-6	367.159312874E-9	400.001800000E+0
3.303767601E+3	940.000000000E-12	-1.289891915E-3	-852.004659467E-6	4.458349933E-3	292.318008917E-6	185.400828917E-6	17.352905757E-6	-1.372225442E+6	-906.387935603E+3	4.742925461E+6	310.976605231E+3	197.234924380E+3	18.460538039E+3	-2.599015877E-6	-1.587840571E-6	420.092168222E-9	400.001000000E+0
3.320785037E+3	950.000000000E-12	-1.291788724E-3	-826.523012500E-6	4.479821400E-3	237.383677603E-6	173.192989592E-6	14.318378334E-6	-1.359777604E+6	-870.024223684E+3	4.715601474E+6	249.877555371E+3	182.308410097E+3	15.071977193E+3	-5.272013861E-6	392.439311834E-9	465.734369955E-9	400.001000000E+0
3.337592005E+3	960.000000000E-12	-1.293940021E-3	-823.691843800E-6	4.501659300E-3	309.339105961E-6	159.286061007E-6	13.591577966E-6	-1.347854188E+6	-858.012337292E+3	4.689228438E+6	322.228235376E+3	165.922980216E+3	14.157893714E+3	-4.648358641E-6	3.532110255E-6	457.919488595E-9	400.001000000E+0
3.354409948E+3	970.000000000E-12	-1.278440786E-3	-828.973152033E-6	4.532615400E-3	271.202675939E-6	164.822187577E-6	8.940107951E-6	-1.317980191E+6	-854.611496942E+3	4.672799381E+6	279.590387566E+3	169.919781008E+3	9.216606135E+3	645.193129563E-9	-1.893470246E-6	323.038108806E-9	400.001000000E+0
3.371215619E+3	980.000000000E-12	-1.269104250E-3	-811.714213800E-6	4.546160467E-3	299.778905612E-6	145.647807961E-6	12.113772993E-6	-1.295004336E+6	-828.279810000E+3	4.638939252E+6	305.896842462E+3	148.620212205E+3	12.360992850E+3	1.071061056E-6	579.409918780E-9	738.276174351E-9	400.004000000E+0
3.388221438E+3	990.000000000E-12	-1.272569051E-3	-822.566968667E-6	4.563541067E-3	317.544391647E-6	152.539204383E-6	15.916757337E-6	-1.285423284E+6	-830.875725926E+3	4.609637441E+6	320.751910754E+3	154.080004427E+3	16.077532664E+3	-2.886168365E-6	-921.425031972E-9	575.354130467E-9	400.004000000E+0
3.405026199E+3	1.000000000E-9	-1.260605597E-3	-817.630501733E-6	4.593382800E-3	260.729130582E-6	174.673992380E-6	19.042437569E-6	-1.260605597E+6	-817.630501733E+3	4.593382800E+6	260.729130582E+3	174.673992380E+3	19.042437569E+3	835.879002836E-9	2.025740299E-6	335.101178216E-9	400.004000000E+0
